osmid,oneway,name,highway,reversed,length,maxspeed,lanes,geometry
60711087,True,Avenida Espanha,residential,False,99.408,,,"LINESTRING (-48.17844 -21.792396, -48.1775016 -21.792196)"
1217150679,True,Rua Voluntários da Pátria,residential,False,97.38,40,,"LINESTRING (-48.17844 -21.792396, -48.1787064 -21.7915559)"
224543397,True,Rua São Bento,tertiary,False,100.735,50,2,"LINESTRING (-48.1774565 -21.785271, -48.1772292 -21.786152)"
94655801,True,Avenida Mauá,residential,False,71.249,,,"LINESTRING (-48.1774565 -21.785271, -48.1768298 -21.7851482, -48.1767815 -21.785138)"
60711087,True,Avenida Espanha,residential,False,104.70599999999999,,,"LINESTRING (-48.1749978 -21.7916444, -48.1744714 -21.791528, -48.1740122 -21.7914227)"
224543395,True,Rua Nove de Julho,tertiary,False,105.134,30,1,"LINESTRING (-48.1749978 -21.7916444, -48.1751019 -21.7912554, -48.1751377 -21.7911206, -48.1752433 -21.7907268)"
224543397,True,Rua São Bento,tertiary,False,98.23,50,2,"LINESTRING (-48.1776444 -21.784405, -48.1774565 -21.785271)"
94655805,True,Avenida Cristóvão Colombo,residential,False,240.972,,,"LINESTRING (-48.1776444 -21.784405, -48.1788 -21.7846164, -48.1799314 -21.7848365)"
94655805,True,Avenida Cristóvão Colombo,residential,False,67.279,,,"LINESTRING (-48.177009 -21.784271, -48.1776444 -21.784405)"
60711087,True,Avenida Espanha,residential,False,83.542,,,"LINESTRING (-48.1757848 -21.7918189, -48.1749978 -21.7916444)"
224543400,True,Rua São Bento,residential,False,102.361,50,2,"LINESTRING (-48.1757848 -21.7918189, -48.1755592 -21.7927153)"
94655801,True,Avenida Mauá,residential,False,79.055,,,"LINESTRING (-48.1813183 -21.786053, -48.1805745 -21.7858844)"
129453487,True,Rua Armando Salles de Oliveira,residential,False,79.431,,,"LINESTRING (-48.1813183 -21.786053, -48.1809178 -21.7866629)"
94655801,True,Avenida Mauá,residential,False,102.483,,,"LINESTRING (-48.1767815 -21.785138, -48.1758109 -21.7849453)"
224543396,True,Rua Nove de Julho,tertiary,False,99.227,40,2,"LINESTRING (-48.1767815 -21.785138, -48.177009 -21.784271)"
"[224534742, 224534743]",True,Avenida José Bonifácio,tertiary,False,78.013,40,3,"LINESTRING (-48.1763892 -21.7893815, -48.1763481 -21.7893722, -48.1762901 -21.7893595, -48.1760594 -21.7893075, -48.1757641 -21.7892328, -48.175735 -21.7892259, -48.1756574 -21.7892072)"
224543400,True,Rua São Bento,residential,False,173.84199999999998,50,2,"LINESTRING (-48.1763892 -21.7893815, -48.1762074 -21.7901831, -48.1760214 -21.790907)"
319784664,True,Rua São Bento,tertiary,False,115.392,50,2,"LINESTRING (-48.1767243 -21.7880085, -48.1764822 -21.7890216)"
"[224781576, 224781570]",True,Avenida Barroso,tertiary,False,212.386,40,2,"LINESTRING (-48.1767243 -21.7880085, -48.1780332 -21.7883112, -48.1783179 -21.7883783, -48.178718 -21.7884784)"
224543400,True,Rua São Bento,residential,False,104.3,50,2,"LINESTRING (-48.1760214 -21.790907, -48.1757848 -21.7918189)"
1218385451,True,Avenida Feijó,residential,False,189.102,,,"LINESTRING (-48.1760214 -21.790907, -48.1777962 -21.7913269)"
154186782,True,Avenida Bandeirantes,residential,False,86.566,,,"LINESTRING (-48.1806835 -21.7870108, -48.1814221 -21.7872132, -48.1814879 -21.7872302)"
224497972,True,Rua Carlos Gomes,tertiary,False,103.967,40,,"LINESTRING (-48.1809246 -21.7880547, -48.1806102 -21.7888719, -48.1805871 -21.7889356)"
224786930,True,Avenida Prudente de Morais,residential,False,104.165,40,,"LINESTRING (-48.1809246 -21.7880547, -48.1800219 -21.7878156, -48.1799538 -21.7878)"
218454407,True,Avenida Prudente de Morais,residential,False,95.218,40,,"LINESTRING (-48.1818167 -21.7882716, -48.1810051 -21.7880756, -48.1809246 -21.7880547)"
224543396,True,Rua Nove de Julho,tertiary,False,94.209,40,2,"LINESTRING (-48.1760291 -21.7878449, -48.1762561 -21.7870243)"
"[224781579, 224781566]",True,Avenida Barroso,tertiary,False,74.058,40,2,"LINESTRING (-48.1760291 -21.7878449, -48.1764609 -21.7879416, -48.1767243 -21.7880085)"
129453497,True,Rua Padre Duarte,residential,False,103.50399999999999,40,,"LINESTRING (-48.1771772 -21.7930758, -48.1773797 -21.7924681, -48.1775016 -21.792196)"
129453497,True,Rua Padre Duarte,residential,False,174.213,40,,"LINESTRING (-48.1777962 -21.7913269, -48.1782873 -21.789828)"
1218385451,True,Avenida Feijó,residential,False,97.366,,,"LINESTRING (-48.1777962 -21.7913269, -48.1787064 -21.7915559)"
60711087,True,Avenida Espanha,residential,False,182.15099999999998,,,"LINESTRING (-48.1775016 -21.792196, -48.1761484 -21.7919011, -48.1758276 -21.7918289, -48.1757848 -21.7918189)"
129453497,True,Rua Padre Duarte,residential,False,101.32,40,,"LINESTRING (-48.1775016 -21.792196, -48.1777139 -21.7915851, -48.1777962 -21.7913269)"
129453497,True,Rua Padre Duarte,residential,False,39.483,40,,"LINESTRING (-48.1782873 -21.789828, -48.1783979 -21.7894881)"
"[224534744, 224534732]",True,Avenida José Bonifácio,tertiary,False,202.17600000000002,40,3,"LINESTRING (-48.1782873 -21.789828, -48.177318 -21.7896007, -48.1768847 -21.7895029, -48.1763892 -21.7893815)"
153505873,True,Rua Major Carvalho Filho,residential,False,108.635,,,"LINESTRING (-48.1728779 -21.7911759, -48.1731314 -21.7902277)"
94655801,True,Avenida Mauá,residential,False,173.649,,,"LINESTRING (-48.1746347 -21.7847038, -48.1729904 -21.784376)"
153505873,True,Rua Major Carvalho Filho,residential,False,172.661,,,"LINESTRING (-48.1731314 -21.7902277, -48.1735135 -21.788716)"
1218385449,True,Avenida Feijó,residential,False,120.67,,,"LINESTRING (-48.1731314 -21.7902277, -48.1742643 -21.7904943)"
224534745,True,Avenida José Bonifácio,tertiary,False,74.465,40,1,"LINESTRING (-48.1735135 -21.788716, -48.1728175 -21.7885405)"
319784657,True,Rua Major Carvalho Filho,tertiary,False,101.86,,2,"LINESTRING (-48.1735135 -21.788716, -48.1737493 -21.7878265)"
153505873,True,Rua Major Carvalho Filho,residential,False,227.92000000000002,,,"LINESTRING (-48.1728658 -21.7930594, -48.1727129 -21.7929748, -48.1725978 -21.7928664, -48.1725522 -21.7927643, -48.1725522 -21.7926199, -48.1725654 -21.7924505, -48.1726109 -21.7922264, -48.1726672 -21.7920222, -48.1727803 -21.7915678, -48.1728779 -21.7911759)"
154186782,True,Avenida Bandeirantes,residential,False,127.025,,,"LINESTRING (-48.1743877 -21.785487, -48.1755804 -21.785767)"
224781598,True,Rua Major Carvalho Filho,residential,False,90.746,,,"LINESTRING (-48.1743877 -21.785487, -48.1746347 -21.7847038)"
224781598,True,Rua Major Carvalho Filho,residential,False,73.319,,,"LINESTRING (-48.174094 -21.7865741, -48.1742536 -21.7859316)"
224786932,True,Avenida Prudente de Morais,residential,False,162.834,40,,"LINESTRING (-48.174094 -21.7865741, -48.1725531 -21.7862624)"
1218385451,True,Avenida Feijó,residential,False,104.338,,,"LINESTRING (-48.1742643 -21.7904943, -48.1748169 -21.7906294, -48.1752433 -21.7907268)"
1218385454,True,Rua Gonçalves Dias,residential,False,106.478,30,,"LINESTRING (-48.1742643 -21.7904943, -48.1740738 -21.7911693, -48.1740645 -21.791211, -48.1740517 -21.7912621, -48.1740122 -21.7914227)"
"[224534737, 224534731]",True,Avenida José Bonifácio,tertiary,False,104.269,40,2,"LINESTRING (-48.1756574 -21.7892072, -48.1755307 -21.7891782, -48.1751147 -21.7890922, -48.1746761 -21.7889863)"
867815119,True,Rua Nove de Julho,tertiary,False,156.273,40,2,"LINESTRING (-48.1756574 -21.7892072, -48.1757573 -21.7888272, -48.1758777 -21.7883759, -48.1760291 -21.7878449)"
221846744,True,Rua Sargento Assad Feres,residential,False,27.505000000000003,,,"LINESTRING (-48.1725531 -21.7862624, -48.1725273 -21.7861793, -48.1725426 -21.7860727, -48.1725579 -21.7860213)"
225189305,True,Rua Gonçalves Dias,residential,False,172.989,30,,"LINESTRING (-48.1746761 -21.7889863, -48.1742643 -21.7904943)"
"[224534730, 224534727]",True,Avenida José Bonifácio,tertiary,False,123.74700000000001,40,2,"LINESTRING (-48.1746761 -21.7889863, -48.173932 -21.7888108, -48.1735135 -21.788716)"
224543396,True,Rua Nove de Julho,tertiary,False,118.277,40,2,"LINESTRING (-48.1762561 -21.7870243, -48.1765349 -21.7859926)"
224786932,True,Avenida Prudente de Morais,residential,False,101.846,40,,"LINESTRING (-48.1762561 -21.7870243, -48.1752929 -21.7868269)"
225189305,True,Rua Gonçalves Dias,residential,False,91.313,30,,"LINESTRING (-48.1752929 -21.7868269, -48.1750407 -21.787614)"
