osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,access
363641079,Rua José Francisco Santos,residential,False,True,126.882,,,,"LINESTRING (-46.1677922 -22.2715366, -46.1679491 -22.2726684)",
365723807,Rua José Pinto de Freitas,trunk,False,True,24.574,2,MG-290,40,"LINESTRING (-46.1677922 -22.2715366, -46.1677305 -22.2713231)",
365732985,Avenida Edna da Silva Ribeiro,trunk,False,False,150.919,2,MG-290,60,"LINESTRING (-46.1677922 -22.2715366, -46.1678794 -22.271688, -46.1680028 -22.2718779, -46.1681329 -22.2720318, -46.1682898 -22.2721732, -46.1687551 -22.2725406)",
256618140,Rua Olegário Maciel,residential,False,False,158.955,,,,"LINESTRING (-46.1636982 -22.2761352, -46.1632553 -22.2775047)",
256618589,Rua Reverendo Alfredo Borges Teixeira,residential,False,False,37.123,,,,"LINESTRING (-46.1636982 -22.2761352, -46.1633599 -22.2760192)",
256618589,Rua Reverendo Alfredo Borges Teixeira,residential,False,True,38.655,,,,"LINESTRING (-46.1636982 -22.2761352, -46.1640546 -22.2762451)",
256618140,Rua Olegário Maciel,residential,False,True,60.177,,,,"LINESTRING (-46.1630756 -22.2780197, -46.1632553 -22.2775047)",
363646897,Rua José Alves de Gusmão,residential,False,False,21.974,,,,"LINESTRING (-46.1630756 -22.2780197, -46.1628838 -22.2779328)",
363646897,Rua José Alves de Gusmão,residential,False,True,37.097,,,,"LINESTRING (-46.1630756 -22.2780197, -46.1633948 -22.2781748)",
256618589,Rua Reverendo Alfredo Borges Teixeira,residential,False,True,49.818,,,,"LINESTRING (-46.1624694 -22.2756816, -46.16292 -22.2758455)",
363641077,Rua João Martinho de Moraes,residential,False,False,113.47,,,,"LINESTRING (-46.1624694 -22.2756816, -46.162 -22.276605)",
363641077,Rua João Martinho de Moraes,residential,False,True,70.93,,,,"LINESTRING (-46.1624694 -22.2756816, -46.1627162 -22.275086)",
741953420,Rua Salvador Orlandi,tertiary,False,False,32.723,,,,"LINESTRING (-46.1660662 -22.2730072, -46.1663687 -22.273098)",
256618967,Rua Coronel José Inácio,tertiary,True,False,7.089,,,,"LINESTRING (-46.1634739 -22.2722825, -46.1635382 -22.2723054)",
256621289,Avenida João Olávio Megale,secondary,True,False,88.617,,,,"LINESTRING (-46.1634739 -22.2722825, -46.1638413 -22.2717227, -46.1638908 -22.2715883)",
256619407,Rua Raul Cobra,residential,False,False,79.834,,,,"LINESTRING (-46.1644538 -22.2751336, -46.1637193 -22.2749023)",
256619407,Rua Raul Cobra,residential,False,True,70.089,,,,"LINESTRING (-46.1644538 -22.2751336, -46.165102 -22.2753273)",
365732128,Rua Herculano Cobra,residential,False,False,130.24,,,,"LINESTRING (-46.1644538 -22.2751336, -46.1640546 -22.2762451)",
365732128,Rua Herculano Cobra,residential,False,True,81.063,,,,"LINESTRING (-46.1644538 -22.2751336, -46.164694 -22.2744393)",
365723807,Rua José Pinto de Freitas,trunk,False,False,24.574,2,MG-290,40,"LINESTRING (-46.1677305 -22.2713231, -46.1677922 -22.2715366)",
365723807,Rua José Pinto de Freitas,trunk,False,True,13.218,2,MG-290,40,"LINESTRING (-46.1677305 -22.2713231, -46.1676997 -22.2712077)",
1157796851,Rua Eduardo Amaral,residential,False,False,138.855,,,,"LINESTRING (-46.1677305 -22.2713231, -46.1676863 -22.2714013, -46.1676487 -22.2714758, -46.1676179 -22.2715726, -46.1673175 -22.2725096)",
256620648,Rua Eduardo Amaral,residential,False,True,127.949,,,,"LINESTRING (-46.1656344 -22.2779018, -46.1659831 -22.2767973)",
45124070,Rua Francisco Fagundes,residential,False,True,170.321,,,,"LINESTRING (-46.1656344 -22.2779018, -46.165916 -22.2779601, -46.1662084 -22.277975, -46.1663049 -22.2779477, -46.1663774 -22.2779055, -46.1664444 -22.2778137, -46.1667207 -22.277151)",
256620860,Rua Eduardo Amaral,residential,False,False,24.215,,,,"LINESTRING (-46.1656344 -22.2779018, -46.1655915 -22.2780042, -46.1655291 -22.2780954)",yes
256620836,Rua Dom João Resende Costa,residential,False,False,67.347,,,,"LINESTRING (-46.1679491 -22.2726684, -46.1673175 -22.2725096)",
256620836,Rua Dom João Resende Costa,residential,False,True,84.145,,,,"LINESTRING (-46.1679491 -22.2726684, -46.1687551 -22.2725406)",
363641079,Rua José Francisco Santos,residential,False,False,126.882,,,,"LINESTRING (-46.1679491 -22.2726684, -46.1677922 -22.2715366)",
363641079,Rua José Francisco Santos,residential,False,True,41.468,,,,"LINESTRING (-46.1679491 -22.2726684, -46.1680323 -22.2730333)",
363646894,Avenida Alverina Cintra,residential,False,False,155.071,,,,"LINESTRING (-46.1643322 -22.2778001, -46.1647553 -22.2764616)",
363646894,Avenida Alverina Cintra,residential,False,True,65.94,,,,"LINESTRING (-46.1643322 -22.2778001, -46.1641558 -22.2783702)",
365732978,Rua Honorário Borges,residential,False,False,78.117,,,,"LINESTRING (-46.1643322 -22.2778001, -46.1635959 -22.2776289)",yes
365732978,Rua Honorário Borges,residential,False,True,25.917,,,,"LINESTRING (-46.1643322 -22.2778001, -46.1645709 -22.2778745)",yes
45124070,Rua Francisco Fagundes,residential,False,False,129.903,,,,"LINESTRING (-46.1672196 -22.2759423, -46.166773 -22.277035)",
45124070,Rua Francisco Fagundes,residential,False,True,82.422,,,,"LINESTRING (-46.1672196 -22.2759423, -46.1675254 -22.2752572)",
256621118,Rua Raul Cobra,residential,False,True,93.958,,,,"LINESTRING (-46.1672196 -22.2759423, -46.1663573 -22.2756643)",
"[543925058, 256621118]",Rua Raul Cobra,residential,False,"[False, True]",191.685,,,,"LINESTRING (-46.1672196 -22.2759423, -46.1674798 -22.2760217, -46.1676782 -22.2761011, -46.1680323 -22.2762848, -46.1682951 -22.2764436, -46.1688155 -22.2768085)",
256621289,Avenida João Olávio Megale,secondary,True,False,17.777,,,,"LINESTRING (-46.1633666 -22.2724078, -46.1634739 -22.2722825)",
741953423,Rua Duque de Caxias,tertiary,False,False,32.26,,,,"LINESTRING (-46.1633666 -22.2724078, -46.1631658 -22.272185)",
741953423,Rua Duque de Caxias,tertiary,False,True,7.812,,,,"LINESTRING (-46.1633666 -22.2724078, -46.1634196 -22.2724581)",
