osmid,oneway,ref,name,highway,reversed,length,geometry,width
358200242,True,PI-214,Avenida Domingos Marques,primary,False,12.85,"LINESTRING (-42.3692657 -3.4641171, -42.3692694 -3.4642326)",
140793167,False,PI-214,Rua Coronel José de Melo,primary,False,156.369,"LINESTRING (-42.3692657 -3.4641171, -42.3693404 -3.4636244, -42.3695513 -3.4627412)",
126514797,True,,Avenida João Batista Pinto,secondary,False,7.515,"LINESTRING (-42.3689969 -3.4649784, -42.3690633 -3.4649916)",
126514798,True,PI-214,Avenida Domingos Marques,primary,False,87.091,"LINESTRING (-42.3689969 -3.4649784, -42.3691956 -3.4642207)",
753030498,True,,Rua João Guariguazi,residential,False,122.765,"LINESTRING (-42.3720849 -3.4631504, -42.3709945 -3.4629652)",
126549184,True,,Rua Coronel Hugo de Castro,residential,False,70.928,"LINESTRING (-42.3720849 -3.4631504, -42.3720804 -3.4628486, -42.3720754 -3.4625126)",
140793170,True,,Rua João Carvalho,residential,False,148.185,"LINESTRING (-42.3709422 -3.4604174, -42.3709625 -3.4617499)",
126549184,True,,Rua Coronel Hugo de Castro,residential,False,141.832,"LINESTRING (-42.3721138 -3.4644256, -42.3720849 -3.4631504)",
140793169,False,,Rua Coronel Egídio,residential,False,119.921,"LINESTRING (-42.3721138 -3.4644256, -42.3710334 -3.4644155)",
140793169,False,,Rua Coronel Egídio,residential,True,103.858,"LINESTRING (-42.3721138 -3.4644256, -42.3730494 -3.4644103)",
126549182,True,,Rua Sete de Setembro,residential,False,111.705,"LINESTRING (-42.3699371 -3.4604688, -42.3709422 -3.4604174)",
597557316,False,,Rua Olegário Pinheiro,primary,True,47.101,"LINESTRING (-42.3672406 -3.4615458, -42.3676602 -3.4616091)",
597557347,True,,,primary,False,9.933,"LINESTRING (-42.3672406 -3.4615458, -42.3672098 -3.4615782, -42.3671658 -3.4615863)",
140793245,False,,Rua Benedito Carvalho,residential,False,73.018,"LINESTRING (-42.3676602 -3.4616091, -42.3675004 -3.4622461)",
597557316,False,,Rua Olegário Pinheiro,primary,False,47.101,"LINESTRING (-42.3676602 -3.4616091, -42.3672406 -3.4615458)",
597557316,False,,Rua Olegário Pinheiro,primary,True,110.081,"LINESTRING (-42.3676602 -3.4616091, -42.3686482 -3.4616956)",
140793271,True,,Rua Professor Francisco Mendes,residential,False,92.271,"LINESTRING (-42.3727436 -3.4616665, -42.3728443 -3.4624902)",
140793269,False,,Rua São Francisco,residential,True,84.195,"LINESTRING (-42.3686482 -3.4616956, -42.3685546 -3.462447)",
597557316,False,,Rua Olegário Pinheiro,primary,False,110.081,"LINESTRING (-42.3686482 -3.4616956, -42.3676602 -3.4616091)",
597557316,False,,Rua Olegário Pinheiro,primary,True,118.35,"LINESTRING (-42.3686482 -3.4616956, -42.3697099 -3.4617943)",
140793272,True,,Rua Olegário Pinheiro,residential,False,75.978,"LINESTRING (-42.3720598 -3.4616981, -42.3727436 -3.4616665)",
140793170,True,,Rua João Carvalho,residential,False,135.182,"LINESTRING (-42.3709625 -3.4617499, -42.3709945 -3.4629652)",
140793272,True,,Rua Olegário Pinheiro,residential,False,121.928,"LINESTRING (-42.3709625 -3.4617499, -42.3720598 -3.4616981)",
140793167,False,PI-214,Rua Coronel José de Melo,primary,True,106.752,"LINESTRING (-42.3697099 -3.4617943, -42.3695513 -3.4627412)",
140793272,True,,Rua Olegário Pinheiro,residential,False,139.116,"LINESTRING (-42.3697099 -3.4617943, -42.3709625 -3.4617499)",
597557316,False,,Rua Olegário Pinheiro,primary,False,118.35,"LINESTRING (-42.3697099 -3.4617943, -42.3686482 -3.4616956)",
752738518,True,PI-214,Rua Coronel José de Melo,secondary,False,149.531,"LINESTRING (-42.3697099 -3.4617943, -42.3699371 -3.4604688)",
140793221,False,,Rua Alberto Nogueira,residential,True,119.121,"LINESTRING (-42.3675004 -3.4622461, -42.3685546 -3.462447)",
140793245,False,,Rua Benedito Carvalho,residential,False,106.092,"LINESTRING (-42.3675004 -3.4622461, -42.3672847 -3.4631756)",
140793245,False,,Rua Benedito Carvalho,residential,True,73.018,"LINESTRING (-42.3675004 -3.4622461, -42.3676602 -3.4616091)",
140793221,False,,Rua Alberto Nogueira,residential,False,95.065,"LINESTRING (-42.3675004 -3.4622461, -42.3667306 -3.4620823, -42.3666698 -3.4620489)",
140793200,False,,Rua Beco da Matança,residential,True,85.378,"LINESTRING (-42.3728443 -3.4624902, -42.3720754 -3.4625126)",
140793271,True,,Rua Professor Francisco Mendes,residential,False,91.447,"LINESTRING (-42.3728443 -3.4624902, -42.3729428 -3.4633067)",
140793221,False,,Rua Alberto Nogueira,residential,False,119.121,"LINESTRING (-42.3685546 -3.462447, -42.3675004 -3.4622461)",
140793269,False,,Rua São Francisco,residential,False,84.195,"LINESTRING (-42.3685546 -3.462447, -42.3686482 -3.4616956)",
140793269,False,,Rua São Francisco,residential,True,101.023,"LINESTRING (-42.3685546 -3.462447, -42.3683959 -3.4633416)",
126549184,True,,Rua Coronel Hugo de Castro,residential,False,90.585,"LINESTRING (-42.3720754 -3.4625126, -42.3720598 -3.4616981)",
140793200,False,,Rua Beco da Matança,residential,False,85.378,"LINESTRING (-42.3720754 -3.4625126, -42.3728443 -3.4624902)",
140793167,False,PI-214,Rua Coronel José de Melo,primary,False,106.752,"LINESTRING (-42.3695513 -3.4627412, -42.3697099 -3.4617943)",
140793167,False,PI-214,Rua Coronel José de Melo,primary,True,156.369,"LINESTRING (-42.3695513 -3.4627412, -42.3693404 -3.4636244, -42.3692657 -3.4641171)",
126514825,True,,Avenida Porto Alegre,secondary,False,84.141,"LINESTRING (-42.365553 -3.4627147, -42.3661888 -3.4623026)",
140793260,False,,Rua Francisco de Sales,residential,True,6.784,"LINESTRING (-42.365553 -3.4627147, -42.3655519 -3.4627757)",
140793235,False,,Rua José Marechal,residential,True,91.518,"LINESTRING (-42.3655487 -3.4629589, -42.3663656 -3.4630707)",
140793260,False,,Rua Francisco de Sales,residential,False,20.374,"LINESTRING (-42.3655487 -3.4629589, -42.3655519 -3.4627757)",
140793260,False,,Rua Francisco de Sales,residential,True,86.283,"LINESTRING (-42.3655487 -3.4629589, -42.3654683 -3.4637307)",
140793170,True,,Rua João Carvalho,residential,False,161.324,"LINESTRING (-42.3709945 -3.4629652, -42.3710334 -3.4644155)",
753030498,True,,Rua João Guariguazi,residential,False,162.109,"LINESTRING (-42.3709945 -3.4629652, -42.3695513 -3.4627412)",
140793193,False,,Rua Benedito Carvalho,residential,True,95.622,"LINESTRING (-42.3672847 -3.4631756, -42.367542 -3.4639963)",
140793235,False,,Rua José Marechal,residential,False,102.677,"LINESTRING (-42.3672847 -3.4631756, -42.3663656 -3.4630707)",
140793235,False,,Rua José Marechal,residential,True,124.708,"LINESTRING (-42.3672847 -3.4631756, -42.3683959 -3.4633416)",
