osmid,oneway,name,highway,maxspeed,reversed,length,geometry,junction,lanes
658328914,True,Avenida Júlio de Castilhos,secondary,40,False,117.719,"LINESTRING (-53.9326203 -27.4551308, -53.9315421 -27.455584)",,
658328915,False,,secondary_link,40,False,11.165,"LINESTRING (-53.9326203 -27.4551308, -53.9325975 -27.4550854, -53.9325742 -27.4550391)",,
575123909,True,,secondary,,False,1.716,"LINESTRING (-53.9253983 -27.4581216, -53.925393 -27.4581363)",roundabout,
575123909,True,,secondary,,False,8.953,"LINESTRING (-53.9252639 -27.458097, -53.9252702 -27.4580819, -53.9252808 -27.4580688, -53.9252948 -27.4580586, -53.9253114 -27.458052, -53.9253293 -27.4580495)",roundabout,
242102502,True,Rua Tiradentes,residential,,False,154.40200000000002,"LINESTRING (-53.9253293 -27.4580495, -53.9253551 -27.4579222, -53.9254754 -27.456768, -53.9254702 -27.456668)",,
575123909,True,,secondary,,False,3.011,"LINESTRING (-53.9253293 -27.4580495, -53.9253445 -27.4580507, -53.925359 -27.4580549)",roundabout,
244055872,False,,secondary_link,,False,9.55,"LINESTRING (-53.9292109 -27.4565272, -53.9291699 -27.4564494)",,
242069667,False,Rua Getúlio Vargas,tertiary,,True,95.846,"LINESTRING (-53.9292109 -27.4565272, -53.9292488 -27.4565985, -53.9296026 -27.4572562, -53.9296302 -27.4573047)",,
545153826,True,Avenida Júlio de Castilhos,secondary,40,False,101.723,"LINESTRING (-53.9292109 -27.4565272, -53.9291129 -27.4565692, -53.9282828 -27.4569255)",,
667506495,False,Rua José Coutinho,tertiary,,False,6.368,"LINESTRING (-53.9321257 -27.4584717, -53.9321288 -27.4584145)",,
678282751,True,Avenida Gaspar Silveira Martins,tertiary,,False,38.114,"LINESTRING (-53.9321257 -27.4584717, -53.9317399 -27.4584545)",,
667506495,False,Rua José Coutinho,tertiary,,True,97.223,"LINESTRING (-53.9321257 -27.4584717, -53.9321226 -27.4585278, -53.9320777 -27.459345)",,
390164151,False,Rua Antônio Carlos,residential,,True,73.346,"LINESTRING (-53.9303896 -27.4583858, -53.9303504 -27.4590445)",,
678283348,True,Avenida Gaspar Silveira Martins,tertiary,,False,162.29500000000002,"LINESTRING (-53.9303896 -27.4583858, -53.9298102 -27.4583565, -53.9289156 -27.4583255, -53.9287519 -27.4582874)",,
964578111,False,Avenida Gaspar Silveira Martins,tertiary,,True,59.66,"LINESTRING (-53.9287519 -27.4582874, -53.9281507 -27.4582302)",,
241825756,True,Avenida Gaspar Silveira Martins,tertiary,,False,137.143,"LINESTRING (-53.9287519 -27.4582874, -53.9288726 -27.458253, -53.9299784 -27.4582968, -53.9301345 -27.458303)",,
964578111,False,Avenida Gaspar Silveira Martins,tertiary,,False,59.66,"LINESTRING (-53.9281507 -27.4582302, -53.9287519 -27.4582874)",,
616142501,False,Avenida Gaspar Silveira Martins,tertiary,,False,39.425,"LINESTRING (-53.9281507 -27.4582302, -53.9280895 -27.4582292, -53.9280513 -27.4582286, -53.9277512 -27.4582239)",,
241825756,True,Avenida Gaspar Silveira Martins,tertiary,,False,119.795,"LINESTRING (-53.9301345 -27.458303, -53.9313461 -27.4583723)",,
242069666,False,Rua Getúlio Vargas,residential,,False,106.82900000000001,"LINESTRING (-53.9301345 -27.458303, -53.9297534 -27.4575306, -53.9297405 -27.4575043, -53.9297003 -27.4574229)",,
242083945,False,Rua da Hidráulica,residential,,True,7.044,"LINESTRING (-53.9338197 -27.4584942, -53.9338349 -27.4585561)",,
242083945,False,Rua da Hidráulica,residential,,False,67.387,"LINESTRING (-53.9338197 -27.4584942, -53.9338078 -27.4584387, -53.9336544 -27.4579063)",,
672979119,False,Rua Daltro Filho,tertiary,,True,119.312,"LINESTRING (-53.9320171 -27.4539306, -53.9309235 -27.4543884)",,
672979121,False,Rua Dom João Becker,residential,,False,128.297,"LINESTRING (-53.9320171 -27.4539306, -53.9314545 -27.4528904)",,
658328913,False,Rua Dom João Becker,residential,,True,134.962,"LINESTRING (-53.9320171 -27.4539306, -53.9325531 -27.4549971, -53.9325742 -27.4550391)",,
672979123,False,Rua Daltro Filho,tertiary,,False,129.24099999999999,"LINESTRING (-53.9320171 -27.4539306, -53.9321387 -27.4538797, -53.9332017 -27.4534347)",,
242066860,True,,tertiary,,False,4.128,"LINESTRING (-53.9344075 -27.4555917, -53.9344279 -27.4555958, -53.934446 -27.4556051)",,
242066860,True,,tertiary,,False,13.298000000000002,"LINESTRING (-53.934446 -27.4556051, -53.9344601 -27.4556188, -53.9344689 -27.4556356, -53.9344716 -27.455654, -53.9344679 -27.4556723, -53.9344582 -27.4556887, -53.9344434 -27.4557018, -53.9344351 -27.4557056)",,
242066860,True,,tertiary,,False,7.383,"LINESTRING (-53.9343646 -27.4557032, -53.9343531 -27.4556946, -53.9343441 -27.4556841, -53.9343378 -27.455672, -53.9343345 -27.4556591, -53.9343346 -27.4556458)",,
242066861,True,Avenida Santos Dumont,tertiary,40,False,123.34500000000001,"LINESTRING (-53.9343646 -27.4557032, -53.9342101 -27.4557684, -53.9333075 -27.4561527, -53.9332836 -27.4561629, -53.9332381 -27.456184)",,2
242066860,True,,tertiary,,False,1.482,"LINESTRING (-53.9343346 -27.4556458, -53.9343379 -27.4556328)",,
242066860,True,,tertiary,,False,8.851,"LINESTRING (-53.9343379 -27.4556328, -53.9343442 -27.4556208, -53.9343533 -27.4556103, -53.9343648 -27.4556018, -53.9343781 -27.4555957, -53.9343926 -27.4555923, -53.9344075 -27.4555917)",,
244045909,True,Rua Ricardo Rucker,tertiary,,False,122.785,"LINESTRING (-53.9343379 -27.4556328, -53.9342935 -27.455535, -53.9338379 -27.4547157, -53.9338319 -27.4546877, -53.9338221 -27.4546317)",,
