osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,maxspeed,junction
253639166,True,Avenida Hercílio Luz,tertiary,False,9.03,,,"LINESTRING (-48.6384433 -27.2433141, -48.6384982 -27.2432492)",,
257924439,True,Avenida Bayer Filho,primary,False,8.973,2,SC-410,"LINESTRING (-48.6384433 -27.2433141, -48.6385149 -27.2433637)",,
257926841,True,Rua Athanásio Bernardes,secondary,False,119.716,,,"LINESTRING (-48.6328106 -27.2401274, -48.6327987 -27.2399988, -48.6327113 -27.2390544)",,
587783912,True,Avenida Jacob Lameu Tavares,primary,False,81.644,2,SC-410,"LINESTRING (-48.6328106 -27.2401274, -48.6334453 -27.2400806, -48.6335062 -27.24008, -48.6335706 -27.2400834, -48.6336328 -27.2400949)",,
414289826,True,,primary_link,False,44.005,,,"LINESTRING (-48.6304454 -27.2404999, -48.6304884 -27.2405521, -48.6305382 -27.2405842, -48.6305956 -27.2406038, -48.6306567 -27.2406097, -48.6307175 -27.2406013, -48.6307738 -27.2405793, -48.6308205 -27.2405393)",,
1039741752,False,Rua Gregório Vanuci,primary,False,23.951,2,,"LINESTRING (-48.6304454 -27.2404999, -48.6304428 -27.2404213, -48.6304383 -27.2402846)",,
311210627,False,Rua Rudy Bayer,residential,False,159.46,,,"LINESTRING (-48.6315991 -27.2402166, -48.6315171 -27.2387844)",,
587783912,True,Avenida Jacob Lameu Tavares,primary,False,120.18299999999999,2,SC-410,"LINESTRING (-48.6315991 -27.2402166, -48.6327068 -27.240135, -48.6328106 -27.2401274)",,
1039741752,False,Rua Gregório Vanuci,primary,True,23.951,2,,"LINESTRING (-48.6304383 -27.2402846, -48.6304428 -27.2404213, -48.6304454 -27.2404999)",,
587783912,True,Avenida Jacob Lameu Tavares,primary,False,62.062,2,SC-410,"LINESTRING (-48.6309734 -27.2402618, -48.6315991 -27.2402166)",,
395687506,True,Rua Coronel Büchele,primary,False,13.364,2,SC-410,"LINESTRING (-48.6331715 -27.2432608, -48.6330536 -27.243202)",50,
414289827,True,,primary,False,38.161,,,"LINESTRING (-48.6305481 -27.242554, -48.6309332 -27.2425305)",,
587900056,True,Rua Gregório Vanuci,primary,False,152.139,2,,"LINESTRING (-48.6305481 -27.242554, -48.6304733 -27.2411874)",40,
587900074,False,Rua Gregório Vanuci,residential,True,70.174,,,"LINESTRING (-48.6305481 -27.242554, -48.6305666 -27.2428014, -48.6305952 -27.2431837)",,
134806683,True,Praça Nereu Ramos,residential,False,244.02100000000002,,,"LINESTRING (-48.6309332 -27.2425305, -48.6310385 -27.2425994, -48.6323486 -27.2432552, -48.6324139 -27.2432843, -48.6324819 -27.2432988, -48.6325631 -27.2432993, -48.6331715 -27.2432608)",,
587900073,False,Rua Demósthenes Feminella,residential,True,73.773,,,"LINESTRING (-48.6309332 -27.2425305, -48.630946 -27.2427866, -48.6309664 -27.2431933)",,
1037184245,True,Rua Demósthenes Feminella,primary,False,93.827,2,,"LINESTRING (-48.6309332 -27.2425305, -48.6309148 -27.2422549, -48.6308826 -27.2416879)",40,
253639155,True,Rua Leoberto Leal,secondary,False,28.17,,,"LINESTRING (-48.6330536 -27.243202, -48.6330493 -27.2431433, -48.633035 -27.2429492)",,
395687506,True,Rua Coronel Büchele,primary,False,230.03099999999998,2,SC-410,"LINESTRING (-48.6330536 -27.243202, -48.6323319 -27.2428403, -48.6317115 -27.2425294, -48.6316293 -27.2424997, -48.631542 -27.2424958, -48.6311219 -27.2425197, -48.6309332 -27.2425305)",50,
257924439,True,Avenida Bayer Filho,primary,False,28.774,2,SC-410,"LINESTRING (-48.6385149 -27.2433637, -48.6387415 -27.2435261)",,
289381972,False,Praça Monsenhor Augusto Zucco,residential,True,75.265,,,"LINESTRING (-48.633035 -27.2429492, -48.6337952 -27.2429124)",,
"[253639155, 1037184260, 1037184263]",True,Rua Leoberto Leal,secondary,False,152.207,2,,"LINESTRING (-48.633035 -27.2429492, -48.6330162 -27.2426923, -48.6329704 -27.2420644, -48.6329427 -27.2416956, -48.6329389 -27.2416459, -48.6329342 -27.2415833)",,
"[1037184264, 1037184259]",True,Rua Leoberto Leal,secondary,False,162.351,,,"LINESTRING (-48.6329342 -27.2415833, -48.6329293 -27.2415251, -48.6328618 -27.2407323, -48.6328233 -27.2402809, -48.632816 -27.2401943, -48.6328106 -27.2401274)",,
"[1037184261, 311211191]",False,Rua Antônio Cherem,residential,True,75.352,2,,"LINESTRING (-48.6329342 -27.2415833, -48.6330076 -27.2415797, -48.6330519 -27.2415778, -48.6335762 -27.2415548, -48.6336942 -27.241571)",,
"[630075085, 1037184262]",False,Rua Antônio Cherem,residential,False,188.607,,,"LINESTRING (-48.6329342 -27.2415833, -48.6328509 -27.2415877, -48.6328011 -27.2415903, -48.6310991 -27.2416776, -48.6310296 -27.2416811)",,
