osmid,name,highway,oneway,reversed,length,lanes,geometry,junction
183349667,Rua João Domingues de Souza,unclassified,False,False,95.556,,"LINESTRING (-51.1056988 -21.1304576, -51.1048593 -21.1301036)",
183349667,Rua João Domingues de Souza,unclassified,False,True,84.033,,"LINESTRING (-51.1056988 -21.1304576, -51.1064407 -21.1307613)",
183350562,Rua Senador Rodolfo Miranda,residential,False,False,92.116,,"LINESTRING (-51.1056988 -21.1304576, -51.1060702 -21.1297051)",
183350562,Rua Senador Rodolfo Miranda,residential,False,True,120.958,,"LINESTRING (-51.1056988 -21.1304576, -51.1052046 -21.1314429)",
180857902,Rua São João,residential,False,False,94.684,2,"LINESTRING (-51.1048593 -21.1301036, -51.1052349 -21.1293275)",
180857902,Rua São João,residential,False,True,118.457,2,"LINESTRING (-51.1048593 -21.1301036, -51.1043569 -21.1310603)",
183349667,Rua João Domingues de Souza,unclassified,False,False,95.504,,"LINESTRING (-51.1048593 -21.1301036, -51.1040291 -21.1297321)",
183349667,Rua João Domingues de Souza,unclassified,False,True,95.556,,"LINESTRING (-51.1048593 -21.1301036, -51.1056988 -21.1304576)",
183349667,Rua João Domingues de Souza,unclassified,False,False,25.013,,"LINESTRING (-51.1031668 -21.1293693, -51.1029455 -21.1292799)",
183349667,Rua João Domingues de Souza,unclassified,False,True,98.114,,"LINESTRING (-51.1031668 -21.1293693, -51.1040291 -21.1297321)",
954590669,Rua Rafael Pereira,tertiary,True,False,116.151,,"LINESTRING (-51.1031668 -21.1293693, -51.1026773 -21.1303088)",
183349661,Rua Gentil Moreira,residential,False,False,96.498,,"LINESTRING (-51.1031136 -21.1314789, -51.103957 -21.1318453)",
183349661,Rua Gentil Moreira,residential,False,True,96.374,,"LINESTRING (-51.1031136 -21.1314789, -51.1022763 -21.1311031)",
798251358,Rua Nove de Julho,tertiary,False,True,97.579,,"LINESTRING (-51.1031136 -21.1314789, -51.1035115 -21.1306837)",
798251358,Rua Nove de Julho,tertiary,False,False,97.579,,"LINESTRING (-51.1035115 -21.1306837, -51.1031136 -21.1314789)",
798251358,Rua Nove de Julho,tertiary,False,True,118.653,,"LINESTRING (-51.1035115 -21.1306837, -51.1040291 -21.1297321)",
1268687367,Rua Doutor Edgar Raimundo Costa,residential,True,False,96.041,,"LINESTRING (-51.1035115 -21.1306837, -51.1026773 -21.1303088)",
183350550,Rua Doutor Edgar Raimundo Costa,residential,False,False,97.674,,"LINESTRING (-51.1052046 -21.1314429, -51.1043569 -21.1310603)",
183350550,Rua Doutor Edgar Raimundo Costa,residential,False,True,95.752,,"LINESTRING (-51.1052046 -21.1314429, -51.1060429 -21.1318036)",
183350562,Rua Senador Rodolfo Miranda,residential,False,False,120.958,,"LINESTRING (-51.1052046 -21.1314429, -51.1056988 -21.1304576)",
183350562,Rua Senador Rodolfo Miranda,residential,False,True,94.245,,"LINESTRING (-51.1052046 -21.1314429, -51.1048074 -21.1322052)",
183349667,Rua João Domingues de Souza,unclassified,False,False,12.569,,"LINESTRING (-51.1065544 -21.1308004, -51.1064407 -21.1307613)",
183349667,Rua João Domingues de Souza,unclassified,False,True,68.61,,"LINESTRING (-51.1065544 -21.1308004, -51.1071503 -21.1310683)",
198100040,Rua Dom Pedro I,residential,False,False,77.031,,"LINESTRING (-51.1065544 -21.1308004, -51.1062354 -21.131426)",
183349668,Rua Armando S. Oliveira,residential,False,False,97.505,,"LINESTRING (-51.1044031 -21.1289548, -51.103551 -21.1285844)",
183349668,Rua Armando S. Oliveira,residential,False,True,95.711,,"LINESTRING (-51.1044031 -21.1289548, -51.1052349 -21.1293275)",
798251358,Rua Nove de Julho,tertiary,False,False,94.738,,"LINESTRING (-51.1044031 -21.1289548, -51.1040291 -21.1297321)",
180857902,Rua São João,residential,False,False,96.641,2,"LINESTRING (-51.103957 -21.1318453, -51.1043569 -21.1310603)",
180857902,Rua São João,residential,False,True,96.99,2,"LINESTRING (-51.103957 -21.1318453, -51.1035659 -21.1326376)",
183349661,Rua Gentil Moreira,residential,False,False,96.856,,"LINESTRING (-51.103957 -21.1318453, -51.1048074 -21.1322052)",
183349661,Rua Gentil Moreira,residential,False,True,96.498,,"LINESTRING (-51.103957 -21.1318453, -51.1031136 -21.1314789)",
183350562,Rua Senador Rodolfo Miranda,residential,False,False,97.907,,"LINESTRING (-51.1044216 -21.1330088, -51.1048074 -21.1322052)",
183350562,Rua Senador Rodolfo Miranda,residential,False,True,97.983,,"LINESTRING (-51.1044216 -21.1330088, -51.104011 -21.1338024)",
200239076,Rua das Nações Unidas,residential,True,False,94.261,,"LINESTRING (-51.1044216 -21.1330088, -51.1052438 -21.13337)",
183349668,Rua Armando S. Oliveira,residential,False,False,96.275,,"LINESTRING (-51.1060702 -21.1297051, -51.1052349 -21.1293275)",
183350562,Rua Senador Rodolfo Miranda,residential,False,False,99.858,,"LINESTRING (-51.1060702 -21.1297051, -51.1064812 -21.128893)",
183350562,Rua Senador Rodolfo Miranda,residential,False,True,92.116,,"LINESTRING (-51.1060702 -21.1297051, -51.1056988 -21.1304576)",
183350550,Rua Doutor Edgar Raimundo Costa,residential,False,False,95.752,,"LINESTRING (-51.1060429 -21.1318036, -51.1052046 -21.1314429)",
183350550,Rua Doutor Edgar Raimundo Costa,residential,False,True,107.277,,"LINESTRING (-51.1060429 -21.1318036, -51.1069625 -21.1322452)",
198100040,Rua Dom Pedro I,residential,False,False,97.755,,"LINESTRING (-51.1060429 -21.1318036, -51.1056442 -21.1326002)",
198100040,Rua Dom Pedro I,residential,False,True,46.493,,"LINESTRING (-51.1060429 -21.1318036, -51.1062354 -21.131426)",
183349673,Rua Dom Pedro I,residential,False,False,131.823,,"LINESTRING (-51.1069572 -21.1296781, -51.1064407 -21.1307613)",
183350543,Rua Yoshio Nakamura,unclassified,False,False,40.392,,"LINESTRING (-51.1069572 -21.1296781, -51.1067786 -21.1293553)",
183350543,Rua Yoshio Nakamura,unclassified,False,True,38.757,,"LINESTRING (-51.1069572 -21.1296781, -51.1071303 -21.129987)",
183349667,Rua João Domingues de Souza,unclassified,False,False,68.61,,"LINESTRING (-51.1071503 -21.1310683, -51.1065544 -21.1308004)",
183349667,Rua João Domingues de Souza,unclassified,False,True,53.089,,"LINESTRING (-51.1071503 -21.1310683, -51.1076593 -21.1310179)",
198100340,Rua José Alves de Lima,residential,False,False,63.274,,"LINESTRING (-51.1071503 -21.1310683, -51.1073457 -21.1306591, -51.1073872 -21.1306015, -51.1074308 -21.1305696)",
180857902,Rua São João,residential,False,False,118.457,2,"LINESTRING (-51.1043569 -21.1310603, -51.1048593 -21.1301036)",
180857902,Rua São João,residential,False,True,96.641,2,"LINESTRING (-51.1043569 -21.1310603, -51.103957 -21.1318453)",
183350550,Rua Doutor Edgar Raimundo Costa,residential,False,True,97.674,,"LINESTRING (-51.1043569 -21.1310603, -51.1052046 -21.1314429)",
1268687367,Rua Doutor Edgar Raimundo Costa,residential,True,False,97.17,,"LINESTRING (-51.1043569 -21.1310603, -51.1035115 -21.1306837)",
183349667,Rua João Domingues de Souza,unclassified,False,False,98.114,,"LINESTRING (-51.1040291 -21.1297321, -51.1031668 -21.1293693)",
183349667,Rua João Domingues de Souza,unclassified,False,True,95.504,,"LINESTRING (-51.1040291 -21.1297321, -51.1048593 -21.1301036)",
798251358,Rua Nove de Julho,tertiary,False,False,118.653,,"LINESTRING (-51.1040291 -21.1297321, -51.1035115 -21.1306837)",
798251358,Rua Nove de Julho,tertiary,False,True,94.738,,"LINESTRING (-51.1040291 -21.1297321, -51.1044031 -21.1289548)",
180857902,Rua São João,residential,False,False,96.99,2,"LINESTRING (-51.1035659 -21.1326376, -51.103957 -21.1318453)",
180857902,Rua São João,residential,False,True,96.601,2,"LINESTRING (-51.1035659 -21.1326376, -51.1031642 -21.1334214)",
200239076,Rua das Nações Unidas,residential,True,False,97.879,,"LINESTRING (-51.1035659 -21.1326376, -51.1044216 -21.1330088)",
180857902,Rua São João,residential,False,False,98.243,2,"LINESTRING (-51.101575 -21.1365955, -51.1019793 -21.1357965)",
200239053,Rua Júlio Prestes,secondary,False,False,94.398,,"LINESTRING (-51.101575 -21.1365955, -51.1023934 -21.136967)",
200239053,Rua Júlio Prestes,secondary,False,True,95.245,,"LINESTRING (-51.101575 -21.1365955, -51.1007465 -21.136226)",
183350544,Rua Primo Antônio Marchetti,residential,False,False,156.057,,"LINESTRING (-51.0990217 -21.1304412, -51.099676 -21.1291774)",
183350544,Rua Primo Antônio Marchetti,residential,False,True,116.109,,"LINESTRING (-51.0990217 -21.1304412, -51.0985496 -21.131388)",
198805816,Rua Anchieta,tertiary,False,False,96.284,,"LINESTRING (-51.0990217 -21.1304412, -51.0998604 -21.1308124)",
198805816,Rua Anchieta,tertiary,False,True,95.533,,"LINESTRING (-51.0990217 -21.1304412, -51.0981932 -21.1300658)",
