osmid,ref,highway,junction,oneway,reversed,length,geometry,lanes,name,maxspeed
95014317,SP-332,secondary,roundabout,True,False,43.894000000000005,"LINESTRING (-47.3702901 -21.4912984, -47.3702003 -21.4912459, -47.3701288 -21.491173, -47.3700808 -21.491085, -47.3700596 -21.4909883)",,,
250533836,,secondary,,True,False,122.388,"LINESTRING (-47.3702901 -21.4912984, -47.3699447 -21.49126, -47.3697826 -21.4912104, -47.3696141 -21.491125, -47.3692431 -21.4908527)",2,Avenida São Paulo,40
95014317,SP-332,secondary,roundabout,True,False,17.683,"LINESTRING (-47.3700596 -21.4909883, -47.3700633 -21.4909089, -47.3700852 -21.490832)",,,
545240512,,residential,,False,False,90.911,"LINESTRING (-47.3667944 -21.4843493, -47.3673493 -21.4849832)",,Rua Pestalozzi,
545240512,,residential,,False,True,93.928,"LINESTRING (-47.3667944 -21.4843493, -47.3662175 -21.4836971)",,Rua Pestalozzi,
708337691,,secondary,,True,False,89.244,"LINESTRING (-47.3667944 -21.4843493, -47.3674562 -21.4838346)",,Rua Piauí,
607953767,,residential,,True,False,78.235,"LINESTRING (-47.3662514 -21.4877641, -47.3656419 -21.4873477)",2,Rua Doutor Mario Carneiro da Cunha,
709823199,,residential,,True,False,75.415,"LINESTRING (-47.3662514 -21.4877641, -47.3661559 -21.4875934, -47.3658318 -21.4872213, -47.3658272 -21.487216)",,Rua Tomaz Eugênio de Abreu,
548558027,,residential,,True,False,167.039,"LINESTRING (-47.3614839 -21.4825509, -47.3610874 -21.4840071)",,Rua Sete de Setembro,40
250533898,,residential,,False,False,64.675,"LINESTRING (-47.3614839 -21.4825509, -47.3619991 -21.482672, -47.3620901 -21.4826927)",,Travessa Espírito Santo,
250533862,,residential,,False,False,8.795,"LINESTRING (-47.3621125 -21.4826164, -47.3620901 -21.4826927)",,,
250533862,,residential,,False,True,8.795,"LINESTRING (-47.3620901 -21.4826927, -47.3621125 -21.4826164)",,,
250533898,,residential,,False,False,67.23,"LINESTRING (-47.3620901 -21.4826927, -47.3620794 -21.4827354, -47.3620871 -21.4827594, -47.3624602 -21.4831674)",,Travessa Espírito Santo,
250533898,,residential,,False,True,64.675,"LINESTRING (-47.3620901 -21.4826927, -47.3619991 -21.482672, -47.3614839 -21.4825509)",,Travessa Espírito Santo,
250533833,,secondary,,True,False,91.283,"LINESTRING (-47.3632085 -21.4828313, -47.3637692 -21.4834651)",2,Avenida Presidente Vargas,
250533905,,residential,,False,False,8.357,"LINESTRING (-47.3632085 -21.4828313, -47.363146 -21.4828789)",,Rua Bahia,
