osmid,oneway,highway,reversed,length,ref,junction,geometry,name,bridge
251616573,True,residential,False,33.97,,,"LINESTRING (-62.3194241 -11.7258689, -62.319425 -11.7261744)",Avenida Governador Jorge Teixeira,
251616573,True,residential,False,79.772,,,"LINESTRING (-62.31945 -11.7192262, -62.3194479 -11.7199436)",Avenida Governador Jorge Teixeira,
371992350,False,residential,False,80.825,,,"LINESTRING (-62.31945 -11.7192262, -62.319482 -11.7185)",Avenida Governador Jorge Teixeira,
371992710,False,residential,False,11.291,,,"LINESTRING (-62.31945 -11.7192262, -62.3193463 -11.719226)",Rua Paraná,
371992710,False,residential,False,138.906,,,"LINESTRING (-62.3193463 -11.719226, -62.3180705 -11.7192234)",Rua Paraná,
371992710,False,residential,True,11.291,,,"LINESTRING (-62.3193463 -11.719226, -62.31945 -11.7192262)",Rua Paraná,
250532454,False,residential,False,137.632,,,"LINESTRING (-62.3193337 -11.7199388, -62.3180696 -11.7199361)",Rua Riachuelo,
250532454,False,residential,True,12.445,,,"LINESTRING (-62.3193337 -11.7199388, -62.3194479 -11.7199436)",Rua Riachuelo,
371991918,True,residential,False,79.272,,,"LINESTRING (-62.3193337 -11.7199388, -62.3193463 -11.719226)",Avenida Governador Jorge Teixeira,
251616571,False,residential,False,137.7,,,"LINESTRING (-62.3193151 -11.7229083, -62.3180504 -11.722919)",Rua Brasilia,
251616571,False,residential,True,13.044,,,"LINESTRING (-62.3193151 -11.7229083, -62.3194349 -11.7229097)",Rua Brasilia,
371991918,True,residential,False,78.483,,,"LINESTRING (-62.3193151 -11.7229083, -62.3193191 -11.7222025)",Avenida Governador Jorge Teixeira,
371991918,True,residential,False,87.511,,,"LINESTRING (-62.3193096 -11.7258704, -62.3193088 -11.7250834)",Avenida Governador Jorge Teixeira,
693741858,True,primary,False,12.467,RO-481,,"LINESTRING (-62.3193096 -11.7258704, -62.3194241 -11.7258689)",Avenida Juscelino Kubitschek,
371991918,True,residential,False,33.704,,,"LINESTRING (-62.3193075 -11.7261735, -62.3193096 -11.7258704)",Avenida Governador Jorge Teixeira,
693741867,True,primary,False,128.277,RO-481,,"LINESTRING (-62.3193075 -11.7261735, -62.3181293 -11.7261683)",Avenida Juscelino Kubitschek,
371991925,True,tertiary,False,81.341,,,"LINESTRING (-62.3116575 -11.7185188, -62.3116531 -11.7192503)",,
371992723,False,residential,False,7.426,,,"LINESTRING (-62.3116575 -11.7185188, -62.3115893 -11.7185195)",Rua Tabajaras,
371992723,False,residential,True,138.119,,,"LINESTRING (-62.3116575 -11.7185188, -62.312926 -11.7185056)",Rua Tabajaras,
693741859,True,tertiary,False,81.775,,,"LINESTRING (-62.3115178 -11.7199853, -62.3115238 -11.7192499)",,
740652061,False,residential,True,13.773,,,"LINESTRING (-62.3115178 -11.7199853, -62.3116443 -11.7199848)",Rua Riachuelo,
1119523276,True,tertiary,False,86.357,,,"LINESTRING (-62.3115294 -11.7259048, -62.3115362 -11.7251282)",,
693741860,True,primary,False,14.661000000000001,RO-481,roundabout,"LINESTRING (-62.3115294 -11.7259048, -62.311597 -11.7258992, -62.311661 -11.725918)",,
693741860,True,primary,False,2.676,RO-481,roundabout,"LINESTRING (-62.3115295 -11.7262305, -62.3115082 -11.7262185)",,
371992325,True,residential,False,12.641,,,"LINESTRING (-62.3115342 -11.7214283, -62.3116503 -11.7214288)",Avenida Presidente Tancredo Neves,
693741859,True,tertiary,False,79.121,,,"LINESTRING (-62.3115342 -11.7214283, -62.3115194 -11.7207169)",,
371991925,True,tertiary,False,13.533,,,"LINESTRING (-62.3116503 -11.7214288, -62.3116509 -11.7215505)",,
371992325,True,residential,False,137.047,,,"LINESTRING (-62.3116503 -11.7214288, -62.312909 -11.7214192)",Avenida Presidente Tancredo Neves,
371992325,True,residential,False,138.332,,,"LINESTRING (-62.3142059 -11.7214204, -62.3154764 -11.7214101)",Avenida Presidente Tancredo Neves,
371992712,False,residential,False,13.065,,,"LINESTRING (-62.3142059 -11.7214204, -62.3142062 -11.7215379)",Rua Guapore,
371992712,False,residential,True,78.604,,,"LINESTRING (-62.3142059 -11.7214204, -62.314206 -11.7207135)",Rua Guapore,
371992325,True,residential,False,137.371,,,"LINESTRING (-62.3180649 -11.721389, -62.3193266 -11.7213948)",Avenida Presidente Tancredo Neves,
371992349,False,residential,False,81.765,,,"LINESTRING (-62.3180649 -11.721389, -62.3180586 -11.7206537)",Rua Canaã,
371992349,False,residential,True,10.364,,,"LINESTRING (-62.3180649 -11.721389, -62.3180655 -11.7214822)",Rua Canaã,
371991918,True,residential,False,82.677,,,"LINESTRING (-62.3193266 -11.7213948, -62.3193334 -11.7206513)",Avenida Governador Jorge Teixeira,
371992325,True,residential,False,12.674,,,"LINESTRING (-62.3193266 -11.7213948, -62.319443 -11.7213962)",Avenida Presidente Tancredo Neves,
251616573,True,residential,False,9.596,,,"LINESTRING (-62.319443 -11.7213962, -62.3194424 -11.7214825)",Avenida Governador Jorge Teixeira,
251616573,True,residential,False,10.89,,,"LINESTRING (-62.3194424 -11.7214825, -62.3194397 -11.7215804)",Avenida Governador Jorge Teixeira,
371992326,True,residential,False,12.49,,,"LINESTRING (-62.3194424 -11.7214825, -62.3193277 -11.7214843)",Avenida Presidente Tancredo Neves,
371991918,True,residential,False,9.953,,,"LINESTRING (-62.3193277 -11.7214843, -62.3193266 -11.7213948)",Avenida Governador Jorge Teixeira,
371992326,True,residential,False,137.424,,,"LINESTRING (-62.3193277 -11.7214843, -62.3180655 -11.7214822)",Avenida Presidente Tancredo Neves,
371991925,True,tertiary,False,76.889,,,"LINESTRING (-62.3116509 -11.7215505, -62.3116617 -11.7222419)",,
371992326,True,residential,False,12.708,,,"LINESTRING (-62.3116509 -11.7215505, -62.3115342 -11.7215484)",Avenida Presidente Tancredo Neves,
693741859,True,tertiary,False,13.355,,,"LINESTRING (-62.3115342 -11.7215484, -62.3115342 -11.7214283)",,
371992328,False,residential,False,13.98,,,"LINESTRING (-62.3115333 -11.7222428, -62.3116617 -11.7222419)",Rua Gonçalves Dias,
693741859,True,tertiary,False,77.214,,,"LINESTRING (-62.3115333 -11.7222428, -62.3115342 -11.7215484)",,
371991925,True,tertiary,False,81.169,,,"LINESTRING (-62.3116617 -11.7222419, -62.3116516 -11.7229718)",,
371992328,False,residential,False,136.858,,,"LINESTRING (-62.3116617 -11.7222419, -62.3129187 -11.7222465)",Rua Gonçalves Dias,
371992328,False,residential,True,13.98,,,"LINESTRING (-62.3116617 -11.7222419, -62.3115333 -11.7222428)",Rua Gonçalves Dias,
693741859,True,tertiary,False,81.306,,,"LINESTRING (-62.3115338 -11.722974, -62.3115333 -11.7222428)",,
1137144843,False,residential,True,12.828,,,"LINESTRING (-62.3115338 -11.722974, -62.3116516 -11.7229718)",Rua Brasilia,
371992332,False,residential,False,137.262,,,"LINESTRING (-62.3141554 -11.7269184, -62.3128947 -11.7269283)",Rua José Carlos Bueno,
"[740646360, 740646361, 371993075]",False,residential,False,143.012,,,"LINESTRING (-62.3141554 -11.7269184, -62.3142331 -11.7269206, -62.3143925 -11.7269229, -62.3154689 -11.7269257)",Rua José Carlos Bueno,yes
371992332,False,residential,False,12.325,,,"LINESTRING (-62.3116478 -11.7269473, -62.3115346 -11.7269472)",Rua José Carlos Bueno,
371992332,False,residential,True,135.772,,,"LINESTRING (-62.3116478 -11.7269473, -62.3128947 -11.7269283)",Rua José Carlos Bueno,
371992324,True,tertiary,False,79.695,,,"LINESTRING (-62.3115346 -11.7269472, -62.3115295 -11.7262305)",,
371992332,False,residential,True,12.325,,,"LINESTRING (-62.3115346 -11.7269472, -62.3116478 -11.7269473)",Rua José Carlos Bueno,
371992344,False,residential,False,13.278,,,"LINESTRING (-62.3115362 -11.7251282, -62.3116581 -11.7251245)",Rua Getulio Vargas,
1119523276,True,tertiary,False,76.313,,,"LINESTRING (-62.3115362 -11.7251282, -62.3115376 -11.7244419)",,
371992344,False,residential,False,136.442,,,"LINESTRING (-62.3116581 -11.7251245, -62.3129113 -11.7251245)",Rua Getulio Vargas,
371992344,False,residential,True,13.278,,,"LINESTRING (-62.3116581 -11.7251245, -62.3115362 -11.7251282)",Rua Getulio Vargas,
1119523388,True,tertiary,False,88.234,,,"LINESTRING (-62.3116581 -11.7251245, -62.311661 -11.725918)",,
371992359,False,residential,False,136.508,,,"LINESTRING (-62.3129027 -11.7244992, -62.31165 -11.7244476)",,
371993074,False,residential,False,69.537,,,"LINESTRING (-62.3129027 -11.7244992, -62.3129113 -11.7251245)",Rua Principe da Beira,
"[371993074, 371992357, 740659170]",False,residential,True,86.132,,,"LINESTRING (-62.3129027 -11.7244992, -62.3129036 -11.7244181, -62.3129028 -11.7242792, -62.3129006 -11.7237246)",Rua Principe da Beira,yes
371991918,True,residential,False,80.436,,,"LINESTRING (-62.3193088 -11.7250834, -62.3193195 -11.7243601)",Avenida Governador Jorge Teixeira,
740659172,False,residential,False,12.673,,,"LINESTRING (-62.3193088 -11.7250834, -62.3194252 -11.7250829)",Rua Getulio Vargas,
740659172,False,residential,True,139.344,,,"LINESTRING (-62.3193088 -11.7250834, -62.318029 -11.7250945)",Rua Getulio Vargas,
251616573,True,residential,False,87.399,,,"LINESTRING (-62.3194252 -11.7250829, -62.3194241 -11.7258689)",Avenida Governador Jorge Teixeira,
740659172,False,residential,False,73.854,,,"LINESTRING (-62.3194252 -11.7250829, -62.3201035 -11.72509)",Rua Getulio Vargas,
740659172,False,residential,True,12.673,,,"LINESTRING (-62.3194252 -11.7250829, -62.3193088 -11.7250834)",Rua Getulio Vargas,
740659172,False,residential,True,73.854,,,"LINESTRING (-62.3201035 -11.72509, -62.3194252 -11.7250829)",Rua Getulio Vargas,
251616573,True,residential,False,80.528,,,"LINESTRING (-62.3194281 -11.7243587, -62.3194252 -11.7250829)",Avenida Governador Jorge Teixeira,
371992345,False,residential,False,11.825,,,"LINESTRING (-62.3194281 -11.7243587, -62.3193195 -11.7243601)",Rua São Paulo,
371991918,True,residential,False,79.999,,,"LINESTRING (-62.3193195 -11.7243601, -62.3193109 -11.7236407)",Avenida Governador Jorge Teixeira,
371992345,False,residential,False,138.954,,,"LINESTRING (-62.3193195 -11.7243601, -62.3180436 -11.72439)",Rua São Paulo,
371992345,False,residential,True,11.825,,,"LINESTRING (-62.3193195 -11.7243601, -62.3194281 -11.7243587)",Rua São Paulo,
371992345,False,residential,True,138.954,,,"LINESTRING (-62.3180436 -11.72439, -62.3193195 -11.7243601)",Rua São Paulo,
371992349,False,residential,False,82.964,,,"LINESTRING (-62.3180436 -11.72439, -62.3180473 -11.7236439)",Rua Canaã,
371992349,False,residential,True,78.353,,,"LINESTRING (-62.3180436 -11.72439, -62.318029 -11.7250945)",Rua Canaã,
371992349,False,residential,False,81.985,,,"LINESTRING (-62.3180317 -11.7258318, -62.318029 -11.7250945)",Rua Canaã,
693741858,True,primary,False,11.404,RO-481,,"LINESTRING (-62.3180317 -11.7258318, -62.3181364 -11.7258349)",Avenida Juscelino Kubitschek,
371992349,False,residential,False,78.353,,,"LINESTRING (-62.318029 -11.7250945, -62.3180436 -11.72439)",Rua Canaã,
371992349,False,residential,True,81.985,,,"LINESTRING (-62.318029 -11.7250945, -62.3180317 -11.7258318)",Rua Canaã,
740659172,False,residential,False,139.344,,,"LINESTRING (-62.318029 -11.7250945, -62.3193088 -11.7250834)",Rua Getulio Vargas,
740659172,False,residential,True,140.928,,,"LINESTRING (-62.318029 -11.7250945, -62.3167346 -11.7250931)",Rua Getulio Vargas,
251616571,False,residential,False,139.714,,,"LINESTRING (-62.3180504 -11.722919, -62.3167675 -11.722948)",Rua Brasilia,
251616571,False,residential,True,137.7,,,"LINESTRING (-62.3180504 -11.722919, -62.3193151 -11.7229083)",Rua Brasilia,
371992349,False,residential,False,80.021,,,"LINESTRING (-62.3180504 -11.722919, -62.3180587 -11.7221994)",Rua Canaã,
371992349,False,residential,True,80.606,,,"LINESTRING (-62.3180504 -11.722919, -62.3180473 -11.7236439)",Rua Canaã,
371992326,True,residential,False,140.342,,,"LINESTRING (-62.3180655 -11.7214822, -62.3167765 -11.721486)",Avenida Presidente Tancredo Neves,
371992349,False,residential,False,10.364,,,"LINESTRING (-62.3180655 -11.7214822, -62.3180649 -11.721389)",Rua Canaã,
371992349,False,residential,True,79.753,,,"LINESTRING (-62.3180655 -11.7214822, -62.3180587 -11.7221994)",Rua Canaã,
250532454,False,residential,False,139.866,,,"LINESTRING (-62.3180696 -11.7199361, -62.316785 -11.7199281)",Rua Riachuelo,
250532454,False,residential,True,137.632,,,"LINESTRING (-62.3180696 -11.7199361, -62.3193337 -11.7199388)",Rua Riachuelo,
371992349,False,residential,False,79.249,,,"LINESTRING (-62.3180696 -11.7199361, -62.3180705 -11.7192234)",Rua Canaã,
371992349,False,residential,True,79.803,,,"LINESTRING (-62.3180696 -11.7199361, -62.3180586 -11.7206537)",Rua Canaã,
371992350,False,residential,True,80.825,,,"LINESTRING (-62.319482 -11.7185, -62.31945 -11.7192262)",Avenida Governador Jorge Teixeira,
371992723,False,residential,True,7.426,,,"LINESTRING (-62.3115893 -11.7185195, -62.3116575 -11.7185188)",Rua Tabajaras,
958980969,False,residential,False,6.566,,,"LINESTRING (-62.3115893 -11.7185195, -62.311529 -11.7185205)",Rua Tabajaras,
371992357,False,residential,False,83.119,,,"LINESTRING (-62.312926 -11.7185056, -62.3129283 -11.7192531)",Rua Principe da Beira,
371992723,False,residential,False,138.119,,,"LINESTRING (-62.312926 -11.7185056, -62.3116575 -11.7185188)",Rua Tabajaras,
371992723,False,residential,True,143.628,,,"LINESTRING (-62.312926 -11.7185056, -62.3142451 -11.7184918)",Rua Tabajaras,
371992357,False,residential,False,81.319,,,"LINESTRING (-62.3129176 -11.7199906, -62.312913 -11.7207219)",Rua Principe da Beira,
371992357,False,residential,True,82.015,,,"LINESTRING (-62.3129176 -11.7199906, -62.3129283 -11.7192531)",Rua Principe da Beira,
740652061,False,residential,False,138.634,,,"LINESTRING (-62.3129176 -11.7199906, -62.3116443 -11.7199848)",Rua Riachuelo,
740652061,False,residential,True,139.406,,,"LINESTRING (-62.3129176 -11.7199906, -62.314198 -11.7199936)",Rua Riachuelo,
371992325,True,residential,False,141.202,,,"LINESTRING (-62.312909 -11.7214192, -62.3142059 -11.7214204)",Avenida Presidente Tancredo Neves,
371992357,False,residential,False,14.166,,,"LINESTRING (-62.312909 -11.7214192, -62.3129094 -11.7215466)",Rua Principe da Beira,
371992357,False,residential,True,77.538,,,"LINESTRING (-62.312909 -11.7214192, -62.312913 -11.7207219)",Rua Principe da Beira,
371992326,True,residential,False,137.021,,,"LINESTRING (-62.3129094 -11.7215466, -62.3116509 -11.7215505)",Avenida Presidente Tancredo Neves,
371992357,False,residential,False,77.832,,,"LINESTRING (-62.3129094 -11.7215466, -62.3129187 -11.7222465)",Rua Principe da Beira,
371992357,False,residential,True,14.166,,,"LINESTRING (-62.3129094 -11.7215466, -62.312909 -11.7214192)",Rua Principe da Beira,
371992328,False,residential,False,138.502,,,"LINESTRING (-62.3129187 -11.7222465, -62.3141908 -11.7222517)",Rua Gonçalves Dias,
371992328,False,residential,True,136.858,,,"LINESTRING (-62.3129187 -11.7222465, -62.3116617 -11.7222419)",Rua Gonçalves Dias,
371992357,False,residential,False,81.598,,,"LINESTRING (-62.3129187 -11.7222465, -62.3129046 -11.7229802)",Rua Principe da Beira,
371992357,False,residential,True,77.832,,,"LINESTRING (-62.3129187 -11.7222465, -62.3129094 -11.7215466)",Rua Principe da Beira,
371992357,False,residential,False,82.775,,,"LINESTRING (-62.3129046 -11.7229802, -62.3129006 -11.7237246)",Rua Principe da Beira,
371992357,False,residential,True,81.598,,,"LINESTRING (-62.3129046 -11.7229802, -62.3129187 -11.7222465)",Rua Principe da Beira,
1137144843,False,residential,False,136.424,,,"LINESTRING (-62.3129046 -11.7229802, -62.3116516 -11.7229718)",Rua Brasilia,
1137144843,False,residential,True,139.221,,,"LINESTRING (-62.3129046 -11.7229802, -62.3141833 -11.7229735)",Rua Brasilia,
371992358,False,residential,False,12.315,,,"LINESTRING (-62.311533 -11.7236623, -62.3116461 -11.7236637)",Rua Recife,
693741859,True,tertiary,False,76.536,,,"LINESTRING (-62.311533 -11.7236623, -62.3115338 -11.722974)",,
371992358,False,residential,False,136.752,,,"LINESTRING (-62.3116461 -11.7236637, -62.3129006 -11.7237246)",Rua Recife,
371992358,False,residential,True,12.315,,,"LINESTRING (-62.3116461 -11.7236637, -62.311533 -11.7236623)",Rua Recife,
"[1119523387, 1119523388, 371991925]",True,tertiary,False,87.167,,,"LINESTRING (-62.3116461 -11.7236637, -62.3116468 -11.7237352, -62.3116471 -11.7238217, -62.3116471 -11.723871, -62.31165 -11.7244476)",,yes
371992357,False,residential,True,82.775,,,"LINESTRING (-62.3129006 -11.7237246, -62.3129046 -11.7229802)",Rua Principe da Beira,
371992358,False,residential,True,136.752,,,"LINESTRING (-62.3129006 -11.7237246, -62.3116461 -11.7236637)",Rua Recife,
"[740659170, 371993074, 371992357]",False,residential,False,86.132,,,"LINESTRING (-62.3129006 -11.7237246, -62.3129028 -11.7242792, -62.3129036 -11.7244181, -62.3129027 -11.7244992)",Rua Principe da Beira,yes
371992358,False,residential,False,142.793,,,"LINESTRING (-62.3129006 -11.7237246, -62.3129189 -11.7237247, -62.3134781 -11.7237663, -62.3136904 -11.7237385, -62.3139311 -11.7236762, -62.3141222 -11.7236484, -62.3141982 -11.7236453)",Rua Recife,
371992359,False,residential,False,12.254,,,"LINESTRING (-62.31165 -11.7244476, -62.3115376 -11.7244419)",,
371992359,False,residential,True,136.508,,,"LINESTRING (-62.31165 -11.7244476, -62.3129027 -11.7244992)",,
1119523388,True,tertiary,False,75.273,,,"LINESTRING (-62.31165 -11.7244476, -62.3116581 -11.7251245)",,
371992359,False,residential,True,12.254,,,"LINESTRING (-62.3115376 -11.7244419, -62.31165 -11.7244476)",,
"[693741859, 1119523276, 1119523277, 1119523278, 1119523279]",True,tertiary,False,86.692,,,"LINESTRING (-62.3115376 -11.7244419, -62.3115341 -11.7238417, -62.3115342 -11.7238174, -62.3115345 -11.7237365, -62.3115346 -11.7237062, -62.311533 -11.7236623)",,yes
371992709,False,residential,False,15.367,,,"LINESTRING (-62.3115194 -11.7207169, -62.3116605 -11.7207202)",Rua Marechal Deodoro da Fonseca,
693741859,True,tertiary,False,81.351,,,"LINESTRING (-62.3115194 -11.7207169, -62.3115178 -11.7199853)",,
371991925,True,tertiary,False,78.801,,,"LINESTRING (-62.3116605 -11.7207202, -62.3116503 -11.7214288)",,
371992709,False,residential,False,136.368,,,"LINESTRING (-62.3116605 -11.7207202, -62.312913 -11.7207219)",Rua Marechal Deodoro da Fonseca,
371992709,False,residential,True,15.367,,,"LINESTRING (-62.3116605 -11.7207202, -62.3115194 -11.7207169)",Rua Marechal Deodoro da Fonseca,
371992357,False,residential,False,77.538,,,"LINESTRING (-62.312913 -11.7207219, -62.312909 -11.7214192)",Rua Principe da Beira,
371992357,False,residential,True,81.319,,,"LINESTRING (-62.312913 -11.7207219, -62.3129176 -11.7199906)",Rua Principe da Beira,
371992709,False,residential,False,140.781,,,"LINESTRING (-62.312913 -11.7207219, -62.314206 -11.7207135)",Rua Marechal Deodoro da Fonseca,
371992709,False,residential,True,136.368,,,"LINESTRING (-62.312913 -11.7207219, -62.3116605 -11.7207202)",Rua Marechal Deodoro da Fonseca,
371992349,False,residential,False,79.803,,,"LINESTRING (-62.3180586 -11.7206537, -62.3180696 -11.7199361)",Rua Canaã,
371992349,False,residential,True,81.765,,,"LINESTRING (-62.3180586 -11.7206537, -62.3180649 -11.721389)",Rua Canaã,
371992709,False,residential,False,138.796,,,"LINESTRING (-62.3180586 -11.7206537, -62.3193334 -11.7206513)",Rua Marechal Deodoro da Fonseca,
371992709,False,residential,True,140.388,,,"LINESTRING (-62.3180586 -11.7206537, -62.3167692 -11.7206611)",Rua Marechal Deodoro da Fonseca,
371991918,True,residential,False,79.227,,,"LINESTRING (-62.3193334 -11.7206513, -62.3193337 -11.7199388)",Avenida Governador Jorge Teixeira,
371992709,False,residential,False,11.541,,,"LINESTRING (-62.3193334 -11.7206513, -62.3194394 -11.7206511)",Rua Marechal Deodoro da Fonseca,
371992709,False,residential,True,138.796,,,"LINESTRING (-62.3193334 -11.7206513, -62.3180586 -11.7206537)",Rua Marechal Deodoro da Fonseca,
251616573,True,residential,False,82.852,,,"LINESTRING (-62.3194394 -11.7206511, -62.319443 -11.7213962)",Avenida Governador Jorge Teixeira,
371992709,False,residential,True,11.541,,,"LINESTRING (-62.3194394 -11.7206511, -62.3193334 -11.7206513)",Rua Marechal Deodoro da Fonseca,
371992349,False,residential,False,81.687,,,"LINESTRING (-62.3180705 -11.7192234, -62.3180643 -11.7184888)",Rua Canaã,
371992349,False,residential,True,79.249,,,"LINESTRING (-62.3180705 -11.7192234, -62.3180696 -11.7199361)",Rua Canaã,
371992710,False,residential,False,140.165,,,"LINESTRING (-62.3180705 -11.7192234, -62.3167832 -11.7192101)",Rua Paraná,
371992710,False,residential,True,138.906,,,"LINESTRING (-62.3180705 -11.7192234, -62.3193463 -11.719226)",Rua Paraná,
371992710,False,residential,False,141.029,,,"LINESTRING (-62.3142236 -11.7192548, -62.3129283 -11.7192531)",Rua Paraná,
371992712,False,residential,False,82.198,,,"LINESTRING (-62.3142236 -11.7192548, -62.314198 -11.7199936)",Rua Guapore,
371992712,False,residential,True,84.874,,,"LINESTRING (-62.3142236 -11.7192548, -62.3142451 -11.7184918)",Rua Guapore,
371992710,False,residential,True,138.35999999999999,,,"LINESTRING (-62.3142236 -11.7192548, -62.3149469 -11.7192587, -62.3154939 -11.7192362)",Rua Paraná,
371992357,False,residential,False,82.015,,,"LINESTRING (-62.3129283 -11.7192531, -62.3129176 -11.7199906)",Rua Principe da Beira,
371992357,False,residential,True,83.119,,,"LINESTRING (-62.3129283 -11.7192531, -62.312926 -11.7185056)",Rua Principe da Beira,
371992710,False,residential,True,141.029,,,"LINESTRING (-62.3129283 -11.7192531, -62.3142236 -11.7192548)",Rua Paraná,
945464210,False,residential,False,138.841,,,"LINESTRING (-62.3129283 -11.7192531, -62.3116531 -11.7192503)",Rua Paraná,
371991925,True,tertiary,False,81.678,,,"LINESTRING (-62.3116531 -11.7192503, -62.3116443 -11.7199848)",,
371992711,False,residential,False,14.078,,,"LINESTRING (-62.3116531 -11.7192503, -62.3115238 -11.7192499)",Rua Paraná,
945464210,False,residential,True,138.841,,,"LINESTRING (-62.3116531 -11.7192503, -62.3129283 -11.7192531)",Rua Paraná,
371992712,False,residential,True,82.198,,,"LINESTRING (-62.314198 -11.7199936, -62.3142236 -11.7192548)",Rua Guapore,
740652061,False,residential,False,139.406,,,"LINESTRING (-62.314198 -11.7199936, -62.3129176 -11.7199906)",Rua Riachuelo,
371992712,False,residential,False,80.065,,,"LINESTRING (-62.314198 -11.7199936, -62.3142059 -11.7202063, -62.314206 -11.7207135)",Rua Guapore,
740652061,False,residential,True,141.077,,,"LINESTRING (-62.314198 -11.7199936, -62.3149779 -11.7200055, -62.3154906 -11.7199506)",Rua Riachuelo,
371992709,False,residential,False,139.144,,,"LINESTRING (-62.314206 -11.7207135, -62.3154839 -11.7206984)",Rua Marechal Deodoro da Fonseca,
371992709,False,residential,True,140.781,,,"LINESTRING (-62.314206 -11.7207135, -62.312913 -11.7207219)",Rua Marechal Deodoro da Fonseca,
371992712,False,residential,False,78.604,,,"LINESTRING (-62.314206 -11.7207135, -62.3142059 -11.7214204)",Rua Guapore,
371992712,False,residential,True,80.065,,,"LINESTRING (-62.314206 -11.7207135, -62.3142059 -11.7202063, -62.314198 -11.7199936)",Rua Guapore,
371992712,False,residential,False,79.389,,,"LINESTRING (-62.3142062 -11.7215379, -62.3141908 -11.7222517)",Rua Guapore,
371992712,False,residential,True,13.065,,,"LINESTRING (-62.3142062 -11.7215379, -62.3142059 -11.7214204)",Rua Guapore,
371992326,True,residential,False,141.19400000000002,,,"LINESTRING (-62.3142062 -11.7215379, -62.3134215 -11.7215415, -62.3129094 -11.7215466)",Avenida Presidente Tancredo Neves,
371992328,False,residential,False,141.466,,,"LINESTRING (-62.3141908 -11.7222517, -62.3154901 -11.7222429)",Rua Gonçalves Dias,
371992328,False,residential,True,138.502,,,"LINESTRING (-62.3141908 -11.7222517, -62.3129187 -11.7222465)",Rua Gonçalves Dias,
371992712,False,residential,False,80.265,,,"LINESTRING (-62.3141908 -11.7222517, -62.3141833 -11.7229735)",Rua Guapore,
371992712,False,residential,True,79.389,,,"LINESTRING (-62.3141908 -11.7222517, -62.3142062 -11.7215379)",Rua Guapore,
371992712,False,residential,False,74.718,,,"LINESTRING (-62.3141833 -11.7229735, -62.3141982 -11.7236453)",Rua Guapore,
371992712,False,residential,True,80.265,,,"LINESTRING (-62.3141833 -11.7229735, -62.3141908 -11.7222517)",Rua Guapore,
1137144843,False,residential,False,139.221,,,"LINESTRING (-62.3141833 -11.7229735, -62.3129046 -11.7229802)",Rua Brasilia,
