osmid,name,highway,oneway,reversed,length,geometry,ref,junction,bridge
755068515,Rua Carangola,secondary,False,False,25.837,"LINESTRING (-40.3459838 -17.835183, -40.3462091 -17.8352724)",,,
755068515,Rua Carangola,secondary,False,True,75.01299999999999,"LINESTRING (-40.3459838 -17.835183, -40.3456619 -17.8351089, -40.3454769 -17.8350962, -40.3453696 -17.8350987, -40.3452864 -17.8351137)",,,
755068515,Rua Carangola,secondary,False,False,69.29599999999999,"LINESTRING (-40.3447419 -17.8354504, -40.3449726 -17.8352672, -40.3450719 -17.835206, -40.3451456 -17.8351664, -40.3452864 -17.8351137)",,,
304298107,Avenida Mucuri,residential,True,False,29.06,"LINESTRING (-40.3499541 -17.8435848, -40.3497485 -17.8434116)",,,
221111530,Avenida Geraldo Romano,primary,False,False,48.181,"LINESTRING (-40.3508827 -17.8387774, -40.3504656 -17.8389509)",AMG-2815;BR-439,,
755067758,Rua Conselheiro Lafaiete,residential,False,False,78.89,"LINESTRING (-40.3508827 -17.8387774, -40.3505918 -17.8381242)",,,
755067758,Rua Conselheiro Lafaiete,residential,False,True,124.237,"LINESTRING (-40.3508827 -17.8387774, -40.3513774 -17.8397906)",,,
221111530,Avenida Geraldo Romano,primary,False,True,118.742,"LINESTRING (-40.3508827 -17.8387774, -40.3512525 -17.8386251, -40.3519156 -17.8383608)",AMG-2815;BR-439,,
252301110,Rua Lagoa Santa,residential,False,True,82.123,"LINESTRING (-40.3491381 -17.8438675, -40.3497485 -17.8434116)",,,
252359153,Rua São Lourenço,residential,False,False,120.669,"LINESTRING (-40.3491381 -17.8438675, -40.3484233 -17.8430221)",,,
221473284,Avenida Santos Dumont,primary,True,False,86.886,"LINESTRING (-40.3449055 -17.8424242, -40.3455481 -17.841938)",LMG-719;BR-439,,
252297287,Rua Itambacuri,residential,False,False,6.875,"LINESTRING (-40.3449055 -17.8424242, -40.3449467 -17.842472)",,,
252297287,Rua Itambacuri,residential,False,True,137.552,"LINESTRING (-40.3457713 -17.8434281, -40.3449467 -17.842472)",,,
252359160,Rua Itajubá,residential,False,True,86.344,"LINESTRING (-40.3457713 -17.8434281, -40.3464102 -17.8429453)",,,
304298099,Rua Caxambu,residential,False,False,139.347,"LINESTRING (-40.3478287 -17.8434867, -40.3470041 -17.8425098)",,,
404844397,Rua Águas Formosas,residential,False,True,81.424,"LINESTRING (-40.3478287 -17.8434867, -40.3484233 -17.8430221)",,,
252359153,Rua São Lourenço,residential,False,False,137.538,"LINESTRING (-40.3484233 -17.8430221, -40.3476375 -17.842037)",,,
252359153,Rua São Lourenço,residential,False,True,120.669,"LINESTRING (-40.3484233 -17.8430221, -40.3491381 -17.8438675)",,,
404844397,Rua Águas Formosas,residential,False,False,81.424,"LINESTRING (-40.3484233 -17.8430221, -40.3478287 -17.8434867)",,,
404844397,Rua Águas Formosas,residential,False,True,83.863,"LINESTRING (-40.3484233 -17.8430221, -40.3490416 -17.8425505)",,,
755068515,Rua Carangola,secondary,False,True,25.837,"LINESTRING (-40.3462091 -17.8352724, -40.3459838 -17.835183)",,,
755068515,Rua Carangola,secondary,False,False,145.721,"LINESTRING (-40.3462091 -17.8352724, -40.3470238 -17.8357056, -40.3474213 -17.8358928)",,,
252359171,Rua Helio T. de Carvalho,residential,False,False,84.279,"LINESTRING (-40.350911 -17.8349251, -40.3503974 -17.8351268, -40.3501855 -17.8352353)",,,
262466987,Rua Artur Felipe dos Santos,residential,False,True,54.993,"LINESTRING (-40.3490923 -17.8358492, -40.3496029 -17.8357579)",,,
252359171,Rua Helio T. de Carvalho,residential,False,True,188.699,"LINESTRING (-40.3490923 -17.8358492, -40.3489651 -17.8354919, -40.3489436 -17.835423, -40.3489704 -17.835349, -40.3490281 -17.835317, -40.349118 -17.8352966, -40.3501855 -17.8352353)",,,
262466987,Rua Artur Felipe dos Santos,residential,False,False,94.407,"LINESTRING (-40.3490923 -17.8358492, -40.3484635 -17.8361065, -40.3482694 -17.8361762)",,,
252364346,Praça Teófilo Otoni,secondary,True,False,44.786,"LINESTRING (-40.347942 -17.836286, -40.3482897 -17.8365155)",,,
262466987,Rua Artur Felipe dos Santos,residential,False,True,36.743,"LINESTRING (-40.347942 -17.836286, -40.3482694 -17.8361762)",,,
252364346,Praça Teófilo Otoni,secondary,True,False,22.362,"LINESTRING (-40.347771 -17.8361679, -40.347942 -17.836286)",,,
755068515,Rua Carangola,secondary,False,True,48.022999999999996,"LINESTRING (-40.347771 -17.8361679, -40.3476022 -17.8360319, -40.3474213 -17.8358928)",,,
304295415,Rua Francisco Luiz,residential,False,True,37.908,"LINESTRING (-40.3501855 -17.8352353, -40.3501883 -17.8355762)",,,
252359171,Rua Helio T. de Carvalho,residential,False,False,188.699,"LINESTRING (-40.3501855 -17.8352353, -40.349118 -17.8352966, -40.3490281 -17.835317, -40.3489704 -17.835349, -40.3489436 -17.835423, -40.3489651 -17.8354919, -40.3490923 -17.8358492)",,,
252359171,Rua Helio T. de Carvalho,residential,False,True,84.279,"LINESTRING (-40.3501855 -17.8352353, -40.3503974 -17.8351268, -40.350911 -17.8349251)",,,
252359178,Rua Uberaba,residential,False,False,29.246,"LINESTRING (-40.3490302 -17.8387961, -40.3492818 -17.8386874)",,,
1157171274,Rua São João Del Rey,residential,True,False,112.381,"LINESTRING (-40.3490302 -17.8387961, -40.3485631 -17.8378885)",,,
252359178,Rua Uberaba,residential,False,True,130.784,"LINESTRING (-40.3539994 -17.8366695, -40.3528768 -17.8371608)",,,
262467035,Rua Caratinga,residential,False,False,51.767,"LINESTRING (-40.3539994 -17.8366695, -40.3537469 -17.8362708)",,,
262467035,Rua Caratinga,residential,False,False,76.145,"LINESTRING (-40.3537469 -17.8362708, -40.353359 -17.8356941)",,,
262467035,Rua Caratinga,residential,False,True,51.767,"LINESTRING (-40.3537469 -17.8362708, -40.3539994 -17.8366695)",,,
252359180,Rua B 2,residential,False,False,73.969,"LINESTRING (-40.3539568 -17.8353496, -40.353359 -17.8356941)",,,
252359180,Rua B 2,residential,False,True,73.969,"LINESTRING (-40.353359 -17.8356941, -40.3539568 -17.8353496)",,,
262467035,Rua Caratinga,residential,False,False,61.769,"LINESTRING (-40.353359 -17.8356941, -40.3530265 -17.8352376)",,,
262467035,Rua Caratinga,residential,False,True,76.145,"LINESTRING (-40.353359 -17.8356941, -40.3537469 -17.8362708)",,,
262467035,Rua Caratinga,residential,False,True,61.769,"LINESTRING (-40.3530265 -17.8352376, -40.353359 -17.8356941)",,,
755067655,Rua Diamantina,residential,False,True,103.359,"LINESTRING (-40.3490136 -17.8381047, -40.3499115 -17.8377394)",,,
1157171273,Rua São João Del Rey,secondary,True,False,70.74,"LINESTRING (-40.3490136 -17.8381047, -40.3492818 -17.8386874)",,,
