osmid,highway,oneway,reversed,length,name,ref,lanes,geometry
243656814,tertiary,False,False,67.518,,,,"LINESTRING (-45.7354012 -16.122278, -45.7352989 -16.1228772)"
1062995483,residential,False,True,133.331,Rua Geraldina das Virgens,,,"LINESTRING (-45.7354012 -16.122278, -45.7366331 -16.1224709)"
243656817,residential,False,False,75.555,Rua Doutor Luciano,,,"LINESTRING (-45.7402843 -16.122355, -45.7401749 -16.1230263)"
657926800,residential,False,True,128.075,Rua Francisco Cavalcante Albuquerque,,,"LINESTRING (-45.7402843 -16.122355, -45.7414673 -16.1225423)"
243656813,residential,False,False,67.965,Rua Veríssimo Farias Figueredo,,,"LINESTRING (-45.7366331 -16.1224709, -45.736523 -16.1230729)"
1062995483,residential,False,False,133.331,Rua Geraldina das Virgens,,,"LINESTRING (-45.7366331 -16.1224709, -45.7354012 -16.122278)"
1062995483,residential,False,True,127.724,Rua Geraldina das Virgens,,,"LINESTRING (-45.7366331 -16.1224709, -45.7378131 -16.1226563)"
657720049,residential,False,False,75.356,Rua Vicente Vieira,,,"LINESTRING (-45.7414673 -16.1225423, -45.741356 -16.1232115)"
657926800,residential,False,False,128.075,Rua Francisco Cavalcante Albuquerque,,,"LINESTRING (-45.7414673 -16.1225423, -45.7402843 -16.122355)"
657926800,residential,False,True,133.286,Rua Francisco Cavalcante Albuquerque,,,"LINESTRING (-45.7414673 -16.1225423, -45.7426983 -16.122738)"
243656789,residential,False,True,135.027,Rua Geraldina das Virgens,,,"LINESTRING (-45.7378131 -16.1226563, -45.7390607 -16.1228515)"
243656796,residential,False,False,68.38,Rua Luis Caetano,,,"LINESTRING (-45.7378131 -16.1226563, -45.7377171 -16.1232643)"
1062995483,residential,False,False,127.724,Rua Geraldina das Virgens,,,"LINESTRING (-45.7378131 -16.1226563, -45.7366331 -16.1224709)"
657926800,residential,False,False,133.286,Rua Francisco Cavalcante Albuquerque,,,"LINESTRING (-45.7426983 -16.122738, -45.7414673 -16.1225423)"
657926800,residential,False,True,130.946,Rua Francisco Cavalcante Albuquerque,,,"LINESTRING (-45.7426983 -16.122738, -45.7439044 -16.1229485)"
657931163,residential,False,False,75.026,Rua Flonora Ramos,,,"LINESTRING (-45.7426983 -16.122738, -45.7425789 -16.1234029)"
243656786,residential,False,True,68.779,Rua Edgar Torres,,,"LINESTRING (-45.7390607 -16.1228515, -45.7389522 -16.1234612)"
243656789,residential,False,False,135.027,Rua Geraldina das Virgens,,,"LINESTRING (-45.7390607 -16.1228515, -45.7378131 -16.1226563)"
243656789,residential,False,True,120.597,Rua Geraldina das Virgens,,,"LINESTRING (-45.7390607 -16.1228515, -45.7401749 -16.1230263)"
243656814,tertiary,False,False,72.218,,,,"LINESTRING (-45.7352989 -16.1228772, -45.7351894 -16.1235181)"
243656814,tertiary,False,True,67.518,,,,"LINESTRING (-45.7352989 -16.1228772, -45.7354012 -16.122278)"
1062995482,residential,False,True,132.559,Rua São Pedro,,,"LINESTRING (-45.7352989 -16.1228772, -45.736523 -16.1230729)"
243656788,residential,False,True,72.419,Avenida Domingos Álvares da Silva,,,"LINESTRING (-45.7439044 -16.1229485, -45.7437922 -16.1235908)"
657926800,residential,False,False,130.946,Rua Francisco Cavalcante Albuquerque,,,"LINESTRING (-45.7439044 -16.1229485, -45.7426983 -16.122738)"
243656789,residential,False,False,120.597,Rua Geraldina das Virgens,,,"LINESTRING (-45.7401749 -16.1230263, -45.7390607 -16.1228515)"
243656789,residential,False,True,127.836,Rua Geraldina das Virgens,,,"LINESTRING (-45.7401749 -16.1230263, -45.741356 -16.1232115)"
243656817,residential,False,False,69.164,Rua Doutor Luciano,,,"LINESTRING (-45.7401749 -16.1230263, -45.7400753 -16.1236409)"
243656817,residential,False,True,75.555,Rua Doutor Luciano,,,"LINESTRING (-45.7401749 -16.1230263, -45.7402843 -16.122355)"
243656813,residential,False,False,71.964,Rua Veríssimo Farias Figueredo,,,"LINESTRING (-45.736523 -16.1230729, -45.7364063 -16.1237103)"
243656813,residential,False,True,67.965,Rua Veríssimo Farias Figueredo,,,"LINESTRING (-45.736523 -16.1230729, -45.7366331 -16.1224709)"
1062995482,residential,False,False,132.559,Rua São Pedro,,,"LINESTRING (-45.736523 -16.1230729, -45.7352989 -16.1228772)"
1062995482,residential,False,True,129.319,Rua São Pedro,,,"LINESTRING (-45.736523 -16.1230729, -45.7377171 -16.1232643)"
243656789,residential,False,False,127.836,Rua Geraldina das Virgens,,,"LINESTRING (-45.741356 -16.1232115, -45.7401749 -16.1230263)"
243656789,residential,False,True,132.354,Rua Geraldina das Virgens,,,"LINESTRING (-45.741356 -16.1232115, -45.7425789 -16.1234029)"
657720049,residential,False,False,69.563,Rua Vicente Vieira,,,"LINESTRING (-45.741356 -16.1232115, -45.7412529 -16.1238292)"
657720049,residential,False,True,75.356,Rua Vicente Vieira,,,"LINESTRING (-45.741356 -16.1232115, -45.7414673 -16.1225423)"
243656795,residential,False,True,133.739,Rua São Pedro,,,"LINESTRING (-45.7377171 -16.1232643, -45.7389522 -16.1234612)"
243656796,residential,False,False,71.709,Rua Luis Caetano,,,"LINESTRING (-45.7377171 -16.1232643, -45.7376164 -16.1239019)"
243656796,residential,False,True,68.38,Rua Luis Caetano,,,"LINESTRING (-45.7377171 -16.1232643, -45.7378131 -16.1226563)"
1062995482,residential,False,False,129.319,Rua São Pedro,,,"LINESTRING (-45.7377171 -16.1232643, -45.736523 -16.1230729)"
243656789,residential,False,False,132.354,Rua Geraldina das Virgens,,,"LINESTRING (-45.7425789 -16.1234029, -45.741356 -16.1232115)"
243656789,residential,False,True,131.28,Rua Geraldina das Virgens,,,"LINESTRING (-45.7425789 -16.1234029, -45.7437922 -16.1235908)"
657931163,residential,False,False,70.002,Rua Flonora Ramos,,,"LINESTRING (-45.7425789 -16.1234029, -45.7424676 -16.1240233)"
657931163,residential,False,True,75.026,Rua Flonora Ramos,,,"LINESTRING (-45.7425789 -16.1234029, -45.7426983 -16.122738)"
243656786,residential,False,False,68.779,Rua Edgar Torres,,,"LINESTRING (-45.7389522 -16.1234612, -45.7390607 -16.1228515)"
243656786,residential,False,True,71.542,Rua Edgar Torres,,,"LINESTRING (-45.7389522 -16.1234612, -45.7388394 -16.1240954)"
243656795,residential,False,False,133.739,Rua São Pedro,,,"LINESTRING (-45.7389522 -16.1234612, -45.7377171 -16.1232643)"
243656795,residential,False,True,121.624,Rua São Pedro,,,"LINESTRING (-45.7389522 -16.1234612, -45.7400753 -16.1236409)"
243656814,tertiary,False,False,67.385,,,,"LINESTRING (-45.7351894 -16.1235181, -45.7350872 -16.1241161)"
