osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,lanes
169294714,Rua Ivanilda Rodrigues Chagas,residential,False,False,73.249,"LINESTRING (-36.1351088 -7.4834559, -36.1351715 -7.4828001)",,,
169294731,Rua Presidente Epitacio Pessoa,residential,False,True,65.522,"LINESTRING (-36.1351088 -7.4834559, -36.1345992 -7.4831527)",,,
435073308,Rua Ivanilda Rodrigues 2,residential,False,True,119.08,"LINESTRING (-36.1351088 -7.4834559, -36.1350364 -7.4845244)",,,
169294731,Rua Presidente Epitacio Pessoa,residential,False,False,65.522,"LINESTRING (-36.1345992 -7.4831527, -36.1351088 -7.4834559)",,,
232456162,Rua Coronel Manoel Pinto,residential,False,True,29.829,"LINESTRING (-36.1345992 -7.4831527, -36.1346085 -7.4834208)",,,
169294733,Rua Padre Inacio,residential,False,False,69.575,"LINESTRING (-36.1340207 -7.4854147, -36.1346488 -7.485354)",,,
232452309,,residential,False,False,89.024,"LINESTRING (-36.1340207 -7.4854147, -36.1340962 -7.4862118)",,,
232452309,,residential,False,True,185.27800000000002,"LINESTRING (-36.1340207 -7.4854147, -36.1339882 -7.4852051, -36.1336604 -7.4837877)",,,
232461090,Rua Roldão Cláudio de Melo,residential,False,True,89.351,"LINESTRING (-36.1296491 -7.4862536, -36.130029 -7.4855438)",,,
701645917,Avenida José Amaro Guimaraes,residential,False,False,66.691,"LINESTRING (-36.1296491 -7.4862536, -36.1291197 -7.4859634)",,,
232461090,Rua Roldão Cláudio de Melo,residential,False,False,141.189,"LINESTRING (-36.1296491 -7.4862536, -36.1295217 -7.4865275, -36.1294788 -7.48661, -36.1294419 -7.4866705, -36.1294064 -7.486717, -36.1293841 -7.4867401, -36.1293434 -7.4867822, -36.1293038 -7.4868221, -36.129281 -7.4868507, -36.1292528 -7.4868859, -36.1292314 -7.4869218, -36.1292153 -7.486963, -36.1292009 -7.4870112, -36.1291717 -7.4871452, -36.1291141 -7.4873838)",,,
"[232455971, 701645917, 701645918]","['Avenida José Amaro Guimaraes', 'Rua Oliveira Ledo']",residential,False,True,220.171,"LINESTRING (-36.1296491 -7.4862536, -36.1297343 -7.4863015, -36.1298027 -7.4863311, -36.1298738 -7.4863547, -36.1299334 -7.4863673, -36.1299965 -7.4863733, -36.1300863 -7.4863766, -36.1302151 -7.4863726, -36.1305659 -7.4863467, -36.1307378 -7.4863397, -36.1316199 -7.4863089)",yes,,
232455971,Rua Oliveira Ledo,residential,False,False,105.921,"LINESTRING (-36.1332603 -7.4862464, -36.1323013 -7.486304)",,,
232455971,Rua Oliveira Ledo,residential,False,True,17.028,"LINESTRING (-36.1332603 -7.4862464, -36.1334143 -7.4862347)",,,
232458426,Rua da Independencia,residential,False,False,63.964,"LINESTRING (-36.1332603 -7.4862464, -36.1332037 -7.4856739)",,,
232456163,Avenida Nossa Senhora do Desterro,residential,False,False,100.682,"LINESTRING (-36.1316675 -7.4826735, -36.132467 -7.4831111)",,20,
232458239,Rua Getulio Vargas,residential,False,False,81.76,"LINESTRING (-36.1316675 -7.4826735, -36.1318499 -7.4833862)",,,
232456163,Avenida Nossa Senhora do Desterro,residential,False,False,121.628,"LINESTRING (-36.1336604 -7.4837877, -36.1346153 -7.4843355)",,20,
232456163,Avenida Nossa Senhora do Desterro,residential,False,True,109.328,"LINESTRING (-36.1336604 -7.4837877, -36.1327983 -7.4833018)",,20,
232452309,,residential,False,False,185.27800000000002,"LINESTRING (-36.1336604 -7.4837877, -36.1339882 -7.4852051, -36.1340207 -7.4854147)",,,
232452309,,residential,False,True,122.99600000000001,"LINESTRING (-36.1336604 -7.4837877, -36.1335805 -7.4833912, -36.1334364 -7.4827041)",,,
232456162,Rua Coronel Manoel Pinto,residential,False,False,101.713,"LINESTRING (-36.1346153 -7.4843355, -36.1346085 -7.4834208)",,,
232456162,Rua Coronel Manoel Pinto,residential,False,True,113.312,"LINESTRING (-36.1346153 -7.4843355, -36.1346488 -7.485354)",,,
232456163,Avenida Nossa Senhora do Desterro,residential,False,False,50.956,"LINESTRING (-36.1346153 -7.4843355, -36.1350364 -7.4845244)",,20,
232456163,Avenida Nossa Senhora do Desterro,residential,False,True,121.628,"LINESTRING (-36.1346153 -7.4843355, -36.1336604 -7.4837877)",,20,
232456163,Avenida Nossa Senhora do Desterro,residential,False,True,50.956,"LINESTRING (-36.1350364 -7.4845244, -36.1346153 -7.4843355)",,20,
