osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,access
421450493,Rua Maria José Reis Pereira,residential,False,False,86.854,"LINESTRING (-39.4301783 -10.8272025, -39.4309723 -10.8271587)",,,
421450493,Rua Maria José Reis Pereira,residential,False,True,60.214,"LINESTRING (-39.4301783 -10.8272025, -39.4296292 -10.8272512)",,,
421450501,Rua José Paulista,residential,False,False,42.795,"LINESTRING (-39.4301783 -10.8272025, -39.4302124 -10.8275859)",,,
421450501,Rua José Paulista,residential,False,True,41.759,"LINESTRING (-39.4301783 -10.8272025, -39.4301484 -10.8268281)",,,
421448874,Rua Humbelino Santana,residential,False,True,42.987,"LINESTRING (-39.4296587 -10.8276367, -39.4296292 -10.8272512)",,,
421450491,Rua Guiomar Guimarães Filho,residential,False,False,60.736,"LINESTRING (-39.4296587 -10.8276367, -39.4302124 -10.8275859)",,,
421448874,Rua Humbelino Santana,residential,False,False,266.83500000000004,"LINESTRING (-39.4296587 -10.8276367, -39.4297185 -10.8283109, -39.429835 -10.8294383, -39.429898 -10.8300248)",,,
421450491,Rua Guiomar Guimarães Filho,residential,False,True,130.891,"LINESTRING (-39.4296587 -10.8276367, -39.4291973 -10.8276784, -39.4289415 -10.8277019, -39.4284655 -10.8277469)",,,
421450492,Beco Santa Luzia,residential,False,False,128.374,"LINESTRING (-39.4282648 -10.8253178, -39.4294365 -10.8252261)",,,
421597832,Rua Santa Luzia,residential,False,False,40.353,"LINESTRING (-39.4282648 -10.8253178, -39.4282402 -10.8249557)",,,
421597832,Rua Santa Luzia,residential,False,True,34.92,"LINESTRING (-39.4282648 -10.8253178, -39.4282896 -10.8256309)",,,
421450495,Travessa Ednor Pereira Amambahy,residential,False,False,114.017,"LINESTRING (-39.4274465 -10.8291392, -39.4264399 -10.8288673)",,,
682254787,Ra Ariana Amambany dos Santos,residential,False,False,46.762,"LINESTRING (-39.4274465 -10.8291392, -39.4274794 -10.8295585)",,,
1000927696,Rua Ariana Amambahy dos Santos,unclassified,False,False,75.671,"LINESTRING (-39.4274465 -10.8291392, -39.4273791 -10.8284619)",,,
816072267,Travessa Ariana Amambary Santos,residential,False,True,129.405,"LINESTRING (-39.4274465 -10.8291392, -39.4277778 -10.8291871, -39.4281037 -10.8291963, -39.4281922 -10.8291778, -39.4282687 -10.8291423, -39.4284081 -10.8290527, -39.4285639 -10.8289598)",,,
421292362,,residential,False,False,60.7,"LINESTRING (-39.4266792 -10.827106, -39.4266613 -10.8265604)",,,
938604219,Rua Martiniano Pereira Amambahy dos Santos,residential,False,True,20.813,"LINESTRING (-39.4266792 -10.827106, -39.4268697 -10.827101)",,,
938604219,Rua Martiniano Pereira Amambahy dos Santos,residential,False,False,117.90700000000001,"LINESTRING (-39.4266792 -10.827106, -39.4262241 -10.8271463, -39.4256027 -10.8271847)",,,
421448874,Rua Humbelino Santana,residential,False,False,36.139,"LINESTRING (-39.4294365 -10.8252261, -39.4294661 -10.8255498)",,,
421448874,Rua Humbelino Santana,residential,False,True,39.789,"LINESTRING (-39.4294365 -10.8252261, -39.429404 -10.8248697)",,,
421450492,Beco Santa Luzia,residential,False,True,128.374,"LINESTRING (-39.4294365 -10.8252261, -39.4282648 -10.8253178)",,,
421450476,,residential,False,False,58.255,"LINESTRING (-39.426901 -10.827624, -39.4268697 -10.827101)",,,
421597820,Rua Ari Pereira Amambahy dos Santos,residential,False,True,44.199,"LINESTRING (-39.426901 -10.827624, -39.4273054 -10.8276087)",,,
421597820,Rua Ari Pereira Amambahy dos Santos,residential,False,False,165.969,"LINESTRING (-39.426901 -10.827624, -39.4257138 -10.8277127, -39.4253853 -10.8277309)",,,
421244875,Rua Yasuo Matsunaga,residential,False,False,51.996,"LINESTRING (-39.4265293 -10.8296278, -39.4270033 -10.829584)",,,
421244875,Rua Yasuo Matsunaga,residential,False,True,74.431,"LINESTRING (-39.4265293 -10.8296278, -39.4258495 -10.8296752)",,,
421450523,Rua Nagai,residential,False,False,59.67,"LINESTRING (-39.4265293 -10.8296278, -39.4264695 -10.8290944)",,,
421450523,Rua Nagai,residential,False,True,55.498,"LINESTRING (-39.4265293 -10.8296278, -39.426585 -10.8301239)",,,
421450523,Rua Nagai,residential,False,False,55.498,"LINESTRING (-39.426585 -10.8301239, -39.4265293 -10.8296278)",,,
421597845,Travessa Nagai,residential,False,True,77.052,"LINESTRING (-39.426585 -10.8301239, -39.4258821 -10.8301835)",,,
421597789,Rua Laudelino de Moura e Silva,residential,False,False,117.279,"LINESTRING (-39.4281195 -10.821722, -39.4291685 -10.8214966)",,,
421597789,Rua Laudelino de Moura e Silva,residential,False,True,155.388,"LINESTRING (-39.4281195 -10.821722, -39.4279559 -10.8217615, -39.4267378 -10.8220552)",,,
978576504,Travessa Laudelino de Moura e Silva,residential,False,False,70.78399999999999,"LINESTRING (-39.4281195 -10.821722, -39.4282499 -10.8220384, -39.4283389 -10.8223204)",,,
421450527,Rua José Peixinho do Nascimento,residential,False,False,36.817,"LINESTRING (-39.4309453 -10.8267597, -39.4309191 -10.8264296)",,,
421450527,Rua José Peixinho do Nascimento,residential,False,True,44.465,"LINESTRING (-39.4309453 -10.8267597, -39.4309723 -10.8271587)",,,
421450535,Rua João Ferreira de Góes,residential,False,False,87.366,"LINESTRING (-39.4309453 -10.8267597, -39.4301484 -10.8268281)",,,
421450535,Rua João Ferreira de Góes,residential,False,True,81.088,"LINESTRING (-39.4309453 -10.8267597, -39.4316857 -10.8267054)",,,
394907918,Rua José Paulista,residential,False,True,71.238,"LINESTRING (-39.4300922 -10.8261408, -39.4300482 -10.8255016)",,,
421450488,Rua Dois de Julho,residential,False,False,62.271,"LINESTRING (-39.4300922 -10.8261408, -39.429523 -10.8261734)",,,
421450488,Rua Dois de Julho,residential,False,True,43.423,"LINESTRING (-39.4300922 -10.8261408, -39.4304874 -10.8260981)",,,
421450501,Rua José Paulista,residential,False,False,37.76,"LINESTRING (-39.4300922 -10.8261408, -39.4301276 -10.8264786)",,,
421597835,Rua Doutor João Emílio de Oliveira Souza,residential,False,False,74.022,"LINESTRING (-39.4267378 -10.8220552, -39.4268794 -10.8227062)",,,
421597789,Rua Laudelino de Moura e Silva,residential,False,False,155.388,"LINESTRING (-39.4267378 -10.8220552, -39.4279559 -10.8217615, -39.4281195 -10.821722)",,,
421597835,Rua Doutor João Emílio de Oliveira Souza,residential,False,True,55.228,"LINESTRING (-39.4267378 -10.8220552, -39.4267102 -10.8219097, -39.4266725 -10.8217104, -39.4266453 -10.8215669)",,,
421450476,,residential,False,True,58.255,"LINESTRING (-39.4268697 -10.827101, -39.426901 -10.827624)",,,
938604219,Rua Martiniano Pereira Amambahy dos Santos,residential,False,False,20.813,"LINESTRING (-39.4268697 -10.827101, -39.4266792 -10.827106)",,,
938604219,Rua Martiniano Pereira Amambahy dos Santos,residential,False,True,89.001,"LINESTRING (-39.4268697 -10.827101, -39.4276822 -10.8270395)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,False,28.514,"LINESTRING (-39.4283389 -10.8223204, -39.4285836 -10.822231)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,True,70.089,"LINESTRING (-39.4283389 -10.8223204, -39.4277264 -10.8225085)",,,
421597856,,residential,False,False,100.18299999999999,"LINESTRING (-39.4283389 -10.8223204, -39.4284271 -10.8230285, -39.4284503 -10.8232147)",,,
978576504,Travessa Laudelino de Moura e Silva,residential,False,True,70.78399999999999,"LINESTRING (-39.4283389 -10.8223204, -39.4282499 -10.8220384, -39.4281195 -10.821722)",,,
421292362,,residential,False,True,60.258,"LINESTRING (-39.4266201 -10.82602, -39.4266613 -10.8265604)",,,
816057565,Rua Nossa Senhora Aparecida,residential,False,True,107.896,"LINESTRING (-39.4266201 -10.82602, -39.4276062 -10.8259612)",,,
421292362,,residential,False,False,60.211,"LINESTRING (-39.4266201 -10.82602, -39.4265718 -10.8254994, -39.4265706 -10.8254807)",,,
816057565,Rua Nossa Senhora Aparecida,residential,False,False,101.374,"LINESTRING (-39.4266201 -10.82602, -39.4259472 -10.8260758, -39.4256954 -10.826099)",,,
554907048,,tertiary,False,False,21.401,"LINESTRING (-39.4281834 -10.8240714, -39.4279877 -10.8240812)",,,
421597832,Rua Santa Luzia,residential,False,True,91.638,"LINESTRING (-39.4281834 -10.8240714, -39.4281949 -10.8242873, -39.4282018 -10.8243983, -39.4282325 -10.8248941)",,,
554907048,,tertiary,False,True,128.417,"LINESTRING (-39.4281834 -10.8240714, -39.4285138 -10.8240408, -39.4293553 -10.8239779)",,,
421597845,Travessa Nagai,residential,False,False,77.052,"LINESTRING (-39.4258821 -10.8301835, -39.426585 -10.8301239)",,,
421450511,Rua Turmalina,residential,False,False,56.634,"LINESTRING (-39.4258821 -10.8301835, -39.4258629 -10.8298596, -39.4258495 -10.8296752)",,,
421448874,Rua Humbelino Santana,residential,False,False,42.221,"LINESTRING (-39.4295876 -10.8268737, -39.4296292 -10.8272512)",,,
421448874,Rua Humbelino Santana,residential,False,True,39.226,"LINESTRING (-39.4295876 -10.8268737, -39.4295538 -10.8265225)",,,
421450535,Rua João Ferreira de Góes,residential,False,True,61.458,"LINESTRING (-39.4295876 -10.8268737, -39.4301484 -10.8268281)",,,
421450535,Rua João Ferreira de Góes,residential,False,False,129.553,"LINESTRING (-39.4295876 -10.8268737, -39.42913 -10.8269103, -39.4289326 -10.8269261, -39.4285911 -10.8269537, -39.4284051 -10.8269654)",,,
421292362,,residential,False,True,86.533,"LINESTRING (-39.4264663 -10.8241856, -39.4265371 -10.8249607)",,,
421597839,Rua Galdina Rêgo,residential,False,False,166.567,"LINESTRING (-39.4264663 -10.8241856, -39.4279877 -10.8240812)",,,
421597839,Rua Galdina Rêgo,residential,False,True,57.812999999999995,"LINESTRING (-39.4264663 -10.8241856, -39.4262067 -10.8242033, -39.4261672 -10.8242033, -39.4261316 -10.8241915, -39.4260914 -10.8241612, -39.4260599 -10.8241289, -39.4260147 -10.8240459)",,,
421597832,Rua Santa Luzia,residential,False,False,39.98,"LINESTRING (-39.4284051 -10.8269654, -39.42838 -10.8266067)",,,
421597832,Rua Santa Luzia,residential,False,True,87.149,"LINESTRING (-39.4284051 -10.8269654, -39.4284655 -10.8277469)",,,
"[938604219, 421450535]","['Rua João Ferreira de Góes', 'Rua Martiniano Pereira Amambahy dos Santos']",residential,False,False,79.381,"LINESTRING (-39.4284051 -10.8269654, -39.4283702 -10.826969, -39.4276822 -10.8270395)",,,
421450535,Rua João Ferreira de Góes,residential,False,True,129.553,"LINESTRING (-39.4284051 -10.8269654, -39.4285911 -10.8269537, -39.4289326 -10.8269261, -39.42913 -10.8269103, -39.4295876 -10.8268737)",,,
421450488,Rua Dois de Julho,residential,False,True,127.956,"LINESTRING (-39.4283561 -10.8262762, -39.429523 -10.8261734)",,,
421597832,Rua Santa Luzia,residential,False,False,35.522,"LINESTRING (-39.4283561 -10.8262762, -39.4283297 -10.8259578)",,,
421597832,Rua Santa Luzia,residential,False,True,36.843,"LINESTRING (-39.4283561 -10.8262762, -39.42838 -10.8266067)",,,
394907905,Rua Custódia Amambahy dos Santos,residential,False,True,100.693,"LINESTRING (-39.4266453 -10.8215669, -39.427391 -10.8214136, -39.4275477 -10.8213814)",,,
421597835,Rua Doutor João Emílio de Oliveira Souza,residential,False,False,55.228,"LINESTRING (-39.4266453 -10.8215669, -39.4266725 -10.8217104, -39.4267102 -10.8219097, -39.4267378 -10.8220552)",,,
421450501,Rua José Paulista,residential,False,False,41.759,"LINESTRING (-39.4301484 -10.8268281, -39.4301783 -10.8272025)",,,
421450501,Rua José Paulista,residential,False,True,38.929,"LINESTRING (-39.4301484 -10.8268281, -39.4301276 -10.8264786)",,,
421450535,Rua João Ferreira de Góes,residential,False,False,61.458,"LINESTRING (-39.4301484 -10.8268281, -39.4295876 -10.8268737)",,,
421450535,Rua João Ferreira de Góes,residential,False,True,87.366,"LINESTRING (-39.4301484 -10.8268281, -39.4309453 -10.8267597)",,,
421450484,Rua Nicanor Amambahy dos Santos,residential,False,True,58.515,"LINESTRING (-39.4284998 -10.8283633, -39.4279669 -10.8284178)",,,
421597832,Rua Santa Luzia,residential,False,False,68.643,"LINESTRING (-39.4284998 -10.8283633, -39.4284655 -10.8277469)",,,
421450484,Rua Nicanor Amambahy dos Santos,residential,False,False,27.262,"LINESTRING (-39.4284998 -10.8283633, -39.4285603 -10.8283381, -39.4287434 -10.8283212)",,,
421597832,Rua Santa Luzia,residential,False,True,66.71000000000001,"LINESTRING (-39.4284998 -10.8283633, -39.4285392 -10.8286709, -39.4285639 -10.8289598)",,,
421597820,Rua Ari Pereira Amambahy dos Santos,residential,False,False,42.494,"LINESTRING (-39.4276929 -10.8275743, -39.4273054 -10.8276087)",,,
1000927697,Rua Edina Pereira Amambahy Santos de Andrade,residential,False,True,59.479,"LINESTRING (-39.4276929 -10.8275743, -39.4276822 -10.8270395)",,,
"[421597820, 1000927695]","['Rua Ari Pereira Amambahy dos Santos', 'Rua Agenor Pereira Amambahy Santos']",residential,False,True,114.086,"LINESTRING (-39.4276929 -10.8275743, -39.4277718 -10.8275698, -39.4278395 -10.8275708, -39.4278764 -10.827582, -39.4278935 -10.8276133, -39.4279076 -10.8276719, -39.4279276 -10.8278928, -39.4279669 -10.8284178)",,,
394907895,Rua Humbelino Santana,residential,False,True,17.88,"LINESTRING (-39.4293553 -10.8239779, -39.4293438 -10.8238175)",,,
554907047,Rua Humbelino Santana,tertiary,False,False,91.62700000000001,"LINESTRING (-39.4293553 -10.8239779, -39.4293667 -10.8241627, -39.4293755 -10.8243273, -39.429394 -10.824801)",,,yes
554907048,,tertiary,False,False,128.417,"LINESTRING (-39.4293553 -10.8239779, -39.4285138 -10.8240408, -39.4281834 -10.8240714)",,,
421448874,Rua Humbelino Santana,residential,False,False,38.964,"LINESTRING (-39.429523 -10.8261734, -39.4295538 -10.8265225)",,,
421448874,Rua Humbelino Santana,residential,False,True,34.385,"LINESTRING (-39.429523 -10.8261734, -39.4294949 -10.8258654)",,,
421450488,Rua Dois de Julho,residential,False,False,127.956,"LINESTRING (-39.429523 -10.8261734, -39.4283561 -10.8262762)",,,
421450488,Rua Dois de Julho,residential,False,True,62.271,"LINESTRING (-39.429523 -10.8261734, -39.4300922 -10.8261408)",,,
421244875,Rua Yasuo Matsunaga,residential,False,False,73.329,"LINESTRING (-39.4279375 -10.8295093, -39.4286081 -10.8294767)",,,
421244875,Rua Yasuo Matsunaga,residential,False,True,50.33,"LINESTRING (-39.4279375 -10.8295093, -39.4274794 -10.8295585)",,,
938604219,Rua Martiniano Pereira Amambahy dos Santos,residential,False,False,89.001,"LINESTRING (-39.4276822 -10.8270395, -39.4268697 -10.827101)",,,
1000927697,Rua Edina Pereira Amambahy Santos de Andrade,residential,False,False,59.479,"LINESTRING (-39.4276822 -10.8270395, -39.4276929 -10.8275743)",,,
1000927697,Rua Edina Pereira Amambahy Santos de Andrade,residential,False,True,60.265,"LINESTRING (-39.4276822 -10.8270395, -39.4276415 -10.826499)",,,
"[938604219, 421450535]","['Rua João Ferreira de Góes', 'Rua Martiniano Pereira Amambahy dos Santos']",residential,False,True,79.381,"LINESTRING (-39.4276822 -10.8270395, -39.4283702 -10.826969, -39.4284051 -10.8269654)",,,
394907895,Rua Humbelino Santana,residential,False,False,39.561,"LINESTRING (-39.4292927 -10.8231028, -39.4293181 -10.8234577)",,,
394907895,Rua Humbelino Santana,residential,False,True,124.912,"LINESTRING (-39.4292927 -10.8231028, -39.4292057 -10.8219827)",,,
554907050,Rua Agenor dos Santos,residential,False,True,32.829,"LINESTRING (-39.4292927 -10.8231028, -39.4289948 -10.8231422)",,,
554907050,Rua Agenor dos Santos,residential,False,False,64.205,"LINESTRING (-39.4292927 -10.8231028, -39.4295874 -10.8230638, -39.4298753 -10.8230257)",,,
394907904,,living_street,False,False,58.704,"LINESTRING (-39.4289131 -10.8226204, -39.4289948 -10.8231422)",,,
394907904,,living_street,False,True,54.922,"LINESTRING (-39.4289131 -10.8226204, -39.4288361 -10.8221323)",,,
394907914,,living_street,False,False,26.813,"LINESTRING (-39.4289131 -10.8226204, -39.428673 -10.8226707)",,,
394907895,Rua Humbelino Santana,residential,False,False,40.106,"LINESTRING (-39.4293181 -10.8234577, -39.4293438 -10.8238175)",,,
394907895,Rua Humbelino Santana,residential,False,True,39.561,"LINESTRING (-39.4293181 -10.8234577, -39.4292927 -10.8231028)",,,
394907910,Travessa do Cajueiro,residential,False,False,150.84199999999998,"LINESTRING (-39.4293181 -10.8234577, -39.4289774 -10.8234757, -39.4289068 -10.8234646, -39.4287462 -10.8234916, -39.4284345 -10.8235207, -39.427945 -10.8235731)",,,
394907910,Travessa do Cajueiro,residential,False,True,32.745,"LINESTRING (-39.4293181 -10.8234577, -39.4293506 -10.8234554, -39.4296171 -10.823436)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,False,70.089,"LINESTRING (-39.4277264 -10.8225085, -39.4283389 -10.8223204)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,True,95.083,"LINESTRING (-39.4277264 -10.8225085, -39.4268794 -10.8227062)",,,
554907049,,residential,False,True,84.17500000000001,"LINESTRING (-39.4277264 -10.8225085, -39.42781 -10.8226931, -39.4278489 -10.8228735, -39.4278717 -10.8231291, -39.4278663 -10.8231739, -39.4278519 -10.8232413)",,,
554907050,Rua Agenor dos Santos,residential,False,False,33.152,"LINESTRING (-39.4284503 -10.8232147, -39.4287508 -10.8231726)",,,
554907050,Rua Agenor dos Santos,residential,False,True,60.711,"LINESTRING (-39.4284503 -10.8232147, -39.4279012 -10.8232997)",,,
421597856,,residential,False,True,100.18299999999999,"LINESTRING (-39.4284503 -10.8232147, -39.4284271 -10.8230285, -39.4283389 -10.8223204)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,True,83.19,"LINESTRING (-39.4304626 -10.8215505, -39.4297473 -10.8218076)",,,
421450521,Rua José Atanásio,residential,False,False,52.614,"LINESTRING (-39.4304626 -10.8215505, -39.4305117 -10.8220212)",,,
394907902,Rua Miguel Xavier,residential,False,False,80.368,"LINESTRING (-39.4305117 -10.8220212, -39.4297807 -10.8221041)",,,
421450521,Rua José Atanásio,residential,False,True,52.614,"LINESTRING (-39.4305117 -10.8220212, -39.4304626 -10.8215505)",,,
421450521,Rua José Atanásio,residential,False,False,50.212,"LINESTRING (-39.4305117 -10.8220212, -39.4305491 -10.8222698, -39.4305776 -10.8224681)",,,
421597795,Rua do Cajueiro,tertiary,False,False,30.775,"LINESTRING (-39.427945 -10.8235731, -39.4279012 -10.8232997)",,,
421597795,Rua do Cajueiro,tertiary,False,True,38.042,"LINESTRING (-39.427945 -10.8235731, -39.4279799 -10.8239135)",,,
394907910,Travessa do Cajueiro,residential,False,True,150.84199999999998,"LINESTRING (-39.427945 -10.8235731, -39.4284345 -10.8235207, -39.4287462 -10.8234916, -39.4289068 -10.8234646, -39.4289774 -10.8234757, -39.4293181 -10.8234577)",,,
394907904,,living_street,False,False,54.922,"LINESTRING (-39.4288361 -10.8221323, -39.4289131 -10.8226204)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,False,43.66,"LINESTRING (-39.4288361 -10.8221323, -39.4292057 -10.8219827)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,True,29.681,"LINESTRING (-39.4288361 -10.8221323, -39.4285836 -10.822231)",,,
394907918,Rua José Paulista,residential,False,True,76.366,"LINESTRING (-39.4299162 -10.8237113, -39.4298753 -10.8230257)",,,
421450508,,residential,False,True,31.651,"LINESTRING (-39.4299162 -10.8237113, -39.430205 -10.8236877)",,,
394907918,Rua José Paulista,residential,False,False,115.076,"LINESTRING (-39.4299162 -10.8237113, -39.4299185 -10.8237894, -39.4299195 -10.8238246, -39.4299836 -10.824744)",,,
421597825,Rua Professor Epifânio Ferreira de Goes,residential,False,True,109.166,"LINESTRING (-39.4271985 -10.8228617, -39.4271589 -10.8229216, -39.4269745 -10.8232002, -39.4269276 -10.8232621, -39.4268847 -10.8232938, -39.4268592 -10.8233017, -39.4268176 -10.8232957, -39.4267251 -10.8232681, -39.4264501 -10.8231752)",,,
"[1004156699, 1004156700]","['Praça Tertuliano de Souza Pereira', 'Rua Vereador José Sacramento dos Reis']",tertiary,False,"[False, True]",39.509,"LINESTRING (-39.4271985 -10.8228617, -39.4271113 -10.8228335, -39.4268596 -10.8227377)",,,
1004156700,Praça Tertuliano de Souza Pereira,tertiary,False,True,84.16499999999999,"LINESTRING (-39.4271985 -10.8228617, -39.427578 -10.8230184, -39.4277389 -10.8231186, -39.4278519 -10.8232413)",,,
421597839,Rua Galdina Rêgo,residential,False,False,57.813,"LINESTRING (-39.4260147 -10.8240459, -39.4260599 -10.8241289, -39.4260914 -10.8241612, -39.4261316 -10.8241915, -39.4261672 -10.8242033, -39.4262067 -10.8242033, -39.4264663 -10.8241856)",,,
816057562,,residential,False,False,28.272000000000002,"LINESTRING (-39.4260147 -10.8240459, -39.4259311 -10.8242264, -39.425907 -10.8242771)",,,
1068702213,Rua Ivaldete Araújo Santos,residential,False,True,45.968999999999994,"LINESTRING (-39.4260147 -10.8240459, -39.4260515 -10.8239404, -39.4260478 -10.8237906, -39.4260494 -10.8237368, -39.4260443 -10.8236387)",,,
421450470,,residential,False,False,36.806,"LINESTRING (-39.430205 -10.8236877, -39.4302236 -10.8240182)",,,
421450508,,residential,False,False,31.651,"LINESTRING (-39.430205 -10.8236877, -39.4299162 -10.8237113)",,,
421450508,,residential,False,True,54.165,"LINESTRING (-39.430205 -10.8236877, -39.4306954 -10.8236151)",,,
394907904,,living_street,False,True,58.704,"LINESTRING (-39.4289948 -10.8231422, -39.4289131 -10.8226204)",,,
554907050,Rua Agenor dos Santos,residential,False,False,32.829,"LINESTRING (-39.4289948 -10.8231422, -39.4292927 -10.8231028)",,,
554907050,Rua Agenor dos Santos,residential,False,True,26.862000000000002,"LINESTRING (-39.4289948 -10.8231422, -39.4289774 -10.8231444, -39.4287508 -10.8231726)",,,
421450508,,residential,False,False,54.165,"LINESTRING (-39.4306954 -10.8236151, -39.430205 -10.8236877)",,,
421450521,Rua José Atanásio,residential,False,False,41.526,"LINESTRING (-39.4306954 -10.8236151, -39.4307265 -10.8239873)",,,
421450521,Rua José Atanásio,residential,False,True,76.99,"LINESTRING (-39.4306954 -10.8236151, -39.4306322 -10.8229255)",,,
394907910,Travessa do Cajueiro,residential,False,False,32.745,"LINESTRING (-39.4296171 -10.823436, -39.4293506 -10.8234554, -39.4293181 -10.8234577)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,False,83.19,"LINESTRING (-39.4297473 -10.8218076, -39.4304626 -10.8215505)",,,
394907918,Rua José Paulista,residential,False,False,33.171,"LINESTRING (-39.4297473 -10.8218076, -39.4297807 -10.8221041)",,,
394907918,Rua José Paulista,residential,False,True,47.849,"LINESTRING (-39.4297473 -10.8218076, -39.4297203 -10.8213781)",,,
394907908,Rua Governador Paulo Ganem Souto,residential,False,True,62.312,"LINESTRING (-39.4297473 -10.8218076, -39.4295027 -10.8218764, -39.4294388 -10.8218993, -39.4292057 -10.8219827)",,,
394907914,,living_street,False,True,26.813,"LINESTRING (-39.428673 -10.8226707, -39.4289131 -10.8226204)",,,
421597849,Praça Nove de Maio,residential,False,False,56.452,"LINESTRING (-39.428673 -10.8226707, -39.4287508 -10.8231726)",,,
421597849,Praça Nove de Maio,residential,False,True,49.858000000000004,"LINESTRING (-39.428673 -10.8226707, -39.4286603 -10.8226085, -39.4285836 -10.822231)",,,
421450521,Rua José Atanásio,residential,False,False,76.99,"LINESTRING (-39.4306322 -10.8229255, -39.4306954 -10.8236151)",,,
421450521,Rua José Atanásio,residential,False,True,51.209,"LINESTRING (-39.4306322 -10.8229255, -39.4305776 -10.8224681)",,,
554907050,Rua Agenor dos Santos,residential,False,True,83.414,"LINESTRING (-39.4306322 -10.8229255, -39.4298753 -10.8230257)",,,
816065989,,residential,False,True,69.33600000000001,"LINESTRING (-39.4306322 -10.8229255, -39.4307242 -10.8229236, -39.430806 -10.8229025, -39.4309938 -10.8228472, -39.4310904 -10.8228051, -39.4312298 -10.8227352)",,,
394907918,Rua José Paulista,residential,False,False,76.366,"LINESTRING (-39.4298753 -10.8230257, -39.4299162 -10.8237113)",,,
394907918,Rua José Paulista,residential,False,True,51.035,"LINESTRING (-39.4298753 -10.8230257, -39.4298332 -10.8225686)",,,
554907050,Rua Agenor dos Santos,residential,False,False,83.414,"LINESTRING (-39.4298753 -10.8230257, -39.4306322 -10.8229255)",,,
554907050,Rua Agenor dos Santos,residential,False,True,64.205,"LINESTRING (-39.4298753 -10.8230257, -39.4295874 -10.8230638, -39.4292927 -10.8231028)",,,
