osmid,oneway,ref,name,highway,reversed,length,bridge,geometry,lanes
326313087,True,ES-261,Rua David Schraiber,secondary,False,10.487,,"LINESTRING (-41.0557301 -19.9019798, -41.0557111 -19.9020724)",
"[1044605152, 301440858, 301443400]",False,ES-261,Rua David Schraiber,secondary,True,109.311,yes,"LINESTRING (-41.0557301 -19.9019798, -41.0557446 -19.901935, -41.055889 -19.9015073, -41.0559623 -19.9012938, -41.0559925 -19.9010322)",
301440918,False,,Avenida Carlos Palácio,residential,True,10.197,,"LINESTRING (-41.0559925 -19.9010322, -41.0558953 -19.9010247)",
1170874426,True,,Rua David Schraiber,residential,False,78.266,,"LINESTRING (-41.0559925 -19.9010322, -41.0560497 -19.9003304)",
"[301443400, 301440858, 1044605152]",False,ES-261,Rua David Schraiber,secondary,False,109.31099999999999,yes,"LINESTRING (-41.0559925 -19.9010322, -41.0559623 -19.9012938, -41.055889 -19.9015073, -41.0557446 -19.901935, -41.0557301 -19.9019798)",
301440937,False,,Rua Luiz Obermuller Filho,residential,False,143.398,,"LINESTRING (-41.0573233 -19.8984895, -41.0571775 -19.8997718)",
301440937,False,,Rua Luiz Obermuller Filho,residential,True,51.059,,"LINESTRING (-41.0573233 -19.8984895, -41.0573698 -19.8980324)",
301443414,False,,Rua Pedro Mercandelli,residential,False,53.038,,"LINESTRING (-41.0573233 -19.8984895, -41.057829 -19.898527)",
301443414,False,,Rua Pedro Mercandelli,residential,True,123.102,,"LINESTRING (-41.0573233 -19.8984895, -41.0561518 -19.8983791)",
301440942,False,,Rua Sebastião Ferreira de Souza,residential,True,55.185,,"LINESTRING (-41.0600679 -19.8992698, -41.0600858 -19.8987738)",
301443410,False,,Rua Olavo Bilac,residential,True,43.464,,"LINESTRING (-41.0600679 -19.8992698, -41.0604832 -19.8992527)",
301440942,False,,Rua Sebastião Ferreira de Souza,residential,False,83.614,,"LINESTRING (-41.0600679 -19.8992698, -41.0600475 -19.8997828, -41.0600473 -19.9000214)",
301440853,False,,Rua Perminio Rogerio,residential,False,48.481,,"LINESTRING (-41.0560879 -19.8994623, -41.0558156 -19.8991094)",
301440924,False,,Avenida David Schraiber,residential,False,62.192,,"LINESTRING (-41.0560879 -19.8994623, -41.0561131 -19.8989035)",
301440924,False,,Avenida David Schraiber,residential,True,22.908,,"LINESTRING (-41.0560879 -19.8994623, -41.0560849 -19.8996683)",
301440924,False,,Avenida David Schraiber,residential,False,22.908,,"LINESTRING (-41.0560849 -19.8996683, -41.0560879 -19.8994623)",
1170874428,True,,Rua José Rocha,residential,False,38.233,,"LINESTRING (-41.0560849 -19.8996683, -41.0564488 -19.8997021)",
301440942,False,,Rua Sebastião Ferreira de Souza,residential,True,39.822,,"LINESTRING (-41.0600338 -19.9003793, -41.0600473 -19.9000214)",
301443404,False,,Rua José Rodrigo de Oliveira,residential,False,107.141,,"LINESTRING (-41.0600338 -19.9003793, -41.059013 -19.900295)",
1170519723,False,,,residential,True,101.16699999999999,,"LINESTRING (-41.0600338 -19.9003793, -41.0601883 -19.9003958, -41.0602804 -19.9003949, -41.0603797 -19.9003781, -41.0604781 -19.9003528, -41.0605103 -19.9003217, -41.0605143 -19.9002714, -41.060507 -19.9002027, -41.0604921 -19.9001301, -41.0604813 -19.900008, -41.0604899 -19.8998814)",
301440841,False,,Rua Otto Maier,residential,False,41.916,,"LINESTRING (-41.0557814 -19.897863, -41.0561795 -19.8979074)",
301443416,False,,Rua Raimundo Pereira,residential,False,70.69200000000001,,"LINESTRING (-41.0557814 -19.897863, -41.0560488 -19.8983219, -41.0561518 -19.8983791)",
"[301443416, 301440842]",False,,"['Rua João Lopes da Cunha', 'Rua Raimundo Pereira']",residential,True,99.95599999999999,,"LINESTRING (-41.0557814 -19.897863, -41.0556326 -19.8976297, -41.0553869 -19.8977777, -41.0550801 -19.8979803)",
301440853,False,,Rua Perminio Rogerio,residential,True,147.23,,"LINESTRING (-41.0550801 -19.8979803, -41.0558156 -19.8991094)",
"[301443416, 301440842]",False,,"['Rua João Lopes da Cunha', 'Rua Raimundo Pereira']",residential,False,99.95599999999999,,"LINESTRING (-41.0550801 -19.8979803, -41.0553869 -19.8977777, -41.0556326 -19.8976297, -41.0557814 -19.897863)",
301440842,False,,Rua João Lopes da Cunha,residential,True,78.67099999999999,,"LINESTRING (-41.0550801 -19.8979803, -41.0545745 -19.8983206, -41.0545213 -19.8984328)",
301440841,False,,Rua Otto Maier,residential,False,24.567,,"LINESTRING (-41.0573698 -19.8980324, -41.0576034 -19.8980562)",
301440841,False,,Rua Otto Maier,residential,True,125.228,,"LINESTRING (-41.0573698 -19.8980324, -41.0561795 -19.8979074)",
301440937,False,,Rua Luiz Obermuller Filho,residential,False,51.059,,"LINESTRING (-41.0573698 -19.8980324, -41.0573233 -19.8984895)",
301440841,False,,Rua Otto Maier,residential,False,30.061,,"LINESTRING (-41.0576034 -19.8980562, -41.0578897 -19.898081)",
