osmid,oneway,name,highway,maxspeed,reversed,length,geometry,bridge,junction
154415604,True,Avenida Doutor José Augusto Mesquita,secondary,30,False,167.86200000000002,"LINESTRING (-45.3658279 -22.9134863, -45.3653773 -22.9142275, -45.3650583 -22.9147613, -45.3650317 -22.9148058)",,
846724615,False,Avenida Doutor José Augusto Mesquita,secondary,,True,13.645,"LINESTRING (-45.3663429 -22.9125289, -45.3663183 -22.9126495)",,
"[846723376, 846724618, 154415631]",False,"['Rua Doutor José Machado César', 'Avenida Doutor José Augusto Mesquita']",secondary,30,"[False, True]",229.87400000000002,"LINESTRING (-45.364019 -22.9163581, -45.3639847 -22.9164053, -45.3638075 -22.9166717, -45.3629287 -22.9177827, -45.3628453 -22.9178972, -45.3627419 -22.9180565)",viaduct,
846724618,False,Avenida Doutor José Augusto Mesquita,secondary,30,True,91.6,"LINESTRING (-45.364019 -22.9163581, -45.3643624 -22.9157889, -45.3644568 -22.9156398)",,
152635958,False,Rua Osmir José de Jesus,residential,,True,74.787,"LINESTRING (-45.360663 -22.9120712, -45.3611213 -22.9115476)",,
153743716,False,Rua Ângelo Teberga,residential,,True,83.134,"LINESTRING (-45.360663 -22.9120712, -45.3599854 -22.9116596)",,
152635958,False,Rua Osmir José de Jesus,residential,,False,218.24400000000003,"LINESTRING (-45.360663 -22.9120712, -45.3598883 -22.9130114, -45.3593769 -22.9136361)",,
153743716,False,Rua Ângelo Teberga,residential,,False,83.134,"LINESTRING (-45.3599854 -22.9116596, -45.360663 -22.9120712)",,
153743872,False,Rua Manoel de Jesus,residential,,True,89.089,"LINESTRING (-45.3599854 -22.9116596, -45.3604744 -22.910997)",,
153743872,False,Rua Manoel de Jesus,residential,,False,89.089,"LINESTRING (-45.3604744 -22.910997, -45.3599854 -22.9116596)",,
741132740,False,Rua João Eugênio de Macedo,residential,,True,90.213,"LINESTRING (-45.3604744 -22.910997, -45.3611213 -22.9115476)",,
152635958,False,Rua Osmir José de Jesus,residential,,False,74.787,"LINESTRING (-45.3611213 -22.9115476, -45.360663 -22.9120712)",,
741132740,False,Rua João Eugênio de Macedo,residential,,False,90.213,"LINESTRING (-45.3611213 -22.9115476, -45.3604744 -22.910997)",,
741132741,False,Rua João Eugênio de Macedo,residential,,True,53.73,"LINESTRING (-45.3611213 -22.9115476, -45.3615095 -22.9118726)",,
741132737,False,Travessa Joâo Eugênio de Macedo,residential,,True,157.118,"LINESTRING (-45.3605441 -22.9129707, -45.3615095 -22.9118726)",,
157273650,False,Rua Gregório Bastos,residential,,True,128.027,"LINESTRING (-45.3615095 -22.9118726, -45.362332 -22.9110056)",,
741132737,False,Travessa Joâo Eugênio de Macedo,residential,,False,157.118,"LINESTRING (-45.3615095 -22.9118726, -45.3605441 -22.9129707)",,
741132741,False,Rua João Eugênio de Macedo,residential,,False,53.73,"LINESTRING (-45.3615095 -22.9118726, -45.3611213 -22.9115476)",,
741132742,False,Rua João Eugênio de Macedo,residential,,True,48.562,"LINESTRING (-45.3615095 -22.9118726, -45.3618553 -22.9121714)",,
157273650,False,Rua Gregório Bastos,residential,,False,128.027,"LINESTRING (-45.362332 -22.9110056, -45.3615095 -22.9118726)",,
157273987,False,Rua Ambrósio Teberga,residential,,True,147.519,"LINESTRING (-45.3618553 -22.9121714, -45.3628014 -22.9111711)",,
741132742,False,Rua João Eugênio de Macedo,residential,,False,48.562,"LINESTRING (-45.3618553 -22.9121714, -45.3615095 -22.9118726)",,
741132742,False,Rua João Eugênio de Macedo,residential,,True,9.062,"LINESTRING (-45.3618553 -22.9121714, -45.3619237 -22.9122231)",,
157273987,False,Rua Ambrósio Teberga,residential,,False,147.519,"LINESTRING (-45.3628014 -22.9111711, -45.3618553 -22.9121714)",,
165311361,False,Rua João Eugênio de Macedo,residential,,True,50.506,"LINESTRING (-45.3619237 -22.9122231, -45.3622896 -22.9125276)",,
741132742,False,Rua João Eugênio de Macedo,residential,,False,9.062,"LINESTRING (-45.3619237 -22.9122231, -45.3618553 -22.9121714)",,
"[741132744, 157273993]",False,"['Rua José Alves de Oliveira', 'Rua Expedicionário Francisco Gonçalves']",residential,,False,192.089,"LINESTRING (-45.3619237 -22.9122231, -45.3612618 -22.9128734, -45.3608501 -22.9133069, -45.3608228 -22.9133512, -45.3608148 -22.9133821, -45.3608141 -22.9134111, -45.3608247 -22.9134416, -45.3609078 -22.9135293)",,
457418253,False,,residential,,False,54.011,"LINESTRING (-45.3609078 -22.9135293, -45.360608 -22.9139289)",,
741132744,False,Rua Expedicionário Francisco Gonçalves,residential,,False,64.05199999999999,"LINESTRING (-45.3609078 -22.9135293, -45.3610912 -22.9136687, -45.3612685 -22.9137863, -45.36141 -22.9138716)",,
"[741132744, 157273993]",False,"['Rua José Alves de Oliveira', 'Rua Expedicionário Francisco Gonçalves']",residential,,True,192.089,"LINESTRING (-45.3609078 -22.9135293, -45.3608247 -22.9134416, -45.3608141 -22.9134111, -45.3608148 -22.9133821, -45.3608228 -22.9133512, -45.3608501 -22.9133069, -45.3612618 -22.9128734, -45.3619237 -22.9122231)",,
157274183,False,Rua Expedicionário Francisco Gonçalves,residential,,False,66.066,"LINESTRING (-45.3621536 -22.9144185, -45.3626577 -22.9147892)",,
157274183,False,Rua Expedicionário Francisco Gonçalves,residential,,True,97.46,"LINESTRING (-45.3621536 -22.9144185, -45.36141 -22.9138716)",,
742065973,False,Rua José Teberga,residential,,False,113.501,"LINESTRING (-45.3621536 -22.9144185, -45.3620634 -22.9145308, -45.3615886 -22.9151509, -45.3615112 -22.9152502)",,
742065973,False,Rua José Teberga,residential,,True,166.56799999999998,"LINESTRING (-45.3621536 -22.9144185, -45.3626052 -22.9138416, -45.3630907 -22.9131943)",,
157274183,False,Rua Expedicionário Francisco Gonçalves,residential,,True,66.066,"LINESTRING (-45.3626577 -22.9147892, -45.3621536 -22.9144185)",,
328677615,False,Rua Francisco Sebastião Borges,residential,,False,114.334,"LINESTRING (-45.3626577 -22.9147892, -45.3632964 -22.9139459)",,
328677615,False,Rua Francisco Sebastião Borges,residential,,True,14.746,"LINESTRING (-45.3626577 -22.9147892, -45.3625722 -22.9148959)",,
165311361,False,Rua João Eugênio de Macedo,residential,,False,99.302,"LINESTRING (-45.3630907 -22.9131943, -45.3623713 -22.9125956)",,
846974201,False,Rua José Teberga,residential,,True,66.908,"LINESTRING (-45.3630907 -22.9131943, -45.3637325 -22.9130821)",,
742065973,False,Rua José Teberga,residential,,False,166.56799999999998,"LINESTRING (-45.3630907 -22.9131943, -45.3626052 -22.9138416, -45.3621536 -22.9144185)",,
328677615,False,Rua Francisco Sebastião Borges,residential,,True,123.17,"LINESTRING (-45.3639852 -22.9130379, -45.3632964 -22.9139459)",,
846974201,False,Rua José Teberga,residential,,False,26.344,"LINESTRING (-45.3639852 -22.9130379, -45.3637325 -22.9130821)",,
846974201,False,Rua José Teberga,residential,,True,89.073,"LINESTRING (-45.3639852 -22.9130379, -45.364842 -22.9129006)",,
846974201,False,Rua José Teberga,residential,,False,35.431,"LINESTRING (-45.3651828 -22.9128459, -45.364842 -22.9129006)",,
846974201,False,Rua José Teberga,residential,,True,32.998,"LINESTRING (-45.3651828 -22.9128459, -45.3655003 -22.9127955)",,
836989327,False,,residential,,True,31.302,"LINESTRING (-45.3651828 -22.9128459, -45.3652968 -22.9129127, -45.3654406 -22.9129971)",,
742065971,False,Avenida Senador Teotônio Vilela,tertiary,,True,218.009,"LINESTRING (-45.3685592 -22.9136057, -45.3664342 -22.9134924)",,
