osmid,name,highway,oneway,reversed,length,geometry,junction,maxspeed,lanes
174394214,Rua Odilon Cavalcante,primary,False,True,7.866,"LINESTRING (-38.5544692 -6.8877526, -38.554487 -6.8878211)",,,
174393905,Avenida Comandante Vital Rolim,primary,True,False,54.73,"LINESTRING (-38.5544692 -6.8877526, -38.5545993 -6.8877258, -38.5549564 -6.8876616)",,,
177360549,Rua Odilon Cavalcante,residential,False,True,198.709,"LINESTRING (-38.5544692 -6.8877526, -38.5544337 -6.88751, -38.5544143 -6.8873959, -38.5543299 -6.8869035, -38.5543076 -6.8867603, -38.5541572 -6.8859929)",,,
174393972,Avenida Comandante Vital Rolim,primary,True,False,228.385,"LINESTRING (-38.554487 -6.8878211, -38.5525273 -6.8884794)",,,
174394214,Rua Odilon Cavalcante,primary,False,False,7.866,"LINESTRING (-38.554487 -6.8878211, -38.5544692 -6.8877526)",,,
174394214,Rua Odilon Cavalcante,primary,False,True,51.296,"LINESTRING (-38.554487 -6.8878211, -38.5545293 -6.8882805)",,,
174949407,,secondary,False,False,63.834,"LINESTRING (-38.5564947 -6.8874828, -38.5565535 -6.8880539)",,,
177360543,Rua Germiniano de Souza,residential,False,True,86.872,"LINESTRING (-38.5564947 -6.8874828, -38.5564156 -6.8867055)",,,
555199625,Rua Padre Rolim,primary,False,False,10.402,"LINESTRING (-38.5564947 -6.8874828, -38.5564011 -6.8874936)",,,
555199625,Rua Padre Rolim,primary,False,True,80.38,"LINESTRING (-38.5564947 -6.8874828, -38.557218 -6.8873997)",,,
174394018,Rua Padre Rolim,primary,False,False,17.48,"LINESTRING (-38.5612278 -6.8867567, -38.5610709 -6.8867779)",,,
174949399,Rua Padre José Tomaz,primary,False,False,77.216,"LINESTRING (-38.5612278 -6.8867567, -38.5613325 -6.8874433)",,,
555199609,Rua Padre Rolim,residential,False,True,29.49,"LINESTRING (-38.5612278 -6.8867567, -38.5614824 -6.8866764)",,,
174394214,Rua Odilon Cavalcante,primary,False,False,48.428,"LINESTRING (-38.5546705 -6.8888622, -38.5546303 -6.8887464, -38.5546035 -6.8886599, -38.5545766 -6.8885281, -38.5545605 -6.8884415)",,,
174394214,Rua Odilon Cavalcante,primary,False,True,71.943,"LINESTRING (-38.5546705 -6.8888622, -38.5547885 -6.8891086, -38.5548542 -6.8892137, -38.554928 -6.8893016, -38.5550244 -6.8893983)",,,
177360922,Rua Beliza Marques Galvão,residential,False,False,147.58100000000002,"LINESTRING (-38.5546705 -6.8888622, -38.5553853 -6.8888503, -38.5554685 -6.8888263, -38.5555181 -6.8887997, -38.5555516 -6.8887371, -38.5555562 -6.8883325)",,,
177360922,Rua Beliza Marques Galvão,residential,False,True,37.921,"LINESTRING (-38.5546705 -6.8888622, -38.5545495 -6.8888818, -38.5543316 -6.8889179)",,,
174394226,Avenida João Rodrigues Alves,secondary,False,False,33.6,"LINESTRING (-38.5550244 -6.8893983, -38.5552836 -6.8892399)",,,
555803977,Avenida Tenente Arsênio Araruna,primary,False,True,56.355,"LINESTRING (-38.5550244 -6.8893983, -38.5554483 -6.8896807)",,,
846506231,Avenida João Rodrigues Alves,primary,False,True,19.695,"LINESTRING (-38.5550244 -6.8893983, -38.554873 -6.889492)",,,
174394214,Rua Odilon Cavalcante,primary,False,False,71.943,"LINESTRING (-38.5550244 -6.8893983, -38.554928 -6.8893016, -38.5548542 -6.8892137, -38.5547885 -6.8891086, -38.5546705 -6.8888622)",,,
174394098,Avenida João Rodrigues Alves,primary,True,False,126.468,"LINESTRING (-38.5544843 -6.8897769, -38.5535348 -6.8904133)",,,
176986808,Rua Particio de Barros,residential,False,True,50.794,"LINESTRING (-38.5544843 -6.8897769, -38.5546337 -6.8900014, -38.5547395 -6.890157)",,,
174394215,Avenida Tenente Arsênio Araruna,primary,False,False,20.232,"LINESTRING (-38.5586114 -6.8920036, -38.5584482 -6.8919208)",,,
174394369,Avenida Engenheiro Carlos Pires de Sá,primary,True,False,33.958,"LINESTRING (-38.5586114 -6.8920036, -38.5587012 -6.8920197, -38.5588132 -6.892045, -38.5589124 -6.8920663)",,,
821781952,,secondary_link,False,True,11.233,"LINESTRING (-38.5555141 -6.8890901, -38.5555506 -6.8891844)",,,
1238472262,Avenida João Rodrigues Alves,secondary,True,False,28.347,"LINESTRING (-38.5555141 -6.8890901, -38.5557302 -6.8889524)",,,
174394238,Avenida João Rodrigues Alves,secondary,True,False,20.552,"LINESTRING (-38.5564497 -6.8883923, -38.5564422 -6.8883362, -38.5564523 -6.888293, -38.5564934 -6.8882197)",,,
1238472261,Avenida João Rodrigues Alves,secondary,False,True,66.39,"LINESTRING (-38.5564497 -6.8883923, -38.5560756 -6.8887152, -38.5559902 -6.888777)",,,
174394239,,secondary,True,False,2.659,"LINESTRING (-38.5565055 -6.888153, -38.556514 -6.8881446, -38.5565239 -6.8881377)",roundabout,,
174394239,,secondary,True,False,11.626000000000001,"LINESTRING (-38.5565792 -6.8882615, -38.5565584 -6.8882648, -38.5565375 -6.8882617, -38.5565186 -6.8882525, -38.5565034 -6.8882381, -38.5564934 -6.8882197)",roundabout,,
1085117938,Avenida João Rodrigues Alves,secondary,True,False,20.404,"LINESTRING (-38.5565792 -6.8882615, -38.5565012 -6.8883442, -38.5564497 -6.8883923)",,,
174394239,,secondary,True,False,5.258,"LINESTRING (-38.5566228 -6.8882187, -38.5566113 -6.8882394, -38.5565934 -6.888255)",roundabout,,
174394239,,secondary,True,False,7.939,"LINESTRING (-38.5566092 -6.8881517, -38.5566192 -6.8881665, -38.5566251 -6.8881834, -38.5566263 -6.8882012, -38.5566228 -6.8882187)",roundabout,,
821753697,Avenida Coronel Juvêncio Carneiro,secondary,True,False,20.805,"LINESTRING (-38.5566092 -6.8881517, -38.5566782 -6.8881479, -38.5567955 -6.8881698)",,,
174394239,,secondary,True,False,1.726,"LINESTRING (-38.5565934 -6.888255, -38.5565792 -6.8882615)",roundabout,,
176986805,Rua Germiniano de Sousa,residential,False,False,75.213,"LINESTRING (-38.5565934 -6.888255, -38.5566508 -6.888929)",,,
174394239,,secondary,True,False,5.2330000000000005,"LINESTRING (-38.5564894 -6.8881965, -38.5564936 -6.8881733, -38.5565055 -6.888153)",roundabout,,
821753695,Rua Valdenes Pereira de Souza,residential,True,False,16.043,"LINESTRING (-38.5564894 -6.8881965, -38.5564287 -6.8881972, -38.5563441 -6.8881951)",,,
174949402,,secondary,True,False,9.874,"LINESTRING (-38.5565239 -6.8881377, -38.5565535 -6.8880539)",,,
174394239,,secondary,True,False,7.478,"LINESTRING (-38.5565239 -6.8881377, -38.5565451 -6.88813, -38.5565677 -6.8881295, -38.5565892 -6.8881363)",roundabout,,
174394239,,secondary,True,False,2.617,"LINESTRING (-38.5564934 -6.8882197, -38.5564894 -6.8881965)",roundabout,,
174394239,,secondary,True,False,2.8049999999999997,"LINESTRING (-38.5565892 -6.8881363, -38.5565999 -6.8881431, -38.5566092 -6.8881517)",roundabout,,
658655444,Rua Elizário Leitão,residential,False,True,53.915,"LINESTRING (-38.558956 -6.8921908, -38.5584676 -6.8921896)",,,
174394368,Avenida Engenheiro Carlos Pires de Sá,primary,True,False,44.037000000000006,"LINESTRING (-38.558956 -6.8921908, -38.5588849 -6.8921715, -38.5587951 -6.8921355, -38.5587367 -6.8921056, -38.5586885 -6.892075, -38.5586114 -6.8920036)",,,
504444138,Avenida José Donato Braga,secondary,False,False,83.351,"LINESTRING (-38.5580202 -6.8872569, -38.5579395 -6.8865116)",,,
504444138,Avenida José Donato Braga,secondary,False,True,35.893,"LINESTRING (-38.5580202 -6.8872569, -38.5580605 -6.8875772)",,,
555199625,Rua Padre Rolim,primary,False,False,89.969,"LINESTRING (-38.5580202 -6.8872569, -38.557218 -6.8873997)",,,
555199625,Rua Padre Rolim,primary,False,True,70.204,"LINESTRING (-38.5580202 -6.8872569, -38.558651 -6.8871767)",,,
174949413,Rua Padre José Tomaz,primary,True,False,14.081,"LINESTRING (-38.5610904 -6.8907329, -38.5610303 -6.8906212)",,,
658655429,Rua Treza de Maio,residential,True,False,51.35,"LINESTRING (-38.5610904 -6.8907329, -38.5610481 -6.8907415, -38.5609585 -6.8907563, -38.5606368 -6.8908343)",,,
174949399,Rua Padre José Tomaz,primary,False,False,42.748,"LINESTRING (-38.5613365 -6.8875253, -38.561326 -6.8879096)",,,
174949399,Rua Padre José Tomaz,primary,False,True,9.129,"LINESTRING (-38.5613365 -6.8875253, -38.5613325 -6.8874433)",,,
821753694,Rua Padre José Tomaz,primary,True,False,55.561,"LINESTRING (-38.5612933 -6.8897198, -38.5612714 -6.890219)",,,
593576010,,primary,False,True,14.245000000000001,"LINESTRING (-38.5612933 -6.8897198, -38.5612232 -6.889713, -38.5611646 -6.8897138)",,,
821753694,Rua Padre José Tomaz,primary,True,False,47.46,"LINESTRING (-38.5612714 -6.890219, -38.5612614 -6.8906457)",,,
174949409,Rua Padre José Tomaz,primary,False,True,75.893,"LINESTRING (-38.5611682 -6.8922234, -38.5612211 -6.8915429)",,,
