osmid,oneway,name,highway,maxspeed,reversed,length,junction,geometry,lanes,bridge
286760335,False,Avenida Prefeito Percy Schereiner,tertiary,40,False,161.07,,"LINESTRING (-53.7242504 -26.069705, -53.7244548 -26.0693566, -53.7244843 -26.0693006, -53.7245723 -26.0691205, -53.7246229 -26.0689908, -53.7246613 -26.0687617, -53.7246833 -26.0683352)",,
286760335,False,Avenida Prefeito Percy Schereiner,tertiary,40,False,140.652,,"LINESTRING (-53.7233458 -26.0706744, -53.7242504 -26.069705)",,
286761658,False,Rua José de Alencar,residential,,False,117.679,,"LINESTRING (-53.7233458 -26.0706744, -53.7242456 -26.0713576)",,
286761658,False,Rua José de Alencar,residential,,True,96.931,,"LINESTRING (-53.7233458 -26.0706744, -53.7226105 -26.0701055)",,
286760335,False,Avenida Prefeito Percy Schereiner,tertiary,40,True,179.69,,"LINESTRING (-53.7233458 -26.0706744, -53.7232397 -26.070738, -53.7216706 -26.0712554)",,
286760335,False,Avenida Prefeito Percy Schereiner,tertiary,40,False,179.69,,"LINESTRING (-53.7216706 -26.0712554, -53.7232397 -26.070738, -53.7233458 -26.0706744)",,
286760335,False,Avenida Prefeito Percy Schereiner,tertiary,40,True,120.24100000000001,,"LINESTRING (-53.7216706 -26.0712554, -53.7215298 -26.0713469, -53.7214607 -26.0714389, -53.721427 -26.0715246, -53.7214484 -26.0717241, -53.7216201 -26.0722238)",,
"[286761659, 490780365]",False,"['Travessa Schereiner', 'Rua Eloina Schereiner']",residential,,True,212.36,,"LINESTRING (-53.7216706 -26.0712554, -53.7214407 -26.0709887, -53.7213069 -26.0708473, -53.7225223 -26.0701698, -53.7226105 -26.0701055)",,
286760350,False,Rua Governador Parigot de Souza,residential,,False,99.249,,"LINESTRING (-53.7237566 -26.0714966, -53.7228283 -26.071815)",,
286760350,False,Rua Governador Parigot de Souza,residential,,True,51.229,,"LINESTRING (-53.7237566 -26.0714966, -53.7242456 -26.0713576)",,
553112200,False,Rua Dom Pedro I,residential,,True,54.895,,"LINESTRING (-53.7237566 -26.0714966, -53.7243059 -26.071513)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,False,140.327,,"LINESTRING (-53.7243059 -26.071513, -53.7242195 -26.0727726)",,
553112200,False,Rua Dom Pedro I,residential,,False,54.895,,"LINESTRING (-53.7243059 -26.071513, -53.7237566 -26.0714966)",,
553112200,False,Rua Dom Pedro I,residential,,True,143.33,,"LINESTRING (-53.7243059 -26.071513, -53.7257404 -26.0715475)",,
286761658,False,Rua José de Alencar,residential,,True,18.768,,"LINESTRING (-53.7243059 -26.071513, -53.7243032 -26.0714551, -53.7242818 -26.0714082, -53.7242456 -26.0713576)",,
286760350,False,Rua Governador Parigot de Souza,residential,,True,128.953,,"LINESTRING (-53.7216201 -26.0722238, -53.7228283 -26.071815)",,
286760335,False,Avenida Prefeito Percy Schereiner,tertiary,40,False,120.24100000000001,,"LINESTRING (-53.7216201 -26.0722238, -53.7214484 -26.0717241, -53.721427 -26.0715246, -53.7214607 -26.0714389, -53.7215298 -26.0713469, -53.7216706 -26.0712554)",,
490760147,False,Rua Sete de Setembro,tertiary,40,True,51.547000000000004,,"LINESTRING (-53.7216201 -26.0722238, -53.7216261 -26.0723439, -53.7216116 -26.072687)",,
286760349,False,Rua Rui Barbosa,residential,,False,75.906,,"LINESTRING (-53.7207994 -26.0739069, -53.7215583 -26.0739434)",,
286760349,False,Rua Rui Barbosa,residential,,False,120.266,,"LINESTRING (-53.7215583 -26.0739434, -53.7227614 -26.0739879)",,
286760349,False,Rua Rui Barbosa,residential,,True,75.906,,"LINESTRING (-53.7215583 -26.0739434, -53.7207994 -26.0739069)",,
490760147,False,Rua Sete de Setembro,tertiary,40,False,98.079,,"LINESTRING (-53.7215583 -26.0739434, -53.7215957 -26.073062)",,
490760147,False,Rua Sete de Setembro,tertiary,40,True,118.453,,"LINESTRING (-53.7215583 -26.0739434, -53.7215131 -26.0750079)",,
286760349,False,Rua Rui Barbosa,residential,,False,146.729,,"LINESTRING (-53.7241728 -26.074033, -53.7256413 -26.0740701)",,
286760349,False,Rua Rui Barbosa,residential,,True,141.058,,"LINESTRING (-53.7241728 -26.074033, -53.7227614 -26.0739879)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,False,116.308,,"LINESTRING (-53.7241728 -26.074033, -53.7241341 -26.0750784)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,True,140.228,,"LINESTRING (-53.7241728 -26.074033, -53.7242195 -26.0727726)",,
192247693,True,Rua Jesuino Teodorico de Andrade,secondary,40,False,121.506,,"LINESTRING (-53.7215131 -26.0750079, -53.7227291 -26.0750406)",,
490760147,False,Rua Sete de Setembro,tertiary,40,False,118.453,,"LINESTRING (-53.7215131 -26.0750079, -53.7215583 -26.0739434)",,
961879780,False,Rua Sete de Setembro,tertiary,,False,6.185,,"LINESTRING (-53.7215131 -26.0750079, -53.7215113 -26.0750635)",,
192247693,True,Rua Jesuino Teodorico de Andrade,secondary,40,False,149.013,,"LINESTRING (-53.7241341 -26.0750784, -53.7256249 -26.0751312)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,False,6.886,,"LINESTRING (-53.7241341 -26.0750784, -53.7241319 -26.0751403)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,True,116.308,,"LINESTRING (-53.7241341 -26.0750784, -53.7241728 -26.074033)",,
286761387,False,Rua Dom Pedro I,residential,,False,132.398,,"LINESTRING (-53.7271994 -26.0715981, -53.7258748 -26.0715526)",,
286761387,False,Rua Dom Pedro I,residential,,True,139.419,,"LINESTRING (-53.7271994 -26.0715981, -53.7285945 -26.0716393)",,
286763366,False,Rua Presidente Vargas,residential,,False,141.221,,"LINESTRING (-53.7271994 -26.0715981, -53.7271515 -26.0728674)",,
286763366,False,Rua Presidente Vargas,residential,,True,167.067,,"LINESTRING (-53.7271994 -26.0715981, -53.7272561 -26.0700965)",,
286760350,False,Rua Governador Parigot de Souza,residential,,False,128.953,,"LINESTRING (-53.7228283 -26.071815, -53.7216201 -26.0722238)",,
286760350,False,Rua Governador Parigot de Souza,residential,,True,99.249,,"LINESTRING (-53.7228283 -26.071815, -53.7237566 -26.0714966)",,
286761385,False,Rua Duque de Caxias,residential,,False,101.349,,"LINESTRING (-53.7228283 -26.071815, -53.7228002 -26.0727261)",,
286761391,False,Rua Governador Bento Munhoz da Rocha,residential,,True,118.796,,"LINESTRING (-53.7216116 -26.072687, -53.7228002 -26.0727261)",,
490760147,False,Rua Sete de Setembro,tertiary,40,True,41.728,,"LINESTRING (-53.7216116 -26.072687, -53.7215957 -26.073062)",,
490760147,False,Rua Sete de Setembro,tertiary,40,False,51.547000000000004,,"LINESTRING (-53.7216116 -26.072687, -53.7216261 -26.0723439, -53.7216201 -26.0722238)",,
286761385,False,Rua Duque de Caxias,residential,,False,140.359,,"LINESTRING (-53.7228002 -26.0727261, -53.7227614 -26.0739879)",,
286761385,False,Rua Duque de Caxias,residential,,True,101.349,,"LINESTRING (-53.7228002 -26.0727261, -53.7228283 -26.071815)",,
286761391,False,Rua Governador Bento Munhoz da Rocha,residential,,False,118.796,,"LINESTRING (-53.7228002 -26.0727261, -53.7216116 -26.072687)",,
286761391,False,Rua Governador Bento Munhoz da Rocha,residential,,True,141.853,,"LINESTRING (-53.7228002 -26.0727261, -53.7242195 -26.0727726)",,
286761391,False,Rua Governador Bento Munhoz da Rocha,residential,,False,141.853,,"LINESTRING (-53.7242195 -26.0727726, -53.7228002 -26.0727261)",,
286761391,False,Rua Governador Bento Munhoz da Rocha,residential,,True,113.98,,"LINESTRING (-53.7242195 -26.0727726, -53.7253598 -26.0728127)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,False,140.228,,"LINESTRING (-53.7242195 -26.0727726, -53.7241728 -26.074033)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,True,140.327,,"LINESTRING (-53.7242195 -26.0727726, -53.7243059 -26.071513)",,
286761391,False,Rua Governador Bento Munhoz da Rocha,residential,,False,113.98,,"LINESTRING (-53.7253598 -26.0728127, -53.7242195 -26.0727726)",,
192247686,True,,secondary,40,False,60.107,roundabout,"LINESTRING (-53.7253598 -26.0728127, -53.7253665 -26.0727487, -53.725386 -26.0726868, -53.7254177 -26.0726292, -53.7254606 -26.0725777, -53.7255132 -26.0725341, -53.7255737 -26.0724998, -53.7256402 -26.072476, -53.72574 -26.0724635)",,
286768146,False,Rua Governador Bento Munhoz da Rocha,residential,,True,100.911,,"LINESTRING (-53.726142 -26.0728307, -53.7271515 -26.0728674)",,
192247686,True,,secondary,40,False,55.821000000000005,roundabout,"LINESTRING (-53.726142 -26.0728307, -53.7261264 -26.0729131, -53.7260894 -26.07299, -53.7260333 -26.0730568, -53.7259612 -26.0731098, -53.7258772 -26.0731459, -53.7257861 -26.0731633)",,
286763366,False,Rua Presidente Vargas,residential,,False,139.307,,"LINESTRING (-53.7271515 -26.0728674, -53.7271042 -26.0741195)",,
286763366,False,Rua Presidente Vargas,residential,,True,141.221,,"LINESTRING (-53.7271515 -26.0728674, -53.7271994 -26.0715981)",,
286768146,False,Rua Governador Bento Munhoz da Rocha,residential,,False,100.911,,"LINESTRING (-53.7271515 -26.0728674, -53.726142 -26.0728307)",,
286768146,False,Rua Governador Bento Munhoz da Rocha,residential,,True,139.173,,"LINESTRING (-53.7271515 -26.0728674, -53.7285443 -26.0729046)",,
490760147,False,Rua Sete de Setembro,tertiary,40,False,41.728,,"LINESTRING (-53.7215957 -26.073062, -53.7216116 -26.072687)",,
490760147,False,Rua Sete de Setembro,tertiary,40,True,98.079,,"LINESTRING (-53.7215957 -26.073062, -53.7215583 -26.0739434)",,
286760349,False,Rua Rui Barbosa,residential,,False,141.058,,"LINESTRING (-53.7227614 -26.0739879, -53.7241728 -26.074033)",,
286760349,False,Rua Rui Barbosa,residential,,True,120.266,,"LINESTRING (-53.7227614 -26.0739879, -53.7215583 -26.0739434)",,
286761385,False,Rua Duque de Caxias,residential,,False,117.1,,"LINESTRING (-53.7227614 -26.0739879, -53.7227291 -26.0750406)",,
286761385,False,Rua Duque de Caxias,residential,,True,140.359,,"LINESTRING (-53.7227614 -26.0739879, -53.7228002 -26.0727261)",,
286761402,False,Rua Rui Barbosa,residential,,False,140.317,,"LINESTRING (-53.7271042 -26.0741195, -53.7285083 -26.0741616)",,
286761402,False,Rua Rui Barbosa,residential,,True,131.73,,"LINESTRING (-53.7271042 -26.0741195, -53.7257861 -26.0740782)",,
286763366,False,Rua Presidente Vargas,residential,,False,121.116,,"LINESTRING (-53.7271042 -26.0741195, -53.7270632 -26.0752081)",,
286763366,False,Rua Presidente Vargas,residential,,True,139.307,,"LINESTRING (-53.7271042 -26.0741195, -53.7271515 -26.0728674)",,
286761402,False,Rua Rui Barbosa,residential,,False,149.181,,"LINESTRING (-53.7285083 -26.0741616, -53.7300011 -26.0742064)",,
286761402,False,Rua Rui Barbosa,residential,,True,140.317,,"LINESTRING (-53.7285083 -26.0741616, -53.7271042 -26.0741195)",,
286763372,False,Rua República Argentina,residential,,False,139.818,,"LINESTRING (-53.7285083 -26.0741616, -53.7285443 -26.0729046)",,
286763372,False,Rua República Argentina,residential,,True,121.413,,"LINESTRING (-53.7285083 -26.0741616, -53.728465 -26.0752528)",,
286761402,False,Rua Rui Barbosa,residential,,True,149.181,,"LINESTRING (-53.7300011 -26.0742064, -53.7285083 -26.0741616)",,
286763375,False,Rua Tiradentes,residential,,False,121.717,,"LINESTRING (-53.7300011 -26.0742064, -53.7299598 -26.0753004)",,
286763375,False,Rua Tiradentes,residential,,True,140.431,,"LINESTRING (-53.7300011 -26.0742064, -53.7300487 -26.0729442)",,
192247693,True,Rua Jesuino Teodorico de Andrade,secondary,40,False,140.391,,"LINESTRING (-53.7227291 -26.0750406, -53.7241341 -26.0750784)",,
286761385,False,Rua Duque de Caxias,residential,,False,6.519,,"LINESTRING (-53.7227291 -26.0750406, -53.7227273 -26.0750992)",,
286761385,False,Rua Duque de Caxias,residential,,True,117.1,,"LINESTRING (-53.7227291 -26.0750406, -53.7227614 -26.0739879)",,
286761404,False,Rua Sete de Setembro,residential,,False,116.275,,"LINESTRING (-53.7215113 -26.0750635, -53.7214661 -26.0761084)",,
961879780,False,Rua Sete de Setembro,tertiary,,True,6.185,,"LINESTRING (-53.7215113 -26.0750635, -53.7215131 -26.0750079)",,
286761385,False,Rua Duque de Caxias,residential,,False,116.488,,"LINESTRING (-53.7227273 -26.0750992, -53.7226951 -26.0761464)",,
286761385,False,Rua Duque de Caxias,residential,,True,6.519,,"LINESTRING (-53.7227273 -26.0750992, -53.7227291 -26.0750406)",,
192247694,True,Rua Jesuino Teodorico de Andrade,secondary,40,False,121.51599999999999,,"LINESTRING (-53.7227273 -26.0750992, -53.7217043 -26.0750692, -53.7215113 -26.0750635)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,False,116.731,,"LINESTRING (-53.7241319 -26.0751403, -53.724093 -26.0761895)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,True,6.886,,"LINESTRING (-53.7241319 -26.0751403, -53.7241341 -26.0750784)",,
192247694,True,Rua Jesuino Teodorico de Andrade,secondary,40,False,140.363,,"LINESTRING (-53.7241319 -26.0751403, -53.7240237 -26.0751371, -53.7227273 -26.0750992)",,
286761404,False,Rua Sete de Setembro,residential,,False,121.861,,"LINESTRING (-53.7214661 -26.0761084, -53.7214251 -26.0772037)",,
286761404,False,Rua Sete de Setembro,residential,,True,116.275,,"LINESTRING (-53.7214661 -26.0761084, -53.7215113 -26.0750635)",,
286763371,False,Rua Marechal Floriano,residential,,True,122.821,,"LINESTRING (-53.7214661 -26.0761084, -53.7226951 -26.0761464)",,
286761385,False,Rua Duque de Caxias,residential,,True,116.488,,"LINESTRING (-53.7226951 -26.0761464, -53.7227273 -26.0750992)",,
286763371,False,Rua Marechal Floriano,residential,,False,122.821,,"LINESTRING (-53.7226951 -26.0761464, -53.7214661 -26.0761084)",,
286763371,False,Rua Marechal Floriano,residential,,True,139.7,,"LINESTRING (-53.7226951 -26.0761464, -53.724093 -26.0761895)",,
286761398,False,Rua Prefeito Armando Fassini,residential,,True,116.731,,"LINESTRING (-53.724093 -26.0761895, -53.7241319 -26.0751403)",,
286763371,False,Rua Marechal Floriano,residential,,False,139.7,,"LINESTRING (-53.724093 -26.0761895, -53.7226951 -26.0761464)",,
286763371,False,Rua Marechal Floriano,residential,,True,147.251,,"LINESTRING (-53.724093 -26.0761895, -53.725566 -26.0762458)",,
286763371,False,Rua Marechal Floriano,residential,,False,147.251,,"LINESTRING (-53.725566 -26.0762458, -53.724093 -26.0761895)",,
286763371,False,Rua Marechal Floriano,residential,,True,14.361,,"LINESTRING (-53.725566 -26.0762458, -53.7257097 -26.0762503)",,
363967000,True,Avenida Brasil,tertiary,40,False,74.498,,"LINESTRING (-53.725566 -26.0762458, -53.7255994 -26.0755765)",,
286761404,False,Rua Sete de Setembro,residential,,True,121.861,,"LINESTRING (-53.7214251 -26.0772037, -53.7214661 -26.0761084)",,
421937209,False,Rua Santos Dumont,residential,,False,38.628,,"LINESTRING (-53.723221 -26.0694096, -53.7228368 -26.0693699)",,
421937209,False,Rua Santos Dumont,residential,,True,107.938,,"LINESTRING (-53.723221 -26.0694096, -53.7242504 -26.069705)",,
286761659,False,Rua Eloina Schereiner,residential,,False,100.643,,"LINESTRING (-53.723221 -26.0694096, -53.7232049 -26.0694916, -53.7231311 -26.0696217, -53.7229863 -26.0697988, -53.7226105 -26.0701055)",,
286761659,False,Rua Eloina Schereiner,residential,,True,91.932,,"LINESTRING (-53.723221 -26.0694096, -53.7232317 -26.0693181, -53.7232451 -26.0692482, -53.7233041 -26.0691302, -53.7234369 -26.0689434, -53.7236929 -26.0687313)",,
286761658,False,Rua José de Alencar,residential,,False,47.498,,"LINESTRING (-53.7222506 -26.0698263, -53.7226105 -26.0701055)",,
286761656,False,Rua Eloy Alves dos Anjos,living_street,,False,105.575,,"LINESTRING (-53.7250348 -26.0699419, -53.7243592 -26.0706721)",,
421937209,False,Rua Santos Dumont,residential,,False,82.657,,"LINESTRING (-53.7250348 -26.0699419, -53.7242504 -26.069705)",,
421937209,False,Rua Santos Dumont,residential,,True,43.697,,"LINESTRING (-53.7250348 -26.0699419, -53.7254595 -26.0700362)",,
421937209,False,Rua Santos Dumont,residential,,False,43.697,,"LINESTRING (-53.7254595 -26.0700362, -53.7250348 -26.0699419)",,
421937209,False,Rua Santos Dumont,residential,,True,33.61,,"LINESTRING (-53.7254595 -26.0700362, -53.7257957 -26.070049)",,
286760350,False,Rua Governador Parigot de Souza,residential,,False,191.159,,"LINESTRING (-53.7254595 -26.0700362, -53.7244025 -26.0712504, -53.724322 -26.0713154, -53.7242456 -26.0713576)",,
421937209,False,Rua Santos Dumont,residential,,False,12.908,,"LINESTRING (-53.7259248 -26.0700543, -53.7257957 -26.070049)",,
421937209,False,Rua Santos Dumont,residential,,True,133.055,,"LINESTRING (-53.7259248 -26.0700543, -53.7272561 -26.0700965)",,
553109077,True,Avenida Brasil,secondary,40,False,163.365,,"LINESTRING (-53.7259248 -26.0700543, -53.7258567 -26.0715222)",,
421937209,False,Rua Santos Dumont,residential,,False,33.61,,"LINESTRING (-53.7257957 -26.070049, -53.7254595 -26.0700362)",,
421937209,False,Rua Santos Dumont,residential,,True,12.908,,"LINESTRING (-53.7257957 -26.070049, -53.7259248 -26.0700543)",,
553109082,True,Avenida Brasil,secondary,40,False,184.445,,"LINESTRING (-53.7257957 -26.070049, -53.7258644 -26.0683914)",,
286761658,False,Rua José de Alencar,residential,,False,96.931,,"LINESTRING (-53.7226105 -26.0701055, -53.7233458 -26.0706744)",,
286761658,False,Rua José de Alencar,residential,,True,47.498,,"LINESTRING (-53.7226105 -26.0701055, -53.7222506 -26.0698263)",,
"[286761659, 490780365]",False,"['Travessa Schereiner', 'Rua Eloina Schereiner']",residential,,False,212.36,,"LINESTRING (-53.7226105 -26.0701055, -53.7225223 -26.0701698, -53.7213069 -26.0708473, -53.7214407 -26.0709887, -53.7216706 -26.0712554)",,
286761659,False,Rua Eloina Schereiner,residential,,True,100.643,,"LINESTRING (-53.7226105 -26.0701055, -53.7229863 -26.0697988, -53.7231311 -26.0696217, -53.7232049 -26.0694916, -53.723221 -26.0694096)",,
286763372,False,Rua República Argentina,residential,,False,104.96,,"LINESTRING (-53.7286439 -26.0701446, -53.7286791 -26.0692012)",,
286763372,False,Rua República Argentina,residential,,True,166.277,,"LINESTRING (-53.7286439 -26.0701446, -53.7285945 -26.0716393)",,
421937209,False,Rua Santos Dumont,residential,,False,138.719,,"LINESTRING (-53.7286439 -26.0701446, -53.7272561 -26.0700965)",,
421937209,False,Rua Santos Dumont,residential,,True,106.04400000000001,,"LINESTRING (-53.7286439 -26.0701446, -53.7287197 -26.0701487, -53.7289677 -26.0701623, -53.7290381 -26.0701888, -53.7295776 -26.0705318)",,
286761656,False,Rua Eloy Alves dos Anjos,living_street,,True,105.575,,"LINESTRING (-53.7243592 -26.0706721, -53.7250348 -26.0699419)",,
286760350,False,Rua Governador Parigot de Souza,residential,,False,51.229,,"LINESTRING (-53.7242456 -26.0713576, -53.7237566 -26.0714966)",,
286761658,False,Rua José de Alencar,residential,,True,117.679,,"LINESTRING (-53.7242456 -26.0713576, -53.7233458 -26.0706744)",,
286760350,False,Rua Governador Parigot de Souza,residential,,True,191.159,,"LINESTRING (-53.7242456 -26.0713576, -53.724322 -26.0713154, -53.7244025 -26.0712504, -53.7254595 -26.0700362)",,
286761658,False,Rua José de Alencar,residential,,False,18.768,,"LINESTRING (-53.7242456 -26.0713576, -53.7242818 -26.0714082, -53.7243032 -26.0714551, -53.7243059 -26.071513)",,
286763372,False,Rua República Argentina,residential,,True,63.852,,"LINESTRING (-53.7286998 -26.0683733, -53.7286859 -26.0689474)",,
286763373,False,Rua Afonso Arrachea,residential,,True,137.769,,"LINESTRING (-53.7286998 -26.0683733, -53.7273206 -26.0683884)",,
286763373,False,Rua Afonso Arrachea,residential,,False,90.04599999999999,,"LINESTRING (-53.7286998 -26.0683733, -53.7292606 -26.0684423, -53.729319 -26.0684543, -53.7293733 -26.0684712, -53.7295557 -26.0685786)",,
286763373,False,Rua Afonso Arrachea,residential,,False,134.085,,"LINESTRING (-53.7259782 -26.0683937, -53.7273206 -26.0683884)",,
553109077,True,Avenida Brasil,secondary,40,False,184.728,,"LINESTRING (-53.7259782 -26.0683937, -53.7259248 -26.0700543)",,
961593167,True,Rua Afonso Arrachea,residential,,False,15.059999999999999,,"LINESTRING (-53.7259782 -26.0683937, -53.7259563 -26.0684213, -53.7259203 -26.0684313, -53.7258848 -26.0684198, -53.7258644 -26.0683914)",,
286763366,False,Rua Presidente Vargas,residential,,False,190.042,,"LINESTRING (-53.7273206 -26.0683884, -53.7272561 -26.0700965)",,
286763373,False,Rua Afonso Arrachea,residential,,False,137.769,,"LINESTRING (-53.7273206 -26.0683884, -53.7286998 -26.0683733)",,
286763373,False,Rua Afonso Arrachea,residential,,True,134.085,,"LINESTRING (-53.7273206 -26.0683884, -53.7259782 -26.0683937)",,
286763363,False,,residential,,True,38.384,,"LINESTRING (-53.7283018 -26.0689364, -53.7286859 -26.0689474)",,
286763363,False,,residential,,False,38.384,,"LINESTRING (-53.7286859 -26.0689474, -53.7283018 -26.0689364)",,
286763372,False,Rua República Argentina,residential,,False,63.852,,"LINESTRING (-53.7286859 -26.0689474, -53.7286998 -26.0683733)",,
286763372,False,Rua República Argentina,residential,,True,28.229,,"LINESTRING (-53.7286859 -26.0689474, -53.7286791 -26.0692012)",,
286763372,False,Rua República Argentina,residential,,False,28.229,,"LINESTRING (-53.7286791 -26.0692012, -53.7286859 -26.0689474)",,
286763372,False,Rua República Argentina,residential,,True,104.96,,"LINESTRING (-53.7286791 -26.0692012, -53.7286439 -26.0701446)",,
286763369,False,Rua Wilmuth Iser,residential,,True,160.886,,"LINESTRING (-53.7286791 -26.0692012, -53.7289264 -26.0692356, -53.7291621 -26.0693012, -53.7292197 -26.0693289, -53.7300883 -26.0698563)",,
286763368,False,Rua Cerilo Zottis,residential,,False,90.796,,"LINESTRING (-53.7300883 -26.0698563, -53.7295776 -26.0705318)",,
286763369,False,Rua Wilmuth Iser,residential,,False,160.886,,"LINESTRING (-53.7300883 -26.0698563, -53.7292197 -26.0693289, -53.7291621 -26.0693012, -53.7289264 -26.0692356, -53.7286791 -26.0692012)",,
286763366,False,Rua Presidente Vargas,residential,,False,167.067,,"LINESTRING (-53.7272561 -26.0700965, -53.7271994 -26.0715981)",,
286763366,False,Rua Presidente Vargas,residential,,True,190.042,,"LINESTRING (-53.7272561 -26.0700965, -53.7273206 -26.0683884)",,
421937209,False,Rua Santos Dumont,residential,,False,133.055,,"LINESTRING (-53.7272561 -26.0700965, -53.7259248 -26.0700543)",,
421937209,False,Rua Santos Dumont,residential,,True,138.719,,"LINESTRING (-53.7272561 -26.0700965, -53.7286439 -26.0701446)",,
286763368,False,Rua Cerilo Zottis,residential,,True,90.796,,"LINESTRING (-53.7295776 -26.0705318, -53.7300883 -26.0698563)",,
421937209,False,Rua Santos Dumont,residential,,True,22.227,,"LINESTRING (-53.7295776 -26.0705318, -53.7297626 -26.0706429)",,
