osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,lanes,junction,bridge
88204201,Rua Santa Catarina,tertiary,False,True,9.201,"LINESTRING (-51.3080005 -29.4543541, -51.3080335 -29.4542765)",,,,,
333159928,Avenida Marcos José de Leão,residential,True,False,78.366,"LINESTRING (-51.3080005 -29.4543541, -51.3072051 -29.4542237)",,,,,
88204201,Rua Santa Catarina,tertiary,False,False,126.656,"LINESTRING (-51.3080005 -29.4543541, -51.3077787 -29.4548253, -51.3076825 -29.4548671, -51.3075749 -29.4548826, -51.3070683 -29.4548734)",,,,,
88206021,Avenida Maurício Cardoso,tertiary,True,False,80.411,"LINESTRING (-51.3064677 -29.4541244, -51.3062697 -29.4548267)",,,,,
333159928,Avenida Marcos José de Leão,residential,True,False,7.105,"LINESTRING (-51.3064677 -29.4541244, -51.3063964 -29.4541093)",,,,,
88204197,Avenida Arthur Ruschel,residential,True,False,41.832,"LINESTRING (-51.3092924 -29.4547503, -51.3088849 -29.4546253)",,,,,
88206014,Avenida Perimetral Doris José Schlatter,residential,False,False,8.032,"LINESTRING (-51.3092924 -29.4547503, -51.3093094 -29.4546796)",,,,,
88204201,Rua Santa Catarina,tertiary,False,True,10.914,"LINESTRING (-51.3069556 -29.4548713, -51.3070683 -29.4548734)",,,,,
164043328,Avenida Voluntários da Pátria,tertiary,True,False,26.579,"LINESTRING (-51.3069556 -29.4548713, -51.3066817 -29.4548872)",,,,,
88206269,,tertiary,True,False,32.976,"LINESTRING (-51.3086204 -29.450941, -51.3086019 -29.4510021, -51.308568 -29.4510424, -51.3084326 -29.4511829)",,,,,
303111821,,primary,False,True,174.37199999999999,"LINESTRING (-51.3086204 -29.450941, -51.3084935 -29.4509477, -51.308191 -29.4509715, -51.3073515 -29.4509983, -51.3069893 -29.450968, -51.3068253 -29.4509452)",ERS-452,50,,,
303111822,,primary,False,False,266.234,"LINESTRING (-51.3086204 -29.450941, -51.3095108 -29.4508883, -51.3102026 -29.450906, -51.3107444 -29.4509527, -51.3110568 -29.4510041, -51.3113519 -29.4510627)",ERS-452,50,2,,
303111823,Rua João Ruschel,residential,False,False,124.976,"LINESTRING (-51.3037225 -29.4535392, -51.3034823 -29.4546435)",,,,,
303111823,Rua João Ruschel,residential,False,True,10.259,"LINESTRING (-51.3037225 -29.4535392, -51.3037431 -29.4534487)",,,,,
333159928,Avenida Marcos José de Leão,residential,True,False,79.517,"LINESTRING (-51.3037225 -29.4535392, -51.3029492 -29.4532984)",,,,,
88204193,Rua Tomé de Souza,residential,False,False,7.501,"LINESTRING (-51.3072051 -29.4542237, -51.3072241 -29.4541583)",,,,,
88204193,Rua Tomé de Souza,residential,False,True,73.448,"LINESTRING (-51.3072051 -29.4542237, -51.3070683 -29.4548734)",,,,,
333159928,Avenida Marcos José de Leão,residential,True,False,72.246,"LINESTRING (-51.3072051 -29.4542237, -51.3064677 -29.4541244)",,,,,
88204193,Rua Tomé de Souza,residential,False,True,107.969,"LINESTRING (-51.3076599 -29.4519066, -51.307498 -29.4528673)",,,,,
947735340,Rua Pedro Noll,residential,False,False,73.646,"LINESTRING (-51.3076599 -29.4519066, -51.3069236 -29.4517405)",,,,,
947735340,Rua Pedro Noll,residential,False,True,86.767,"LINESTRING (-51.3076599 -29.4519066, -51.3085512 -29.4519874)",,,,,
88206021,Avenida Maurício Cardoso,tertiary,True,False,60.885,"LINESTRING (-51.3070381 -29.4512021, -51.3069236 -29.4517405)",,,,,
303111819,,tertiary,True,False,9.022,"LINESTRING (-51.3070381 -29.4512021, -51.3069476 -29.4511828)",,,,,
88206272,Rua Doutor Théo Tássilo Schlatter,residential,False,False,47.944,"LINESTRING (-51.3079334 -29.4491204, -51.307456 -29.449006)",,,,,
1073466254,Rua Doutor Théo Tássilo Schlatter,residential,False,True,120.638,"LINESTRING (-51.3079334 -29.4491204, -51.3091793 -29.4491169)",,,,,
1073466253,Rua Santa Catarina,tertiary,False,False,94.44300000000001,"LINESTRING (-51.3079334 -29.4491204, -51.307959 -29.4495455, -51.3080709 -29.4499578)",,,,,
88266587,Rua do Weber,residential,False,False,195.094,"LINESTRING (-51.30526 -29.4502155, -51.3056777 -29.4484991)",,,,,
