osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,junction
407100579,False,Travessa Márciano Rodrigues,residential,True,107.255,,,"LINESTRING (-47.4376211 -1.7692049, -47.4382909 -1.7698993)",
776821041,False,Rua José Bonifácio,residential,True,78.847,,,"LINESTRING (-47.4376211 -1.7692049, -47.4371235 -1.7697103)",
"[407100578, 407100579]",False,"['Travessa Márciano Rodrigues', 'Rua Carlos Mourão']",residential,False,147.993,,,"LINESTRING (-47.4376211 -1.7692049, -47.437271 -1.7688718, -47.4372295 -1.7688443, -47.4371805 -1.7688343, -47.4371352 -1.768837, -47.4364784 -1.7690876)",
407100578,False,Rua Carlos Mourão,residential,False,28.47,,,"LINESTRING (-47.4360761 -1.769215, -47.4360017 -1.76946)",
407100578,False,Rua Carlos Mourão,residential,True,46.903,,,"LINESTRING (-47.4360761 -1.769215, -47.4364784 -1.7690876)",
407100589,False,Rua Júlio Oliveira,residential,False,86.72399999999999,,,"LINESTRING (-47.4360761 -1.769215, -47.4360332 -1.7689898, -47.4359822 -1.7687766, -47.4358564 -1.7684699)",
407100578,False,Rua Carlos Mourão,residential,True,28.47,,,"LINESTRING (-47.4360017 -1.76946, -47.4360761 -1.769215)",
"[407100578, 407100590]",False,"['Rua Carlos Mourão', 'Rua Júlio Ribeiro Tavares']",residential,False,89.47800000000001,,,"LINESTRING (-47.4360017 -1.76946, -47.4359813 -1.7695333, -47.4359766 -1.7695829, -47.4359828 -1.7696229, -47.4359999 -1.7696649, -47.4363957 -1.7701066)",
407100582,False,Avenida José Viêira Cordeiro,residential,True,79.142,,,"LINESTRING (-47.4360017 -1.76946, -47.4364075 -1.7698812, -47.4364429 -1.7699083, -47.4364815 -1.7699318, -47.4365153 -1.7699475)",
136997856,False,Rua Nilo Batista Gonzaga,residential,True,48.486,,,"LINESTRING (-47.4418813 -1.7696032, -47.4421305 -1.7699611)",
407100618,False,Rua José Bonifácio,residential,True,210.18,,,"LINESTRING (-47.4418813 -1.7696032, -47.4415505 -1.769841, -47.4411388 -1.7701895, -47.4407458 -1.7705742, -47.4404697 -1.7708552)",
613090839,False,Travessa Coronel João Câncio,residential,False,96.157,,,"LINESTRING (-47.4418813 -1.7696032, -47.4417644 -1.7693222, -47.4416292 -1.7687783)",
613090840,False,Travessa Manoel L. CUnha,residential,False,129.04399999999998,,,"LINESTRING (-47.4418813 -1.7696032, -47.4423164 -1.7693803, -47.4429246 -1.7690943)",
407100585,False,,residential,True,99.674,,,"LINESTRING (-47.4371235 -1.7697103, -47.4364784 -1.7690876)",
776821041,False,Rua José Bonifácio,residential,False,78.847,,,"LINESTRING (-47.4371235 -1.7697103, -47.4376211 -1.7692049)",
776821041,False,Rua José Bonifácio,residential,True,56.43,,,"LINESTRING (-47.4371235 -1.7697103, -47.4367742 -1.7700786)",
407100585,False,,residential,False,107.467,,,"LINESTRING (-47.4371235 -1.7697103, -47.437326 -1.7699053, -47.4376573 -1.770225, -47.4378239 -1.7703765)",
407100565,False,Avenida João dos Anjos dos Reis,primary,False,74.226,2,PA-253,"LINESTRING (-47.4382909 -1.7698993, -47.4378239 -1.7703765)",
407100579,False,Travessa Márciano Rodrigues,residential,False,107.255,,,"LINESTRING (-47.4382909 -1.7698993, -47.4376211 -1.7692049)",
407100580,False,Travessa Márciano Rodrigues,tertiary,True,107.663,,,"LINESTRING (-47.4382909 -1.7698993, -47.4389789 -1.7705809)",
407100565,False,Avenida João dos Anjos dos Reis,primary,True,85.993,2,PA-253,"LINESTRING (-47.4382909 -1.7698993, -47.4384248 -1.7697611, -47.4388291 -1.7693437)",
407100582,False,Avenida José Viêira Cordeiro,residential,True,105.235,,,"LINESTRING (-47.4367742 -1.7700786, -47.4375024 -1.7706835)",
776821041,False,Rua José Bonifácio,residential,False,56.43,,,"LINESTRING (-47.4367742 -1.7700786, -47.4371235 -1.7697103)",
407100582,False,Avenida José Viêira Cordeiro,residential,False,33.085,,,"LINESTRING (-47.4367742 -1.7700786, -47.4367017 -1.7700152, -47.4366508 -1.7699811, -47.4366011 -1.7699633, -47.4365535 -1.7699559, -47.4365153 -1.7699475)",
407100596,False,Travessa Coronel João Câncio,tertiary,False,36.764,,,"LINESTRING (-47.4422975 -1.7702465, -47.4421305 -1.7699611)",
407100596,False,Travessa Coronel João Câncio,tertiary,True,62.808,,,"LINESTRING (-47.4422975 -1.7702465, -47.4424249 -1.770479, -47.4425764 -1.7707377)",
407100616,False,Avenida João dos Anjos Réis,residential,True,190.501,,,"LINESTRING (-47.4422975 -1.7702465, -47.4419394 -1.7704924, -47.4416591 -1.7707203, -47.441411 -1.7709469, -47.441014 -1.7713725)",
407100594,False,Rua Marciano Rodrigues,residential,True,206.226,,,"LINESTRING (-47.435541 -1.7700863, -47.4361284 -1.7707485, -47.4365079 -1.7712431, -47.4367239 -1.7715139)",
407100565,False,Avenida João dos Anjos dos Reis,primary,False,49.418,2,PA-253,"LINESTRING (-47.4378239 -1.7703765, -47.4375024 -1.7706835)",
407100565,False,Avenida João dos Anjos dos Reis,primary,True,74.226,2,PA-253,"LINESTRING (-47.4378239 -1.7703765, -47.4382909 -1.7698993)",
407100585,False,,residential,False,108.592,,,"LINESTRING (-47.4378239 -1.7703765, -47.4385592 -1.7710196)",
407100585,False,,residential,True,107.467,,,"LINESTRING (-47.4378239 -1.7703765, -47.4376573 -1.770225, -47.437326 -1.7699053, -47.4371235 -1.7697103)",
407100580,False,Travessa Márciano Rodrigues,tertiary,False,107.663,,,"LINESTRING (-47.4389789 -1.7705809, -47.4382909 -1.7698993)",
407100588,False,Rua Carlos Mourão,residential,False,67.494,,,"LINESTRING (-47.4389789 -1.7705809, -47.4385592 -1.7710196)",
407100588,False,Rua Carlos Mourão,residential,True,90.956,,,"LINESTRING (-47.4389789 -1.7705809, -47.4395505 -1.7699955)",
407100580,False,Travessa Márciano Rodrigues,tertiary,True,290.098,,,"LINESTRING (-47.4389789 -1.7705809, -47.4393202 -1.7709221, -47.440261 -1.7718349, -47.4406452 -1.7721868, -47.4408736 -1.7723737)",
407100565,False,Avenida João dos Anjos dos Reis,primary,True,49.418,2,PA-253,"LINESTRING (-47.4375024 -1.7706835, -47.4378239 -1.7703765)",
407100582,False,Avenida José Viêira Cordeiro,residential,False,105.235,,,"LINESTRING (-47.4375024 -1.7706835, -47.4367742 -1.7700786)",
407100582,False,Avenida José Viêira Cordeiro,residential,True,111.314,,,"LINESTRING (-47.4375024 -1.7706835, -47.4382675 -1.7713295)",
407100565,False,Avenida João dos Anjos dos Reis,primary,False,44.428,2,PA-253,"LINESTRING (-47.4375024 -1.7706835, -47.4374078 -1.7707793, -47.4373307 -1.7708671, -47.4372402 -1.7709844)",
407100608,False,Avenida José Leônidas de Oliveira,tertiary,True,60.724,,,"LINESTRING (-47.4425764 -1.7707377, -47.4422358 -1.7711647)",
407100596,False,Travessa Coronel João Câncio,tertiary,False,62.808,,,"LINESTRING (-47.4425764 -1.7707377, -47.4424249 -1.770479, -47.4422975 -1.7702465)",
407100598,False,Travessa Coronel João Câncio,residential,True,175.059,,,"LINESTRING (-47.4425764 -1.7707377, -47.4427266 -1.7709576, -47.4428648 -1.7711814, -47.4430311 -1.7714589, -47.4431826 -1.7717404, -47.4433617 -1.7721003)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,False,139.912,,,"LINESTRING (-47.4404697 -1.7708552, -47.4395505 -1.7699955)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,True,83.476,,,"LINESTRING (-47.4404697 -1.7708552, -47.441014 -1.7713725)",
407100618,False,Rua José Bonifácio,residential,False,210.18,,,"LINESTRING (-47.4404697 -1.7708552, -47.4407458 -1.7705742, -47.4411388 -1.7701895, -47.4415505 -1.769841, -47.4418813 -1.7696032)",
407100585,False,,residential,True,108.592,,,"LINESTRING (-47.4385592 -1.7710196, -47.4378239 -1.7703765)",
407100588,False,Rua Carlos Mourão,residential,False,47.313,,,"LINESTRING (-47.4385592 -1.7710196, -47.4382675 -1.7713295)",
407100588,False,Rua Carlos Mourão,residential,True,67.494,,,"LINESTRING (-47.4385592 -1.7710196, -47.4389789 -1.7705809)",
407100584,False,Rua Jarbas Passarinho,residential,True,219.609,,,"LINESTRING (-47.4422358 -1.7711647, -47.4433871 -1.7727698)",
407100608,False,Avenida José Leônidas de Oliveira,tertiary,False,60.724,,,"LINESTRING (-47.4422358 -1.7711647, -47.4425764 -1.7707377)",
407100608,False,Avenida José Leônidas de Oliveira,tertiary,True,109.595,,,"LINESTRING (-47.4422358 -1.7711647, -47.4415813 -1.7719019)",
407100582,False,Avenida José Viêira Cordeiro,residential,False,111.314,,,"LINESTRING (-47.4382675 -1.7713295, -47.4375024 -1.7706835)",
407100582,False,Avenida José Viêira Cordeiro,residential,True,242.89,,,"LINESTRING (-47.4382675 -1.7713295, -47.4399323 -1.7727446)",
407100588,False,Rua Carlos Mourão,residential,False,55.822,,,"LINESTRING (-47.4382675 -1.7713295, -47.4379288 -1.7717002)",
407100588,False,Rua Carlos Mourão,residential,True,47.313,,,"LINESTRING (-47.4382675 -1.7713295, -47.4385592 -1.7710196)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,False,83.476,,,"LINESTRING (-47.441014 -1.7713725, -47.4404697 -1.7708552)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,True,86.259,,,"LINESTRING (-47.441014 -1.7713725, -47.4415813 -1.7719019)",
407100616,False,Avenida João dos Anjos Réis,residential,False,190.501,,,"LINESTRING (-47.441014 -1.7713725, -47.441411 -1.7709469, -47.4416591 -1.7707203, -47.4419394 -1.7704924, -47.4422975 -1.7702465)",
407100564,False,Avenida João dos Anjos dos Reis,residential,True,82.215,,,"LINESTRING (-47.4367239 -1.7715139, -47.4372402 -1.7709844)",
407100594,False,Rua Marciano Rodrigues,residential,False,206.226,,,"LINESTRING (-47.4367239 -1.7715139, -47.4365079 -1.7712431, -47.4361284 -1.7707485, -47.435541 -1.7700863)",
407100594,False,Rua Marciano Rodrigues,residential,True,145.046,,,"LINESTRING (-47.4367239 -1.7715139, -47.4370679 -1.7719021, -47.4374253 -1.7722726, -47.437611 -1.7724703)",
407100588,False,Rua Carlos Mourão,residential,True,55.822,,,"LINESTRING (-47.4379288 -1.7717002, -47.4382675 -1.7713295)",
407100591,False,Rua Júlio Ribeiro Tavares,primary,False,38.636,2,PA-253,"LINESTRING (-47.4379288 -1.7717002, -47.4381753 -1.7719452)",
407100591,False,Rua Júlio Ribeiro Tavares,primary,True,110.41900000000001,2,PA-253,"LINESTRING (-47.4379288 -1.7717002, -47.4378135 -1.7715798, -47.4375721 -1.7713276, -47.4372402 -1.7709844)",
407100608,False,Avenida José Leônidas de Oliveira,tertiary,False,109.595,,,"LINESTRING (-47.4415813 -1.7719019, -47.4422358 -1.7711647)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,False,86.259,,,"LINESTRING (-47.4415813 -1.7719019, -47.441014 -1.7713725)",
407100608,False,Avenida José Leônidas de Oliveira,tertiary,True,83.246,,,"LINESTRING (-47.4415813 -1.7719019, -47.4412575 -1.7722873, -47.441173 -1.7723738, -47.4411277 -1.772416, -47.4410821 -1.7724589)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,True,200.67399999999998,,,"LINESTRING (-47.4415813 -1.7719019, -47.4422499 -1.7724964, -47.4429365 -1.7730944)",
407100580,False,Travessa Márciano Rodrigues,tertiary,False,290.098,,,"LINESTRING (-47.4408736 -1.7723737, -47.4406452 -1.7721868, -47.440261 -1.7718349, -47.4393202 -1.7709221, -47.4389789 -1.7705809)",
407100635,True,,tertiary,False,22.39,,,"LINESTRING (-47.4408736 -1.7723737, -47.440904 -1.7723594, -47.4409375 -1.7723581, -47.440969 -1.7723699, -47.4409933 -1.772393, -47.4410068 -1.7724238, -47.4410072 -1.7724573)",roundabout
613090836,False,Travessa Júlio Ribeiro Taváres,tertiary,True,8.326,,,"LINESTRING (-47.4410072 -1.7724573, -47.4410821 -1.7724589)",
407100635,True,,tertiary,False,14.399000000000001,,,"LINESTRING (-47.4410072 -1.7724573, -47.4409952 -1.7724874, -47.4409728 -1.7725108, -47.4409433 -1.772524, -47.4409109 -1.7725252)",roundabout
407100609,False,Rua Bom Sucesso,tertiary,False,111.00200000000001,,,"LINESTRING (-47.4409109 -1.7725252, -47.4407874 -1.7726231, -47.4406412 -1.7727029, -47.4404441 -1.7727853, -47.4402912 -1.7728349, -47.4401021 -1.772845, -47.4399926 -1.7728283)",
407100635,True,,tertiary,False,21.93,,,"LINESTRING (-47.4409109 -1.7725252, -47.44088 -1.7725138, -47.4408558 -1.7724916, -47.4408419 -1.7724618, -47.4408404 -1.772429, -47.4408515 -1.7723981, -47.4408736 -1.7723737)",roundabout
407100642,False,,residential,True,69.941,,,"LINESTRING (-47.4444607 -1.7726935, -47.4443433 -1.7726988, -47.4438319 -1.7727184)",
407100584,False,Rua Jarbas Passarinho,residential,False,219.609,,,"LINESTRING (-47.4433871 -1.7727698, -47.4422358 -1.7711647)",
407100584,False,Rua Jarbas Passarinho,residential,True,25.519,,,"LINESTRING (-47.4433871 -1.7727698, -47.4435227 -1.772955)",
613090827,False,,residential,False,61.81099999999999,,,"LINESTRING (-47.4433871 -1.7727698, -47.4432183 -1.7728757, -47.4430616 -1.7729926, -47.4429365 -1.7730944)",
407100582,False,Avenida José Viêira Cordeiro,residential,False,242.89,,,"LINESTRING (-47.4399323 -1.7727446, -47.4382675 -1.7713295)",
407100636,True,,tertiary,False,15.055999999999997,,,"LINESTRING (-47.4399323 -1.7727446, -47.4399515 -1.7727421, -47.4399703 -1.7727465, -47.4399864 -1.7727572, -47.4399977 -1.7727729, -47.4400028 -1.7727916, -47.440001 -1.7728109, -47.4399926 -1.7728283)",roundabout
407100639,False,Travessa Ceará,residential,True,43.279,,,"LINESTRING (-47.4438319 -1.7727184, -47.4435227 -1.772955)",
407100642,False,,residential,False,69.941,,,"LINESTRING (-47.4438319 -1.7727184, -47.4443433 -1.7726988, -47.4444607 -1.7726935)",
407100607,False,Rua Bom Sucesso,tertiary,False,61.239000000000004,,,"LINESTRING (-47.4398962 -1.7728099, -47.4397653 -1.7729159, -47.4394617 -1.7731485)",
407100636,True,,tertiary,False,9.116,,,"LINESTRING (-47.4398962 -1.7728099, -47.4398945 -1.7727936, -47.4398978 -1.7727775, -47.4399057 -1.7727632, -47.4399176 -1.7727518, -47.4399323 -1.7727446)",roundabout
407100609,False,Rua Bom Sucesso,tertiary,True,111.00200000000001,,,"LINESTRING (-47.4399926 -1.7728283, -47.4401021 -1.772845, -47.4402912 -1.7728349, -47.4404441 -1.7727853, -47.4406412 -1.7727029, -47.4407874 -1.7726231, -47.4409109 -1.7725252)",
407100636,True,,tertiary,False,13.565999999999999,,,"LINESTRING (-47.4399926 -1.7728283, -47.4399802 -1.7728405, -47.4399645 -1.7728482, -47.4399472 -1.7728505, -47.4399301 -1.7728473, -47.4399149 -1.7728388, -47.4399032 -1.7728259, -47.4398962 -1.7728099)",roundabout
407100584,False,Rua Jarbas Passarinho,residential,False,25.519,,,"LINESTRING (-47.4435227 -1.772955, -47.4433871 -1.7727698)",
407100639,False,Travessa Ceará,residential,False,43.279,,,"LINESTRING (-47.4435227 -1.772955, -47.4438319 -1.7727184)",
407100584,False,Rua Jarbas Passarinho,residential,True,80.249,,,"LINESTRING (-47.4435227 -1.772955, -47.4436636 -1.7731677, -47.4439328 -1.7735489)",
407100574,False,Rua São Raimundo,residential,True,54.891,,,"LINESTRING (-47.4429365 -1.7730944, -47.443301 -1.7734275)",
613090825,False,Travessa Júlio Ribeiro Taváres,residential,False,200.67399999999998,,,"LINESTRING (-47.4429365 -1.7730944, -47.4422499 -1.7724964, -47.4415813 -1.7719019)",
613090827,False,,residential,True,61.811,,,"LINESTRING (-47.4429365 -1.7730944, -47.4430616 -1.7729926, -47.4432183 -1.7728757, -47.4433871 -1.7727698)",
934627259,False,Rua Bom Sucesso,primary,False,62.56,2,,"LINESTRING (-47.4394617 -1.7731485, -47.4390319 -1.7735118)",
407100592,False,Rua Júlio Ribeiro Tavares,residential,True,58.506,,,"LINESTRING (-47.4394617 -1.7731485, -47.4396501 -1.773288, -47.4398775 -1.773471)",
407100607,False,Rua Bom Sucesso,tertiary,True,61.239000000000004,,,"LINESTRING (-47.4394617 -1.7731485, -47.4397653 -1.7729159, -47.4398962 -1.7728099)",
"[407100581, 613090831]",False,Rua Nova,tertiary,True,70.536,,,"LINESTRING (-47.4424088 -1.7733664, -47.4425671 -1.7735346, -47.4427185 -1.7737069, -47.4428243 -1.7738452)",
407100599,False,Travessa Vinte e Nove de Dezembro,residential,True,147.844,,,"LINESTRING (-47.4424088 -1.7733664, -47.4418589 -1.7737337, -47.4414982 -1.773975, -47.4412984 -1.7740983)",
613090834,False,Rua Gurupá,tertiary,False,121.601,,,"LINESTRING (-47.4424088 -1.7733664, -47.4420098 -1.7730722, -47.4417597 -1.772908, -47.4415116 -1.7727411)",
407100592,False,Rua Júlio Ribeiro Tavares,residential,False,58.506,,,"LINESTRING (-47.4398775 -1.773471, -47.4396501 -1.773288, -47.4394617 -1.7731485)",
407100592,False,Rua Júlio Ribeiro Tavares,residential,True,55.586,,,"LINESTRING (-47.4398775 -1.773471, -47.4400793 -1.7735976, -47.4403066 -1.7737276)",
407100584,False,Rua Jarbas Passarinho,residential,False,80.249,,,"LINESTRING (-47.4439328 -1.7735489, -47.4436636 -1.7731677, -47.4435227 -1.772955)",
407100592,False,Rua Júlio Ribeiro Tavares,residential,False,55.586,,,"LINESTRING (-47.4403066 -1.7737276, -47.4400793 -1.7735976, -47.4398775 -1.773471)",
407100574,False,Rua São Raimundo,residential,False,86.728,,,"LINESTRING (-47.4438769 -1.7739538, -47.443301 -1.7734275)",
407100599,False,Travessa Vinte e Nove de Dezembro,residential,False,147.844,,,"LINESTRING (-47.4412984 -1.7740983, -47.4414982 -1.773975, -47.4418589 -1.7737337, -47.4424088 -1.7733664)",
407100563,False,Avenida José de Vieira Cordeiro,primary,True,376.549,2,PA-253,"LINESTRING (-47.4360718 -1.7750821, -47.4370163 -1.7747564, -47.4370942 -1.7747292, -47.4372896 -1.7746611, -47.4375942 -1.7745412, -47.4379869 -1.7743157, -47.4383976 -1.7740219, -47.4390319 -1.7735118)",
407100594,False,Rua Marciano Rodrigues,residential,False,438.085,,,"LINESTRING (-47.4360718 -1.7750821, -47.4359339 -1.7746646, -47.4359111 -1.7745607, -47.4359145 -1.7744595, -47.4359447 -1.7743784, -47.4360399 -1.7742692, -47.4361794 -1.7741854, -47.4363416 -1.774113, -47.4368683 -1.7739339, -47.4374028 -1.7736711, -47.4377994 -1.7734307, -47.4378893 -1.7733389, -47.4379409 -1.7732303, -47.4379563 -1.7731338, -47.4379402 -1.7730219, -47.437904 -1.7729261, -47.4377974 -1.7727156, -47.437611 -1.7724703)",
144721137,False,Travessa Coronel João Câncio,tertiary,False,176.802,,,"LINESTRING (-47.4433301 -1.7753489, -47.4431618 -1.7748188, -47.4430587 -1.7744999, -47.443015 -1.7743429, -47.4429835 -1.7742049, -47.4429392 -1.7740735, -47.4428862 -1.7739663, -47.4428243 -1.7738452)",
613090843,False,Rua Nilo Batista Gonzaga,residential,False,300.584,,,"LINESTRING (-47.4443327 -1.7687129, -47.4435054 -1.7687482, -47.4416292 -1.7687783)",
776821040,False,,residential,False,22.128,,,"LINESTRING (-47.4365153 -1.7699475, -47.4363957 -1.7701066)",
407100582,False,Avenida José Viêira Cordeiro,residential,False,79.142,,,"LINESTRING (-47.4365153 -1.7699475, -47.4364815 -1.7699318, -47.4364429 -1.7699083, -47.4364075 -1.7698812, -47.4360017 -1.76946)",
407100582,False,Avenida José Viêira Cordeiro,residential,True,33.085,,,"LINESTRING (-47.4365153 -1.7699475, -47.4365535 -1.7699559, -47.4366011 -1.7699633, -47.4366508 -1.7699811, -47.4367017 -1.7700152, -47.4367742 -1.7700786)",
144721137,False,Travessa Coronel João Câncio,tertiary,True,176.802,,,"LINESTRING (-47.4428243 -1.7738452, -47.4428862 -1.7739663, -47.4429392 -1.7740735, -47.4429835 -1.7742049, -47.443015 -1.7743429, -47.4430587 -1.7744999, -47.4431618 -1.7748188, -47.4433301 -1.7753489)",
613090829,False,,residential,True,70.466,,,"LINESTRING (-47.4428243 -1.7738452, -47.4429352 -1.7737431, -47.4430378 -1.7736559, -47.4431732 -1.773536, -47.443301 -1.7734275)",
"[407100581, 613090831]",False,Rua Nova,tertiary,False,70.536,,,"LINESTRING (-47.4428243 -1.7738452, -47.4427185 -1.7737069, -47.4425671 -1.7735346, -47.4424088 -1.7733664)",
407100574,False,Rua São Raimundo,residential,False,54.891,,,"LINESTRING (-47.443301 -1.7734275, -47.4429365 -1.7730944)",
407100574,False,Rua São Raimundo,residential,True,86.728,,,"LINESTRING (-47.443301 -1.7734275, -47.4438769 -1.7739538)",
613090829,False,,residential,False,70.46600000000001,,,"LINESTRING (-47.443301 -1.7734275, -47.4431732 -1.773536, -47.4430378 -1.7736559, -47.4429352 -1.7737431, -47.4428243 -1.7738452)",
613090834,False,Rua Gurupá,tertiary,True,121.601,,,"LINESTRING (-47.4415116 -1.7727411, -47.4417597 -1.772908, -47.4420098 -1.7730722, -47.4424088 -1.7733664)",
613090836,False,Travessa Júlio Ribeiro Taváres,tertiary,False,57.169,,,"LINESTRING (-47.4415116 -1.7727411, -47.441177 -1.7725313, -47.4410821 -1.7724589)",
613090848,False,Rua Gurupá,residential,False,155.299,,,"LINESTRING (-47.4415116 -1.7727411, -47.4413058 -1.7730497, -47.4409993 -1.773587, -47.4408082 -1.7739467)",
613090836,False,Travessa Júlio Ribeiro Taváres,tertiary,False,8.326,,,"LINESTRING (-47.4410821 -1.7724589, -47.4410072 -1.7724573)",
407100608,False,Avenida José Leônidas de Oliveira,tertiary,False,83.246,,,"LINESTRING (-47.4410821 -1.7724589, -47.4411277 -1.772416, -47.441173 -1.7723738, -47.4412575 -1.7722873, -47.4415813 -1.7719019)",
613090836,False,Travessa Júlio Ribeiro Taváres,tertiary,True,57.169,,,"LINESTRING (-47.4410821 -1.7724589, -47.441177 -1.7725313, -47.4415116 -1.7727411)",
