osmid,oneway,lanes,name,highway,reversed,length,ref,geometry,junction
190585399,True,2,Avenida Paraná,tertiary,False,15.402,,"LINESTRING (-52.6246318 -22.7224828, -52.6246401 -22.7226211)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,16.681,,"LINESTRING (-52.6244692 -22.7224795, -52.6246318 -22.7224828)",
190585384,True,2,Avenida São Paulo,secondary,False,13.193,PR-180;PR-557,"LINESTRING (-52.6203436 -22.7225149, -52.6203372 -22.7226334)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,104.695,,"LINESTRING (-52.6203436 -22.7225149, -52.6213639 -22.7224865)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,18.134,,"LINESTRING (-52.6201668 -22.7225138, -52.6203436 -22.7225149)",
190585383,True,2,Avenida São Paulo,secondary,False,13.066,PR-180;PR-557,"LINESTRING (-52.6201884 -22.7226296, -52.6201668 -22.7225138)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,104.261,,"LINESTRING (-52.6201884 -22.7226296, -52.6191719 -22.7226215)",
190585384,True,2,Avenida São Paulo,secondary,False,105.687,PR-180;PR-557,"LINESTRING (-52.6203372 -22.7226334, -52.6203617 -22.7235836)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,15.267,,"LINESTRING (-52.6203372 -22.7226334, -52.6201884 -22.7226296)",
190585395,True,2,Avenida Paraná,tertiary,False,15.519,,"LINESTRING (-52.6244765 -22.7226189, -52.6244692 -22.7224795)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,107.233,,"LINESTRING (-52.6244765 -22.7226189, -52.623431 -22.7226233)",
190585399,True,2,Avenida Paraná,tertiary,False,105.125,,"LINESTRING (-52.6246401 -22.7226211, -52.6246457 -22.7235665)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,16.781,,"LINESTRING (-52.6246401 -22.7226211, -52.6244765 -22.7226189)",
190589971,True,2,Avenida Euclides da Cunha,secondary,False,46.914,PR-557,"LINESTRING (-52.6154921 -22.7264734, -52.6159494 -22.7264636)",
190589971,True,2,Avenida Euclides da Cunha,secondary,False,12.431,PR-557,"LINESTRING (-52.6202027 -22.7264636, -52.6203239 -22.7264649)",
190585383,True,2,Avenida São Paulo,secondary,False,108.214,PR-180;PR-557,"LINESTRING (-52.6202027 -22.7264636, -52.6202095 -22.7259889, -52.6202018 -22.7254905)",
190585384,True,2,Avenida São Paulo,secondary,False,11.175,PR-180;PR-557,"LINESTRING (-52.6203239 -22.7264649, -52.620323 -22.7265654)",
558860769,True,2,Avenida Euclides da Cunha,tertiary,False,107.778,,"LINESTRING (-52.6203239 -22.7264649, -52.6213747 -22.726455)",
190585395,True,2,Avenida Paraná,tertiary,False,108.772,,"LINESTRING (-52.6244745 -22.7264576, -52.6244798 -22.7254794)",
558860769,True,2,Avenida Euclides da Cunha,tertiary,False,12.085,,"LINESTRING (-52.6244745 -22.7264576, -52.6245923 -22.72646)",
190585399,True,2,Avenida Paraná,tertiary,False,10.957,,"LINESTRING (-52.6245923 -22.72646, -52.6245953 -22.7265585)",
190585399,True,2,Avenida Paraná,tertiary,False,107.415,,"LINESTRING (-52.6245953 -22.7265585, -52.6245914 -22.7275245)",
558860768,True,2,Avenida Euclides da Cunha,tertiary,False,12.475,,"LINESTRING (-52.6245953 -22.7265585, -52.6244737 -22.7265613)",
190585395,True,2,Avenida Paraná,tertiary,False,11.531,,"LINESTRING (-52.6244737 -22.7265613, -52.6244745 -22.7264576)",
558860768,True,2,Avenida Euclides da Cunha,tertiary,False,105.834,,"LINESTRING (-52.6244737 -22.7265613, -52.6234418 -22.726558)",
190589968,True,2,Avenida Euclides da Cunha,secondary,False,12.463,PR-557,"LINESTRING (-52.620323 -22.7265654, -52.6202015 -22.7265633)",
965991932,True,2,Avenida São Paulo,secondary,False,107.826,PR-180,"LINESTRING (-52.620323 -22.7265654, -52.6203206 -22.7275351)",
190585383,True,2,Avenida São Paulo,secondary,False,11.087,PR-180;PR-557,"LINESTRING (-52.6202015 -22.7265633, -52.6202027 -22.7264636)",
190589968,True,2,Avenida Euclides da Cunha,secondary,False,104.994,PR-557,"LINESTRING (-52.6202015 -22.7265633, -52.6191778 -22.726568)",
190585399,True,2,Avenida Paraná,tertiary,False,12.256,,"LINESTRING (-52.6246105 -22.7303983, -52.6246082 -22.7305085)",
190585395,True,2,Avenida Paraná,tertiary,False,107.76,,"LINESTRING (-52.6244703 -22.7304012, -52.6244676 -22.7294321)",
190589965,True,,Avenida Minas Gerais,tertiary,False,14.382,,"LINESTRING (-52.6244703 -22.7304012, -52.6246105 -22.7303983)",
190589965,True,,Avenida Minas Gerais,tertiary,False,65.094,,"LINESTRING (-52.6203378 -22.730404, -52.6209725 -22.7304041)",
965991932,True,2,Avenida São Paulo,secondary,False,12.778,PR-180,"LINESTRING (-52.6203378 -22.730404, -52.6203355 -22.7305189)",
190589965,True,,Avenida Minas Gerais,tertiary,False,13.755,,"LINESTRING (-52.6202037 -22.7304018, -52.6203378 -22.730404)",
965991933,True,2,Avenida São Paulo,secondary,False,106.493,PR-180,"LINESTRING (-52.6202037 -22.7304018, -52.6201975 -22.7294441)",
190589964,True,,Avenida Minas Gerais,tertiary,False,14.226,,"LINESTRING (-52.6246082 -22.7305085, -52.6244695 -22.7305102)",
190585395,True,2,Avenida Paraná,tertiary,False,12.121,,"LINESTRING (-52.6244695 -22.7305102, -52.6244703 -22.7304012)",
190589964,True,,Avenida Minas Gerais,tertiary,False,105.625,,"LINESTRING (-52.6244695 -22.7305102, -52.6234396 -22.7305111)",
190589964,True,,Avenida Minas Gerais,tertiary,False,13.507,,"LINESTRING (-52.6203355 -22.7305189, -52.6202038 -22.7305193)",
965991933,True,2,Avenida São Paulo,secondary,False,13.065,PR-180,"LINESTRING (-52.6202038 -22.7305193, -52.6202037 -22.7304018)",
190589964,True,,Avenida Minas Gerais,tertiary,False,105.451,,"LINESTRING (-52.6202038 -22.7305193, -52.6199117 -22.7305196, -52.6191756 -22.7305202)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,106.269,,"LINESTRING (-52.6234331 -22.7224841, -52.6244692 -22.7224795)",
197867948,False,,Rua Carlos Sunji,residential,False,15.486,,"LINESTRING (-52.6234331 -22.7224841, -52.6234333 -22.7225877, -52.623431 -22.7226233)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,106.35,,"LINESTRING (-52.6223962 -22.7224853, -52.6234331 -22.7224841)",
197868018,False,,Rua Nilza de Oliveira Pipino,residential,False,16.469,,"LINESTRING (-52.6223962 -22.7224853, -52.6223978 -22.7226334)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,105.878,,"LINESTRING (-52.6213639 -22.7224865, -52.6223962 -22.7224853)",
198243572,False,,Rua Amapá,residential,False,15.605,,"LINESTRING (-52.6213639 -22.7224865, -52.6213856 -22.7226254)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,102.606,,"LINESTRING (-52.6191664 -22.722515, -52.6201668 -22.7225138)",
198243575,False,,Rua Luiz Marques,residential,False,11.856,,"LINESTRING (-52.6191664 -22.722515, -52.6191719 -22.7226215)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,108.062,,"LINESTRING (-52.6181128 -22.7225149, -52.6191664 -22.722515)",
197867947,False,,Rua Padre Eduardo R. Bassil,residential,False,12.478,,"LINESTRING (-52.6181128 -22.7225149, -52.6181183 -22.722627)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,105.533,,"LINESTRING (-52.6170839 -22.7225235, -52.6181128 -22.7225149)",
197867945,False,,Rua Rui Barbosa,residential,False,11.708,,"LINESTRING (-52.6170839 -22.7225235, -52.6171003 -22.7226277)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,106.823,,"LINESTRING (-52.6160424 -22.7225296, -52.6170839 -22.7225235)",
197867941,True,,Avenida Santa Catarina,tertiary,False,10.843,,"LINESTRING (-52.6160424 -22.7225296, -52.6160439 -22.7226271)",
190589967,True,2,Avenida Rio de Janeiro,tertiary,False,13.569,,"LINESTRING (-52.6159101 -22.7225298, -52.6160424 -22.7225296)",
197867940,True,,Avenida Santa Catarina,tertiary,False,10.554,,"LINESTRING (-52.615917 -22.7226245, -52.6159101 -22.7225298)",
197867941,True,,Avenida Santa Catarina,tertiary,False,101.929,,"LINESTRING (-52.6160439 -22.7226271, -52.6160557 -22.7235437)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,13.019,,"LINESTRING (-52.6160439 -22.7226271, -52.615917 -22.7226245)",
197867945,False,,Rua Rui Barbosa,residential,False,107.306,,"LINESTRING (-52.6171003 -22.7226277, -52.6171079 -22.7235927)",
197867945,False,,Rua Rui Barbosa,residential,True,11.708,,"LINESTRING (-52.6171003 -22.7226277, -52.6170839 -22.7225235)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,108.349,,"LINESTRING (-52.6171003 -22.7226277, -52.6160439 -22.7226271)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,104.411,,"LINESTRING (-52.6181183 -22.722627, -52.6171003 -22.7226277)",
197867947,False,,Rua Padre Eduardo R. Bassil,residential,False,108.879,,"LINESTRING (-52.6181183 -22.722627, -52.618131 -22.7236061)",
197867947,False,,Rua Padre Eduardo R. Bassil,residential,True,12.478,,"LINESTRING (-52.6181183 -22.722627, -52.6181128 -22.7225149)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,108.064,,"LINESTRING (-52.6191719 -22.7226215, -52.6181183 -22.722627)",
198243575,False,,Rua Luiz Marques,residential,False,109.249,,"LINESTRING (-52.6191719 -22.7226215, -52.6191716 -22.723604)",
198243575,False,,Rua Luiz Marques,residential,True,11.856,,"LINESTRING (-52.6191719 -22.7226215, -52.6191664 -22.722515)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,107.533,,"LINESTRING (-52.6213856 -22.7226254, -52.6203372 -22.7226334)",
198243572,False,,Rua Amapá,residential,False,101.829,,"LINESTRING (-52.6213856 -22.7226254, -52.6213664 -22.723541)",
198243572,False,,Rua Amapá,residential,True,15.605,,"LINESTRING (-52.6213856 -22.7226254, -52.6213639 -22.7224865)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,103.82,,"LINESTRING (-52.6223978 -22.7226334, -52.6213856 -22.7226254)",
197868018,False,,Rua Nilza de Oliveira Pipino,residential,False,100.865,,"LINESTRING (-52.6223978 -22.7226334, -52.6223988 -22.7235405)",
197868018,False,,Rua Nilza de Oliveira Pipino,residential,True,16.469,,"LINESTRING (-52.6223978 -22.7226334, -52.6223962 -22.7224853)",
197867946,True,2,Avenida Rio de Janeiro,tertiary,False,105.976,,"LINESTRING (-52.623431 -22.7226233, -52.6223978 -22.7226334)",
197867948,False,,Rua Carlos Sunji,residential,False,101.923,,"LINESTRING (-52.623431 -22.7226233, -52.6234357 -22.7235399)",
197867948,False,,Rua Carlos Sunji,residential,True,15.486,,"LINESTRING (-52.623431 -22.7226233, -52.6234333 -22.7225877, -52.6234331 -22.7224841)",
190585399,True,2,Avenida Paraná,tertiary,False,108.93,,"LINESTRING (-52.6246457 -22.7235665, -52.6246229 -22.7245459)",
197867938,False,,Rua Duque de Caxias,residential,True,16.856,,"LINESTRING (-52.6246457 -22.7235665, -52.6244816 -22.7235582)",
190585395,True,2,Avenida Paraná,tertiary,False,104.447,,"LINESTRING (-52.6244816 -22.7235582, -52.6244765 -22.7226189)",
197867938,False,,Rua Duque de Caxias,residential,False,16.856,,"LINESTRING (-52.6244816 -22.7235582, -52.6246457 -22.7235665)",
197867938,False,,Rua Duque de Caxias,residential,True,107.291,,"LINESTRING (-52.6244816 -22.7235582, -52.6234357 -22.7235399)",
197867938,False,,Rua Duque de Caxias,residential,False,107.291,,"LINESTRING (-52.6234357 -22.7235399, -52.6244816 -22.7235582)",
