osmid,name,highway,oneway,reversed,length,geometry,junction,lanes,maxspeed
126692860,Alameda Maurício de Nassau,residential,False,False,212.471,"LINESTRING (-47.0584762 -22.6287392, -47.0583853 -22.6291217, -47.0580185 -22.6306027)",,,
838972617,,residential,False,False,98.9,"LINESTRING (-47.0531347 -22.6292543, -47.052208 -22.6290105)",,,
126693648,Rua Dória Vasconcelos,residential,False,True,83.866,"LINESTRING (-47.0531347 -22.6292543, -47.0530895 -22.6294158, -47.0529495 -22.6299161, -47.0529319 -22.6299849)",,,
126693902,Rua das Fresias,residential,False,True,95.618,"LINESTRING (-47.0516339 -22.6288107, -47.0514411 -22.629652)",,,
126693936,Rua das Primaveras,residential,False,False,159.23,"LINESTRING (-47.0499397 -22.6292913, -47.0514411 -22.629652)",,,
126693902,Rua das Fresias,residential,False,False,95.618,"LINESTRING (-47.0514411 -22.629652, -47.0516339 -22.6288107)",,,
126693936,Rua das Primaveras,residential,False,True,159.23,"LINESTRING (-47.0514411 -22.629652, -47.0499397 -22.6292913)",,,
126693936,Rua das Primaveras,residential,False,False,157.441,"LINESTRING (-47.0514411 -22.629652, -47.0524661 -22.6298915, -47.0529319 -22.6299849)",,,
1057689224,Rua Dória Vasconcelos,residential,False,True,99.1,"LINESTRING (-47.0529319 -22.6299849, -47.052702 -22.6308505)",,,
126693648,Rua Dória Vasconcelos,residential,False,False,83.866,"LINESTRING (-47.0529319 -22.6299849, -47.0529495 -22.6299161, -47.0530895 -22.6294158, -47.0531347 -22.6292543)",,,
126693936,Rua das Primaveras,residential,False,True,157.441,"LINESTRING (-47.0529319 -22.6299849, -47.0524661 -22.6298915, -47.0514411 -22.629652)",,,
"[1057689222, 1057689223]",Rua das Primaveras,residential,False,False,419.93399999999997,"LINESTRING (-47.0529319 -22.6299849, -47.0537568 -22.6301629, -47.0541474 -22.6302715, -47.0543786 -22.63034, -47.054497 -22.6303845, -47.0546072 -22.6304408, -47.0552342 -22.6307912, -47.0556038 -22.6309661, -47.0557293 -22.6310257, -47.0558537 -22.6310621, -47.0561315 -22.6311382, -47.0567365 -22.6313009)",,,
