osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,bridge,junction,tunnel
814730377,False,,Rua Samuel Rocha,residential,,True,71.202,"LINESTRING (-46.8709069 -17.220065, -46.8712585 -17.2206102)",,,
149832515,False,,Rua Lauro Guimarães,residential,,True,45.815,"LINESTRING (-46.8709069 -17.220065, -46.8710505 -17.2199738, -46.8712502 -17.2198164)",,,
190241991,False,,Rua Rubens Bittencourt,residential,,False,27.593,"LINESTRING (-46.8732632 -17.218323, -46.8732723 -17.218571)",,,
190241991,False,,Rua Rubens Bittencourt,residential,,True,75.415,"LINESTRING (-46.8732632 -17.218323, -46.8732936 -17.2176454)",,,
190241991,False,,Rua Rubens Bittencourt,residential,,False,73.309,"LINESTRING (-46.8732723 -17.218571, -46.8731902 -17.2192256)",,,
190241991,False,,Rua Rubens Bittencourt,residential,,True,27.593,"LINESTRING (-46.8732723 -17.218571, -46.8732632 -17.218323)",,,
190249671,False,,Rua Joaquim Adjuto Botelho,residential,,True,51.359,"LINESTRING (-46.8732723 -17.218571, -46.8737231 -17.2184039)",,,
190249670,False,,Rua Joaquim Silva Neiva,residential,,True,89.403,"LINESTRING (-46.8719422 -17.2185297, -46.871275 -17.2190199)",,,
814730372,False,,Rua Abadia,residential,,False,106.88,"LINESTRING (-46.8719422 -17.2185297, -46.8715694 -17.2176369)",,,
814730372,False,,Rua Abadia,residential,,True,49.769,"LINESTRING (-46.8719422 -17.2185297, -46.8721243 -17.2189421)",,,
814730373,False,,Rua Augusto Ferreira Albernaz,residential,,False,56.715,"LINESTRING (-46.8719422 -17.2185297, -46.8724058 -17.2182766)",,,
190249666,False,,Rua Gelcyra Pinto,residential,,True,64.635,"LINESTRING (-46.869762 -17.2207194, -46.8702798 -17.220414)",,,
320956873,False,,Rua Bernardo Caparucho Filho,residential,,False,113.618,"LINESTRING (-46.869762 -17.2207194, -46.8691552 -17.2198779)",,,
320956873,False,,Rua Bernardo Caparucho Filho,residential,,True,81.185,"LINESTRING (-46.869762 -17.2207194, -46.8701806 -17.2213303)",,,
322205936,False,,Rua C,residential,,False,150.859,"LINESTRING (-46.8703794 -17.2147537, -46.8690665 -17.2142361)",,,
190248812,True,,Rua Marginal BR-040,tertiary,,False,76.461,"LINESTRING (-46.8703794 -17.2147537, -46.8706799 -17.2145976, -46.8708409 -17.2144644, -46.87094 -17.2143386)",,,
224261689,False,,Rua Juca Baiano,residential,,False,51.324,"LINESTRING (-46.8690108 -17.2169494, -46.8692236 -17.216535)",,,
224261689,False,,Rua Juca Baiano,residential,,True,48.824,"LINESTRING (-46.8690108 -17.2169494, -46.8688226 -17.21735)",,,
"[814730401, 190248805]",False,,Rua Jordão,residential,,False,159.906,"LINESTRING (-46.8690108 -17.2169494, -46.8681991 -17.2164538, -46.8677686 -17.2167686)",,,
190248805,False,,Rua Jordão,residential,,True,23.215,"LINESTRING (-46.8676137 -17.2169159, -46.8677686 -17.2167686)",,,
224262955,True,,Rua Marginal BR-040,tertiary,,False,88.751,"LINESTRING (-46.8676137 -17.2169159, -46.867567 -17.2170136, -46.8674062 -17.2174242, -46.8673099 -17.2176592)",,,
190248812,True,,Rua Marginal BR-040,tertiary,,False,168.626,"LINESTRING (-46.8689384 -17.2153902, -46.8703794 -17.2147537)",,,
901214919,True,,,tertiary,,False,18.006,"LINESTRING (-46.8689384 -17.2153902, -46.8690196 -17.2153669, -46.8691041 -17.215373)",,circular,
901214921,False,BR-040,Rodovia Presidente Juscelino Kubitschek,trunk,80,False,20.606,"LINESTRING (-46.8694393 -17.2154373, -46.8692668 -17.2155221)",,,
31574903,False,BR-040,Rodovia Presidente Juscelino Kubitschek,trunk,80,True,457.817,"LINESTRING (-46.8694393 -17.2154373, -46.8705193 -17.2149632, -46.8712217 -17.214541, -46.8717961 -17.2140714, -46.8724476 -17.2133162, -46.872787 -17.2129509)",,,
190248829,True,,,trunk_link,,False,36.377,"LINESTRING (-46.8694393 -17.2154373, -46.8693254 -17.215571, -46.8692427 -17.2157041)",,,
190248822,True,,Rua Marginal BR-040,trunk_link,,False,58.491,"LINESTRING (-46.8689456 -17.2157885, -46.8687595 -17.215835, -46.8686219 -17.2158611, -46.8684066 -17.2158941)",,,
901214916,True,,,tertiary,,False,14.8,"LINESTRING (-46.8689456 -17.2157885, -46.8688878 -17.2157514, -46.868844 -17.2156996)",,circular,
190248816,True,,Rua Marginal BR-040,tertiary,,False,78.986,"LINESTRING (-46.8711951 -17.2149095, -46.8705221 -17.2152117)",,,
224261680,False,,Rua do Tanque,residential,,True,147.124,"LINESTRING (-46.8711951 -17.2149095, -46.8707052 -17.2161471)",,,
190248807,True,,,tertiary,,False,35.837999999999994,"LINESTRING (-46.8692427 -17.2157041, -46.8691862 -17.2157639, -46.869111 -17.2158005, -46.8690272 -17.2158091, -46.8689456 -17.2157885)",,circular,
190248799,True,,,tertiary_link,,False,19.335,"LINESTRING (-46.8688125 -17.2155958, -46.8687273 -17.2155185, -46.8686887 -17.2154691)",,,
901214919,True,,,tertiary,,False,27.792,"LINESTRING (-46.8688125 -17.2155958, -46.8688257 -17.2155134, -46.8688697 -17.2154415, -46.8689384 -17.2153902)",,circular,
190248812,True,,Rua Marginal BR-040,tertiary,,False,172.35799999999998,"LINESTRING (-46.87094 -17.2143386, -46.8710876 -17.2142413, -46.8713933 -17.2140747, -46.8716723 -17.2139082, -46.8718869 -17.2137288, -46.872194 -17.2133798)",,,
224261294,False,,Rua Caetano Silva Neiva,residential,,True,28.445999999999998,"LINESTRING (-46.87094 -17.2143386, -46.8710045 -17.2141676, -46.8710556 -17.2141119)",,,
"[814730398, 325026404, 325026406]",False,,,tertiary,,True,65.463,"LINESTRING (-46.87094 -17.2143386, -46.8710194 -17.2144717, -46.8711376 -17.2146808, -46.8712361 -17.2148549)",,,yes
224261294,False,,Rua Caetano Silva Neiva,residential,,False,142.157,"LINESTRING (-46.8719415 -17.2131536, -46.8710556 -17.2141119)",,,
431054011,False,,,residential,,False,36.768,"LINESTRING (-46.8719415 -17.2131536, -46.872194 -17.2133798)",,,
224262006,True,,Rua Severiano Silva Neiva,tertiary,,False,34.94,"LINESTRING (-46.8676826 -17.2160883, -46.867377 -17.215972)",,,
320995867,True,,Rua Marginal BR-040,tertiary,,False,23.898,"LINESTRING (-46.8676826 -17.2160883, -46.8678515 -17.2159463)",,,
190248828,True,,,trunk_link,,False,36.313,"LINESTRING (-46.8691041 -17.215373, -46.8692959 -17.2154096, -46.8694393 -17.2154373)",,,
901214917,True,,,tertiary,,False,24.740000000000002,"LINESTRING (-46.8691041 -17.215373, -46.8692057 -17.2154274, -46.8692668 -17.2155221)",,circular,
31574903,False,BR-040,Rodovia Presidente Juscelino Kubitschek,trunk,80,False,457.817,"LINESTRING (-46.872787 -17.2129509, -46.8724476 -17.2133162, -46.8717961 -17.2140714, -46.8712217 -17.214541, -46.8705193 -17.2149632, -46.8694393 -17.2154373)",,,
320965784,True,,Rua Samuel Rocha,residential,,False,24.363,"LINESTRING (-46.8712585 -17.2206102, -46.8713998 -17.2207828)",,,
814730377,False,,Rua Samuel Rocha,residential,,False,71.202,"LINESTRING (-46.8712585 -17.2206102, -46.8709069 -17.220065)",,,
814730378,False,,Rua Francisco Botelho,residential,,False,25.757,"LINESTRING (-46.8712585 -17.2206102, -46.8712502 -17.2208417)",,,
190249664,False,,Rua Goiás,residential,,False,7.138,"LINESTRING (-46.8744246 -17.2218077, -46.874491 -17.2217978)",,,
190249661,False,,Praça Getúlio Vargas,residential,,False,122.303,"LINESTRING (-46.8719397 -17.2214733, -46.8729645 -17.2209717)",,,
320965784,True,,Rua Samuel Rocha,residential,,False,42.239,"LINESTRING (-46.8719397 -17.2214733, -46.8721769 -17.2217782)",,,
190249658,False,,Rua Josino Valadares,residential,,False,96.052,"LINESTRING (-46.8730144 -17.2211026, -46.8738512 -17.220775)",,,
190249662,True,,Rua Abadia,residential,,False,15.49,"LINESTRING (-46.8730144 -17.2211026, -46.8729645 -17.2209717)",,,
190249671,False,,Rua Joaquim Adjuto Botelho,residential,,False,51.359,"LINESTRING (-46.8737231 -17.2184039, -46.8732723 -17.218571)",,,
190249660,True,,Avenida Deputado Quintino Vargas,tertiary,,False,87.82499999999999,"LINESTRING (-46.8737231 -17.2184039, -46.8734819 -17.2177334, -46.8734536 -17.2176572)",,,
190249664,False,,Rua Goiás,residential,,True,8.95,"LINESTRING (-46.8750011 -17.2216828, -46.8749195 -17.2217029)",,,
190249659,False,,Rua Américo Macedo,residential,,False,9.813,"LINESTRING (-46.873248 -17.2215629, -46.8731574 -17.2215802)",,,
190249659,False,,Rua Américo Macedo,residential,,True,99.854,"LINESTRING (-46.873248 -17.2215629, -46.8741657 -17.2213678)",,,
190249658,False,,Rua Josino Valadares,residential,,False,73.902,"LINESTRING (-46.8738512 -17.220775, -46.8744819 -17.2204943)",,,
190249658,False,,Rua Josino Valadares,residential,,True,96.052,"LINESTRING (-46.8738512 -17.220775, -46.8730144 -17.2211026)",,,
190249665,True,,Rua Manuel Caetano,residential,,False,73.897,"LINESTRING (-46.8738512 -17.220775, -46.8741657 -17.2213678)",,,
190249667,False,,Rua Lauro Guimarães,residential,,False,107.075,"LINESTRING (-46.871275 -17.2190199, -46.8706144 -17.2182925)",,,
190249667,False,,Rua Lauro Guimarães,residential,,True,59.839,"LINESTRING (-46.871275 -17.2190199, -46.871646 -17.2194249)",,,
190249670,False,,Rua Joaquim Silva Neiva,residential,,False,89.403,"LINESTRING (-46.871275 -17.2190199, -46.8719422 -17.2185297)",,,
190249658,False,,Rua Josino Valadares,residential,,True,73.902,"LINESTRING (-46.8744819 -17.2204943, -46.8738512 -17.220775)",,,
190249660,True,,Avenida Deputado Quintino Vargas,tertiary,,False,246.017,"LINESTRING (-46.8744819 -17.2204943, -46.8737231 -17.2184039)",,,
190249659,False,,Rua Américo Macedo,residential,,True,51.647,"LINESTRING (-46.8721769 -17.2217782, -46.8726522 -17.2216801)",,,
190249660,True,,Avenida Deputado Quintino Vargas,tertiary,,False,142.2,"LINESTRING (-46.8749195 -17.2217029, -46.8744819 -17.2204943)",,,
190249664,False,,Rua Goiás,residential,,False,8.95,"LINESTRING (-46.8749195 -17.2217029, -46.8750011 -17.2216828)",,,
190249664,False,,Rua Goiás,residential,,True,46.718,"LINESTRING (-46.8749195 -17.2217029, -46.874491 -17.2217978)",,,
190249662,True,,Rua Abadia,residential,,False,149.316,"LINESTRING (-46.8726347 -17.2201933, -46.8721243 -17.2189421)",,,
"[190249669, 190249663]",False,,Rua Quincas Mundim,residential,,False,227.68099999999998,"LINESTRING (-46.8726347 -17.2201933, -46.872047 -17.2207849, -46.8718333 -17.2205439, -46.8712502 -17.2198164)",,,
190249661,False,,Praça Getúlio Vargas,residential,,True,122.303,"LINESTRING (-46.8729645 -17.2209717, -46.8719397 -17.2214733)",,,
190249662,True,,Rua Abadia,residential,,False,93.374,"LINESTRING (-46.8729645 -17.2209717, -46.8726347 -17.2201933)",,,
190249659,False,,Rua Américo Macedo,residential,,False,27.425,"LINESTRING (-46.8729051 -17.2216303, -46.8726522 -17.2216801)",,,
190249659,False,,Rua Américo Macedo,residential,,True,27.37,"LINESTRING (-46.8729051 -17.2216303, -46.8731574 -17.2215802)",,,
190249659,False,,Rua Américo Macedo,residential,,False,99.854,"LINESTRING (-46.8741657 -17.2213678, -46.873248 -17.2215629)",,,
190249665,True,,Rua Manuel Caetano,residential,,False,56.114,"LINESTRING (-46.8741657 -17.2213678, -46.8744246 -17.2218077)",,,
325026397,True,,Avenida Olegário Maciel,secondary,,False,17.045,"LINESTRING (-46.8734536 -17.2176572, -46.8732936 -17.2176454)",,,
224261278,False,,Rua Ester Paixão,residential,,True,84.602,"LINESTRING (-46.8700109 -17.2131007, -46.8700254 -17.2133215, -46.8701341 -17.213483, -46.870446 -17.2136621)",,,
224261290,False,,Rua Júlio Pereira de Castro,residential,,False,69.33,"LINESTRING (-46.8708749 -17.2131921, -46.870446 -17.2136621)",,,
224261278,False,,Rua Ester Paixão,residential,,True,81.816,"LINESTRING (-46.870446 -17.2136621, -46.8710556 -17.2141119)",,,
224261290,False,,Rua Júlio Pereira de Castro,residential,,True,69.33,"LINESTRING (-46.870446 -17.2136621, -46.8708749 -17.2131921)",,,
224261278,False,,Rua Ester Paixão,residential,,False,84.602,"LINESTRING (-46.870446 -17.2136621, -46.8701341 -17.213483, -46.8700254 -17.2133215, -46.8700109 -17.2131007)",,,
224261278,False,,Rua Ester Paixão,residential,,False,81.816,"LINESTRING (-46.8710556 -17.2141119, -46.870446 -17.2136621)",,,
224261294,False,,Rua Caetano Silva Neiva,residential,,True,142.157,"LINESTRING (-46.8710556 -17.2141119, -46.8719415 -17.2131536)",,,
224261294,False,,Rua Caetano Silva Neiva,residential,,False,28.445999999999998,"LINESTRING (-46.8710556 -17.2141119, -46.8710045 -17.2141676, -46.87094 -17.2143386)",,,
224261600,False,,Rua Bento Pereira Mundim,residential,,False,73.368,"LINESTRING (-46.8743571 -17.2129633, -46.8750478 -17.2129711)",,,
224261600,False,,Rua Bento Pereira Mundim,residential,,True,43.811,"LINESTRING (-46.8743571 -17.2129633, -46.8739447 -17.2129709)",,,
224261592,False,,Rua Major Aristilde Lopes,residential,,False,106.459,"LINESTRING (-46.8750478 -17.2129711, -46.8750447 -17.2139285)",,,
224261600,False,,Rua Bento Pereira Mundim,residential,,True,73.368,"LINESTRING (-46.8750478 -17.2129711, -46.8743571 -17.2129633)",,,
325023902,False,,,residential,,False,100.172,"LINESTRING (-46.8725912 -17.2137466, -46.8732009 -17.2130593)",,,
325023902,False,,,residential,,True,45.699,"LINESTRING (-46.8725912 -17.2137466, -46.872322 -17.2140672)",,,
523144631,False,,Rua Marechal Castelo Branco,residential,,False,76.446,"LINESTRING (-46.8725912 -17.2137466, -46.8731547 -17.2141743)",,,
149832428,True,,Rua Unai,residential,,False,11.777,"LINESTRING (-46.8742656 -17.2138867, -46.8743758 -17.2138984)",,,
224261606,False,,Travessa Hamilton Caetano,residential,,True,124.379,"LINESTRING (-46.8742656 -17.2138867, -46.8732343 -17.2142069, -46.8731547 -17.2141743)",,,
224261592,False,,Rua Major Aristilde Lopes,residential,,True,106.459,"LINESTRING (-46.8750447 -17.2139285, -46.8750478 -17.2129711)",,,
224261602,False,,Rua Antônio Martins,residential,,True,51.702,"LINESTRING (-46.8731547 -17.2141743, -46.8729101 -17.2145763)",,,
523144631,False,,Rua Marechal Castelo Branco,residential,,True,76.446,"LINESTRING (-46.8731547 -17.2141743, -46.8725912 -17.2137466)",,,
224261606,False,,Travessa Hamilton Caetano,residential,,False,124.379,"LINESTRING (-46.8731547 -17.2141743, -46.8732343 -17.2142069, -46.8742656 -17.2138867)",,,
224261597,False,,Rua Guarani,residential,,False,157.178,"LINESTRING (-46.8729101 -17.2145763, -46.8743898 -17.2145947)",,,
224261602,False,,Rua Antônio Martins,residential,,False,51.702,"LINESTRING (-46.8729101 -17.2145763, -46.8731547 -17.2141743)",,,
224261602,False,,Rua Antônio Martins,residential,,True,59.356,"LINESTRING (-46.8729101 -17.2145763, -46.8726201 -17.2150326)",,,
224261602,False,,Rua Antônio Martins,residential,,False,59.356,"LINESTRING (-46.8726201 -17.2150326, -46.8729101 -17.2145763)",,,
149832385,True,,Avenida Joaquim Murtinho,residential,40,False,74.281,"LINESTRING (-46.8744032 -17.2152626, -46.8743898 -17.2145947)",,,
190248816,True,,Rua Marginal BR-040,tertiary,,False,7.472,"LINESTRING (-46.8712361 -17.2148549, -46.8711951 -17.2149095)",,,
