osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,junction,bridge
254427681,True,Avenida Couto Magalhães,residential,False,74.606,"LINESTRING (-54.2306232 -22.4177568, -54.2305186 -22.4177953, -54.2299525 -22.4180132)",,,,
594657988,True,Praça Pedro Pedrossian,trunk,False,13.219000000000001,"LINESTRING (-54.2306232 -22.4177568, -54.2305936 -22.417704, -54.2305734 -22.4176476)",1,BR-376,roundabout,
254423794,False,Rua Sergipe,residential,False,112.232,"LINESTRING (-54.2338854 -22.4186507, -54.2328823 -22.4190493)",,,,
254423794,False,Rua Sergipe,residential,True,111.992,"LINESTRING (-54.2338854 -22.4186507, -54.2348845 -22.418249)",,,,
316409545,False,Rua dos Pioneiros,residential,False,111.909,"LINESTRING (-54.2338854 -22.4186507, -54.2334529 -22.4177271)",,,,
316409545,False,Rua dos Pioneiros,residential,True,110.539,"LINESTRING (-54.2338854 -22.4186507, -54.2343045 -22.4195662)",,,,
594657988,True,Praça Pedro Pedrossian,trunk,False,55.011,"LINESTRING (-54.2310899 -22.4179215, -54.2309842 -22.4179369, -54.2308777 -22.4179266, -54.2307777 -22.4178913, -54.2306909 -22.4178334, -54.2306232 -22.4177568)",1,BR-376,roundabout,
594657988,True,Praça Pedro Pedrossian,trunk,False,54.748000000000005,"LINESTRING (-54.2305734 -22.4176476, -54.230562 -22.417578, -54.2305646 -22.4175077, -54.2305812 -22.4174391, -54.2306112 -22.4173744, -54.2306534 -22.4173159, -54.2307066 -22.4172657, -54.2307689 -22.4172253)",1,BR-376,roundabout,
254354252,False,Rua Natanael Teles de Andrade,residential,True,113.294,"LINESTRING (-54.2286296 -22.4151366, -54.2290635 -22.4160732)",,,,
254354239,False,Rua Marechal Rondon,residential,False,111.88300000000001,"LINESTRING (-54.2286296 -22.4151366, -54.2290993 -22.4149593, -54.2296297 -22.4147399)",,,,
254354239,False,Rua Marechal Rondon,residential,True,110.123,"LINESTRING (-54.2286296 -22.4151366, -54.2284875 -22.4151967, -54.2276446 -22.4155259)",,,,
254354252,False,Rua Natanael Teles de Andrade,residential,False,111.96600000000001,"LINESTRING (-54.2286296 -22.4151366, -54.2283171 -22.414459, -54.2282038 -22.4142098)",,,,
254354252,False,Rua Natanael Teles de Andrade,residential,False,107.714,"LINESTRING (-54.2311878 -22.4207706, -54.2307911 -22.419874)",,,,
254354242,False,Rua Pedro Medeiros de Alencar,residential,False,110.406,"LINESTRING (-54.2311878 -22.4207706, -54.2306393 -22.4209746, -54.2303348 -22.4210781, -54.2301856 -22.4211274)",,,,
254354242,False,Rua Pedro Medeiros de Alencar,residential,True,113.144,"LINESTRING (-54.2311878 -22.4207706, -54.2314694 -22.4206746, -54.2319462 -22.4205022, -54.2322128 -22.4204)",,,,
254354252,False,Rua Natanael Teles de Andrade,residential,True,81.086,"LINESTRING (-54.2311878 -22.4207706, -54.2314181 -22.4212467, -54.231511 -22.4214358)",,,,
254423794,False,Rua Sergipe,residential,True,48.413,"LINESTRING (-54.2273489 -22.4212169, -54.2277901 -22.4210645)",,,,
254354252,False,Rua Natanael Teles de Andrade,residential,False,113.668,"LINESTRING (-54.2307911 -22.419874, -54.230371 -22.4189284)",,,,
254354252,False,Rua Natanael Teles de Andrade,residential,True,107.714,"LINESTRING (-54.2307911 -22.419874, -54.2311878 -22.4207706)",,,,
254423794,False,Rua Sergipe,residential,False,111.838,"LINESTRING (-54.2307911 -22.419874, -54.2297893 -22.4202664)",,,,
254423794,False,Rua Sergipe,residential,True,113.726,"LINESTRING (-54.2307911 -22.419874, -54.2315814 -22.4195638, -54.231808 -22.4194711)",,,,
254354238,False,Rua Alípio Gonçalves Diniz,residential,False,110.618,"LINESTRING (-54.2277901 -22.4210645, -54.2273804 -22.4201446)",,,,
254423794,False,Rua Sergipe,residential,False,48.413,"LINESTRING (-54.2277901 -22.4210645, -54.2273489 -22.4212169)",,,,
254423794,False,Rua Sergipe,residential,True,112.69800000000001,"LINESTRING (-54.2277901 -22.4210645, -54.2283641 -22.4208367, -54.2287946 -22.4206584)",,,,
254354242,False,Rua Pedro Medeiros de Alencar,residential,False,112.896,"LINESTRING (-54.2343045 -22.4195662, -54.2333014 -22.4199797)",,,,
316409545,False,Rua dos Pioneiros,residential,False,110.539,"LINESTRING (-54.2343045 -22.4195662, -54.2338854 -22.4186507)",,,,
254354242,False,Rua Pedro Medeiros de Alencar,residential,True,111.259,"LINESTRING (-54.2343045 -22.4195662, -54.2348185 -22.4193651, -54.2352989 -22.4191711)",,,,
"[316409552, 316409545, 254354247]",False,Rua dos Pioneiros,residential,True,254.003,"LINESTRING (-54.2343045 -22.4195662, -54.2346661 -22.4203547, -54.2347112 -22.4204527, -54.234903 -22.4208751, -54.2352647 -22.421671)",,,,yes
254354234,True,Avenida Presidente Getulio Vargas,trunk,False,111.006,"LINESTRING (-54.2296297 -22.4147399, -54.2291986 -22.4138246)",2,BR-376,,
254354239,False,Rua Marechal Rondon,residential,False,10.326,"LINESTRING (-54.2296297 -22.4147399, -54.2297216 -22.4147024)",,,,
254354239,False,Rua Marechal Rondon,residential,True,111.88300000000001,"LINESTRING (-54.2296297 -22.4147399, -54.2290993 -22.4149593, -54.2286296 -22.4151366)",,,,
254354251,False,Rua Doutor Tancredo de Almeida Neves,residential,False,116.803,"LINESTRING (-54.2357408 -22.4156437, -54.2352728 -22.4146865)",,,,
