osmid,oneway,lanes,ref,name,highway,reversed,length,maxspeed,geometry,bridge
514272624,True,2,GO-330,Avenida Senador José Lourenço Dias,secondary,False,6.152,,"LINESTRING (-48.9513678 -16.3287976, -48.9513821 -16.3288512)",
288807179,True,2,,Avenida Goiás,primary,False,26.146,40,"LINESTRING (-48.9497907 -16.328894, -48.9500349 -16.3288748)",
917567587,True,3,,Avenida Brasil Sul,primary,False,92.525,60,"LINESTRING (-48.9510822 -16.3317926, -48.9508306 -16.3309963)",
907259968,True,1,,,primary_link,False,49.053,,"LINESTRING (-48.9510822 -16.3317926, -48.9510107 -16.3316638, -48.9509307 -16.3315402, -48.9508862 -16.3314786, -48.9508396 -16.3314187)",
458711078,True,2,GO-330,Avenida Senador José Lourenço Dias,tertiary,False,54.623,,"LINESTRING (-48.9522129 -16.3308038, -48.952395 -16.3312629)",
458711078,True,2,GO-330,Avenida Senador José Lourenço Dias,tertiary,False,116.306,,"LINESTRING (-48.9524228 -16.3313341, -48.9525687 -16.3316605, -48.9527131 -16.3319675, -48.9529054 -16.33215, -48.9529496 -16.3321737, -48.9529914 -16.3321959)",
283857820,False,,,Rua Aleixo Rodrigues de Queiroz,residential,False,216.87099999999998,,"LINESTRING (-48.9482172 -16.3376072, -48.949468 -16.3362427, -48.9495596 -16.3361428)",
917567584,True,2,,Avenida Brasil Sul,primary,False,14.072,60,"LINESTRING (-48.9516057 -16.3339353, -48.951573 -16.3338127)",
283846271,False,2,,Rua Radial Sul,tertiary,True,113.783,,"LINESTRING (-48.9516057 -16.3339353, -48.9515291 -16.3339799, -48.9514652 -16.334026, -48.9508751 -16.334674)",
514265423,False,2,,Rua Radial Sul,tertiary,True,28.261,40,"LINESTRING (-48.9516057 -16.3339353, -48.9517223 -16.3338831, -48.95185 -16.3338377)",
907693970,False,2,,Avenida Presidente Wilson,tertiary,False,107.751,40,"LINESTRING (-48.9494878 -16.3352203, -48.9494513 -16.3349039, -48.9494188 -16.3344165, -48.9494047 -16.334343, -48.9493741 -16.3342605)",
907693970,False,2,,Avenida Presidente Wilson,tertiary,True,102.863,40,"LINESTRING (-48.9494878 -16.3352203, -48.9495513 -16.3360367, -48.9495596 -16.3361428)",
131348521,False,2,,Avenida Presidente Wilson,tertiary,True,121.656,40,"LINESTRING (-48.9495596 -16.3361428, -48.9495669 -16.3362536, -48.949612 -16.3372357)",
283857820,False,,,Rua Aleixo Rodrigues de Queiroz,residential,True,216.87099999999998,,"LINESTRING (-48.9495596 -16.3361428, -48.949468 -16.3362427, -48.9482172 -16.3376072)",
907693968,False,2,,Rua Radial Sul,tertiary,False,115.762,,"LINESTRING (-48.9495596 -16.3361428, -48.9496118 -16.3360862, -48.9502786 -16.3353632)",
907693970,False,2,,Avenida Presidente Wilson,tertiary,False,102.863,40,"LINESTRING (-48.9495596 -16.3361428, -48.9495513 -16.3360367, -48.9494878 -16.3352203)",
214133709,True,2,,Avenida Brasil Sul,primary,False,8.177,60,"LINESTRING (-48.9500349 -16.3288748, -48.9500567 -16.3289453)",
1031409162,True,2,,Avenida Goiás,primary,False,142.519,40,"LINESTRING (-48.9500349 -16.3288748, -48.9506743 -16.3288501, -48.9512774 -16.3288044, -48.9513678 -16.3287976)",
316658387,True,2,,Avenida Brasil Sul,primary,False,69.938,60,"LINESTRING (-48.9510756 -16.3313574, -48.9511471 -16.3314673, -48.951202 -16.3315916, -48.9513119 -16.3319404)",
"[593882913, 917548202, 593882909]",True,2,,Avenida Brasil Sul,primary,False,465.663,60,"LINESTRING (-48.9510756 -16.3313574, -48.9516506 -16.333429, -48.9520484 -16.3349276, -48.9521765 -16.3354097)",yes
283845546,True,1,,Rua Coronel Batista,primary,False,92.141,,"LINESTRING (-48.9537768 -16.3314674, -48.9534024 -16.3307207)",
284321092,False,2,,Rua Eugênio Jardim,primary,True,19.851,,"LINESTRING (-48.9537768 -16.3314674, -48.9538103 -16.3314856, -48.9538454 -16.3315003, -48.9538814 -16.3315112, -48.9539183 -16.3315185, -48.9539516 -16.3315241)",
