osmid,oneway,ref,highway,maxspeed,reversed,length,geometry,lanes,name,junction,tunnel,bridge
283597925,False,,residential,,False,75.813,"LINESTRING (-44.3442502 -19.9539709, -44.3436246 -19.9539267, -44.3435267 -19.953923)",,Rua Maria das Dores Araújo,,,
283597926,False,,residential,,True,73.344,"LINESTRING (-44.3436129 -19.952169, -44.3435857 -19.9528281)",,Rua João Saliba,,,
713743312,True,,residential,40,False,62.608,"LINESTRING (-44.3436129 -19.952169, -44.3430157 -19.9521254)",,Rua Antõnio Dias,,,
283602359,False,,residential,40,True,62.084,"LINESTRING (-44.3436129 -19.952169, -44.3438217 -19.9521228, -44.344034 -19.9520459, -44.3440741 -19.9520349, -44.3441077 -19.9520257, -44.3441798 -19.9520056)",,Rua Antõnio Dias,,,
713743311,False,,residential,,False,192.82299999999998,"LINESTRING (-44.3436129 -19.952169, -44.3436487 -19.951882, -44.3436903 -19.9516224, -44.3437681 -19.9512593, -44.343949 -19.9504651)",,Rua João Saliba,,,
713743311,False,,residential,,True,192.823,"LINESTRING (-44.343949 -19.9504651, -44.3437681 -19.9512593, -44.3436903 -19.9516224, -44.3436487 -19.951882, -44.3436129 -19.952169)",,Rua João Saliba,,,
513971246,False,,residential,,False,52.061,"LINESTRING (-44.341566 -19.9520384, -44.3413568 -19.9516135)",,Rua José Monteiro,,,
513971246,False,,residential,,True,82.921,"LINESTRING (-44.341566 -19.9520384, -44.3419195 -19.952706)",,Rua José Monteiro,,,
517075967,False,,residential,,False,230.07999999999998,"LINESTRING (-44.3445553 -19.9539898, -44.3445888 -19.9537944, -44.3446384 -19.9535044, -44.3446438 -19.9534187, -44.3446438 -19.9532864, -44.3446331 -19.9531792, -44.3446063 -19.9530544, -44.3445539 -19.9528704, -44.3444788 -19.9526687, -44.3443032 -19.9522791, -44.3441798 -19.9520056)",,Rua Antônio M. Duarte,,,
514780352,False,,residential,40,False,26.155,"LINESTRING (-44.3441798 -19.9520056, -44.3444185 -19.951935)",,Rua Antõnio Dias,,,
283602359,False,,residential,40,False,62.084,"LINESTRING (-44.3441798 -19.9520056, -44.3441077 -19.9520257, -44.3440741 -19.9520349, -44.344034 -19.9520459, -44.3438217 -19.9521228, -44.3436129 -19.952169)",,Rua Antõnio Dias,,,
517075967,False,,residential,,True,230.08000000000004,"LINESTRING (-44.3441798 -19.9520056, -44.3443032 -19.9522791, -44.3444788 -19.9526687, -44.3445539 -19.9528704, -44.3446063 -19.9530544, -44.3446331 -19.9531792, -44.3446438 -19.9532864, -44.3446438 -19.9534187, -44.3446384 -19.9535044, -44.3445888 -19.9537944, -44.3445553 -19.9539898)",,Rua Antônio M. Duarte,,,
283602362,False,,residential,,False,75.654,"LINESTRING (-44.3444185 -19.951935, -44.3444481 -19.9512552)",,Rua José Inácio,,,
514780352,False,,residential,40,True,26.155,"LINESTRING (-44.3444185 -19.951935, -44.3441798 -19.9520056)",,Rua Antõnio Dias,,,
283602362,False,,residential,,True,75.654,"LINESTRING (-44.3444481 -19.9512552, -44.3444185 -19.951935)",,Rua José Inácio,,,
283602363,False,,residential,,True,115.949,"LINESTRING (-44.3444481 -19.9512552, -44.3455542 -19.9513347)",,Rua José Soares de Resende,,,
283602362,False,,residential,,False,127.46200000000002,"LINESTRING (-44.3444481 -19.9512552, -44.3444829 -19.9508912, -44.3444923 -19.9508383, -44.3445218 -19.9507929, -44.3445727 -19.9507582, -44.3446599 -19.9507147, -44.3447182 -19.9506668, -44.3447444 -19.9506315, -44.3447746 -19.9505849, -44.3449308 -19.9502653)",,Rua José Inácio,,,
283602363,False,,residential,,False,42.432,"LINESTRING (-44.3444481 -19.9512552, -44.344354 -19.9512083, -44.344239 -19.9511233, -44.3441275 -19.9510246)",,Rua José Soares de Resende,,,
283602363,False,,residential,,True,42.432,"LINESTRING (-44.3441275 -19.9510246, -44.344239 -19.9511233, -44.344354 -19.9512083, -44.3444481 -19.9512552)",,Rua José Soares de Resende,,,
283602362,False,,residential,,True,127.46200000000002,"LINESTRING (-44.3449308 -19.9502653, -44.3447746 -19.9505849, -44.3447444 -19.9506315, -44.3447182 -19.9506668, -44.3446599 -19.9507147, -44.3445727 -19.9507582, -44.3445218 -19.9507929, -44.3444923 -19.9508383, -44.3444829 -19.9508912, -44.3444481 -19.9512552)",,Rua José Inácio,,,
283602365,False,,residential,,True,157.508,"LINESTRING (-44.3449308 -19.9502653, -44.3454773 -19.9505237, -44.3455289 -19.950566, -44.3455604 -19.9506221, -44.3455698 -19.9506643, -44.3455542 -19.9513347)",,Rua Bejamim Moreira,,,
283594607,True,,residential,,False,41.909,"LINESTRING (-44.3416545 -19.9534326, -44.3413219 -19.9536431)",,Rua Mário Teixeira,,,
283602366,False,,residential,,False,192.244,"LINESTRING (-44.3416545 -19.9534326, -44.3406905 -19.9519602)",,Rua Clara Maria de Jesus,,,
283591309,False,,residential,,False,42.91,"LINESTRING (-44.3406905 -19.9519602, -44.3403268 -19.9521392)",,Rua Marcelino Liboeiro,,,
283591309,False,,residential,,True,79.601,"LINESTRING (-44.3406905 -19.9519602, -44.3413568 -19.9516135)",,Rua Marcelino Liboeiro,,,
283602366,False,,residential,,True,192.244,"LINESTRING (-44.3406905 -19.9519602, -44.3416545 -19.9534326)",,Rua Clara Maria de Jesus,,,
283594607,True,,residential,,False,110.666,"LINESTRING (-44.3413219 -19.9536431, -44.340422 -19.9541675)",,Rua Mário Teixeira,,,
283602367,True,,residential,,False,196.932,"LINESTRING (-44.3413219 -19.9536431, -44.3403268 -19.9521392)",,Rua Cleber Soares de Andrade,,,
283591309,False,,residential,,True,42.91,"LINESTRING (-44.3403268 -19.9521392, -44.3406905 -19.9519602)",,Rua Marcelino Liboeiro,,,
283591309,False,,residential,,False,111.40899999999999,"LINESTRING (-44.3403268 -19.9521392, -44.3399593 -19.9523006, -44.3395261 -19.9524796, -44.3393585 -19.9525577)",,Rua Marcelino Liboeiro,,,
283603151,False,,residential,,False,66.231,"LINESTRING (-44.3406079 -19.9502299, -44.3405331 -19.9500524, -44.3404822 -19.9499185, -44.3404681 -19.9497871, -44.3404783 -19.949657)",,Avenida Brasil,,,
"[283602368, 513971246, 283603151]",False,,residential,,True,172.687,"LINESTRING (-44.3406079 -19.9502299, -44.3406657 -19.9503595, -44.3407992 -19.9506169, -44.3410793 -19.9511236, -44.3412343 -19.9514039, -44.3413353 -19.9515801, -44.3413568 -19.9516135)",,"['Rua José Monteiro', 'Avenida Brasil']",,,yes
706526064,False,,residential,,False,74.939,"LINESTRING (-44.3406079 -19.9502299, -44.3403583 -19.9501103, -44.3401485 -19.950027, -44.3399507 -19.9499634)",,Rua Divino José dos Santos,,,
283623591,False,,residential,,False,64.822,"LINESTRING (-44.3399507 -19.9499634, -44.3404783 -19.949657)",,Rua Belo Horizonte,,,
283617393,False,,residential,,False,409.54600000000005,"LINESTRING (-44.3399507 -19.9499634, -44.3396898 -19.9501083, -44.3394922 -19.950272, -44.3393118 -19.9504224, -44.3390984 -19.9506216, -44.3379276 -19.9516829, -44.3377425 -19.9518606, -44.337603 -19.951964, -44.3374489 -19.9520612, -44.3372938 -19.9521197, -44.3371536 -19.9521539, -44.3370062 -19.9521615, -44.3369118 -19.9521448)",,Rua Belo Horizonte,,,
706526064,False,,residential,,True,74.939,"LINESTRING (-44.3399507 -19.9499634, -44.3401485 -19.950027, -44.3403583 -19.9501103, -44.3406079 -19.9502299)",,Rua Divino José dos Santos,,,
514592667,False,,residential,,False,13.166,"LINESTRING (-44.3370317 -19.9513627, -44.3370599 -19.9512473)",,Rua Doutor Lucas Lopes,,,
"[283617393, 514592667]",False,,residential,,True,94.796,"LINESTRING (-44.3370317 -19.9513627, -44.3368278 -19.9519526, -44.3368225 -19.9519868, -44.3368195 -19.9520283, -44.3368278 -19.9520718, -44.33686 -19.9521209, -44.3369118 -19.9521448)",,"['Rua Doutor Lucas Lopes', 'Rua Belo Horizonte']",,,
514592667,False,,residential,,True,13.166,"LINESTRING (-44.3370599 -19.9512473, -44.3370317 -19.9513627)",,Rua Doutor Lucas Lopes,,,
514592667,False,,residential,,False,88.66499999999999,"LINESTRING (-44.3370599 -19.9512473, -44.3370773 -19.9511219, -44.3370719 -19.9509807, -44.3370518 -19.950842, -44.3370076 -19.9506542, -44.3369432 -19.9504664)",,Rua Doutor Lucas Lopes,,,
514581054,False,,residential,,False,62.418000000000006,"LINESTRING (-44.3369432 -19.9504664, -44.3368962 -19.9503605, -44.3368118 -19.9501966, -44.3366897 -19.9499583)",,Rua Doutor Lucas Lopes,,,
514592667,False,,residential,,True,88.66499999999999,"LINESTRING (-44.3369432 -19.9504664, -44.3370076 -19.9506542, -44.3370518 -19.950842, -44.3370719 -19.9509807, -44.3370773 -19.9511219, -44.3370599 -19.9512473)",,Rua Doutor Lucas Lopes,,,
520396156,False,,residential,,True,29.04,"LINESTRING (-44.3366897 -19.9499583, -44.3369217 -19.9498146)",,Rua José Manoel Fonseca,,,
514581054,False,,residential,,True,62.418000000000006,"LINESTRING (-44.3366897 -19.9499583, -44.3368118 -19.9501966, -44.3368962 -19.9503605, -44.3369432 -19.9504664)",,Rua Doutor Lucas Lopes,,,
520396156,False,,residential,,False,29.04,"LINESTRING (-44.3369217 -19.9498146, -44.3366897 -19.9499583)",,Rua José Manoel Fonseca,,,
283590883,False,,residential,,False,8.549,"LINESTRING (-44.3445327 -19.9573491, -44.344573 -19.957416)",,Rua José Monteiro,,,
283809742,False,,residential,,True,122.522,"LINESTRING (-44.3445327 -19.9573491, -44.3436829 -19.9581081)",,Rua Wantuir Randolfo,,,
"[283590882, 283590883, 283590318]",False,,residential,,"[False, True]",127.229,"LINESTRING (-44.3445327 -19.9573491, -44.3443703 -19.9570508, -44.3442833 -19.9568911, -44.3440722 -19.9565121, -44.3439739 -19.9563326)",,Rua José Monteiro,,yes,
283809742,False,,residential,,False,122.522,"LINESTRING (-44.3436829 -19.9581081, -44.3445327 -19.9573491)",,Rua Wantuir Randolfo,,,
"[283809744, 283809743]",False,,residential,,True,118.85,"LINESTRING (-44.3436829 -19.9581081, -44.3432128 -19.9576354, -44.3431431 -19.9575692, -44.3431183 -19.9575528, -44.3430928 -19.9575478, -44.3430687 -19.9575522, -44.3430425 -19.9575673, -44.3428709 -19.9577223)",,"['Rua Rio de Janeiro', 'Rua Coronel José Alves']",,,
283809744,False,,residential,,True,98.031,"LINESTRING (-44.3428709 -19.9577223, -44.3422151 -19.9583526)",,Rua Coronel José Alves,,,
283809745,False,,residential,,False,26.695,"LINESTRING (-44.3428709 -19.9577223, -44.3426675 -19.9575771)",,,,,
"[283809744, 283809743]",False,,residential,,False,118.85,"LINESTRING (-44.3428709 -19.9577223, -44.3430425 -19.9575673, -44.3430687 -19.9575522, -44.3430928 -19.9575478, -44.3431183 -19.9575528, -44.3431431 -19.9575692, -44.3432128 -19.9576354, -44.3436829 -19.9581081)",,"['Rua Rio de Janeiro', 'Rua Coronel José Alves']",,,
283809744,False,,residential,,False,98.031,"LINESTRING (-44.3422151 -19.9583526, -44.3428709 -19.9577223)",,Rua Coronel José Alves,,,
"[283809746, 283809747]",False,,residential,,"[False, True]",125.083,"LINESTRING (-44.3422151 -19.9583526, -44.34203 -19.9581446, -44.3420286 -19.9581169, -44.3420293 -19.9580841, -44.3420414 -19.958057, -44.3420655 -19.9580198, -44.3421239 -19.9579631, -44.3423344 -19.957792, -44.3426675 -19.9575771)",,Rua Governador Valadares,,,
283809745,False,,residential,,False,16.822,"LINESTRING (-44.3426675 -19.9575771, -44.3425408 -19.9574838)",,,,,
283809745,False,,residential,,True,26.695,"LINESTRING (-44.3426675 -19.9575771, -44.3428709 -19.9577223)",,,,,
"[283809746, 283809747]",False,,residential,,"[False, True]",125.083,"LINESTRING (-44.3426675 -19.9575771, -44.3423344 -19.957792, -44.3421239 -19.9579631, -44.3420655 -19.9580198, -44.3420414 -19.958057, -44.3420293 -19.9580841, -44.3420286 -19.9581169, -44.34203 -19.9581446, -44.3422151 -19.9583526)",,Rua Governador Valadares,,,
283590883,False,,residential,,False,70.5,"LINESTRING (-44.344573 -19.957416, -44.3448803 -19.9579804)",,Rua José Monteiro,,,
283590883,False,,residential,,True,8.549,"LINESTRING (-44.344573 -19.957416, -44.3445327 -19.9573491)",,Rua José Monteiro,,,
283812010,False,,residential,,True,87.166,"LINESTRING (-44.344573 -19.957416, -44.3453613 -19.9571601)",,Rua Vereador Maurício Aguiar,,,
283812011,False,,residential,,False,101.69,"LINESTRING (-44.3454679 -19.9572515, -44.3448803 -19.9579804)",,Rua Vereador Divino Fonseca,,,
514863398,False,,residential,,False,15.085,"LINESTRING (-44.3454679 -19.9572515, -44.3454163 -19.9572093, -44.3453613 -19.9571601)",,Rua Antônio Batista Duarte,,,
283590883,False,,residential,,False,14.906,"LINESTRING (-44.3448803 -19.9579804, -44.3449355 -19.958104)",,Rua José Monteiro,,,
283590883,False,,residential,,True,70.5,"LINESTRING (-44.3448803 -19.9579804, -44.344573 -19.957416)",,Rua José Monteiro,,,
283812011,False,,residential,,True,101.69,"LINESTRING (-44.3448803 -19.9579804, -44.3454679 -19.9572515)",,Rua Vereador Divino Fonseca,,,
283590883,False,,residential,,True,14.906,"LINESTRING (-44.3449355 -19.958104, -44.3448803 -19.9579804)",,Rua José Monteiro,,,
283591307,False,,residential,,False,59.852,"LINESTRING (-44.3393378 -19.9573113, -44.3397527 -19.9569403)",,Rua João Marquês,,,
283591307,False,,residential,,True,31.795,"LINESTRING (-44.3393378 -19.9573113, -44.3391158 -19.9575068)",,Rua João Marquês,,,
"[283592777, 519322583]",False,,residential,,False,148.324,"LINESTRING (-44.3393378 -19.9573113, -44.3389669 -19.9567504, -44.3389019 -19.9566471, -44.3388945 -19.9566225, -44.3388945 -19.9565973, -44.3389052 -19.9565765, -44.3389287 -19.9565601, -44.3393321 -19.9563139)",,"['Rua Luiz Carlos Viana Tutti', 'Rua Michel Saliba']",,,
283596340,False,,residential,,False,11.216,"LINESTRING (-44.3361332 -19.9544663, -44.3360766 -19.9543806)",,,,,
283596340,False,,residential,,True,69.251,"LINESTRING (-44.3361332 -19.9544663, -44.3364871 -19.9549928)",,,,,
"[756112073, 283596341]",False,,residential,,True,102.834,"LINESTRING (-44.3361332 -19.9544663, -44.335999 -19.9545488, -44.3359454 -19.9545854, -44.3359146 -19.9546138, -44.3358777 -19.9546535, -44.3358602 -19.9546869, -44.3358582 -19.9547096, -44.3358596 -19.9547323, -44.3358877 -19.9547789, -44.3361769 -19.9551772)",,,,,
713743312,True,,residential,40,False,151.833,"LINESTRING (-44.3430157 -19.9521254, -44.341566 -19.9520384)",,Rua Antõnio Dias,,,
512313316,True,,residential,,False,71.74,"LINESTRING (-44.3429366 -19.9534187, -44.3429722 -19.9527744)",,Rua Professora Maria das Dores Saliba,,,
513971248,True,,residential,,False,40.826,"LINESTRING (-44.3429366 -19.9534187, -44.3432383 -19.9531855)",,Avenida Tanus Saliba,,,
283597926,False,,residential,,False,73.344,"LINESTRING (-44.3435857 -19.9528281, -44.3436129 -19.952169)",,Rua João Saliba,,,
283597926,False,,residential,,True,7.671,"LINESTRING (-44.3435857 -19.9528281, -44.343579 -19.9528968)",,Rua João Saliba,,,
512313317,False,,residential,,False,64.401,"LINESTRING (-44.3435857 -19.9528281, -44.3429722 -19.9527744)",,Rua Tuffi Saliba,,,
511555167,True,,residential,,False,72.309,"LINESTRING (-44.3429722 -19.9527744, -44.3430157 -19.9521254)",,Rua Professora Maria das Dores Saliba,,,
512313317,False,,residential,,False,110.291,"LINESTRING (-44.3429722 -19.9527744, -44.3419195 -19.952706)",,Rua Tuffi Saliba,,,
512313317,False,,residential,,True,64.401,"LINESTRING (-44.3429722 -19.9527744, -44.3435857 -19.9528281)",,Rua Tuffi Saliba,,,
512313317,False,,residential,,True,110.291,"LINESTRING (-44.3419195 -19.952706, -44.3429722 -19.9527744)",,Rua Tuffi Saliba,,,
513971246,False,,residential,,False,82.921,"LINESTRING (-44.3419195 -19.952706, -44.341566 -19.9520384)",,Rua José Monteiro,,,
513971246,False,,residential,,True,57.929,"LINESTRING (-44.3419195 -19.952706, -44.3421852 -19.9531632)",,Rua José Monteiro,,,
283597926,False,,residential,,False,41.904,"LINESTRING (-44.343552 -19.9532728, -44.343579 -19.9528968)",,Rua João Saliba,,,
512313314,True,,residential,,False,34.195,"LINESTRING (-44.343552 -19.9532728, -44.3432383 -19.9531855)",,Praça Ortogamim Estevão Araujo,,,
283597926,False,,residential,,True,72.36599999999999,"LINESTRING (-44.343552 -19.9532728, -44.3435307 -19.9536948, -44.3435247 -19.9538776, -44.3435267 -19.953923)",,Rua João Saliba,,,
513971248,True,,residential,,False,47.944,"LINESTRING (-44.3432383 -19.9531855, -44.343579 -19.9528968)",,Avenida Tanus Saliba,,,
512313313,True,,residential,,False,69.076,"LINESTRING (-44.3435656 -19.9548701, -44.3435006 -19.9554883)",,Rua José Preto,,,
713743314,False,,residential,,True,38.948,"LINESTRING (-44.3435656 -19.9548701, -44.343292 -19.9551079)",,Rua Antônio Rosa de Araújo,,,
283590882,False,,residential,,False,47.587,"LINESTRING (-44.3435006 -19.9554883, -44.343292 -19.9551079)",,Rua José Monteiro,,,
283590882,False,,residential,,True,45.953,"LINESTRING (-44.3435006 -19.9554883, -44.3435735 -19.9556306, -44.3437023 -19.9558554)",,Rua José Monteiro,,,
283602363,False,,residential,,False,115.949,"LINESTRING (-44.3455542 -19.9513347, -44.3444481 -19.9512552)",,Rua José Soares de Resende,,,
283602365,False,,residential,,False,157.508,"LINESTRING (-44.3455542 -19.9513347, -44.3455698 -19.9506643, -44.3455604 -19.9506221, -44.3455289 -19.950566, -44.3454773 -19.9505237, -44.3449308 -19.9502653)",,Rua Bejamim Moreira,,,
283590317,False,,residential,,False,2.663,"LINESTRING (-44.3404409 -19.9576335, -44.3404663 -19.9576354)",,Rua Santa Cruz,,,
283590317,False,,residential,,True,139.286,"LINESTRING (-44.3404409 -19.9576335, -44.3401752 -19.9576139, -44.3394846 -19.9575597, -44.3392861 -19.9575345, -44.3391158 -19.9575068)",,Rua Santa Cruz,,,
283592775,False,,residential,,False,105.429,"LINESTRING (-44.3404409 -19.9576335, -44.3398896 -19.9570795, -44.3397527 -19.9569403)",,Rua Pedro Alvim Pereira,,,
230125474,True,MG-050,primary,60,False,7.528,"LINESTRING (-44.3375064 -19.9576492, -44.3375735 -19.9576738)",1,Rodovia Raimundo Gabriel de Rezende,,,
283590317,False,,residential,,False,179.01999999999998,"LINESTRING (-44.3375064 -19.9576492, -44.3375923 -19.9575496, -44.3376432 -19.9574904, -44.3376835 -19.9574583, -44.3377317 -19.9574387, -44.3378089 -19.9574242, -44.3379061 -19.9574242, -44.3384154 -19.9574447, -44.3387188 -19.9574589, -44.3389106 -19.957474, -44.3391158 -19.9575068)",,Rua Santa Cruz,,,
283594609,False,,residential,,False,122.556,"LINESTRING (-44.3387625 -19.954383, -44.3377752 -19.9549776)",,Rua Alípio Nogueira do Amaral,,,
283592787,True,,residential,,False,26.421,"LINESTRING (-44.3387625 -19.954383, -44.3387472 -19.9543377, -44.3387475 -19.9542902, -44.3387635 -19.9542451, -44.3387935 -19.9542068, -44.3388346 -19.9541792)",,,roundabout,,
283592786,False,,residential,,True,52.381,"LINESTRING (-44.3389984 -19.9544398, -44.339266 -19.9548381)",,Rua Narcìsio da Silva,,,
283592787,True,,residential,,False,28.688000000000002,"LINESTRING (-44.3389984 -19.9544398, -44.3389485 -19.9544614, -44.3388939 -19.9544661, -44.3388407 -19.9544533, -44.3387952 -19.9544245, -44.3387625 -19.954383)",,,roundabout,,
283592788,False,,residential,,False,53.786,"LINESTRING (-44.3388346 -19.9541792, -44.3385547 -19.9537733)",,Rua Narcísio da Silva,,,
283592787,True,,residential,,False,24.689,"LINESTRING (-44.3388346 -19.9541792, -44.3388795 -19.9541654, -44.3389268 -19.9541644, -44.3389723 -19.9541763, -44.3390122 -19.9542001, -44.339043 -19.9542337)",,,roundabout,,
283596337,False,,residential,,False,125.981,"LINESTRING (-44.339043 -19.9542337, -44.3400688 -19.9536388)",,Rua Alípio Nogueira do Amaral,,,
283592787,True,,residential,,False,25.741,"LINESTRING (-44.339043 -19.9542337, -44.3390628 -19.9542761, -44.3390679 -19.9543221, -44.3390581 -19.9543675, -44.3390342 -19.954408, -44.3389984 -19.9544398)",,,roundabout,,
230125499,True,,primary,40,False,4.653,"LINESTRING (-44.3369133 -19.9572662, -44.3369305 -19.9573048)",,,roundabout,,
554949591,False,MG-050,trunk,60,False,3.549,"LINESTRING (-44.3384477 -19.9580948, -44.3384198 -19.9580766)",2,Rodovia Raimundo Gabriel de Rezende,,,
834190222,False,,residential,,False,28.964,"LINESTRING (-44.3374887 -19.9566717, -44.3377122 -19.9565177)",,Avenida Tanus Saliba,,,
283590885,True,,residential,,False,93.021,"LINESTRING (-44.3374887 -19.9566717, -44.337426 -19.9567315, -44.3373646 -19.956777, -44.3371909 -19.9568913, -44.3370962 -19.9569496, -44.3370202 -19.9570084, -44.3369651 -19.9570842, -44.3369285 -19.9571821, -44.3369133 -19.9572662)",,Avenida Tanus Saliba,,,
"[283617393, 514592667]",False,,residential,,False,94.79599999999999,"LINESTRING (-44.3369118 -19.9521448, -44.33686 -19.9521209, -44.3368278 -19.9520718, -44.3368195 -19.9520283, -44.3368225 -19.9519868, -44.3368278 -19.9519526, -44.3370317 -19.9513627)",,"['Rua Doutor Lucas Lopes', 'Rua Belo Horizonte']",,,
283617393,False,,residential,,True,409.54599999999994,"LINESTRING (-44.3369118 -19.9521448, -44.3370062 -19.9521615, -44.3371536 -19.9521539, -44.3372938 -19.9521197, -44.3374489 -19.9520612, -44.337603 -19.951964, -44.3377425 -19.9518606, -44.3379276 -19.9516829, -44.3390984 -19.9506216, -44.3393118 -19.9504224, -44.3394922 -19.950272, -44.3396898 -19.9501083, -44.3399507 -19.9499634)",,Rua Belo Horizonte,,,
283623591,False,,residential,,True,64.822,"LINESTRING (-44.3404783 -19.949657, -44.3399507 -19.9499634)",,Rua Belo Horizonte,,,
283603151,False,,residential,,True,66.231,"LINESTRING (-44.3404783 -19.949657, -44.3404681 -19.9497871, -44.3404822 -19.9499185, -44.3405331 -19.9500524, -44.3406079 -19.9502299)",,Avenida Brasil,,,
