osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry
1134633162,Rua B,residential,False,True,62.149,,,,"LINESTRING (-38.263565 -12.8264878, -38.2638426 -12.8259988)"
980709561,Estrada do Coco,trunk,True,False,130.723,2,BA-099,80,"LINESTRING (-38.263565 -12.8264878, -38.2636844 -12.8265441, -38.2638453 -12.8266356, -38.2640438 -12.8267441, -38.264599 -12.8270907)"
980957134,Estrada do Coco,trunk,True,False,82.934,2,BA-099,80,"LINESTRING (-38.2624025 -12.8265627, -38.2616843 -12.826306)"
76731128,Rua Tudo Com Deus,residential,False,True,207.511,,,,"LINESTRING (-38.2624025 -12.8265627, -38.2620871 -12.8267651, -38.2616566 -12.8270279, -38.2613817 -12.8272012, -38.2612288 -12.8273058, -38.2610913 -12.8274071, -38.260839 -12.8276322)"
68831161,Rua E,residential,False,False,80.206,,,,"LINESTRING (-38.2638426 -12.8259988, -38.2631506 -12.8257438)"
1134633161,Rua E,residential,False,True,54.728,,,,"LINESTRING (-38.2638426 -12.8259988, -38.2643094 -12.8261861)"
1134633162,Rua B,residential,False,False,62.149,,,,"LINESTRING (-38.2638426 -12.8259988, -38.263565 -12.8264878)"
979391189,Rua A,residential,False,True,92.207,,,,"LINESTRING (-38.2638426 -12.8259988, -38.263974 -12.8258, -38.2643214 -12.8253136)"
68831191,,residential,False,True,129.832,,,,"LINESTRING (-38.2627505 -12.8243624, -38.2622594 -12.8254273)"
68831169,Rua dos Jacanas,residential,False,False,53.044,,,,"LINESTRING (-38.266557 -12.8253031, -38.2662487 -12.8249327)"
68831173,Rua Principal,residential,False,False,89.107,,,,"LINESTRING (-38.266557 -12.8253031, -38.2670586 -12.8248781, -38.2671788 -12.8247791)"
68831173,Rua Principal,residential,False,True,170.665,,,,"LINESTRING (-38.266557 -12.8253031, -38.2661533 -12.8256156, -38.2656947 -12.8259779, -38.2653353 -12.8262708)"
776276126,Rua dos Flamingos,residential,False,True,101.732,,,,"LINESTRING (-38.2629482 -12.8222068, -38.2637447 -12.8226904)"
1134634155,Rua das Gaivotas,residential,False,True,52.034,,,,"LINESTRING (-38.2629482 -12.8222068, -38.2631923 -12.8218039)"
1134635858,Rua dos Flamingos,residential,False,False,74.13,,,,"LINESTRING (-38.2629482 -12.8222068, -38.2623634 -12.8218614)"
68831197,Rua B,residential,False,False,33.658,,,,"LINESTRING (-38.2635932 -12.8229546, -38.2637447 -12.8226904)"
68831169,Rua dos Jacanas,residential,False,True,216.731,,,,"LINESTRING (-38.2635932 -12.8229546, -38.2644917 -12.823441, -38.2653514 -12.8238817)"
68831197,Rua B,residential,False,True,260.291,,,,"LINESTRING (-38.2635932 -12.8229546, -38.263455 -12.8231716, -38.2634282 -12.8232253, -38.2634108 -12.8232789, -38.2633933 -12.8233469, -38.263396 -12.8233992, -38.2634108 -12.8234554, -38.2634376 -12.8235143, -38.2634805 -12.8235692, -38.2648404 -12.8245604)"
68831173,Rua Principal,residential,False,False,84.736,,,,"LINESTRING (-38.264599 -12.8270907, -38.2650939 -12.8265009)"
980709561,Estrada do Coco,trunk,True,False,14.414,2,BA-099,80,"LINESTRING (-38.264599 -12.8270907, -38.264713 -12.8271574)"
68831195,Rua Olho de Aguia,residential,False,False,37.819,,,,"LINESTRING (-38.2605978 -12.8273865, -38.260839 -12.8276322)"
979391189,Rua A,residential,False,False,24.138,,,,"LINESTRING (-38.2664095 -12.8223596, -38.2662942 -12.8225453)"
68831192,Rua Direta da Malicia,residential,False,True,91.41199999999999,,,,"LINESTRING (-38.2664095 -12.8223596, -38.2664497 -12.8222824, -38.2664765 -12.8221935, -38.2665677 -12.8219032, -38.2665999 -12.8218483, -38.2666469 -12.8217816, -38.2667743 -12.8216312)"
958299084,Avenida Tiradentes,tertiary,False,False,5.3,2,,,"LINESTRING (-38.2608493 -12.8285006, -38.2608114 -12.8284705)"
68831157,Rua João da Mata,residential,False,False,57.989,,,,"LINESTRING (-38.2608493 -12.8285006, -38.2610605 -12.8283251, -38.2612591 -12.8281655)"
958299084,Avenida Tiradentes,tertiary,False,True,161.34199999999998,2,,,"LINESTRING (-38.2608493 -12.8285006, -38.2613978 -12.8288939, -38.2618529 -12.8292203, -38.2620481 -12.8293603)"
980957133,Estrada do Coco,trunk,True,False,11.246,3,BA-099,80,"LINESTRING (-38.2631955 -12.8268441, -38.263098 -12.8268096)"
68831173,Rua Principal,residential,False,False,36.601,,,,"LINESTRING (-38.2650939 -12.8265009, -38.2653353 -12.8262708)"
68831173,Rua Principal,residential,False,True,84.736,,,,"LINESTRING (-38.2650939 -12.8265009, -38.264599 -12.8270907)"
1134633161,Rua E,residential,False,False,91.977,,,,"LINESTRING (-38.2650939 -12.8265009, -38.2643094 -12.8261861)"
