osmid,name,highway,oneway,reversed,length,geometry,bridge
239632360,Avenida Joaquim Nabuco,primary,False,True,44.123,"LINESTRING (-34.9080974 -7.8320919, -34.9083157 -7.8317592)",
239632359,Rua Severino Uchoa Cavalcante,secondary,False,True,47.729,"LINESTRING (-34.9080974 -7.8320919, -34.9083669 -7.8319471, -34.9084823 -7.8318953)",
"[679519457, 766248090, 679519458]",Rua Doutor João Elisio,primary,False,False,185.67700000000002,"LINESTRING (-34.9080974 -7.8320919, -34.9073287 -7.8326037, -34.907251 -7.8326579, -34.9069815 -7.8328459, -34.9067026 -7.8330293)",yes
240718127,Rua Ceilão,residential,False,False,132.304,"LINESTRING (-34.9063136 -7.8385165, -34.9058829 -7.8396272)",
669588807,Rua Vinte e Sete de Setembro,primary,False,False,15.188,"LINESTRING (-34.9063136 -7.8385165, -34.9062849 -7.8383829)",
669588807,Rua Vinte e Sete de Setembro,primary,False,True,111.26,"LINESTRING (-34.9063136 -7.8385165, -34.9065708 -7.8394841)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,False,59.540000000000006,"LINESTRING (-34.9018304 -7.8393845, -34.9018331 -7.8395506, -34.9018358 -7.8397645, -34.9018385 -7.8399199)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,True,70.87100000000001,"LINESTRING (-34.9018304 -7.8393845, -34.9018317 -7.838978, -34.9018267 -7.8387472)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,True,12.605,"LINESTRING (-34.9018267 -7.8387472, -34.9018304 -7.8386339)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,False,70.87100000000001,"LINESTRING (-34.9018267 -7.8387472, -34.9018317 -7.838978, -34.9018304 -7.8393845)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,True,72.437,"LINESTRING (-34.901826 -7.838066, -34.901833 -7.8374146)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,False,63.155,"LINESTRING (-34.901826 -7.838066, -34.901824 -7.8382001, -34.9018304 -7.8386339)",
456860014,Rua Guilherme Jorge Paes Barreto,residential,False,False,72.437,"LINESTRING (-34.901833 -7.8374146, -34.901826 -7.838066)",
456860015,Rua Maria Cecilia,residential,False,False,39.858,"LINESTRING (-34.901833 -7.8374146, -34.9021946 -7.8374019)",
768517175,Rua Guilherme José Paes Barreto,residential,False,True,72.243,"LINESTRING (-34.901833 -7.8374146, -34.9018444 -7.836765)",
240718684,Segunda Travessa do Manancial,residential,False,False,52.595,"LINESTRING (-34.9029408 -7.8373225, -34.9030293 -7.8377873)",
456860015,Rua Maria Cecilia,residential,False,False,90.447,"LINESTRING (-34.9029408 -7.8373225, -34.9033204 -7.8371937, -34.9035591 -7.8370887, -34.9037016 -7.8370196)",
456860015,Rua Maria Cecilia,residential,False,True,82.674,"LINESTRING (-34.9029408 -7.8373225, -34.9026056 -7.8373611, -34.9021946 -7.8374019)",
