osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,bridge,access
378324418,True,1,Rua Padre Bernardo Rutten,tertiary,40,False,46.96,"LINESTRING (-45.0877374 -21.0922802, -45.0873238 -21.0924518)",,
653629255,False,2,Rua José Ferreira dos Santos,residential,30,False,102.32799999999999,"LINESTRING (-45.0877374 -21.0922802, -45.0876841 -21.0922355, -45.0876425 -21.0922036, -45.0875989 -21.0921799, -45.0869006 -21.0919637, -45.0868811 -21.091959, -45.0868617 -21.0919578, -45.0868476 -21.0919596, -45.0868274 -21.0919643)",,
653435943,False,2,Rua João Euzébio,tertiary,40,True,50.972,"LINESTRING (-45.0870036 -21.0925862, -45.0865348 -21.092449)",,
653629256,False,2,Rua Padre Bernardo Rutten,tertiary,40,False,78.477,"LINESTRING (-45.0870036 -21.0925862, -45.0867437 -21.0927266, -45.0864771 -21.0928558, -45.0863318 -21.092908)",,
653629256,False,2,Rua Padre Bernardo Rutten,tertiary,40,False,32.177,"LINESTRING (-45.0863318 -21.092908, -45.0860349 -21.0929917)",,
653422878,False,2,Praça Doutor Duque da Rocha,residential,30,True,20.125,"LINESTRING (-45.0863318 -21.092908, -45.0862927 -21.0928831, -45.0862709 -21.0928646, -45.0862515 -21.0928371, -45.0862384 -21.0928111, -45.0862277 -21.0927867, -45.0862204 -21.0927665)",,
653629256,False,2,Rua Padre Bernardo Rutten,tertiary,40,True,78.477,"LINESTRING (-45.0863318 -21.092908, -45.0864771 -21.0928558, -45.0867437 -21.0927266, -45.0870036 -21.0925862)",,
454051761,False,2,Rua Fernão Dias,tertiary,40,False,41.954,"LINESTRING (-45.0911236 -21.0950255, -45.0909191 -21.095351)",,
"[403755734, 403755735]",False,2,"['Rua João Honorato', 'Rua Fernão Dias']",residential,30,True,150.648,"LINESTRING (-45.0911236 -21.0950255, -45.0913738 -21.094637, -45.0913912 -21.0946179, -45.0914171 -21.0946063, -45.0914429 -21.0946035, -45.0914835 -21.0946073, -45.0923049 -21.0947881)",,
"[454051762, 457198699]",False,2,"['Rua Governador Valadares', 'Adalberto Tomaz Pereira']",residential,30,False,170.87599999999998,"LINESTRING (-45.0911236 -21.0950255, -45.0920588 -21.095308, -45.0920849 -21.0953142, -45.0921071 -21.0953139, -45.0921302 -21.0953083, -45.09215 -21.0952954, -45.0921654 -21.0952742, -45.0921767 -21.0952456, -45.0923049 -21.0947881)",,
403755742,False,,Rua da Caridade,residential,,False,110.63499999999999,"LINESTRING (-45.0871208 -21.0877447, -45.0876345 -21.0882765, -45.0877257 -21.0883641, -45.0878236 -21.0884917)",,
378381434,False,2,Travessa do Rosário,residential,30,True,106.755,"LINESTRING (-45.0895281 -21.0886444, -45.0899412 -21.0895237)",,
378381479,False,2,Rua do Rosário,tertiary,40,True,100.925,"LINESTRING (-45.0895281 -21.0886444, -45.0885558 -21.0886156)",,
