osmid,oneway,lanes,name,highway,maxspeed,access,reversed,length,geometry,ref
245551940,False,2,Rua Osvaldo Reinaldo,residential,40,yes,False,187.662,"LINESTRING (-45.3597751 -22.5333151, -45.3598268 -22.5335281, -45.3600328 -22.5341587, -45.3605647 -22.5348036)",
270168381,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,False,109.923,"LINESTRING (-45.3597751 -22.5333151, -45.359993 -22.5336171, -45.3602181 -22.5339108, -45.3604528 -22.5340646)",BR-459
"[270168378, 245551963]",False,,"['Rua Manoel Florenço', 'Rua Maria Balbino Conceição']",residential,,,False,162.099,"LINESTRING (-45.3623863 -22.534852, -45.3623118 -22.5347411, -45.3617675 -22.5343689, -45.3616875 -22.5342752, -45.3615575 -22.5340061, -45.3618155 -22.5338448)",
270168377,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,False,101.22899999999998,"LINESTRING (-45.3623863 -22.534852, -45.3624121 -22.5348683, -45.3625124 -22.5349315, -45.3626635 -22.5350708, -45.3630937 -22.5354825)",BR-459
270168381,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,True,145.93699999999998,"LINESTRING (-45.3623863 -22.534852, -45.3621618 -22.5347582, -45.3615282 -22.5346665, -45.3611742 -22.5345017, -45.3610515 -22.5344459)",BR-459
270168377,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,True,25.674,"LINESTRING (-45.3644193 -22.5357241, -45.3641701 -22.5357423)",BR-459
270168379,False,2,Rua Márcio Antônio Reinaldo,residential,30,yes,True,107.307,"LINESTRING (-45.3644193 -22.5357241, -45.3643079 -22.5358064, -45.3641541 -22.535866, -45.3638681 -22.5360564, -45.3635175 -22.5361984)",
245551953,False,,Rua Emidia Alves da Costa,residential,,,True,18.493,"LINESTRING (-45.3612231 -22.5330167, -45.3613223 -22.5331555)",
245551946,False,,Rua Pedro Alves Moreira,residential,,,False,37.039,"LINESTRING (-45.3613223 -22.5331555, -45.3610109 -22.5333235)",
245551953,False,,Rua Emidia Alves da Costa,residential,,,False,18.493,"LINESTRING (-45.3613223 -22.5331555, -45.3612231 -22.5330167)",
245551953,False,,Rua Emidia Alves da Costa,residential,,,True,45.027,"LINESTRING (-45.3613223 -22.5331555, -45.3615567 -22.5334977)",
245551946,False,,Rua Pedro Alves Moreira,residential,,,True,37.039,"LINESTRING (-45.3610109 -22.5333235, -45.3613223 -22.5331555)",
245551945,False,,Rua Manoel Rodrigues,residential,,,False,62.015,"LINESTRING (-45.3606264 -22.5334388, -45.3611656 -22.5336898)",
1074832922,False,,Rua Maria Balbino Conceição,residential,,,True,62.456,"LINESTRING (-45.3623221 -22.5335341, -45.3618155 -22.5338448)",
245551953,False,,Rua Emidia Alves da Costa,residential,,,False,45.027,"LINESTRING (-45.3615567 -22.5334977, -45.3613223 -22.5331555)",
682226450,False,,Rua Dinarte Vieira Fortes,residential,,,True,45.495,"LINESTRING (-45.3615567 -22.5334977, -45.3611656 -22.5336898)",
756810315,False,,Rua Manoel Florenco,residential,,,True,46.863,"LINESTRING (-45.3615567 -22.5334977, -45.3618155 -22.5338448)",
245551945,False,,Rua Manoel Rodrigues,residential,,,True,62.015,"LINESTRING (-45.3611656 -22.5336898, -45.3606264 -22.5334388)",
682226450,False,,Rua Dinarte Vieira Fortes,residential,,,False,45.495,"LINESTRING (-45.3611656 -22.5336898, -45.3615567 -22.5334977)",
682226450,False,,Rua Dinarte Vieira Fortes,residential,,,True,55.432,"LINESTRING (-45.3611656 -22.5336898, -45.360731 -22.5339854)",
756810315,False,,Rua Manoel Florenco,residential,,,False,46.863,"LINESTRING (-45.3618155 -22.5338448, -45.3615567 -22.5334977)",
1074832922,False,,Rua Maria Balbino Conceição,residential,,,False,62.456,"LINESTRING (-45.3618155 -22.5338448, -45.3623221 -22.5335341)",
"[270168378, 245551963]",False,,"['Rua Manoel Florenço', 'Rua Maria Balbino Conceição']",residential,,,True,162.09900000000002,"LINESTRING (-45.3618155 -22.5338448, -45.3615575 -22.5340061, -45.3616875 -22.5342752, -45.3617675 -22.5343689, -45.3623118 -22.5347411, -45.3623863 -22.534852)",
682226449,False,,,residential,,,False,29.899,"LINESTRING (-45.360731 -22.5339854, -45.3604528 -22.5340646)",
682226450,False,,Rua Dinarte Vieira Fortes,residential,,,False,55.432,"LINESTRING (-45.360731 -22.5339854, -45.3611656 -22.5336898)",
270168384,False,,,residential,,,False,27.473999999999997,"LINESTRING (-45.360731 -22.5339854, -45.3606879 -22.5340479, -45.3606541 -22.5341161, -45.3606773 -22.5342117)",
245551960,False,,,residential,,,True,147.232,"LINESTRING (-45.3629208 -22.5339911, -45.363173 -22.5344172, -45.3633483 -22.5345365, -45.3634627 -22.5346517, -45.3636978 -22.5348883, -45.3638123 -22.5350082)",
682226449,False,,,residential,,,True,29.899,"LINESTRING (-45.3604528 -22.5340646, -45.360731 -22.5339854)",
270168381,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,False,28.270000000000003,"LINESTRING (-45.3604528 -22.5340646, -45.3605407 -22.5341222, -45.3606773 -22.5342117)",BR-459
270168381,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,True,109.923,"LINESTRING (-45.3604528 -22.5340646, -45.3602181 -22.5339108, -45.359993 -22.5336171, -45.3597751 -22.5333151)",BR-459
270168381,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,False,46.479,"LINESTRING (-45.3606773 -22.5342117, -45.3608331 -22.5343138, -45.3609869 -22.5344145, -45.3610515 -22.5344459)",BR-459
270168381,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,True,28.270000000000003,"LINESTRING (-45.3606773 -22.5342117, -45.3605407 -22.5341222, -45.3604528 -22.5340646)",BR-459
270168384,False,,,residential,,,True,27.474000000000004,"LINESTRING (-45.3606773 -22.5342117, -45.3606541 -22.5341161, -45.3606879 -22.5340479, -45.360731 -22.5339854)",
245551940,False,2,Rua Osvaldo Reinaldo,residential,40,yes,True,36.525,"LINESTRING (-45.3607802 -22.5350649, -45.3605647 -22.5348036)",
245551943,False,,,residential,,,False,9.042,"LINESTRING (-45.3607802 -22.5350649, -45.3607209 -22.535125)",
245551940,False,2,Rua Osvaldo Reinaldo,residential,40,yes,False,292.05400000000003,"LINESTRING (-45.3607802 -22.5350649, -45.3614537 -22.5353518, -45.3617275 -22.5353774, -45.3619612 -22.5352808, -45.3621365 -22.5352269, -45.362195 -22.5352382, -45.3623118 -22.5353007, -45.3626132 -22.5356047, -45.3630592 -22.5361558)",
885287585,False,,,residential,,,True,36.508,"LINESTRING (-45.3631561 -22.5351169, -45.3633909 -22.5353634)",
245551943,False,,,residential,,,True,9.042,"LINESTRING (-45.3607209 -22.535125, -45.3607802 -22.5350649)",
270168377,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,True,15.384,"LINESTRING (-45.3631931 -22.535586, -45.3630937 -22.5354825)",BR-459
245551954,False,2,Rua Afonso Costa,residential,30,yes,False,75.961,"LINESTRING (-45.3631931 -22.535586, -45.3632837 -22.5358035, -45.3635175 -22.5361984)",
270168377,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,False,107.237,"LINESTRING (-45.3631931 -22.535586, -45.3633059 -22.5356957, -45.3634536 -22.5357582, -45.3635998 -22.5357596, -45.3638086 -22.5357687, -45.3641701 -22.5357423)",BR-459
270168377,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,False,25.674,"LINESTRING (-45.3641701 -22.5357423, -45.3644193 -22.5357241)",BR-459
245551960,False,,,residential,,,False,91.779,"LINESTRING (-45.3641701 -22.5357423, -45.3638527 -22.5353036, -45.3638123 -22.5350082)",
270168377,False,,Rodovia Juscelino Kubitschek de Oliveira - BR-459,trunk,,,True,107.23700000000002,"LINESTRING (-45.3641701 -22.5357423, -45.3638086 -22.5357687, -45.3635998 -22.5357596, -45.3634536 -22.5357582, -45.3633059 -22.5356957, -45.3631931 -22.535586)",BR-459
245551940,False,2,Rua Osvaldo Reinaldo,residential,40,yes,True,292.05400000000003,"LINESTRING (-45.3630592 -22.5361558, -45.3626132 -22.5356047, -45.3623118 -22.5353007, -45.362195 -22.5352382, -45.3621365 -22.5352269, -45.3619612 -22.5352808, -45.3617275 -22.5353774, -45.3614537 -22.5353518, -45.3607802 -22.5350649)",
