osmid,name,highway,access,oneway,reversed,length,geometry,lanes,ref,maxspeed,tunnel
294613111,Rua Tonico Murta,residential,permit,False,False,69.116,"LINESTRING (-41.5030377 -16.5605961, -41.502886 -16.5606435, -41.5028024 -16.5606696, -41.5027917 -16.5606729, -41.5024433 -16.5607817, -41.5024211 -16.5607886)",,,,
294894966,Avenida Rio Bahia,tertiary,,True,False,118.21900000000001,"LINESTRING (-41.5030377 -16.5605961, -41.5028264 -16.5598788, -41.502726 -16.5595759)",,,,
294613111,Rua Tonico Murta,residential,permit,False,False,113.071,"LINESTRING (-41.4987906 -16.5619038, -41.4977821 -16.5622194)",,,,
294613111,Rua Tonico Murta,residential,permit,False,True,90.037,"LINESTRING (-41.4987906 -16.5619038, -41.4995942 -16.5616541)",,,,
337630415,Rua Amazonas,residential,permit,False,False,113.173,"LINESTRING (-41.4987906 -16.5619038, -41.4984794 -16.5609307)",,,,
337630415,Rua Amazonas,residential,permit,False,True,105.794,"LINESTRING (-41.4987906 -16.5619038, -41.499093 -16.56281)",,,,
294613111,Rua Tonico Murta,residential,permit,False,True,113.071,"LINESTRING (-41.4977821 -16.5622194, -41.4987906 -16.5619038)",,,,
1059344175,Rua Tupinambás,residential,,False,True,56.425,"LINESTRING (-41.4977821 -16.5622194, -41.4979457 -16.562702)",,,,
360437014,Rodovia Santos Dumont,trunk,,False,False,33.615,"LINESTRING (-41.5025094 -16.5583224, -41.5026033 -16.558611)",2,BR-116,60,
874649044,Rodovia Santos Dumont,trunk,,False,True,70.128,"LINESTRING (-41.5025094 -16.5583224, -41.5023163 -16.5577195)",2,BR-116,60,
337598628,Rua Comercinho,residential,,False,False,102.979,"LINESTRING (-41.5026033 -16.558611, -41.5035234 -16.5583284)",,,,
360437014,Rodovia Santos Dumont,trunk,,False,False,4.524,"LINESTRING (-41.5026033 -16.558611, -41.5026167 -16.5586496)",2,BR-116,60,
360437014,Rodovia Santos Dumont,trunk,,False,True,33.615,"LINESTRING (-41.5026033 -16.558611, -41.5025094 -16.5583224)",2,BR-116,60,
874635291,Avenida Rio Bahia,trunk_link,,True,False,41.456,"LINESTRING (-41.5024732 -16.5586936, -41.5025094 -16.5583224)",,,,
337602500,Avenida Rio Bahia,tertiary,,True,False,100.82300000000001,"LINESTRING (-41.5024732 -16.5586936, -41.5022802 -16.5581433, -41.5021489 -16.5578424)",,,,
294894966,Avenida Rio Bahia,tertiary,,True,False,41.139,"LINESTRING (-41.5025572 -16.5590547, -41.5024732 -16.5586936)",,,,
337628992,Rua Sergipe,unclassified,permit,False,False,73.587,"LINESTRING (-41.5025572 -16.5590547, -41.5018917 -16.5592309)",,,,
360437014,Rodovia Santos Dumont,trunk,,False,True,60.897,"LINESTRING (-41.502779 -16.5591747, -41.5026167 -16.5586496)",2,BR-116,60,
294894960,Rodovia Santos Dumont,trunk,,True,False,93.453,"LINESTRING (-41.502779 -16.5591747, -41.5028638 -16.5593647, -41.5029904 -16.5597507, -41.5030544 -16.5599715)",2,BR-116,,
337598626,Avenida Vereador Altair Farias Gomes,residential,,False,True,110.548,"LINESTRING (-41.506446 -16.5589903, -41.5054542 -16.5592812)",,,,
960751304,Rua Minas Novas,residential,,False,False,91.728,"LINESTRING (-41.506446 -16.5589903, -41.5062148 -16.5581957)",,,,
960751304,Rua Minas Novas,residential,,False,True,61.73,"LINESTRING (-41.506446 -16.5589903, -41.5066101 -16.5595227)",,,,
337630415,Rua Amazonas,residential,permit,False,False,32.334,"LINESTRING (-41.4981163 -16.5597814, -41.4980208 -16.5595054)",,,,
337630415,Rua Amazonas,residential,permit,False,True,48.734,"LINESTRING (-41.4981163 -16.5597814, -41.4982521 -16.5601999)",,,,
294894962,Avenida Rio Bahia,tertiary,,True,False,51.866,"LINESTRING (-41.5032494 -16.560084, -41.5033912 -16.5605302)",,,,
337591948,,trunk_link,,True,False,62.848,"LINESTRING (-41.5032494 -16.560084, -41.5033177 -16.5606454)",,,,
294894969,Avenida São Roque,residential,,False,True,110.277,"LINESTRING (-41.5068373 -16.5603083, -41.5058549 -16.5606195)",,,,
960751304,Rua Minas Novas,residential,,False,False,90.649,"LINESTRING (-41.5068373 -16.5603083, -41.5066101 -16.5595227)",,,,
294894959,Rua João Azevedo,residential,,False,False,90.451,"LINESTRING (-41.5058549 -16.5606195, -41.5056123 -16.55984)",,,,
294894959,Rua João Azevedo,residential,,False,True,76.706,"LINESTRING (-41.5058549 -16.5606195, -41.5060608 -16.5612805)",,,,
294894969,Avenida São Roque,residential,,False,False,110.277,"LINESTRING (-41.5058549 -16.5606195, -41.5068373 -16.5603083)",,,,
294894969,Avenida São Roque,residential,,False,True,82.524,"LINESTRING (-41.5058549 -16.5606195, -41.5051175 -16.5608458)",,,,
360437026,Rodovia Santos Dumont,trunk,,True,False,100.005,"LINESTRING (-41.5033177 -16.5606454, -41.5035836 -16.5615079)",2,BR-116,,
294894966,Avenida Rio Bahia,tertiary,,True,False,49.006,"LINESTRING (-41.5033084 -16.5614602, -41.5031867 -16.5610352)",,,,
837803865,Rua Belo Horizonte,tertiary,,False,False,67.68700000000001,"LINESTRING (-41.5033084 -16.5614602, -41.5031006 -16.5615239, -41.502913 -16.5615814, -41.5027035 -16.5616456)",,,,
294894969,Avenida São Roque,residential,,False,False,83.38,"LINESTRING (-41.5036293 -16.5612921, -41.5043738 -16.5610618)",,,,
294894962,Avenida Rio Bahia,tertiary,,True,False,75.074,"LINESTRING (-41.5036293 -16.5612921, -41.5037827 -16.561781, -41.503835 -16.5619378)",,,,
337601051,,trunk_link,,True,False,57.58599999999999,"LINESTRING (-41.5035836 -16.5615079, -41.5036094 -16.5616376, -41.5036438 -16.5617612, -41.5036683 -16.5618721, -41.503669 -16.5619154, -41.5036661 -16.5619526, -41.5036467 -16.5620138)",,,,
360437026,Rodovia Santos Dumont,trunk,,True,False,137.136,"LINESTRING (-41.5035836 -16.5615079, -41.5037625 -16.5620446, -41.503827 -16.5622783, -41.5038932 -16.5627017)",2,BR-116,,
294613111,Rua Tonico Murta,residential,permit,False,False,90.037,"LINESTRING (-41.4995942 -16.5616541, -41.4987906 -16.5619038)",,,,
294613111,Rua Tonico Murta,residential,permit,False,True,50.4,"LINESTRING (-41.4995942 -16.5616541, -41.5000462 -16.5615209)",,,,
294894970,Rua Dirceu Gomes Soares,residential,permit,False,False,113.385,"LINESTRING (-41.4995942 -16.5616541, -41.4992753 -16.5606813)",,,,
294894970,Rua Dirceu Gomes Soares,residential,permit,False,True,105.089,"LINESTRING (-41.4995942 -16.5616541, -41.4998977 -16.5625533)",,,,
294894959,Rua João Azevedo,residential,,False,False,76.064,"LINESTRING (-41.5062599 -16.5619374, -41.5060608 -16.5612805)",,,,
337598623,Rua São Pedro,residential,,False,True,80.406,"LINESTRING (-41.5062599 -16.5619374, -41.50554 -16.5621536)",,,,
337591936,Rodovia Santos Dumont,trunk,,False,False,286.323,"LINESTRING (-41.5038932 -16.5627017, -41.5039435 -16.5628597, -41.5041851 -16.5635992, -41.5046654 -16.5651679)",2,BR-116,60,
337591942,Rodovia Santos Dumont,trunk,,True,False,80.95400000000001,"LINESTRING (-41.5038932 -16.5627017, -41.5037734 -16.5624096, -41.5037026 -16.5621693, -41.5036467 -16.5620138)",2,BR-116,60,
294894970,Rua Dirceu Gomes Soares,residential,permit,False,False,62.708,"LINESTRING (-41.5000822 -16.5630888, -41.4998977 -16.5625533)",,,,
294894970,Rua Dirceu Gomes Soares,residential,permit,False,True,84.727,"LINESTRING (-41.5000822 -16.5630888, -41.5003297 -16.5638129)",,,,
337628990,Rua Guanabara,residential,,False,False,92.041,"LINESTRING (-41.5000822 -16.5630888, -41.499261 -16.5633449)",,,,
337628990,Rua Guanabara,residential,,False,True,104.189,"LINESTRING (-41.5000822 -16.5630888, -41.5010135 -16.562804)",,,,
294894964,Rua Martinho Luiz Vieira,residential,,False,True,178.531,"LINESTRING (-41.5062383 -16.5639713, -41.5046359 -16.5644391)",,,,
337632735,Rua Doutor José Freire Silva,residential,,False,False,74.678,"LINESTRING (-41.5062383 -16.5639713, -41.5060682 -16.5633198)",,,,
337632735,Rua Doutor José Freire Silva,residential,,False,True,74.496,"LINESTRING (-41.5062383 -16.5639713, -41.5064228 -16.5646175)",,,,
294894964,Rua Martinho Luiz Vieira,residential,,False,False,178.531,"LINESTRING (-41.5046359 -16.5644391, -41.5062383 -16.5639713)",,,,
294894962,Avenida Rio Bahia,tertiary,,True,False,76.761,"LINESTRING (-41.5046359 -16.5644391, -41.5047283 -16.5647333, -41.5048415 -16.5651007)",,,,
294894965,Rua Arcemiro Chaves,residential,,False,False,12.606,"LINESTRING (-41.5044899 -16.5651804, -41.5043775 -16.5652157)",,,,
294894966,Avenida Rio Bahia,tertiary,,True,False,74.783,"LINESTRING (-41.5044899 -16.5651804, -41.5042894 -16.5645359)",,,,
