osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,bridge
91891466,Rua Osvaldo Carvalho Falcão,residential,False,False,62.815,,,"LINESTRING (-34.8684936 -6.8997798, -34.8687299 -6.9002937)",
323132146,Avenida Américo Falcão,secondary,False,False,86.592,2,PB-008,"LINESTRING (-34.8684936 -6.8997798, -34.8685884 -6.8997392, -34.8692154 -6.8994749)",
323132146,Avenida Américo Falcão,secondary,False,True,162.563,2,PB-008,"LINESTRING (-34.8684936 -6.8997798, -34.8672561 -6.9001919, -34.8671542 -6.9002258, -34.8670969 -6.9002431)",
252219638,Rua Analia Amorim Falcão,residential,False,False,28.477,,,"LINESTRING (-34.8732603 -6.8964809, -34.8731331 -6.8962581)",
252219638,Rua Analia Amorim Falcão,residential,False,True,8.65,,,"LINESTRING (-34.8732603 -6.8964809, -34.8732978 -6.8965492)",
792487183,Rua Otavio Monteiro Falcão,residential,False,True,52.081,,,"LINESTRING (-34.8732603 -6.8964809, -34.8733069 -6.8964524, -34.8736649 -6.89624)",
78469020,Rua Analia Amorim Falcão,residential,False,True,38.133,,,"LINESTRING (-34.8736109 -6.897121, -34.8737779 -6.8974212)",
78471734,Avenida Américo Falcão,tertiary,False,True,156.651,,,"LINESTRING (-34.8736109 -6.897121, -34.8723905 -6.8978399)",
252219637,Avenida Américo Falcão,tertiary,False,False,147.034,,,"LINESTRING (-34.8736109 -6.897121, -34.8747522 -6.8964393)",
252219638,Rua Analia Amorim Falcão,residential,False,False,72.369,,,"LINESTRING (-34.8736109 -6.897121, -34.8732978 -6.8965492)",
78471734,Avenida Américo Falcão,tertiary,False,False,150.781,,,"LINESTRING (-34.8711805 -6.898469, -34.8723905 -6.8978399)",
252219633,Rua David Falcão,secondary,False,True,51.053,2,PB-025,"LINESTRING (-34.8711805 -6.898469, -34.8714433 -6.8988468)",
323132146,Avenida Américo Falcão,secondary,False,True,79.709,2,PB-008,"LINESTRING (-34.8711805 -6.898469, -34.8705512 -6.8988205)",
"[91891528, 91891417]",Avenida David Falcão,unclassified,False,"[False, True]",347.86299999999994,,,"LINESTRING (-34.8711805 -6.898469, -34.8707872 -6.8979168, -34.8706407 -6.8976612, -34.8706004 -6.897576, -34.870582 -6.8975334, -34.8705559 -6.8974757, -34.8703121 -6.8975903, -34.8698933 -6.897804, -34.8695839 -6.8979481, -34.8692764 -6.8980883, -34.8687853 -6.8983292)",
91891438,Rua José Cândido Feitosa,residential,False,True,63.126,,,"LINESTRING (-34.8734197 -6.8984184, -34.8731115 -6.8979402)",
91891462,,residential,False,True,40.11,,,"LINESTRING (-34.8716251 -6.9023005, -34.8714519 -6.9019834)",
91891457,Rua Eudes Ribiero Falcão,residential,False,False,63.845,,,"LINESTRING (-34.8679119 -6.9012077, -34.8677088 -6.9006701)",
91891520,Rua João Monteiro de S Falcão,residential,False,False,93.732,,,"LINESTRING (-34.8679119 -6.9012077, -34.8683108 -6.9010646, -34.8687078 -6.9009141)",
91891520,Rua João Monteiro de S Falcão,residential,False,True,51.243,,,"LINESTRING (-34.8679119 -6.9012077, -34.8677005 -6.9012854, -34.8674776 -6.9013704)",
91891416,,residential,False,False,65.861,,,"LINESTRING (-34.8670969 -6.9002431, -34.8672856 -6.900805)",
"[91891536, 91891481]",,residential,False,"[False, True]",58.11,,,"LINESTRING (-34.8670969 -6.9002431, -34.8670063 -6.8999856, -34.8669721 -6.8998884, -34.8669185 -6.8997515)",
323132146,Avenida Américo Falcão,secondary,False,False,162.563,2,PB-008,"LINESTRING (-34.8670969 -6.9002431, -34.8671542 -6.9002258, -34.8672561 -6.9001919, -34.8684936 -6.8997798)",
91891466,Rua Osvaldo Carvalho Falcão,residential,False,False,63.61,,,"LINESTRING (-34.8687299 -6.9002937, -34.8689774 -6.9008103)",
91891466,Rua Osvaldo Carvalho Falcão,residential,False,True,62.815,,,"LINESTRING (-34.8687299 -6.9002937, -34.8684936 -6.8997798)",
91891460,Rua Rita de Carvalho Falcão,residential,False,True,120.242,,,"LINESTRING (-34.8687299 -6.9002937, -34.8685972 -6.9003456, -34.8677088 -6.9006701)",
91891541,Rua Ulisses Joaquim da Costa,residential,False,True,28.177,,,"LINESTRING (-34.8745149 -6.899266, -34.8743643 -6.8990614)",
