osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,junction,bridge
422847819,True,2,Avenida Marginal do Rio Jundiaí,primary,60,False,81.997,"LINESTRING (-46.830963 -23.207008, -46.8311025 -23.2072274, -46.8312161 -23.207519, -46.8312367 -23.2075696, -46.8312822 -23.2076816)",,
880071787,True,,,primary_link,,False,44.592,"LINESTRING (-46.830963 -23.207008, -46.83102 -23.2071898, -46.8310305 -23.2072488, -46.8310222 -23.2073074, -46.8309769 -23.2073905)",,
1221985073,True,,Avenida Duque de Caxias,primary,,False,224.209,"LINESTRING (-46.8237206 -23.2098768, -46.8258064 -23.210502)",,
424601340,True,,,unclassified,40,False,10.779,"LINESTRING (-46.8237206 -23.2098768, -46.8236986 -23.2099208, -46.8236669 -23.2099596)",circular,
273346761,True,,Avenida Arnaldo Resende de Oliveira,primary,40,False,22.076,"LINESTRING (-46.8331919 -23.2103922, -46.8331962 -23.2104311, -46.8331869 -23.2104681, -46.8331649 -23.2105161, -46.8331302 -23.2105777)",,
424610595,False,2,Avenida Ipiranga,primary,,True,13.006,"LINESTRING (-46.8301993 -23.2099786, -46.8300745 -23.2099557)",,
273346741,True,,,primary_link,,False,107.694,"LINESTRING (-46.8301993 -23.2099786, -46.8302679 -23.2099736, -46.8306374 -23.2100341, -46.8307966 -23.2100323, -46.8309927 -23.2100263, -46.8312441 -23.2099915)",,
273346760,True,2,Avenida Ipiranga,primary,40,False,77.201,"LINESTRING (-46.8301993 -23.2099786, -46.8306938 -23.210097, -46.8309216 -23.2101784)",,
424610595,False,2,Avenida Ipiranga,primary,,False,13.006,"LINESTRING (-46.8300745 -23.2099557, -46.8301993 -23.2099786)",,
169497325,True,,Rua João Neto,residential,,False,223.537,"LINESTRING (-46.8300745 -23.2099557, -46.8299643 -23.2101693, -46.8298077 -23.2103894, -46.8295968 -23.2106625, -46.8294676 -23.2108536, -46.8294086 -23.2110008, -46.8293519 -23.2111835, -46.8291805 -23.2117668)",,
424610592,False,2,Avenida Duque de Caxias,primary,,True,101.57999999999998,"LINESTRING (-46.8300745 -23.2099557, -46.8300038 -23.2099526, -46.8298844 -23.2099482, -46.82975 -23.2099626, -46.829509 -23.2100022, -46.8290974 -23.2100941)",,
880484406,True,2,Avenida Fernão Dias Paes Leme,primary,,False,88.369,"LINESTRING (-46.8308998 -23.2104139, -46.830827 -23.2103252, -46.8307157 -23.2102197, -46.8305584 -23.2101246, -46.8302426 -23.2100132, -46.8301993 -23.2099786)",,
273346755,True,2,Avenida Fernão Dias Paes Leme,primary,,False,85.49,"LINESTRING (-46.8323243 -23.2122794, -46.8318287 -23.211873, -46.8316963 -23.2117716)",,
169497442,False,,Rua Antônio Feres Sada,residential,,False,130.676,"LINESTRING (-46.8285203 -23.2089127, -46.8289233 -23.2090618, -46.8289521 -23.2090843, -46.8289628 -23.2091188, -46.8289605 -23.2091587, -46.8287312 -23.2097898)",,
169497446,False,,Rua Edgard de Azevedo Soares,residential,,False,140.551,"LINESTRING (-46.827393 -23.2095197, -46.827564 -23.2095872, -46.8278407 -23.2096273, -46.828348 -23.2096981, -46.8287312 -23.2097898)",,
"[169497348, 169497446]",False,,"['Rua Domingos Stella', 'Rua Edgard de Azevedo Soares']",residential,,"[False, True]",256.94800000000004,"LINESTRING (-46.827393 -23.2095197, -46.8271184 -23.2089962, -46.8261042 -23.2101548, -46.8259521 -23.2103531)",,
424601363,False,,Rua Elias de Oliveira,residential,,True,155.255,"LINESTRING (-46.827393 -23.2095197, -46.8269971 -23.209983, -46.8264547 -23.2106178)",,
169497442,False,,Rua Antônio Feres Sada,residential,,False,46.364000000000004,"LINESTRING (-46.8287312 -23.2097898, -46.8286799 -23.2099787, -46.8286386 -23.2101977)",,
169497442,False,,Rua Antônio Feres Sada,residential,,True,130.676,"LINESTRING (-46.8287312 -23.2097898, -46.8289605 -23.2091587, -46.8289628 -23.2091188, -46.8289521 -23.2090843, -46.8289233 -23.2090618, -46.8285203 -23.2089127)",,
169497446,False,,Rua Edgard de Azevedo Soares,residential,,True,140.551,"LINESTRING (-46.8287312 -23.2097898, -46.828348 -23.2096981, -46.8278407 -23.2096273, -46.827564 -23.2095872, -46.827393 -23.2095197)",,
424601364,True,,,primary_link,,False,16.596,"LINESTRING (-46.8258565 -23.2105206, -46.8259433 -23.2104902, -46.8260125 -23.2104842)",,
880087259,True,,Avenida Duque de Caxias,primary,,False,89.446,"LINESTRING (-46.8258565 -23.2105206, -46.8259185 -23.2105409, -46.8259927 -23.2105626, -46.8261206 -23.2106014, -46.8262798 -23.2106486, -46.8265474 -23.2107169, -46.8266951 -23.2107494)",,
169497523,False,,Rua Celestino Castroviejo,residential,,False,77.369,"LINESTRING (-46.8277031 -23.2105652, -46.8274495 -23.2112208)",,
424610586,False,2,Avenida Duque de Caxias,primary,,False,68.146,"LINESTRING (-46.8277031 -23.2105652, -46.8283277 -23.2103506)",,
424610586,False,2,Avenida Duque de Caxias,primary,,True,42.870000000000005,"LINESTRING (-46.8277031 -23.2105652, -46.8274775 -23.2106458, -46.8273095 -23.2106983)",,
273346729,True,,,primary,,False,22.335,"LINESTRING (-46.8310736 -23.2106642, -46.8310321 -23.2105295, -46.8310154 -23.2104706)",,
880484405,True,2,Avenida Fernão Dias Paes Leme,primary_link,,False,33.045,"LINESTRING (-46.8310736 -23.2106642, -46.8309833 -23.2105456, -46.8308998 -23.2104139)",,
169497392,False,,Rua Jupiter,residential,,False,55.758,"LINESTRING (-46.8304062 -23.2106936, -46.8309124 -23.2108807)",,
169497457,False,,Avenida do Pinheirinho,residential,,True,60.514,"LINESTRING (-46.8304062 -23.2106936, -46.8301559 -23.2111868)",,
"[169497392, 169497344]",False,,Rua Jupiter,residential,,"[False, True]",149.712,"LINESTRING (-46.8304062 -23.2106936, -46.8300193 -23.2105336, -46.8299739 -23.2105302, -46.8299323 -23.2105479, -46.8299014 -23.210575, -46.8298137 -23.2108316, -46.8297856 -23.2109284, -46.8297891 -23.2109935, -46.8298158 -23.2110421, -46.8301559 -23.2111868)",,
169497392,False,,Rua Jupiter,residential,,True,55.758,"LINESTRING (-46.8309124 -23.2108807, -46.8304062 -23.2106936)",,
425010892,True,,Avenida do Pinheirinho,residential,,False,29.347,"LINESTRING (-46.8309124 -23.2108807, -46.8309926 -23.2107477, -46.8310736 -23.2106642)",,
169497457,False,,Avenida do Pinheirinho,residential,,False,60.514,"LINESTRING (-46.8301559 -23.2111868, -46.8304062 -23.2106936)",,
"[169497344, 169497392]",False,,Rua Jupiter,residential,,"[False, True]",149.712,"LINESTRING (-46.8301559 -23.2111868, -46.8298158 -23.2110421, -46.8297891 -23.2109935, -46.8297856 -23.2109284, -46.8298137 -23.2108316, -46.8299014 -23.210575, -46.8299323 -23.2105479, -46.8299739 -23.2105302, -46.8300193 -23.2105336, -46.8304062 -23.2106936)",,
169497457,False,,Avenida do Pinheirinho,residential,,True,171.05,"LINESTRING (-46.8301559 -23.2111868, -46.8296378 -23.2121784, -46.8295071 -23.2125999)",,
169497387,False,,Rua Olivio Roder,residential,,False,123.207,"LINESTRING (-46.8274495 -23.2112208, -46.828598 -23.2115578)",,
169497523,False,,Rua Celestino Castroviejo,residential,,False,108.446,"LINESTRING (-46.8274495 -23.2112208, -46.8270927 -23.2121393)",,
