osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge,ref
278842773,Avenida Firmino Teixeira Griffo,tertiary,False,False,32.744,,"LINESTRING (-41.2906408 -20.1467275, -41.2908906 -20.1469056)",,
280648057,Avenida Firmino Teixeira Griffo,residential,False,False,54.301,2,"LINESTRING (-41.2906408 -20.1467275, -41.2902302 -20.1464277)",,
280648078,Rua Francisco Antonio da Silva,residential,False,True,60.548,,"LINESTRING (-41.2906408 -20.1467275, -41.290066 -20.1466547)",,
479068573,Rua Três de Maio,tertiary,False,False,36.248,,"LINESTRING (-41.2898873 -20.1469342, -41.290066 -20.1466547)",,
479068573,Rua Três de Maio,tertiary,False,True,11.499,,"LINESTRING (-41.2898873 -20.1469342, -41.2898342 -20.1470248)",,
835897286,Rua José Olinto Badaró,residential,False,True,232.59699999999998,,"LINESTRING (-41.2898873 -20.1469342, -41.2902964 -20.1472398, -41.2905045 -20.1474045, -41.2906035 -20.1476497, -41.2907334 -20.1478295, -41.2908194 -20.1479304, -41.290934 -20.1480402, -41.2910407 -20.1481312, -41.2912217 -20.1482439, -41.291348 -20.1483254, -41.2914036 -20.1484106)",,
278842773,Avenida Firmino Teixeira Griffo,tertiary,False,False,99.643,,"LINESTRING (-41.2921703 -20.1484085, -41.2927224 -20.1491395)",,
280648063,Rua Sebastião Ferreira Brum,residential,False,False,72.625,,"LINESTRING (-41.2921703 -20.1484085, -41.2927233 -20.1480122)",,
278842773,Avenida Firmino Teixeira Griffo,tertiary,False,True,215.378,,"LINESTRING (-41.2921703 -20.1484085, -41.2921259 -20.1483524, -41.2914934 -20.1475374, -41.2911992 -20.1471299, -41.2908906 -20.1469056)",,
835897286,Rua José Olinto Badaró,residential,False,False,53.034,,"LINESTRING (-41.2922302 -20.1495065, -41.2919112 -20.1491353)",,
835897287,Rua Geralda Bastos Tristão,residential,False,False,87.278,,"LINESTRING (-41.2922302 -20.1495065, -41.2914596 -20.149811)",,
280648054,Rua Euzébio Cirilo de Souza,residential,False,True,92.34100000000001,,"LINESTRING (-41.2922302 -20.1495065, -41.2922817 -20.1495652, -41.2925209 -20.1502854)",,
479068555,Rua Aracy Pereira Sarth,residential,False,True,69.289,,"LINESTRING (-41.2922302 -20.1495065, -41.29231 -20.1495064, -41.2928614 -20.1493259)",,
479068556,Rua João Olinto Badaró,residential,False,True,66.128,,"LINESTRING (-41.2922302 -20.1495065, -41.2922731 -20.1494435, -41.2927224 -20.1491395)",,
280648050,Rua Avides Cassiano da Rocha,residential,False,False,90.78,,"LINESTRING (-41.2925209 -20.1502854, -41.2916565 -20.1503748)",,
280648054,Rua Euzébio Cirilo de Souza,residential,False,True,29.033,,"LINESTRING (-41.2925209 -20.1502854, -41.2925802 -20.1505405)",,
280648054,Rua Euzébio Cirilo de Souza,residential,False,False,92.34100000000001,,"LINESTRING (-41.2925209 -20.1502854, -41.2922817 -20.1495652, -41.2922302 -20.1495065)",,
280648050,Rua Avides Cassiano da Rocha,residential,False,True,90.78,,"LINESTRING (-41.2916565 -20.1503748, -41.2925209 -20.1502854)",,
835897288,Rua Alemar Vieira Griffo,residential,False,False,65.975,,"LINESTRING (-41.2916565 -20.1503748, -41.2914596 -20.149811)",,
"[832692009, 832692010, 832692011]",Ponte Anercino José da Silva,residential,False,False,52.437999999999995,,"LINESTRING (-41.2916565 -20.1503748, -41.2915634 -20.1503832, -41.291294 -20.1504088, -41.2911569 -20.1504238)",yes,
280648053,Rua Eurides Cabral,residential,False,False,75.21,,"LINESTRING (-41.2932962 -20.1504652, -41.2925802 -20.1505405)",,
278842770,Avenida José Martinuzzo,tertiary,False,True,55.138000000000005,,"LINESTRING (-41.2932962 -20.1504652, -41.293329 -20.1501395, -41.2932987 -20.1499732)",,
479068522,Rua Odiro José de Souza,residential,False,True,63.854,,"LINESTRING (-41.2854617 -20.1423294, -41.2860475 -20.1421642)",,
479068578,Avenida José Braga Rosa,secondary,False,True,21.442,,"LINESTRING (-41.2854617 -20.1423294, -41.2854829 -20.1425212)",,ES-462
876182952,Fazenda Uliana,residential,False,False,13.355,,"LINESTRING (-41.2857829 -20.1433858, -41.2856637 -20.1434294)",,
