osmid,oneway,name,highway,reversed,length,geometry,bridge,junction
69103692,False,Rua Vereador Carlos Pereira Neto,residential,True,167.642,"LINESTRING (-43.5582258 -22.7163848, -43.5583314 -22.7171019, -43.558432 -22.7176699, -43.5584334 -22.7177343, -43.5584213 -22.71778, -43.5583719 -22.7178656)",,
384898899,True,Rua Laerte Acácio da Silva,secondary,False,107.381,"LINESTRING (-43.5582258 -22.7163848, -43.5579682 -22.7164916, -43.5577388 -22.7165867, -43.5572709 -22.7167807)",,
384912404,True,Rua Vereador Carlos Pereira Neto,residential,False,84.69,"LINESTRING (-43.5582258 -22.7163848, -43.5581766 -22.7160879, -43.5581011 -22.7156319)",,
459260359,True,Rua Padre Marques,secondary,False,155.363,"LINESTRING (-43.5572709 -22.7167807, -43.5576811 -22.7181257)",,
69097369,False,Rua Centenario,residential,False,76.92099999999999,"LINESTRING (-43.5603244 -22.7177751, -43.560298 -22.7176852, -43.5602676 -22.7176214, -43.5602335 -22.7175654, -43.5601894 -22.7175133, -43.560142 -22.7174677, -43.5600909 -22.7174235, -43.5600259 -22.7173714, -43.5599615 -22.7173203, -43.5599089 -22.7172915, -43.5598508 -22.7172733)",,
"[69097369, 69097283, 69097308]",False,Rua Centenario,residential,True,422.30000000000007,"LINESTRING (-43.5603244 -22.7177751, -43.5604046 -22.7182052, -43.5604189 -22.7182894, -43.5604299 -22.7183744, -43.5604356 -22.7184715, -43.5601734 -22.7183119, -43.5600963 -22.7182942, -43.5600306 -22.7182973, -43.5599602 -22.7183214, -43.5598898 -22.7183801, -43.5598379 -22.7184553, -43.5598017 -22.7185467, -43.5597975 -22.7186527, -43.5598135 -22.7187608, -43.5598699 -22.7188747, -43.5599519 -22.7189523, -43.5600488 -22.7190191, -43.5601414 -22.7190692, -43.5602036 -22.7191136, -43.5601406 -22.7191389, -43.5600588 -22.719157, -43.5599515 -22.7191527, -43.5598414 -22.7191212, -43.5597428 -22.7190729, -43.5596569 -22.7190159, -43.5595664 -22.7189497, -43.5594991 -22.7188722, -43.559429 -22.7187529, -43.5593876 -22.7186359, -43.5593597 -22.7184815, -43.559347 -22.7183045, -43.5593597 -22.7181728, -43.5593909 -22.7180597)",,
69097408,False,Travessa Centenário,residential,False,101.56,"LINESTRING (-43.5603244 -22.7177751, -43.5600296 -22.7178903, -43.5597076 -22.7180067, -43.5596137 -22.7180351, -43.559509 -22.7180562, -43.5593909 -22.7180597)",,
"[69097369, 69097283, 69097308]",False,Rua Centenario,residential,False,422.2999999999999,"LINESTRING (-43.5593909 -22.7180597, -43.5593597 -22.7181728, -43.559347 -22.7183045, -43.5593597 -22.7184815, -43.5593876 -22.7186359, -43.559429 -22.7187529, -43.5594991 -22.7188722, -43.5595664 -22.7189497, -43.5596569 -22.7190159, -43.5597428 -22.7190729, -43.5598414 -22.7191212, -43.5599515 -22.7191527, -43.5600588 -22.719157, -43.5601406 -22.7191389, -43.5602036 -22.7191136, -43.5601414 -22.7190692, -43.5600488 -22.7190191, -43.5599519 -22.7189523, -43.5598699 -22.7188747, -43.5598135 -22.7187608, -43.5597975 -22.7186527, -43.5598017 -22.7185467, -43.5598379 -22.7184553, -43.5598898 -22.7183801, -43.5599602 -22.7183214, -43.5600306 -22.7182973, -43.5600963 -22.7182942, -43.5601734 -22.7183119, -43.5604356 -22.7184715, -43.5604299 -22.7183744, -43.5604189 -22.7182894, -43.5604046 -22.7182052, -43.5603244 -22.7177751)",,
69097408,False,Travessa Centenário,residential,True,101.56,"LINESTRING (-43.5593909 -22.7180597, -43.559509 -22.7180562, -43.5596137 -22.7180351, -43.5597076 -22.7180067, -43.5600296 -22.7178903, -43.5603244 -22.7177751)",,
69097283,False,Rua Centenario,residential,True,100.14000000000001,"LINESTRING (-43.5593909 -22.7180597, -43.5594598 -22.717948, -43.5595737 -22.7178174, -43.5596766 -22.717678, -43.5597423 -22.7175481, -43.5598508 -22.7172733)",,
69103501,True,Rua Padre Marques,secondary,False,55.215,"LINESTRING (-43.5580582 -22.7192654, -43.5582063 -22.7197428)",,
384909477,True,Avenida Alcindo Bulhões Paes,residential,False,154.162,"LINESTRING (-43.557347 -22.718873, -43.555882 -22.7185631)",,
384909478,True,Rua Doutor José Maria Coelho,residential,False,316.02,"LINESTRING (-43.557347 -22.718873, -43.5572896 -22.7186803, -43.5564248 -22.7161614)",,
69103150,True,Avenida Olímpia Silva,secondary,False,96.025,"LINESTRING (-43.5547936 -22.7174708, -43.5543706 -22.7174944, -43.5538591 -22.7175229)",,
69227348,False,Rua Aparecida,residential,False,108.132,"LINESTRING (-43.5547936 -22.7174708, -43.5548289 -22.71762, -43.5550336 -22.7184177)",,
69103150,True,Avenida Olímpia Silva,secondary,False,108.988,"LINESTRING (-43.5538591 -22.7175229, -43.5528017 -22.7176196)",,
69227354,False,Travessa Machado,residential,True,79.493,"LINESTRING (-43.5538591 -22.7175229, -43.5538908 -22.7182372)",,
"[69103178, 837152901, 69103334]",True,Avenida Olímpia Silva,tertiary,False,27.377999999999997,"LINESTRING (-43.5528017 -22.7176196, -43.5527437 -22.7176235, -43.5526037 -22.7176344, -43.5525358 -22.7176409)",yes,
69227350,False,Rua Pereira,residential,True,138.26,"LINESTRING (-43.5528017 -22.7176196, -43.5532067 -22.7180439, -43.5533332 -22.7181442, -43.5535265 -22.7181959, -43.5538908 -22.7182372)",,
69227357,True,Rua Pereira,secondary,False,126.27300000000001,"LINESTRING (-43.5528017 -22.7176196, -43.5527672 -22.7175716, -43.5527531 -22.7175425, -43.5527477 -22.7175145, -43.5527472 -22.7175023, -43.5527042 -22.7164976)",,
69227399,False,Rua Rui Chagas,residential,True,158.397,"LINESTRING (-43.5512644 -22.7177215, -43.551374 -22.7163006)",,
69227399,False,Rua Rui Chagas,residential,False,86.922,"LINESTRING (-43.5512644 -22.7177215, -43.5512265 -22.7181333, -43.5511927 -22.7185004)",,
384909467,False,Avenida Olímpia Silva,tertiary,True,130.713,"LINESTRING (-43.5512644 -22.7177215, -43.5516102 -22.7177006, -43.5525358 -22.7176409)",,
69227350,False,Rua Pereira,residential,True,118.921,"LINESTRING (-43.5538908 -22.7182372, -43.5550336 -22.7184177)",,
69227354,False,Travessa Machado,residential,False,79.493,"LINESTRING (-43.5538908 -22.7182372, -43.5538591 -22.7175229)",,
"[837046125, 837046124, 69103349]",False,,residential,False,29.841,"LINESTRING (-43.5538908 -22.7182372, -43.553891 -22.7182823, -43.5538902 -22.7184272, -43.5539004 -22.718505)",yes,
69227350,False,Rua Pereira,residential,False,138.26,"LINESTRING (-43.5538908 -22.7182372, -43.5535265 -22.7181959, -43.5533332 -22.7181442, -43.5532067 -22.7180439, -43.5528017 -22.7176196)",,
384909485,True,Rua Manuel Augusto Muguet,secondary,False,167.292,"LINESTRING (-43.5582063 -22.7197428, -43.5579522 -22.7197207, -43.557246 -22.7196505, -43.5571966 -22.7196473, -43.5567805 -22.7196205, -43.5565816 -22.7196189)",,
69103536,True,Avenida Alcindo Bulhões Paes,residential,False,78.57900000000001,"LINESTRING (-43.5573141 -22.7190972, -43.5577374 -22.7191915, -43.5580582 -22.7192654)",,
"[69103690, 837073173, 837073174]",True,Rua Doutor José Maria Coelho,residential,False,25.207,"LINESTRING (-43.5573141 -22.7190972, -43.5573269 -22.7190419, -43.5573472 -22.7189014, -43.557347 -22.718873)",yes,
384909481,False,Avenida Alcindo Bulhões Paes,residential,False,60.204,"LINESTRING (-43.5560243 -22.7188196, -43.555444 -22.7187382)",,
69103536,True,Avenida Alcindo Bulhões Paes,residential,False,135.89600000000002,"LINESTRING (-43.5560243 -22.7188196, -43.5562443 -22.7188542, -43.5571574 -22.7190617, -43.5573141 -22.7190972)",,
"[46254202, 837073172, 459260358]",True,"['Rua Vereador Marinho Hemetérito de Oliveira', 'Rua Vereador Marinho Hemetério Oliveira']",secondary,False,32.052,"LINESTRING (-43.5560243 -22.7188196, -43.5559845 -22.7187533, -43.5559063 -22.7186131, -43.555882 -22.7185631)",yes,
384909481,False,Avenida Alcindo Bulhões Paes,residential,False,38.473,"LINESTRING (-43.555444 -22.7187382, -43.5550734 -22.7186848)",,
384909481,False,Avenida Alcindo Bulhões Paes,residential,True,60.204,"LINESTRING (-43.555444 -22.7187382, -43.5560243 -22.7188196)",,
384909481,False,Avenida Alcindo Bulhões Paes,residential,False,71.858,"LINESTRING (-43.5539004 -22.718505, -43.5532087 -22.7184024)",,
384909481,False,Avenida Alcindo Bulhões Paes,residential,True,87.871,"LINESTRING (-43.5539004 -22.718505, -43.5547462 -22.7186307)",,
117093732,False,Rua Luiz Antônio do Prado Martins,residential,True,133.086,"LINESTRING (-43.5539004 -22.718505, -43.5539018 -22.7185606, -43.5538964 -22.7186014, -43.553891 -22.7186373, -43.5535886 -22.719664)",,
"[69103349, 837046124, 837046125]",False,,residential,True,29.841,"LINESTRING (-43.5539004 -22.718505, -43.5538902 -22.7184272, -43.553891 -22.7182823, -43.5538908 -22.7182372)",yes,
117093751,False,Rua Vereador José Virgílio do Prado,residential,True,135.804,"LINESTRING (-43.5532087 -22.7184024, -43.5528705 -22.7195832)",,
384909481,False,Avenida Alcindo Bulhões Paes,residential,True,71.858,"LINESTRING (-43.5532087 -22.7184024, -43.5539004 -22.718505)",,
384909481,False,Avenida Alcindo Bulhões Paes,residential,False,109.365,"LINESTRING (-43.5532087 -22.7184024, -43.5531025 -22.7183058, -43.5530247 -22.7182241, -43.5525358 -22.7176409)",,
384909464,True,Avenida Alcindo Bulhões Paes,residential,False,190.82000000000002,"LINESTRING (-43.5525358 -22.7176409, -43.551548 -22.716497, -43.551374 -22.7163006)",,
384909467,False,Avenida Olímpia Silva,tertiary,False,130.713,"LINESTRING (-43.5525358 -22.7176409, -43.5516102 -22.7177006, -43.5512644 -22.7177215)",,
384909481,False,Avenida Alcindo Bulhões Paes,residential,True,109.365,"LINESTRING (-43.5525358 -22.7176409, -43.5530247 -22.7182241, -43.5531025 -22.7183058, -43.5532087 -22.7184024)",,
69227399,False,Rua Rui Chagas,residential,False,158.397,"LINESTRING (-43.551374 -22.7163006, -43.5512644 -22.7177215)",,
69227399,False,Rua Rui Chagas,residential,True,12.634,"LINESTRING (-43.551374 -22.7163006, -43.551344 -22.7161904)",,
"[69103593, 117077290, 117077318]",False,Rua Nilopolis,residential,False,106.277,"LINESTRING (-43.558837 -22.7193845, -43.5585071 -22.7192101, -43.5583957 -22.719146, -43.5579441 -22.7188997)",yes,
633494163,False,Rua Vereador Carlos Pereira Neto,residential,False,175.705,"LINESTRING (-43.558837 -22.7193845, -43.5584454 -22.7182142, -43.5584159 -22.7181054, -43.5583945 -22.7179965, -43.5583719 -22.7178656)",,
459260359,True,Rua Padre Marques,secondary,False,10.102,"LINESTRING (-43.5579441 -22.7188997, -43.5579721 -22.7189868)",,
"[69103593, 117077290, 117077318]",False,Rua Nilopolis,residential,True,106.277,"LINESTRING (-43.5579441 -22.7188997, -43.5583957 -22.719146, -43.5585071 -22.7192101, -43.558837 -22.7193845)",yes,
459260359,True,Rua Padre Marques,secondary,False,90.193,"LINESTRING (-43.5576811 -22.7181257, -43.5579441 -22.7188997)",,
69103691,False,Rua Maria Nogueira Breta,residential,False,76.536,"LINESTRING (-43.5576811 -22.7181257, -43.5582539 -22.7179064, -43.5583719 -22.7178656)",,
845507261,True,Avenida Irmãos Guinle,secondary,False,62.343,"LINESTRING (-43.5564248 -22.7161614, -43.5570041 -22.7159917)",,
69103691,False,Rua Maria Nogueira Breta,residential,True,76.536,"LINESTRING (-43.5583719 -22.7178656, -43.5582539 -22.7179064, -43.5576811 -22.7181257)",,
69103692,False,Rua Vereador Carlos Pereira Neto,residential,False,167.642,"LINESTRING (-43.5583719 -22.7178656, -43.5584213 -22.71778, -43.5584334 -22.7177343, -43.558432 -22.7176699, -43.5583314 -22.7171019, -43.5582258 -22.7163848)",,
633494163,False,Rua Vereador Carlos Pereira Neto,residential,True,175.70499999999998,"LINESTRING (-43.5583719 -22.7178656, -43.5583945 -22.7179965, -43.5584159 -22.7181054, -43.5584454 -22.7182142, -43.558837 -22.7193845)",,
46254913,True,Avenida Irmãos Guinle,secondary,False,92.774,"LINESTRING (-43.5581011 -22.7156319, -43.5589154 -22.7152687)",,
69223763,False,Rua Doralice,residential,False,324.56000000000006,"LINESTRING (-43.5513979 -22.7117851, -43.5519129 -22.7125682, -43.5521168 -22.7129096, -43.5521972 -22.7130123, -43.5523121 -22.713318, -43.5525504 -22.7140881, -43.5526142 -22.71432, -43.5526261 -22.7143529, -43.5526489 -22.7143875, -43.5526811 -22.7144247)",,
69223763,False,Rua Doralice,residential,True,324.56,"LINESTRING (-43.5526811 -22.7144247, -43.5526489 -22.7143875, -43.5526261 -22.7143529, -43.5526142 -22.71432, -43.5525504 -22.7140881, -43.5523121 -22.713318, -43.5521972 -22.7130123, -43.5521168 -22.7129096, -43.5519129 -22.7125682, -43.5513979 -22.7117851)",,
69226474,False,Rua Doralice,residential,False,204.15300000000002,"LINESTRING (-43.5526811 -22.7144247, -43.55286 -22.7145873, -43.5530623 -22.7147553, -43.553204 -22.7148486, -43.5533413 -22.7149223, -43.5534489 -22.7149704, -43.5535463 -22.7150078, -43.5536469 -22.7150424, -43.5537582 -22.7150857, -43.5538119 -22.7151203, -43.5538628 -22.7151686, -43.5539031 -22.7152218, -43.553954 -22.7153344, -43.5540626 -22.7156313)",,
882490887,False,,residential,False,132.706,"LINESTRING (-43.5526811 -22.7144247, -43.5525487 -22.7144902, -43.5524333 -22.7145645, -43.5523488 -22.7146274, -43.5523353 -22.7146523, -43.5523362 -22.7146843, -43.5523471 -22.7147116, -43.5524457 -22.7147975, -43.5525298 -22.7148859, -43.552599 -22.7149734, -43.5526747 -22.7150912, -43.5528387 -22.7152877)",,
69091357,False,Rua Alves,residential,False,68.505,"LINESTRING (-43.5540626 -22.7156313, -43.5547073 -22.7154704)",,
69091357,False,Rua Alves,residential,True,28.578,"LINESTRING (-43.5540626 -22.7156313, -43.5537947 -22.7157019)",,
69226474,False,Rua Doralice,residential,True,204.153,"LINESTRING (-43.5540626 -22.7156313, -43.553954 -22.7153344, -43.5539031 -22.7152218, -43.5538628 -22.7151686, -43.5538119 -22.7151203, -43.5537582 -22.7150857, -43.5536469 -22.7150424, -43.5535463 -22.7150078, -43.5534489 -22.7149704, -43.5533413 -22.7149223, -43.553204 -22.7148486, -43.5530623 -22.7147553, -43.55286 -22.7145873, -43.5526811 -22.7144247)",,
69226824,False,Travessa Rio D Ouro,residential,False,86.527,"LINESTRING (-43.5542142 -22.7143979, -43.5537808 -22.7137303)",,
69226669,False,Rua Bela Vista,residential,False,134.32299999999998,"LINESTRING (-43.5542142 -22.7143979, -43.5544424 -22.7143142, -43.554838 -22.7141782, -43.5554409 -22.7139752)",,
69226669,False,Rua Bela Vista,residential,True,445.3619999999998,"LINESTRING (-43.5542142 -22.7143979, -43.5541217 -22.7144022, -43.5540359 -22.7143935, -43.5539514 -22.7143707, -43.5538535 -22.7143212, -43.5537851 -22.7142804, -43.5535477 -22.71407, -43.5533921 -22.7138993, -43.5532326 -22.7136779, -43.5531575 -22.7135505, -43.5531011 -22.7134317, -43.5530019 -22.7131348, -43.5529831 -22.7130717, -43.5529697 -22.7130061, -43.5528302 -22.7123802, -43.5527927 -22.712082, -43.5527819 -22.7119323, -43.5527927 -22.7118136, -43.5528128 -22.7117393, -43.5528423 -22.7116837, -43.5528959 -22.7116231, -43.5529442 -22.711581, -43.5530153 -22.711534, -43.5530998 -22.7114956, -43.5535137 -22.7113284)",,
69226734,False,Rua Doutor Nilo Souza Bastos,residential,True,130.363,"LINESTRING (-43.5542142 -22.7143979, -43.5544208 -22.7147072, -43.554461 -22.7147777, -43.5544932 -22.7148469, -43.5545227 -22.7149212, -43.5547073 -22.7154704)",,
505742184,True,Avenida Doutor Pedro Jorge,tertiary,False,16.459,"LINESTRING (-43.5554409 -22.7139752, -43.5554288 -22.7138276)",,
69226669,False,Rua Bela Vista,residential,True,134.323,"LINESTRING (-43.5554409 -22.7139752, -43.554838 -22.7141782, -43.5544424 -22.7143142, -43.5542142 -22.7143979)",,
69091357,False,Rua Alves,residential,False,49.934,"LINESTRING (-43.5547073 -22.7154704, -43.5551769 -22.715352)",,
69091357,False,Rua Alves,residential,True,68.505,"LINESTRING (-43.5547073 -22.7154704, -43.5540626 -22.7156313)",,
69226734,False,Rua Doutor Nilo Souza Bastos,residential,False,130.363,"LINESTRING (-43.5547073 -22.7154704, -43.5545227 -22.7149212, -43.5544932 -22.7148469, -43.554461 -22.7147777, -43.5544208 -22.7147072, -43.5542142 -22.7143979)",,
