osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,junction
196206468,True,1,ERS-130,secondary,False,81.472,"LINESTRING (-51.992733 -29.512948, -51.9926812 -29.5132009, -51.992655 -29.5133188, -51.9926476 -29.513439, -51.992653 -29.5135061, -51.9926855 -29.5136718)",,
566228610,False,2,,secondary,False,38.473,"LINESTRING (-51.992733 -29.512948, -51.9927718 -29.5128216, -51.9928324 -29.512613)",ERS-130,
196206411,False,2,Rua São José,secondary,False,71.947,"LINESTRING (-51.9892759 -29.5107341, -51.9897079 -29.5112607)",,
311447461,False,,Rua São José,secondary,False,81.183,"LINESTRING (-51.9892759 -29.5107341, -51.9887819 -29.510144)",,
893839611,False,,,tertiary,True,79.527,"LINESTRING (-51.9892759 -29.5107341, -51.9886065 -29.511149)",ERS-130,
196206418,False,,Rua Dom Pedro II,secondary,False,80.18,"LINESTRING (-51.9887819 -29.510144, -51.9881223 -29.5105804)",,
311447461,False,,Rua São José,secondary,True,81.183,"LINESTRING (-51.9887819 -29.510144, -51.9892759 -29.5107341)",,
196206418,False,,Rua Dom Pedro II,secondary,False,160.992,"LINESTRING (-51.9881223 -29.5105804, -51.9867869 -29.5114439)",,
196206418,False,,Rua Dom Pedro II,secondary,True,80.18,"LINESTRING (-51.9881223 -29.5105804, -51.9887819 -29.510144)",,
196206436,False,,Rua Visconde do Rio Branco,residential,True,78.695,"LINESTRING (-51.9881223 -29.5105804, -51.9886065 -29.511149)",,
196206436,False,,Rua Visconde do Rio Branco,residential,False,78.695,"LINESTRING (-51.9886065 -29.511149, -51.9881223 -29.5105804)",,
196206436,False,,Rua Visconde do Rio Branco,residential,True,119.531,"LINESTRING (-51.9886065 -29.511149, -51.9893274 -29.5120219)",,
893839611,False,,,tertiary,False,79.527,"LINESTRING (-51.9886065 -29.511149, -51.9892759 -29.5107341)",ERS-130,
893839611,False,,,tertiary,True,161.792,"LINESTRING (-51.9886065 -29.511149, -51.9872608 -29.5120125)",ERS-130,
196206451,False,,,residential,True,70.626,"LINESTRING (-51.9903583 -29.5113856, -51.9908078 -29.511886)",,
196206460,False,,,residential,False,43.15,"LINESTRING (-51.9903583 -29.5113856, -51.9899959 -29.5116117)",,
