osmid,lanes,name,highway,oneway,reversed,length,geometry,ref,bridge
668659527,2,Rua Saldanha Marinho,secondary,False,False,47.749,"LINESTRING (-46.7015495 -22.6148567, -46.7019589 -22.6146528)",,
668659527,2,Rua Saldanha Marinho,secondary,False,True,14.66,"LINESTRING (-46.7015495 -22.6148567, -46.7014706 -22.6149666)",,
580269570,,Rua Saldanha Marinho,residential,False,False,98.463,"LINESTRING (-46.7024995 -22.6143509, -46.7025746 -22.6143129, -46.7033408 -22.6139255)",,
580269571,,Rua José Bonifácio,residential,False,False,169.872,"LINESTRING (-46.7024995 -22.6143509, -46.7025758 -22.6144804, -46.702968 -22.6151461, -46.7030512 -22.6152934, -46.7033207 -22.615676)",,
668659527,2,Rua Saldanha Marinho,secondary,False,True,64.855,"LINESTRING (-46.7024995 -22.6143509, -46.7024062 -22.614403, -46.7019589 -22.6146528)",,
839752536,,Rua José Bonifácio,secondary,False,True,134.382,"LINESTRING (-46.7024995 -22.6143509, -46.7024302 -22.614234, -46.7018713 -22.6132906)",,
325459767,,Rua dos Expedicionários,residential,False,True,22.362,"LINESTRING (-46.6987533 -22.6134472, -46.6985985 -22.6133057)",,
169172570,,Avenida Governador Laudo Natel,primary,True,False,43.739000000000004,"LINESTRING (-46.6987533 -22.6134472, -46.698612 -22.6134821, -46.6983471 -22.6135654)",SP-360,
325459767,,Rua dos Expedicionários,residential,False,False,170.86599999999999,"LINESTRING (-46.6987533 -22.6134472, -46.6990677 -22.6137099, -46.699392 -22.614007, -46.6999483 -22.6145165)",,
255162728,,Rua Prudente de Moraes,primary,True,False,60.53,"LINESTRING (-46.6991939 -22.6130854, -46.6987533 -22.6134472)",SP-360,
246566720,,Rua Antônio Rioci,residential,False,False,182.59099999999998,"LINESTRING (-46.6991939 -22.6130854, -46.6995002 -22.6133769, -46.6997233 -22.6136009, -46.700003 -22.6139275, -46.7003285 -22.6143462)",,
255162728,,Rua Prudente de Moraes,primary,True,False,13.487,"LINESTRING (-46.6997039 -22.6125799, -46.6996323 -22.6126816)",SP-360,
