osmid,ref,name,highway,oneway,reversed,length,geometry,junction,bridge
223441099,BR-262,Rua Peixoto de Souza,primary,False,True,21.124,"LINESTRING (-43.671573 -19.9001523, -43.6714204 -19.9000278)",,
4898396,BR-262;MGC-262,Rua José Costa Fonseca,primary,True,False,107.807,"LINESTRING (-43.671573 -19.9001523, -43.6717198 -19.9000851, -43.6718558 -19.9000434, -43.6719672 -19.9000139, -43.6725603 -19.8998837)",,
471630601,,Rua Presidente Getúlio Vargas,tertiary,True,False,76.644,"LINESTRING (-43.671172 -19.8992324, -43.6712899 -19.8999127)",,
217947820,,Rua São Francisco,residential,True,False,45.274,"LINESTRING (-43.671172 -19.8992324, -43.6709905 -19.8992788, -43.6707532 -19.8993358)",,
186636094,MG-435,Rua Raul Franco,primary,False,False,92.947,"LINESTRING (-43.6725603 -19.8998837, -43.6725292 -19.8997945, -43.672499 -19.8996709, -43.6724748 -19.8995, -43.6724202 -19.8990602)",,
"[297477193, 239491855]","['BR-262', 'BR-262;MGC-262']","['Rua José Costa Fonseca', 'Rua Barão do Rio Branco']",primary,True,False,256.273,"LINESTRING (-43.6725603 -19.8998837, -43.673198 -19.8998039, -43.6735735 -19.8997551, -43.6738924 -19.8997207, -43.6740109 -19.8996993, -43.674078 -19.8996745, -43.6741351 -19.8996454, -43.6742317 -19.8995722, -43.6746079 -19.8992232, -43.6746904 -19.8991693, -43.6747814 -19.8991378)",,
186636081,,Praça Yves Marthieu,primary,False,False,24.475,"LINESTRING (-43.6718908 -19.894976, -43.6717402 -19.8951445)",,
239367318,MG-435,Rua Bonfim,secondary,False,True,19.179,"LINESTRING (-43.6718908 -19.894976, -43.6720028 -19.8948394)",,
186636094,MG-435,Rua Raul Franco,primary,False,True,125.463,"LINESTRING (-43.6718908 -19.894976, -43.6719951 -19.8950731, -43.6720772 -19.8951664, -43.6721278 -19.8952541, -43.6721942 -19.8954051, -43.67233 -19.8957944, -43.6724101 -19.8959757)",,
239491869,,Rua Peixoto de Souza,primary,False,False,18.708,"LINESTRING (-43.6712899 -19.8999127, -43.6714204 -19.9000278)",,
217947822,,Rua Doutor Israel Pinheiro,primary,True,False,86.31700000000001,"LINESTRING (-43.6712899 -19.8999127, -43.6711109 -19.8997816, -43.6709919 -19.8996826, -43.6709104 -19.8995801, -43.6707532 -19.8993358)",,
186636095,,Rua Bonfim,tertiary,False,False,59.785,"LINESTRING (-43.6726066 -19.8944057, -43.6724178 -19.894476, -43.6722817 -19.8945696, -43.6721443 -19.8947064)",,
240048301,,Avenida Doutor João Pinheiro,tertiary,False,True,52.6,"LINESTRING (-43.6710139 -19.8948922, -43.6706965 -19.8952592)",,
186636088,,Avenida Doutor João Pinheiro,tertiary,True,False,37.935,"LINESTRING (-43.6710139 -19.8948922, -43.6710421 -19.8948269, -43.6711106 -19.8947119, -43.671206 -19.8946059)",,
471630601,,Rua Presidente Getúlio Vargas,tertiary,True,False,54.643,"LINESTRING (-43.6712746 -19.8977813, -43.6712789 -19.8982727)",,
238254758,,Travessa da Matriz,residential,False,False,57.72500000000001,"LINESTRING (-43.6712746 -19.8977813, -43.6712343 -19.897861, -43.6711874 -19.8979007, -43.6711093 -19.8979212, -43.6709909 -19.8979187, -43.6707958 -19.8979054)",,
186636101,,Avenida Doutor João Pinheiro,primary,True,False,58.569,"LINESTRING (-43.6712369 -19.8945323, -43.6712484 -19.8943486, -43.6712497 -19.8942515, -43.6712404 -19.8941607, -43.6712229 -19.8940072)",,
186636103,,,primary,True,False,23.546,"LINESTRING (-43.6712369 -19.8945323, -43.6712722 -19.894506, -43.6713151 -19.8944931, -43.6713601 -19.8944953, -43.6714013 -19.8945122, -43.6714335 -19.8945419)",roundabout,
186636090,,Avenida Doutor João Pinheiro,primary,True,False,63.495999999999995,"LINESTRING (-43.6712229 -19.8940072, -43.6712927 -19.8941497, -43.6713845 -19.8943858, -43.6714335 -19.8945419)",,
238254781,,Rua Raul Franco,residential,False,False,49.823,"LINESTRING (-43.6725536 -19.8964114, -43.6727662 -19.8960104)",,
186636094,MG-435,Rua Raul Franco,primary,False,False,50.812999999999995,"LINESTRING (-43.6725536 -19.8964114, -43.6725339 -19.8963124, -43.6724101 -19.8959757)",,
186636094,MG-435,Rua Raul Franco,primary,False,True,138.088,"LINESTRING (-43.6725536 -19.8964114, -43.6725533 -19.8965391, -43.6724681 -19.8971974, -43.6724044 -19.8976444)",,
186636083,,Avenida Doutor João Pinheiro,tertiary,True,False,34.2,"LINESTRING (-43.6712841 -19.8947192, -43.6711799 -19.8947854, -43.6710984 -19.8948428, -43.6710139 -19.8948922)",,
186636103,,,primary,True,False,15.873999999999999,"LINESTRING (-43.6712841 -19.8947192, -43.671242 -19.8946927, -43.6712145 -19.8946528, -43.671206 -19.8946059)",roundabout,
186636103,,,primary,True,False,8.175,"LINESTRING (-43.6713621 -19.8947242, -43.6712841 -19.8947192)",roundabout,
