osmid,highway,junction,oneway,reversed,length,geometry,name,ref
747167019,primary,roundabout,True,False,6.069,"LINESTRING (-65.3309821 -10.4112506, -65.3310066 -10.4112635, -65.331028 -10.4112808)",,
129752792,residential,,False,True,119.491,"LINESTRING (-65.3302351 -10.4062106, -65.3306146 -10.4072183)",Avenida Manoel Fernandes,
129752745,residential,,False,True,126.84,"LINESTRING (-65.3302351 -10.4062106, -65.3296995 -10.4063571, -65.3291331 -10.406563)",Avenida Getúlio Vargas,
671028610,residential,,False,False,119.028,"LINESTRING (-65.333726 -10.4062465, -65.3326879 -10.406568)",Avenida Quintino Bocaiúva,
671028628,residential,,False,True,115.053,"LINESTRING (-65.333726 -10.4062465, -65.3340965 -10.4072149)",Avenida Raimundo Brasileiro,
129752745,residential,,False,True,14.457,"LINESTRING (-65.3291331 -10.406563, -65.3290065 -10.4066004)",Avenida Getúlio Vargas,
129752849,residential,,False,False,117.512,"LINESTRING (-65.3291331 -10.406563, -65.3295289 -10.4075455)",Avenida Desidério Domingos Lopes,
129752745,residential,,False,False,126.84,"LINESTRING (-65.3291331 -10.406563, -65.3296995 -10.4063571, -65.3302351 -10.4062106)",Avenida Getúlio Vargas,
129752745,residential,,False,False,14.457,"LINESTRING (-65.3290065 -10.4066004, -65.3291331 -10.406563)",Avenida Getúlio Vargas,
299951954,primary,,False,False,117.652,"LINESTRING (-65.3290065 -10.4066004, -65.3291641 -10.4069786, -65.3294036 -10.4075837)",Avenida Desidério Domingos Lopes,BR-425
129752765,residential,,False,True,117.047,"LINESTRING (-65.3326879 -10.406568, -65.333049 -10.4075589)",Avenida Eduardo Correia de Araújo,
671028610,residential,,False,False,118.411,"LINESTRING (-65.3326879 -10.406568, -65.331658 -10.4068965)",Avenida Quintino Bocaiúva,
671028610,residential,,False,True,119.028,"LINESTRING (-65.3326879 -10.406568, -65.333726 -10.4062465)",Avenida Quintino Bocaiúva,
129752751,residential,,False,False,115.289,"LINESTRING (-65.331658 -10.4068965, -65.3320174 -10.4078712)",Avenida Raimundo Fernandes,
671028610,residential,,False,False,119.591,"LINESTRING (-65.331658 -10.4068965, -65.3306146 -10.4072183)",Avenida Quintino Bocaiúva,
671028610,residential,,False,True,118.411,"LINESTRING (-65.331658 -10.4068965, -65.3326879 -10.406568)",Avenida Quintino Bocaiúva,
671028629,residential,,False,False,7.848,"LINESTRING (-65.3351632 -10.406957, -65.3351386 -10.4068907)",Avenida Tercina Valdivino do Nascimento,
671028629,residential,,False,True,121.811,"LINESTRING (-65.3351632 -10.406957, -65.3355461 -10.4079857)",Avenida Tercina Valdivino do Nascimento,
746840042,tertiary,,True,False,118.914,"LINESTRING (-65.3351632 -10.406957, -65.3341284 -10.4072853)",Avenida Manoel Melgar,
129752742,residential,,False,False,125.163,"LINESTRING (-65.3278023 -10.4069519, -65.3281859 -10.4080124)",Avenida Antônio Lucas de Araújo,
746840038,residential,,False,True,102.507,"LINESTRING (-65.3278023 -10.4069519, -65.3269218 -10.4072679)",Avenida Getúlio Vargas,
746840038,residential,,False,False,119.959,"LINESTRING (-65.3278023 -10.4069519, -65.328676 -10.4066475, -65.3288376 -10.4065957)",Avenida Getúlio Vargas,
129752792,residential,,False,False,119.491,"LINESTRING (-65.3306146 -10.4072183, -65.3302351 -10.4062106)",Avenida Manoel Fernandes,
129752792,residential,,False,True,116.598,"LINESTRING (-65.3306146 -10.4072183, -65.3309901 -10.4081997)",Avenida Manoel Fernandes,
671028610,residential,,False,False,124.187,"LINESTRING (-65.3306146 -10.4072183, -65.3295289 -10.4075455)",Avenida Quintino Bocaiúva,
671028610,residential,,False,True,119.591,"LINESTRING (-65.3306146 -10.4072183, -65.331658 -10.4068965)",Avenida Quintino Bocaiúva,
671028628,residential,,False,False,8.57,"LINESTRING (-65.3341284 -10.4072853, -65.3340965 -10.4072149)",Avenida Raimundo Brasileiro,
671028628,residential,,False,True,117.145,"LINESTRING (-65.3341284 -10.4072853, -65.3344608 -10.4082868)",Avenida Raimundo Brasileiro,
746840042,tertiary,,True,False,121.035,"LINESTRING (-65.3341284 -10.4072853, -65.3330746 -10.4076178)",Avenida Manoel Melgar,
129752849,residential,,False,False,120.936,"LINESTRING (-65.3295289 -10.4075455, -65.3299696 -10.408543)",Avenida Desidério Domingos Lopes,
129752849,residential,,False,True,117.512,"LINESTRING (-65.3295289 -10.4075455, -65.3291331 -10.406563)",Avenida Desidério Domingos Lopes,
