osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry
190031555,False,Rua Professor Percival Rabelo,tertiary,50,True,111.267,,"LINESTRING (-49.0206273 -17.3052065, -49.0207142 -17.3062037)"
285699687,False,Rua Alaor Marçal,tertiary,50,True,102.841,,"LINESTRING (-49.0206273 -17.3052065, -49.0215929 -17.3051323)"
285699992,False,Rua Alaor Marçal,primary,50,True,131.78,GO-217,"LINESTRING (-49.0206273 -17.3052065, -49.0193881 -17.3052757)"
286996574,False,Rua Professor Percival Rabelo,primary,50,False,118.961,GO-217,"LINESTRING (-49.0206273 -17.3052065, -49.0205582 -17.3041387)"
893218426,True,Rua Antonio Accioly,unclassified,,False,8.242,,"LINESTRING (-49.0153915 -17.3056301, -49.0154023 -17.3055567)"
190031555,False,Rua Professor Percival Rabelo,tertiary,50,False,111.267,,"LINESTRING (-49.0207142 -17.3062037, -49.0206273 -17.3052065)"
285341098,False,Rua Tiradentes,tertiary,50,False,64.5,,"LINESTRING (-49.0207142 -17.3062037, -49.0201432 -17.3060055)"
285343787,False,Rua Professor Percival Rabelo,residential,40,False,21.432,,"LINESTRING (-49.0207142 -17.3062037, -49.0206518 -17.306387)"
285341098,False,Rua Tiradentes,tertiary,50,True,41.028999999999996,,"LINESTRING (-49.0207142 -17.3062037, -49.0209174 -17.3062154, -49.0210992 -17.3062346)"
285341098,False,Rua Tiradentes,tertiary,50,True,39.873,,"LINESTRING (-49.0212925 -17.3063057, -49.021622 -17.3064778)"
285341098,False,Rua Tiradentes,tertiary,50,False,22.041,,"LINESTRING (-49.0212925 -17.3063057, -49.021216 -17.3062705, -49.0210992 -17.3062346)"
240050646,False,Rua Moacir Teles,residential,50,False,8.674,,"LINESTRING (-49.0188158 -17.2977023, -49.0188351 -17.2976265)"
285333983,False,Rua Sete de Setembro,residential,40,False,135.275,,"LINESTRING (-49.0188158 -17.2977023, -49.0175547 -17.2978762)"
240050646,False,Rua Moacir Teles,residential,50,True,115.74000000000001,,"LINESTRING (-49.0188158 -17.2977023, -49.0187776 -17.2980695, -49.0187657 -17.2985408, -49.0187794 -17.2987408)"
240050646,False,Rua Moacir Teles,residential,50,False,12.336,,"LINESTRING (-49.0188446 -17.2996944, -49.018837 -17.2995837)"
240050646,False,Rua Moacir Teles,residential,50,True,35.825,,"LINESTRING (-49.0188446 -17.2996944, -49.0188735 -17.3000154)"
697905293,False,,residential,,True,46.933,,"LINESTRING (-49.0188446 -17.2996944, -49.0186217 -17.3000589)"
240050652,False,Rua Dom Pedro ll,residential,50,False,137.825,,"LINESTRING (-49.0205582 -17.3041387, -49.0192619 -17.3042065)"
286996574,False,Rua Professor Percival Rabelo,primary,50,False,70.202,GO-217,"LINESTRING (-49.0205582 -17.3041387, -49.0205508 -17.3035074)"
286996574,False,Rua Professor Percival Rabelo,primary,50,True,118.961,GO-217,"LINESTRING (-49.0205582 -17.3041387, -49.0206273 -17.3052065)"
240050646,False,Rua Moacir Teles,residential,50,False,68.281,,"LINESTRING (-49.0192619 -17.3042065, -49.0191862 -17.3035967)"
240050646,False,Rua Moacir Teles,residential,50,True,119.642,,"LINESTRING (-49.0192619 -17.3042065, -49.0193881 -17.3052757)"
240050652,False,Rua Dom Pedro ll,residential,50,False,82.263,,"LINESTRING (-49.0192619 -17.3042065, -49.0184908 -17.3042795)"
240050652,False,Rua Dom Pedro ll,residential,50,True,137.825,,"LINESTRING (-49.0192619 -17.3042065, -49.0205582 -17.3041387)"
240050647,False,Rua Marechal Deodoro da Fonseca,residential,,False,150.605,,"LINESTRING (-49.0172472 -17.3043746, -49.0172391 -17.3030202)"
240050652,False,Rua Dom Pedro ll,residential,50,False,16.661,,"LINESTRING (-49.0172472 -17.3043746, -49.0170915 -17.3043934)"
240050652,False,Rua Dom Pedro ll,residential,50,True,132.446,,"LINESTRING (-49.0172472 -17.3043746, -49.0184908 -17.3042795)"
240050652,False,Rua Dom Pedro ll,residential,50,True,16.661,,"LINESTRING (-49.0170915 -17.3043934, -49.0172472 -17.3043746)"
285153645,False,Rua Elessão D Pinheiro,residential,50,True,198.788,,"LINESTRING (-49.0170915 -17.3043934, -49.0156694 -17.3032304)"
285341170,False,Rua Tiradentes,residential,50,False,86.153,,"LINESTRING (-49.0170915 -17.3043934, -49.0162833 -17.3044634)"
285341171,False,Rua Tiradentes,residential,50,False,176.508,,"LINESTRING (-49.0170915 -17.3043934, -49.0181721 -17.3052616, -49.0182145 -17.3052886, -49.0183944 -17.3053706)"
240050646,False,Rua Moacir Teles,residential,50,False,119.642,,"LINESTRING (-49.0193881 -17.3052757, -49.0192619 -17.3042065)"
240050646,False,Rua Moacir Teles,residential,50,True,52.068,,"LINESTRING (-49.0193881 -17.3052757, -49.0194281 -17.3057424)"
285699992,False,Rua Alaor Marçal,primary,50,False,131.78,GO-217,"LINESTRING (-49.0193881 -17.3052757, -49.0206273 -17.3052065)"
285699992,False,Rua Alaor Marçal,primary,50,True,89.32900000000001,GO-217,"LINESTRING (-49.0193881 -17.3052757, -49.0186928 -17.3053465, -49.0185514 -17.3053609)"
240050646,False,Rua Moacir Teles,residential,50,False,52.068,,"LINESTRING (-49.0194281 -17.3057424, -49.0193881 -17.3052757)"
285341098,False,Rua Tiradentes,tertiary,50,False,57.9,,"LINESTRING (-49.0194281 -17.3057424, -49.0189131 -17.305571)"
285341098,False,Rua Tiradentes,tertiary,50,True,11.259,,"LINESTRING (-49.0194281 -17.3057424, -49.0195261 -17.3057811)"
285699687,False,Rua Alaor Marçal,tertiary,50,False,102.841,,"LINESTRING (-49.0215929 -17.3051323, -49.0206273 -17.3052065)"
240050646,False,Rua Moacir Teles,residential,50,False,128.168,,"LINESTRING (-49.0191206 -17.3027646, -49.0190101 -17.3016168)"
240050646,False,Rua Moacir Teles,residential,50,True,92.787,,"LINESTRING (-49.0191206 -17.3027646, -49.0191862 -17.3035967)"
285340212,False,Rua Coronel João de Araújo,residential,50,False,105.753,,"LINESTRING (-49.0191206 -17.3027646, -49.0201136 -17.3026892)"
285340212,False,Rua Coronel João de Araújo,residential,50,True,83.36,,"LINESTRING (-49.0191206 -17.3027646, -49.0183354 -17.3027606)"
240050647,False,Rua Marechal Deodoro da Fonseca,residential,,False,114.574,,"LINESTRING (-49.0172348 -17.3027535, -49.017163 -17.3017254)"
240050647,False,Rua Marechal Deodoro da Fonseca,residential,,True,29.659,,"LINESTRING (-49.0172348 -17.3027535, -49.0172391 -17.3030202)"
285340212,False,Rua Coronel João de Araújo,residential,50,False,99.053,,"LINESTRING (-49.0172348 -17.3027535, -49.0181678 -17.3027598)"
285340212,False,Rua Coronel João de Araújo,residential,50,True,145.826,,"LINESTRING (-49.0172348 -17.3027535, -49.0158615 -17.3027259)"
285340212,False,Rua Coronel João de Araújo,residential,50,False,23.534,,"LINESTRING (-49.0149301 -17.3025423, -49.0150411 -17.3027255)"
285340726,False,Viela Dona Gabriela Augusta,residential,40,False,12.568,,"LINESTRING (-49.0149301 -17.3025423, -49.0148855 -17.3024376)"
892905535,False,Viela da Gabriela,residential,40,True,30.734,,"LINESTRING (-49.0149301 -17.3025423, -49.014724 -17.3027364)"
285153453,False,Rua Benjamin Constante,residential,40,True,76.64,,"LINESTRING (-49.0164415 -17.3017484, -49.017163 -17.3017254)"
285340952,False,,residential,,False,72.507,,"LINESTRING (-49.0164415 -17.3017484, -49.0164258 -17.3010965)"
285153453,False,Rua Benjamin Constante,residential,40,False,197.10000000000002,,"LINESTRING (-49.0164415 -17.3017484, -49.0157186 -17.3017586, -49.0155671 -17.301774, -49.0154069 -17.3018767, -49.0150843 -17.3021821, -49.0149775 -17.3023034, -49.0148855 -17.3024376)"
285340212,False,Rua Coronel João de Araújo,residential,50,True,43.248,,"LINESTRING (-49.02052 -17.3026623, -49.0201136 -17.3026892)"
286996574,False,Rua Professor Percival Rabelo,primary,50,False,122.156,GO-217,"LINESTRING (-49.02052 -17.3026623, -49.020447 -17.3018351, -49.0204234 -17.3015676)"
286996574,False,Rua Professor Percival Rabelo,primary,50,True,94.02799999999999,GO-217,"LINESTRING (-49.02052 -17.3026623, -49.0205312 -17.3029694, -49.0205508 -17.3035074)"
240050647,False,Rua Marechal Deodoro da Fonseca,residential,,False,77.545,,"LINESTRING (-49.017163 -17.3017254, -49.0171425 -17.3010283)"
240050647,False,Rua Marechal Deodoro da Fonseca,residential,,True,114.574,,"LINESTRING (-49.017163 -17.3017254, -49.0172348 -17.3027535)"
