osmid,name,highway,oneway,reversed,length,ref,geometry,maxspeed,bridge,lanes
235176479,Rua Ricardo Lessa,residential,False,False,4.751,,"LINESTRING (-37.2497959 -9.3670741, -37.24981 -9.3671145)",,,
808757211,Avenida Pancrácio Rocha,trunk,True,False,127.69500000000001,BR-316,"LINESTRING (-37.2497959 -9.3670741, -37.2501864 -9.3669594, -37.2506826 -9.3668681, -37.2509327 -9.36684)",,,
358204468,Avenida Pancrácio Rocha,trunk,False,False,22.368,BR-316,"LINESTRING (-37.2485803 -9.3674979, -37.2483958 -9.3675835)",,,
384609613,Rua Pedro Brandão,primary,False,True,23.389,AL-130,"LINESTRING (-37.2485803 -9.3674979, -37.2484984 -9.3676921)",80,,
299619175,Rua Santa Sofia,residential,False,False,142.219,,"LINESTRING (-37.2485803 -9.3674979, -37.248719 -9.3671204, -37.2489122 -9.3665713, -37.2490087 -9.3662908)",60,,
808757211,Avenida Pancrácio Rocha,trunk,True,False,142.189,BR-316,"LINESTRING (-37.2485803 -9.3674979, -37.2486359 -9.3674466, -37.2497959 -9.3670741)",,,
235176477,Rua José Porfirio Palmeira,residential,False,True,10.151,,"LINESTRING (-37.2474534 -9.3700089, -37.2473747 -9.3700569)",,,
235176477,Rua José Porfirio Palmeira,residential,False,False,138.662,,"LINESTRING (-37.2474534 -9.3700089, -37.2478553 -9.3697673, -37.2485273 -9.3693514)",,,
701729244,Rua Siqueira Campos,primary,True,False,59.894,AL-130,"LINESTRING (-37.2474534 -9.3700089, -37.247498 -9.3700798, -37.2475637 -9.3701995, -37.2477226 -9.3704774)",80,,
235176897,Avenida Delmiro Gouveia,residential,False,False,17.243,,"LINESTRING (-37.2479144 -9.3710087, -37.2480699 -9.3709862)",,,
235176897,Avenida Delmiro Gouveia,residential,False,True,6.37,,"LINESTRING (-37.2479144 -9.3710087, -37.2478573 -9.3710191)",,,
701729244,Rua Siqueira Campos,primary,True,False,7.697,AL-130,"LINESTRING (-37.2479144 -9.3710087, -37.2478849 -9.3710715)",80,,
701756463,Rua Siqueira Campos,primary,True,False,6.566,AL-130,"LINESTRING (-37.2478849 -9.3710715, -37.2478573 -9.3710191)",,,
817545821,Rua Barão do Rio Branco,primary,False,False,58.913,AL-130,"LINESTRING (-37.2478849 -9.3710715, -37.2478641 -9.3711093, -37.2478373 -9.3711569, -37.2478051 -9.3712045, -37.2477514 -9.3712965, -37.2476985 -9.3714156, -37.2476419 -9.3715428)",80,,
234632859,Rua Barão do Rio Branco,residential,False,False,78.592,,"LINESTRING (-37.2463542 -9.3723982, -37.2461924 -9.3724106, -37.2460637 -9.3724212, -37.2456399 -9.3724516)",,,
"[358203753, 817545821, 701729245]","['Rua Rio Barão do Rio Branco', 'Rua Barão do Rio Branco']",primary,False,"[False, True]",160.29500000000002,AL-130,"LINESTRING (-37.2463542 -9.3723982, -37.2464594 -9.3723708, -37.2465627 -9.3723437, -37.2466886 -9.3723114, -37.2468267 -9.372273, -37.2470386 -9.3722201, -37.2471453 -9.3721896, -37.2472834 -9.3721271, -37.2473276 -9.372101, -37.2473639 -9.3720666, -37.2474125 -9.372017, -37.2474664 -9.3719316, -37.2475047 -9.3718615, -37.2475548 -9.371737)",80,yes,
358203755,,primary,False,True,27.829,AL-130,"LINESTRING (-37.2463542 -9.3723982, -37.2463808 -9.3725174, -37.246402 -9.3726439)",80,,
817456320,,residential,False,False,78.718,,"LINESTRING (-37.2463542 -9.3723982, -37.2462092 -9.3718238, -37.2461841 -9.3717105)",,,
964548035,Rua Coronel Lucena,residential,True,False,46.009,,"LINESTRING (-37.2444865 -9.3728572, -37.2448808 -9.3729981)",,,
964548036,Rua Coronel Lucena,residential,False,True,13.883,,"LINESTRING (-37.2444865 -9.3728572, -37.2443732 -9.3728016)",,,
295573052,,residential,True,False,73.469,,"LINESTRING (-37.2448808 -9.3729981, -37.2449827 -9.3728949, -37.2450806 -9.3727891, -37.2451517 -9.3726925, -37.2452134 -9.37258, -37.2452711 -9.3724675)",,,
964548036,Rua Coronel Lucena,residential,False,False,13.883,,"LINESTRING (-37.2443732 -9.3728016, -37.2444865 -9.3728572)",,,
964548037,Rua Benedito Melo,residential,True,False,72.855,,"LINESTRING (-37.2443732 -9.3728016, -37.2442411 -9.3729333, -37.2438864 -9.3732469)",,,
234626661,Travessa Josefa Leite,residential,False,False,61.36,,"LINESTRING (-37.2442304 -9.3704106, -37.2440022 -9.3709144)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,False,62.789,,"LINESTRING (-37.2442304 -9.3704106, -37.2439373 -9.3699256)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,True,65.57900000000001,,"LINESTRING (-37.2442304 -9.3704106, -37.2444036 -9.3706817, -37.2445514 -9.3709081)",,,
234626661,Travessa Josefa Leite,residential,False,False,74.83,,"LINESTRING (-37.2440022 -9.3709144, -37.2437292 -9.3715311)",,,
234626661,Travessa Josefa Leite,residential,False,True,61.36,,"LINESTRING (-37.2440022 -9.3709144, -37.2442304 -9.3704106)",,,
234632846,Rua José Acioli,residential,False,False,36.479,,"LINESTRING (-37.2440022 -9.3709144, -37.243765 -9.3706845)",,,
234632846,Rua José Acioli,residential,False,True,93.277,,"LINESTRING (-37.2440022 -9.3709144, -37.2441603 -9.3710646, -37.2441784 -9.3710934, -37.2441888 -9.3711195, -37.2441965 -9.3711579, -37.2442123 -9.3716789)",,,
234626661,Travessa Josefa Leite,residential,False,False,17.194,,"LINESTRING (-37.2437292 -9.3715311, -37.2437772 -9.3716783)",,,
234626661,Travessa Josefa Leite,residential,False,True,74.83,,"LINESTRING (-37.2437292 -9.3715311, -37.2440022 -9.3709144)",,,
234626661,Travessa Josefa Leite,residential,False,True,17.194,,"LINESTRING (-37.2437772 -9.3716783, -37.2437292 -9.3715311)",,,
358203761,Rua Professora Josefa Leite,residential,False,True,7.921,,"LINESTRING (-37.2437772 -9.3716783, -37.243705 -9.3716783)",,,
234626659,Rua Sinhá Rodrigues,residential,False,False,42.504,,"LINESTRING (-37.2437772 -9.3716783, -37.2440223 -9.3716801, -37.2441646 -9.3716788)",,,
234626659,Rua Sinhá Rodrigues,residential,False,True,10.105,,"LINESTRING (-37.2443044 -9.3716801, -37.2442123 -9.3716789)",,,
234638482,Rua José Amorim Pereira,residential,False,True,72.015,,"LINESTRING (-37.2443044 -9.3716801, -37.2447272 -9.3711847)",,,
234626659,Rua Sinhá Rodrigues,residential,False,False,82.501,,"LINESTRING (-37.2443044 -9.3716801, -37.2447334 -9.3716918, -37.2450562 -9.3716879)",,,
234626659,Rua Sinhá Rodrigues,residential,False,False,123.768,,"LINESTRING (-37.2450562 -9.3716879, -37.2461841 -9.3717105)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,False,66.585,,"LINESTRING (-37.2450562 -9.3716879, -37.2447272 -9.3711847)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,True,53.152,,"LINESTRING (-37.2450562 -9.3716879, -37.2450461 -9.3721658)",,,
234626659,Rua Sinhá Rodrigues,residential,False,True,82.501,,"LINESTRING (-37.2450562 -9.3716879, -37.2447334 -9.3716918, -37.2443044 -9.3716801)",,,
358203766,Rua Ministro José Americo,residential,False,False,69.597,,"LINESTRING (-37.2435015 -9.3721069, -37.2441358 -9.3721162)",,,
683801729,Rua Doutor Augusto Costa,residential,False,True,52.629,,"LINESTRING (-37.2435015 -9.3721069, -37.243705 -9.3716783)",,,
234632846,Rua José Acioli,residential,False,True,36.479,,"LINESTRING (-37.243765 -9.3706845, -37.2440022 -9.3709144)",,,
234638482,Rua José Amorim Pereira,residential,False,False,72.015,,"LINESTRING (-37.2447272 -9.3711847, -37.2443044 -9.3716801)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,False,36.304,,"LINESTRING (-37.2447272 -9.3711847, -37.2445514 -9.3709081)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,True,66.585,,"LINESTRING (-37.2447272 -9.3711847, -37.2450562 -9.3716879)",,,
234638482,Rua José Amorim Pereira,residential,False,True,131.09,,"LINESTRING (-37.2447272 -9.3711847, -37.2451051 -9.3707665, -37.2455161 -9.3702993)",,,
234626659,Rua Sinhá Rodrigues,residential,False,False,10.105,,"LINESTRING (-37.2442123 -9.3716789, -37.2443044 -9.3716801)",,,
234626659,Rua Sinhá Rodrigues,residential,False,True,5.233,,"LINESTRING (-37.2442123 -9.3716789, -37.2441646 -9.3716788)",,,
234632846,Rua José Acioli,residential,False,False,93.27700000000002,,"LINESTRING (-37.2442123 -9.3716789, -37.2441965 -9.3711579, -37.2441888 -9.3711195, -37.2441784 -9.3710934, -37.2441603 -9.3710646, -37.2440022 -9.3709144)",,,
234632859,Rua Barão do Rio Branco,residential,False,True,78.59200000000001,,"LINESTRING (-37.2456399 -9.3724516, -37.2460637 -9.3724212, -37.2461924 -9.3724106, -37.2463542 -9.3723982)",,,
964548039,Rua Antônio Tavares,residential,True,False,42.482,,"LINESTRING (-37.2456399 -9.3724516, -37.2456083 -9.3725886, -37.2455306 -9.3726907, -37.2454468 -9.372769)",,,
964548040,Rua Barão do Rio Branco,residential,True,False,40.5,,"LINESTRING (-37.2452711 -9.3724675, -37.2456399 -9.3724516)",,,
358203763,Rua Tertuliano Nepomuceno,residential,False,False,43.604000000000006,,"LINESTRING (-37.2452711 -9.3724675, -37.2451504 -9.3723881, -37.245094 -9.3723114, -37.2450632 -9.3722479, -37.2450504 -9.3721923, -37.2450461 -9.3721658)",,,
234632841,Rua Professor Enéas Araújo,residential,False,True,88.67699999999999,,"LINESTRING (-37.246402 -9.3726439, -37.2463822 -9.3727315, -37.2463681 -9.3727712, -37.246348 -9.3728096, -37.2463144 -9.3728512, -37.2460918 -9.3730226, -37.245955 -9.3731258, -37.2458627 -9.3732051)",,,
358203755,,primary,False,False,27.829,AL-130,"LINESTRING (-37.246402 -9.3726439, -37.2463808 -9.3725174, -37.2463542 -9.3723982)",80,,
"[358203754, 358203755, 356571391]",,primary,False,True,181.903,AL-130,"LINESTRING (-37.246402 -9.3726439, -37.2465397 -9.3729156, -37.2467437 -9.3733161, -37.2469578 -9.3737593, -37.2471482 -9.3741044)",80,yes,
234632840,Rua Antônio Tavares,residential,False,True,77.778,,"LINESTRING (-37.2443004 -9.3738284, -37.2436886 -9.3741818)",,,
358203762,Travessa Antônio Tavares,residential,False,False,79.018,,"LINESTRING (-37.2443004 -9.3738284, -37.2438864 -9.3732469)",,,
358203762,Travessa Antônio Tavares,residential,False,True,51.461,,"LINESTRING (-37.2443004 -9.3738284, -37.2445789 -9.3742008)",,,
234632840,Rua Antônio Tavares,residential,False,False,88.949,,"LINESTRING (-37.2443004 -9.3738284, -37.2447151 -9.3734662, -37.2448958 -9.373286)",,,
358203762,Travessa Antônio Tavares,residential,False,False,51.461,,"LINESTRING (-37.2445789 -9.3742008, -37.2443004 -9.3738284)",,,
234632841,Rua Professor Enéas Araújo,residential,False,False,180.80999999999997,,"LINESTRING (-37.2445789 -9.3742008, -37.2447259 -9.3741248, -37.2448379 -9.3740693, -37.2449452 -9.3740143, -37.2450809 -9.3739338, -37.2452737 -9.3737894, -37.2455487 -9.3735102, -37.2458048 -9.3732548, -37.2458627 -9.3732051)",,,
234632840,Rua Antônio Tavares,residential,False,False,77.778,,"LINESTRING (-37.2436886 -9.3741818, -37.2443004 -9.3738284)",,,
778108655,,residential,False,True,62.322,,"LINESTRING (-37.2463184 -9.3690316, -37.2458564 -9.3693577)",,,
366185347,,residential,False,False,92.116,,"LINESTRING (-37.2460297 -9.3690681, -37.2453928 -9.369451, -37.245311 -9.3694963)",,,
234638479,Rua Sandra Menezes,residential,False,True,58.224,,"LINESTRING (-37.2458564 -9.3693577, -37.2454251 -9.3696628)",,,
778108655,,residential,False,False,62.322,,"LINESTRING (-37.2458564 -9.3693577, -37.2463184 -9.3690316)",,,
"[366185346, 366185343]",Rua da Matanca,residential,False,True,74.419,,"LINESTRING (-37.2458564 -9.3693577, -37.2459289 -9.3694605, -37.2459349 -9.3694777, -37.245936 -9.3694922, -37.2459289 -9.3695062, -37.2459212 -9.3695197, -37.2457555 -9.369718, -37.2456026 -9.3698824)",,,
234638482,Rua José Amorim Pereira,residential,False,False,22.349,,"LINESTRING (-37.245311 -9.3694963, -37.2454251 -9.3696628)",,,
366185347,,residential,False,False,54.564,,"LINESTRING (-37.245311 -9.3694963, -37.2448559 -9.3696942)",,,
366185347,,residential,False,True,92.116,,"LINESTRING (-37.245311 -9.3694963, -37.2453928 -9.369451, -37.2460297 -9.3690681)",,,
234638479,Rua Sandra Menezes,residential,False,False,58.224,,"LINESTRING (-37.2454251 -9.3696628, -37.2458564 -9.3693577)",,,
234638479,Rua Sandra Menezes,residential,False,True,45.421,,"LINESTRING (-37.2454251 -9.3696628, -37.2451073 -9.3699246)",,,
234638482,Rua José Amorim Pereira,residential,False,False,31.233,,"LINESTRING (-37.2454251 -9.3696628, -37.2456026 -9.3698824)",,,
234638482,Rua José Amorim Pereira,residential,False,True,22.349,,"LINESTRING (-37.2454251 -9.3696628, -37.245311 -9.3694963)",,,
234638481,,residential,False,False,37.644,,"LINESTRING (-37.2448559 -9.3696942, -37.2451073 -9.3699246)",,,
366185347,,residential,False,False,60.044,,"LINESTRING (-37.2448559 -9.3696942, -37.2443296 -9.3698423)",,,
366185347,,residential,False,True,54.564,,"LINESTRING (-37.2448559 -9.3696942, -37.245311 -9.3694963)",,,
234626656,Rua Sandra Menezes,residential,False,False,52.267,,"LINESTRING (-37.2443296 -9.3698423, -37.2445837 -9.3702399)",,,
358204478,Avenida Prancracio Rocha,residential,False,False,44.025,,"LINESTRING (-37.2443296 -9.3698423, -37.2439373 -9.3699256)",,,
366185347,,residential,False,True,60.044,,"LINESTRING (-37.2443296 -9.3698423, -37.2448559 -9.3696942)",,,
234638482,Rua José Amorim Pereira,residential,False,False,23.709,,"LINESTRING (-37.2456026 -9.3698824, -37.2457451 -9.3700427)",,,
234638482,Rua José Amorim Pereira,residential,False,True,31.233,,"LINESTRING (-37.2456026 -9.3698824, -37.2454251 -9.3696628)",,,
366185346,Rua da Matanca,residential,False,True,40.433,,"LINESTRING (-37.2456026 -9.3698824, -37.2453481 -9.3701454)",,,
