osmid,oneway,lanes,ref,highway,reversed,length,geometry,name,junction
37276062,True,1,BR-116,trunk,False,83.17,"LINESTRING (-50.3631425 -27.5899694, -50.36304 -27.5901647, -50.3629785 -27.5902771, -50.3628774 -27.590503, -50.3628201 -27.5906596)",,
37276067,True,1,BR-116,trunk,False,97.577,"LINESTRING (-50.3617821 -27.5915372, -50.3619948 -27.5912863, -50.3621344 -27.5910797, -50.3623009 -27.5907925)",,
355199156,True,1,BR-116,trunk,False,40.11,"LINESTRING (-50.3623009 -27.5907925, -50.3624162 -27.590629, -50.3625413 -27.5905029)",,
355199254,True,,,trunk_link,False,41.483999999999995,"LINESTRING (-50.3623009 -27.5907925, -50.3621972 -27.5907698, -50.3621293 -27.5907789, -50.3620767 -27.5908129, -50.361932 -27.5909083)",,
355199267,True,,,trunk_link,False,29.269,"LINESTRING (-50.3623009 -27.5907925, -50.3622599 -27.590713, -50.3622625 -27.5906177, -50.362283 -27.5905393)",,
37276062,True,1,BR-116,trunk,False,97.845,"LINESTRING (-50.3625622 -27.5909934, -50.3623534 -27.5911319, -50.3621318 -27.5912784, -50.3617821 -27.5915372)",,
355199190,True,,,trunk_link,False,36.761,"LINESTRING (-50.3625622 -27.5909934, -50.3625281 -27.5909714, -50.3624572 -27.5909605, -50.3623924 -27.5909325, -50.3623509 -27.5908958, -50.3623201 -27.5908527, -50.3623009 -27.5907925)",,
230148567,False,,,tertiary,False,135.738,"LINESTRING (-50.3649384 -27.5874865, -50.3655405 -27.5863886)",Rua Juscelino Kubstchek de Oliveira,
230148567,False,,,tertiary,True,119.568,"LINESTRING (-50.3649384 -27.5874865, -50.3643979 -27.5884492)",Rua Juscelino Kubstchek de Oliveira,
355176501,False,,,tertiary,True,77.28,"LINESTRING (-50.3649384 -27.5874865, -50.3656505 -27.5877775)",Rua Espírito Santo,
355199156,True,1,BR-116,trunk,False,83.984,"LINESTRING (-50.3625413 -27.5905029, -50.3628107 -27.5902907, -50.3629696 -27.5901488, -50.3631425 -27.5899694)",,
355199191,True,,,trunk_link,False,35.221000000000004,"LINESTRING (-50.3625413 -27.5905029, -50.3626019 -27.5905041, -50.3626711 -27.5905166, -50.3627228 -27.5905406, -50.3627582 -27.5905677, -50.3627876 -27.5906048, -50.3628201 -27.5906596)",,
37276062,True,1,BR-116,trunk,False,45.341,"LINESTRING (-50.3628201 -27.5906596, -50.3627224 -27.5908311, -50.3625622 -27.5909934)",,
355199245,True,,,trunk_link,False,21.878,"LINESTRING (-50.3628201 -27.5906596, -50.3629235 -27.5906824, -50.3630383 -27.5906716)",,
