osmid,name,highway,oneway,reversed,length,lanes,geometry,ref,maxspeed
310678713,Avenida Brasil,residential,False,False,86.686,,"LINESTRING (-49.7362823 -18.2132822, -49.7370508 -18.2130086)",,
310678713,Avenida Brasil,residential,False,True,108.499,,"LINESTRING (-49.7362823 -18.2132822, -49.7353204 -18.2136246)",,
311032621,Rua 1,residential,False,True,113.991,,"LINESTRING (-49.7362823 -18.2132822, -49.7366572 -18.2142435)",,
310676489,Avenida José Batista da Costa,residential,False,False,161.832,,"LINESTRING (-49.7401575 -18.2192846, -49.7387989 -18.2199575)",,
310676489,Avenida José Batista da Costa,residential,False,True,96.705,,"LINESTRING (-49.7401575 -18.2192846, -49.7409747 -18.2188924)",,
310689217,Rua 2,residential,False,False,79.917,,"LINESTRING (-49.7401575 -18.2192846, -49.7397922 -18.2186552)",,
310689217,Rua 2,residential,False,True,74.248,,"LINESTRING (-49.7401575 -18.2192846, -49.7404345 -18.2198983)",,
310676486,Avenida Frederico Saraiva,residential,False,False,137.711,,"LINESTRING (-49.7394896 -18.2181076, -49.7383284 -18.2186708)",,
310678715,Avenida Castelo Branco,residential,False,True,101.009,,"LINESTRING (-49.7394896 -18.2181076, -49.7403433 -18.2176982)",,
310689217,Rua 2,residential,False,False,95.24,,"LINESTRING (-49.7394896 -18.2181076, -49.7390949 -18.2173375)",,
310689217,Rua 2,residential,False,True,68.769,,"LINESTRING (-49.7394896 -18.2181076, -49.7397922 -18.2186552)",,
310678718,Rua 04,residential,False,False,73.077,,"LINESTRING (-49.7394353 -18.2139556, -49.7391837 -18.2133434)",,
891898526,Rua 04,residential,True,False,7.398,2,"LINESTRING (-49.7394353 -18.2139556, -49.7394925 -18.213994)",,
310676496,Rua 01,residential,False,False,73.11,,"LINESTRING (-49.7390363 -18.2206186, -49.7392257 -18.221251)",,
310676496,Rua 01,residential,False,True,77.67,,"LINESTRING (-49.7390363 -18.2206186, -49.7387989 -18.2199575)",,
373964624,Avenida Tancredo Rodrigues da Cunha,residential,False,False,100.249,,"LINESTRING (-49.7390363 -18.2206186, -49.738178 -18.2210035)",,
373964624,Avenida Tancredo Rodrigues da Cunha,residential,False,True,167.999,,"LINESTRING (-49.7390363 -18.2206186, -49.7404345 -18.2198983)",,
311061220,Avenida Presidente Vargas,residential,False,False,85.832,,"LINESTRING (-49.7369213 -18.2148721, -49.737682 -18.2146006)",,
311061220,Avenida Presidente Vargas,residential,False,True,109.999,,"LINESTRING (-49.7369213 -18.2148721, -49.7359464 -18.21522)",,
316469967,Rua 01,residential,False,False,75.258,,"LINESTRING (-49.7369213 -18.2148721, -49.7366572 -18.2142435)",,
316469967,Rua 01,residential,False,True,155.251,,"LINESTRING (-49.7369213 -18.2148721, -49.7374477 -18.2161757)",,
310676494,Rua Santa Helena,residential,False,False,75.487,,"LINESTRING (-49.7370541 -18.2215675, -49.7368344 -18.2209215)",,
373964624,Avenida Tancredo Rodrigues da Cunha,residential,False,True,134.254,,"LINESTRING (-49.7370541 -18.2215675, -49.738178 -18.2210035)",,
310676492,Avenida Carolina Vieira da Mota,tertiary,True,False,137.259,,"LINESTRING (-49.7422876 -18.2157231, -49.7434457 -18.2151631)",,
311035884,Rua 6,residential,False,False,7.696,,"LINESTRING (-49.7422876 -18.2157231, -49.7423173 -18.2157863)",,
311035884,Rua 6,residential,False,True,121.964,,"LINESTRING (-49.7422876 -18.2157231, -49.7417669 -18.2147441)",,
246677177,Rua 03,residential,False,False,77.673,,"LINESTRING (-49.7412952 -18.2195211, -49.7409747 -18.2188924)",,
246677177,Rua 03,residential,False,True,74.079,,"LINESTRING (-49.7412952 -18.2195211, -49.7416136 -18.2201147)",,
373964624,Avenida Tancredo Rodrigues da Cunha,residential,False,False,100.117,,"LINESTRING (-49.7412952 -18.2195211, -49.7404345 -18.2198983)",,
373964624,Avenida Tancredo Rodrigues da Cunha,residential,False,True,74.048,,"LINESTRING (-49.7412952 -18.2195211, -49.7419087 -18.2191988)",,
