osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,junction
298458352,True,Rua Cícero Soares,primary,False,68.997,"LINESTRING (-39.2841107 -11.5628329, -39.2839133 -11.5634225)",,,,
235790105,False,Avenida Getúlio Vargas,primary,True,10.327,"LINESTRING (-39.2841107 -11.5628329, -39.284122 -11.5628079, -39.284142 -11.562788, -39.2841674 -11.5627598)",,,,
181347808,False,Rua João Nunes da Cunha,residential,True,79.588,"LINESTRING (-39.2878142 -11.5586476, -39.2883081 -11.559175)",,,,
235790105,False,Avenida Getúlio Vargas,primary,False,11.847,"LINESTRING (-39.2878142 -11.5586476, -39.2877473 -11.5587316)",,,,
235254578,False,Rua Belo Horizonte,residential,True,50.83,"LINESTRING (-39.2823953 -11.55859, -39.2827292 -11.5589093)",,,,
235254580,False,Rua Teodoro Ramos,residential,True,85.586,"LINESTRING (-39.2823953 -11.55859, -39.2817968 -11.5590886)",,,,
181347782,False,Rua Avelino José dos Santos,residential,True,129.589,"LINESTRING (-39.2833056 -11.5594138, -39.2823601 -11.560121)",,,,
235254576,False,Travessa Osvaldo Amancio,residential,True,61.541,"LINESTRING (-39.2833056 -11.5594138, -39.2837432 -11.5590638)",,,,
235254578,False,Rua Belo Horizonte,residential,False,84.202,"LINESTRING (-39.2833056 -11.5594138, -39.2827292 -11.5589093)",,,,
235254578,False,Rua Belo Horizonte,residential,True,51.772,"LINESTRING (-39.2833056 -11.5594138, -39.2836435 -11.5597412)",,,,
181347672,False,Rua João Martins Ramos,residential,True,76.155,"LINESTRING (-39.2804659 -11.5596671, -39.2801771 -11.5602908)",,,,
235417432,True,Rua Antônio Calixto da Cunha,tertiary,False,44.888999999999996,"LINESTRING (-39.2804659 -11.5596671, -39.2806052 -11.5597896, -39.2807726 -11.5599367)",BA-120,,,
235254578,False,Rua Belo Horizonte,residential,False,51.772,"LINESTRING (-39.2836435 -11.5597412, -39.2833056 -11.5594138)",,,,
235254578,False,Rua Belo Horizonte,residential,True,60.77,"LINESTRING (-39.2836435 -11.5597412, -39.2840455 -11.5601201)",,,,
235419697,False,Rua Agemiro Ramos Gordiano,residential,False,121.724,"LINESTRING (-39.2836435 -11.5597412, -39.2829652 -11.5606111)",,,,
181347782,False,Rua Avelino José dos Santos,residential,False,129.589,"LINESTRING (-39.2823601 -11.560121, -39.2833056 -11.5594138)",,,,
181347782,False,Rua Avelino José dos Santos,residential,True,100.613,"LINESTRING (-39.2823601 -11.560121, -39.2816397 -11.5606872)",,,,
195281619,False,Travessa José Avelino dos Santos,residential,False,85.538,"LINESTRING (-39.2823601 -11.560121, -39.2826822 -11.5603746, -39.2829652 -11.5606111)",,,,
"[235254577, 195281619]",False,"['Rua Santa Terezinha', 'Travessa José Avelino dos Santos']",residential,True,118.24900000000001,"LINESTRING (-39.2823601 -11.560121, -39.2820979 -11.5598938, -39.281868 -11.5596893, -39.2818402 -11.5596607, -39.2818341 -11.5596505, -39.2818328 -11.5596361, -39.2818335 -11.5596259, -39.2818392 -11.559617, -39.2820966 -11.5594045)",,,,
181347638,False,Rua Otávio Magabeira,residential,True,114.146,"LINESTRING (-39.2842338 -11.5603029, -39.2835137 -11.5610486)",,,,
235254578,False,Rua Belo Horizonte,residential,False,28.878,"LINESTRING (-39.2842338 -11.5603029, -39.2840455 -11.5601201)",,,,
235254578,False,Rua Belo Horizonte,residential,True,39.772,"LINESTRING (-39.2842338 -11.5603029, -39.284494 -11.5605538)",,,,
181347672,False,Rua João Martins Ramos,residential,False,76.155,"LINESTRING (-39.2801771 -11.5602908, -39.2804659 -11.5596671)",,,,
181347672,False,Rua João Martins Ramos,residential,True,42.133,"LINESTRING (-39.2801771 -11.5602908, -39.2800206 -11.5606373)",,,,
181347693,False,Rua Ludovico Lopes de Araujo,residential,False,24.32,"LINESTRING (-39.2801771 -11.5602908, -39.2799912 -11.5601697)",,,,
181347672,False,Rua João Martins Ramos,residential,False,42.133,"LINESTRING (-39.2800206 -11.5606373, -39.2801771 -11.5602908)",,,,
181347672,False,Rua João Martins Ramos,residential,True,69.987,"LINESTRING (-39.2800206 -11.5606373, -39.2797464 -11.5612065)",,,,
181347782,False,Rua Avelino José dos Santos,residential,False,115.06500000000001,"LINESTRING (-39.2800206 -11.5606373, -39.2803827 -11.5607756, -39.2807874 -11.5609372, -39.2810047 -11.5610127)",,,,
181347782,False,Rua Avelino José dos Santos,residential,False,100.613,"LINESTRING (-39.2816397 -11.5606872, -39.2823601 -11.560121)",,,,
