osmid,oneway,highway,reversed,length,geometry,name,access
192024345,True,residential,False,28.726,"LINESTRING (-40.1901743 -10.4618311, -40.1903012 -10.4620573)",,
178495987,True,secondary,False,97.265,"LINESTRING (-40.1901743 -10.4618311, -40.1907868 -10.4618271, -40.1909986 -10.4618144, -40.191063 -10.4618073)",,
192016547,False,secondary,False,23.887,"LINESTRING (-40.1865239 -10.4627072, -40.1863235 -10.4626217)",Avenida 2 de Julho,
1060558671,True,tertiary,False,104.521,"LINESTRING (-40.1865239 -10.4627072, -40.1861486 -10.4635717)",Rua Floriano Peixoto,
178495979,True,secondary_link,False,24.605999999999998,"LINESTRING (-40.1876195 -10.4598364, -40.1876436 -10.45987, -40.187653 -10.4598914, -40.1876624 -10.4599313, -40.1876649 -10.459961, -40.1876689 -10.459993, -40.1876708 -10.4600204, -40.1876731 -10.4600467)",Rua Floriano Peixoto,
178808782,True,secondary,False,147.03900000000002,"LINESTRING (-40.1876195 -10.4598364, -40.1877469 -10.4596742, -40.1878904 -10.459512, -40.1880017 -10.4593814, -40.1881425 -10.4591816, -40.1882277 -10.4590669, -40.1883443 -10.4589119, -40.1884496 -10.4587978)",,
685872624,False,tertiary,True,60.532,"LINESTRING (-40.1876195 -10.4598364, -40.1875725 -10.4597747, -40.1875437 -10.4597213, -40.1875243 -10.4596597, -40.187529 -10.4595888, -40.187539 -10.4595073, -40.1875516 -10.4594126, -40.1875497 -10.4593824, -40.18754 -10.4593502, -40.1875222 -10.459326)",Rua dos Operarios,
178495981,True,secondary,False,89.964,"LINESTRING (-40.1884032 -10.4635204, -40.187649 -10.4631971)",Avenida 2 de Julho,
178495977,False,secondary,False,96.038,"LINESTRING (-40.1884032 -10.4635204, -40.1882755 -10.4637521, -40.188022 -10.4640919, -40.1879145 -10.464236)",Rua Barão de Cotegipe,
178495974,True,secondary,False,94.824,"LINESTRING (-40.1870351 -10.4615262, -40.187817 -10.461895)",Avenida Antônio Laurindo,
178808773,True,secondary,False,8.438,"LINESTRING (-40.1870351 -10.4615262, -40.1870021 -10.4615948)",Rua Floriano Peixoto,
178495976,True,secondary,False,2.082,"LINESTRING (-40.1868205 -10.4614134, -40.1868295 -10.4613969)",Rua Floriano Peixoto,
178495986,True,secondary,False,43.155,"LINESTRING (-40.1904157 -10.4622419, -40.1902682 -10.4622755, -40.1901213 -10.4623197, -40.1900348 -10.4623428)",Rua Rui Barbosa,
178495986,True,secondary,False,7.401999999999999,"LINESTRING (-40.1916119 -10.4617569, -40.1916472 -10.4617584, -40.191677 -10.4617708)",Rua Rui Barbosa,
178495986,True,secondary,False,138.697,"LINESTRING (-40.189329 -10.4626691, -40.1886884 -10.4632408, -40.1885596 -10.4633516, -40.1884032 -10.4635204)",Rua Rui Barbosa,
178495987,True,secondary,False,59.749,"LINESTRING (-40.189329 -10.4626691, -40.189495 -10.4624354, -40.1895465 -10.4623339, -40.1895921 -10.4622025)",,
762132761,False,residential,False,99.54,"LINESTRING (-40.1861486 -10.4635717, -40.1870086 -10.4638652)",Rua Coronel Antônio Felix,
762132761,False,residential,True,24.598,"LINESTRING (-40.1861486 -10.4635717, -40.1859351 -10.463502)",Rua Coronel Antônio Felix,
1060558671,True,tertiary,False,96.181,"LINESTRING (-40.1861486 -10.4635717, -40.1860521 -10.4637917, -40.1860383 -10.4638271, -40.1859887 -10.463866, -40.1859364 -10.4638805, -40.1858968 -10.4638759, -40.1858663 -10.4638634, -40.1858462 -10.4638462, -40.1858345 -10.4638317, -40.1858274 -10.4638123, -40.1858211 -10.4637842, -40.1858251 -10.4637414, -40.1858385 -10.4637045, -40.1859351 -10.463502)",Rua Floriano Peixoto,
178808773,True,secondary,False,46.305,"LINESTRING (-40.1876731 -10.4600467, -40.1875095 -10.4604308)",Rua Floriano Peixoto,
178495987,True,secondary,False,49.027,"LINESTRING (-40.1911654 -10.4617961, -40.1912304 -10.4617909, -40.1913105 -10.4617839, -40.1914302 -10.4617704, -40.1915107 -10.4617661, -40.1916119 -10.4617569)",,
192024355,True,tertiary,False,57.057,"LINESTRING (-40.1911654 -10.4617961, -40.1911982 -10.4616392, -40.1912203 -10.4615528, -40.1912438 -10.4614519, -40.1912713 -10.4613814, -40.191304 -10.4613029)",,
178495973,True,secondary_link,False,27.915,"LINESTRING (-40.1870021 -10.4615948, -40.1869766 -10.4616066, -40.1869385 -10.4616066, -40.1868929 -10.461599, -40.1868634 -10.4615848, -40.1868286 -10.4615581, -40.1868058 -10.4615373, -40.186783 -10.4615116)",,
178808773,True,secondary,False,134.294,"LINESTRING (-40.1870021 -10.4615948, -40.1869745 -10.4616556, -40.1865239 -10.4627072)",Rua Floriano Peixoto,
178495977,False,secondary,True,96.03800000000001,"LINESTRING (-40.1879145 -10.464236, -40.188022 -10.4640919, -40.1882755 -10.4637521, -40.1884032 -10.4635204)",Rua Barão de Cotegipe,
762132761,False,residential,True,107.97999999999999,"LINESTRING (-40.1879145 -10.464236, -40.1877858 -10.4641502, -40.1876889 -10.4640942, -40.1875843 -10.4640487, -40.1873036 -10.463955, -40.1870086 -10.4638652)",Rua Coronel Antônio Felix,
192016523,False,residential,True,138.644,"LINESTRING (-40.1859351 -10.463502, -40.1847259 -10.4631269)",Rua Lelis Piedade,
762132761,False,residential,False,24.598,"LINESTRING (-40.1859351 -10.463502, -40.1861486 -10.4635717)",Rua Coronel Antônio Felix,
1060558671,True,tertiary,False,106.701,"LINESTRING (-40.1859351 -10.463502, -40.1863235 -10.4626217)",Rua Floriano Peixoto,
178495976,True,secondary,False,38.756,"LINESTRING (-40.1873265 -10.4603486, -40.1874574 -10.4600247)",Rua Floriano Peixoto,
192160707,True,secondary_link,False,21.999,"LINESTRING (-40.1873265 -10.4603486, -40.1875095 -10.4604308)",,
178495976,True,secondary,False,2.09,"LINESTRING (-40.186783 -10.4615116, -40.1867897 -10.461494)",Rua Floriano Peixoto,
178495976,True,secondary,False,27.433,"LINESTRING (-40.1874574 -10.4600247, -40.1876195 -10.4598364)",Rua Floriano Peixoto,
685872602,False,residential,False,22.955,"LINESTRING (-40.1886321 -10.4585868, -40.1887149 -10.4583971)",Rua José Dionisio,
178808787,False,secondary,False,44.197,"LINESTRING (-40.1886321 -10.4585868, -40.1885891 -10.4587503, -40.1885388 -10.4588816, -40.1885066 -10.458964)",Rua Conego Hugo,
178495974,True,secondary,False,34.723,"LINESTRING (-40.1891223 -10.4624322, -40.1891711 -10.4624931, -40.1892315 -10.462563, -40.189329 -10.4626691)",Avenida Antônio Laurindo,
178808782,True,secondary,False,30.845,"LINESTRING (-40.1884496 -10.4587978, -40.1885485 -10.4586949, -40.1886321 -10.4585868)",,
192160852,True,secondary_link,False,19.592,"LINESTRING (-40.1884496 -10.4587978, -40.1884979 -10.4589151, -40.1885066 -10.458964)",,
192160770,True,tertiary,False,150.521,"LINESTRING (-40.1886642 -10.4610372, -40.1872922 -10.4609273)",Travessa Conego Hugo,
178808787,False,secondary,False,99.33200000000001,"LINESTRING (-40.1886642 -10.4610372, -40.1886776 -10.4611519, -40.1887259 -10.4615344, -40.1887689 -10.4618087, -40.1887876 -10.4619221)",Rua Conego Hugo,
178808787,False,secondary,True,166.239,"LINESTRING (-40.1886642 -10.4610372, -40.1886199 -10.4606257, -40.1885784 -10.4602248, -40.1885583 -10.4600467, -40.1885207 -10.4597144, -40.1885144 -10.4595498)",Rua Conego Hugo,
178808787,False,secondary,False,30.015,"LINESTRING (-40.1884872 -10.4592812, -40.1885144 -10.4595498)",Rua Conego Hugo,
