osmid,oneway,highway,maxspeed,reversed,length,geometry,ref,lanes,name
365917901,True,primary_link,30,False,59.717,"LINESTRING (-38.8214626 -4.8154286, -38.8210321 -4.8151055)",,,
365920734,False,residential,,True,35.611,"LINESTRING (-38.8206123 -4.8153889, -38.8209073 -4.8152618)",,,
365917904,True,tertiary,30,False,334.85999999999996,"LINESTRING (-38.8206123 -4.8153889, -38.8206289 -4.8155583, -38.8207091 -4.8163751, -38.8208056 -4.8172563, -38.8208903 -4.8182203, -38.8208736 -4.8183859)",,,
365918064,True,primary,60,False,140.999,"LINESTRING (-38.8224229 -4.8162606, -38.8214626 -4.8154286)",BR-122,,
388256136,False,primary,60,True,283.616,"LINESTRING (-38.8224229 -4.8162606, -38.8243755 -4.8179098)",BR-122,2,
1253579172,False,residential,,False,128.17,"LINESTRING (-38.8174811 -4.8180099, -38.8172292 -4.8191349)",,,
565752786,False,residential,30,False,68.95,"LINESTRING (-38.8174811 -4.8180099, -38.8178029 -4.8181756, -38.8180555 -4.8182372)",,,
443351201,False,residential,30,False,10.892,"LINESTRING (-38.8209121 -4.8186793, -38.8209414 -4.8187728)",,,
365920482,False,residential,,True,94.582,"LINESTRING (-38.8209121 -4.8186793, -38.8204427 -4.818805, -38.8202186 -4.818912, -38.8201392 -4.8190004)",,,
443351201,False,residential,30,True,32.907,"LINESTRING (-38.8209121 -4.8186793, -38.8208903 -4.8184955, -38.8208736 -4.8183859)",,,
388242207,False,residential,30,False,90.318,"LINESTRING (-38.8201392 -4.8190004, -38.8208471 -4.8194031)",,,Avenida João de Almeida
365920482,False,residential,,False,94.582,"LINESTRING (-38.8201392 -4.8190004, -38.8202186 -4.818912, -38.8204427 -4.818805, -38.8209121 -4.8186793)",,,
"[443351193, 565752786]",False,residential,30,True,249.413,"LINESTRING (-38.8201392 -4.8190004, -38.8198917 -4.8190213, -38.8188275 -4.8185124, -38.8183286 -4.8183039, -38.8180555 -4.8182372)",,,
443351197,False,residential,30,True,32.58,"LINESTRING (-38.8211498 -4.8188922, -38.8210003 -4.8191445)",,,
443351199,False,residential,30,False,26.636,"LINESTRING (-38.8211498 -4.8188922, -38.8209414 -4.8187728)",,,
443351199,False,residential,30,True,29.484,"LINESTRING (-38.8211498 -4.8188922, -38.82139 -4.8190063)",,,
443351197,False,residential,30,False,91.613,"LINESTRING (-38.8204268 -4.8201126, -38.8208471 -4.8194031)",,,
1253579168,False,residential,,False,29.948,"LINESTRING (-38.8204268 -4.8201126, -38.8206846 -4.8201935)",,,
365920730,False,residential,,False,85.551,"LINESTRING (-38.8210839 -4.819535, -38.8206846 -4.8201935)",,,Avenida Doutor Nelson de Andrade Sales
365920730,False,residential,,True,56.25,"LINESTRING (-38.8210839 -4.819535, -38.8213713 -4.819118)",,,Avenida Doutor Nelson de Andrade Sales
388242207,False,residential,30,False,68.438,"LINESTRING (-38.8210839 -4.819535, -38.8216201 -4.8198405)",,,Avenida João de Almeida
388242207,False,residential,30,True,30.059,"LINESTRING (-38.8210839 -4.819535, -38.8208471 -4.8194031)",,,Avenida João de Almeida
365920730,False,residential,,False,56.25,"LINESTRING (-38.8213713 -4.819118, -38.8210839 -4.819535)",,,Avenida Doutor Nelson de Andrade Sales
365920730,False,residential,,True,12.592,"LINESTRING (-38.8213713 -4.819118, -38.82139 -4.8190063)",,,Avenida Doutor Nelson de Andrade Sales
365921834,False,residential,,False,68.029,"LINESTRING (-38.8213713 -4.819118, -38.8219524 -4.8193155)",,,Rua Vereador Armando Queiroz
365920730,False,residential,,False,12.592,"LINESTRING (-38.82139 -4.8190063, -38.8213713 -4.819118)",,,Avenida Doutor Nelson de Andrade Sales
443351199,False,residential,30,False,29.484,"LINESTRING (-38.82139 -4.8190063, -38.8211498 -4.8188922)",,,
365920730,False,residential,,True,299.393,"LINESTRING (-38.82139 -4.8190063, -38.8217627 -4.8180762, -38.8219887 -4.8175124, -38.8222156 -4.8169498, -38.8223936 -4.8165064)",,,Avenida Doutor Nelson de Andrade Sales
365920730,False,residential,,False,299.39300000000003,"LINESTRING (-38.8223936 -4.8165064, -38.8222156 -4.8169498, -38.8219887 -4.8175124, -38.8217627 -4.8180762, -38.82139 -4.8190063)",,,Avenida Doutor Nelson de Andrade Sales
365920733,False,residential,20,False,215.11400000000003,"LINESTRING (-38.8223936 -4.8165064, -38.8219195 -4.8161094, -38.8209073 -4.8152618)",,,Avenida Deputado Brasilino de Freitas
365920733,False,residential,20,True,272.602,"LINESTRING (-38.8223936 -4.8165064, -38.8233139 -4.8172769, -38.8242772 -4.8180835)",,,Avenida Deputado Brasilino de Freitas
365920731,False,residential,,False,66.36,"LINESTRING (-38.8248148 -4.8198479, -38.8245036 -4.819338)",,,Rua Francisco Clementino Lima
443351188,False,residential,30,False,51.687,"LINESTRING (-38.8248148 -4.8198479, -38.8244019 -4.8200642)",,,Avenida Francisco Rodrigues da Costa
365921831,False,residential,,False,59.455,"LINESTRING (-38.8239663 -4.8185193, -38.8242772 -4.8180835)",,,Rua Francisco Clementino Lima
365921831,False,residential,,True,37.028,"LINESTRING (-38.8239663 -4.8185193, -38.8241492 -4.818798)",,,Rua Francisco Clementino Lima
365921836,False,residential,,False,103.216,"LINESTRING (-38.8239663 -4.8185193, -38.8234425 -4.8192869)",,,
365921831,False,residential,,True,59.455,"LINESTRING (-38.8242772 -4.8180835, -38.8239663 -4.8185193)",,,Rua Francisco Clementino Lima
1046543535,False,residential,20,True,109.751,"LINESTRING (-38.8242772 -4.8180835, -38.8250435 -4.8187089)",,,
365920733,False,residential,20,False,272.602,"LINESTRING (-38.8242772 -4.8180835, -38.8233139 -4.8172769, -38.8223936 -4.8165064)",,,Avenida Deputado Brasilino de Freitas
365921832,False,residential,,True,46.367,"LINESTRING (-38.8234425 -4.8192869, -38.8238385 -4.8194217)",,,Rua Neto Brasilino
365921836,False,residential,,True,103.216,"LINESTRING (-38.8234425 -4.8192869, -38.8239663 -4.8185193)",,,
365921832,False,residential,,False,194.56,"LINESTRING (-38.8234425 -4.8192869, -38.8228418 -4.8191135, -38.8221978 -4.8189277, -38.8219524 -4.8193155)",,,Rua Neto Brasilino
365921832,False,residential,,True,69.019,"LINESTRING (-38.8216201 -4.8198405, -38.8219524 -4.8193155)",,,Rua Neto Brasilino
388242207,False,residential,30,False,80.116,"LINESTRING (-38.8216201 -4.8198405, -38.8222477 -4.8201983)",,,Avenida João de Almeida
388242207,False,residential,30,True,68.438,"LINESTRING (-38.8216201 -4.8198405, -38.8210839 -4.819535)",,,Avenida João de Almeida
365921832,False,residential,,False,231.65699999999998,"LINESTRING (-38.8216201 -4.8198405, -38.8214493 -4.8201811, -38.8209885 -4.8218206)",,,Rua Neto Brasilino
388242209,False,residential,,False,72.502,"LINESTRING (-38.8209885 -4.8218206, -38.8203508 -4.8216745)",,,Rua Chico Mana
365921832,False,residential,,True,231.65699999999998,"LINESTRING (-38.8209885 -4.8218206, -38.8214493 -4.8201811, -38.8216201 -4.8198405)",,,Rua Neto Brasilino
388242209,False,residential,,True,78.606,"LINESTRING (-38.8209885 -4.8218206, -38.8212869 -4.8218967, -38.8216758 -4.8219958)",,,Rua Chico Mana
365920734,False,residential,,False,35.611,"LINESTRING (-38.8209073 -4.8152618, -38.8206123 -4.8153889)",,,
365920734,False,residential,,True,22.21,"LINESTRING (-38.8209073 -4.8152618, -38.8210321 -4.8151055)",,,
365920733,False,residential,20,True,215.11400000000003,"LINESTRING (-38.8209073 -4.8152618, -38.8219195 -4.8161094, -38.8223936 -4.8165064)",,,Avenida Deputado Brasilino de Freitas
365920734,False,residential,,False,22.21,"LINESTRING (-38.8210321 -4.8151055, -38.8209073 -4.8152618)",,,
365921832,False,residential,,False,92.044,"LINESTRING (-38.8250435 -4.8187089, -38.8245036 -4.819338)",,,Rua Neto Brasilino
1046543535,False,residential,20,False,109.751,"LINESTRING (-38.8250435 -4.8187089, -38.8242772 -4.8180835)",,,
365920731,False,residential,,True,66.36,"LINESTRING (-38.8245036 -4.819338, -38.8248148 -4.8198479)",,,Rua Francisco Clementino Lima
365921831,False,residential,,False,71.746,"LINESTRING (-38.8245036 -4.819338, -38.8241492 -4.818798)",,,Rua Francisco Clementino Lima
365921832,False,residential,,True,92.044,"LINESTRING (-38.8245036 -4.819338, -38.8250435 -4.8187089)",,,Rua Neto Brasilino
365921832,False,residential,,False,89.678,"LINESTRING (-38.8245036 -4.819338, -38.8243083 -4.8195816, -38.8238385 -4.8194217)",,,Rua Neto Brasilino
365921832,False,residential,,False,69.019,"LINESTRING (-38.8219524 -4.8193155, -38.8216201 -4.8198405)",,,Rua Neto Brasilino
365921834,False,residential,,False,77.549,"LINESTRING (-38.8219524 -4.8193155, -38.8226312 -4.8194854)",,,Rua Vereador Armando Queiroz
365921834,False,residential,,True,68.029,"LINESTRING (-38.8219524 -4.8193155, -38.8213713 -4.819118)",,,Rua Vereador Armando Queiroz
365921832,False,residential,,True,194.56,"LINESTRING (-38.8219524 -4.8193155, -38.8221978 -4.8189277, -38.8228418 -4.8191135, -38.8234425 -4.8192869)",,,Rua Neto Brasilino
365921834,False,residential,,True,77.549,"LINESTRING (-38.8226312 -4.8194854, -38.8219524 -4.8193155)",,,Rua Vereador Armando Queiroz
365921835,False,residential,,False,89.942,"LINESTRING (-38.8226312 -4.8194854, -38.8222477 -4.8201983)",,,Rua Vereador Francisco Rodrigues Sobrinho
365921834,False,residential,,False,173.492,"LINESTRING (-38.8226312 -4.8194854, -38.8235607 -4.819883, -38.8237782 -4.820391)",,,Rua Vereador Armando Queiroz
443351188,False,residential,30,False,75.831,"LINESTRING (-38.8237782 -4.820391, -38.8231679 -4.8206996)",,,Avenida Francisco Rodrigues da Costa
443351188,False,residential,30,True,78.079,"LINESTRING (-38.8237782 -4.820391, -38.8244019 -4.8200642)",,,Avenida Francisco Rodrigues da Costa
365921834,False,residential,,True,173.492,"LINESTRING (-38.8237782 -4.820391, -38.8235607 -4.819883, -38.8226312 -4.8194854)",,,Rua Vereador Armando Queiroz
365921835,False,residential,,True,89.942,"LINESTRING (-38.8222477 -4.8201983, -38.8226312 -4.8194854)",,,Rua Vereador Francisco Rodrigues Sobrinho
388242207,False,residential,30,False,13.584,"LINESTRING (-38.8222477 -4.8201983, -38.8223531 -4.8202607)",,,Avenida João de Almeida
388242207,False,residential,30,True,80.116,"LINESTRING (-38.8222477 -4.8201983, -38.8216201 -4.8198405)",,,Avenida João de Almeida
388242207,False,residential,30,False,82.713,"LINESTRING (-38.8234545 -4.8208604, -38.8241068 -4.8212221)",,,Avenida João de Almeida
388242207,False,residential,30,True,36.444,"LINESTRING (-38.8234545 -4.8208604, -38.8231679 -4.8206996)",,,Avenida João de Almeida
388242208,False,residential,,False,58.5,"LINESTRING (-38.8234545 -4.8208604, -38.823256 -4.8213479)",,,Rua Raimundo Augustinho
388242208,False,residential,,True,53.329,"LINESTRING (-38.8228552 -4.8223744, -38.8230214 -4.8219243)",,,Rua Raimundo Augustinho
388242209,False,residential,,False,71.957,"LINESTRING (-38.8228552 -4.8223744, -38.8222491 -4.822142)",,,Rua Chico Mana
"[388242209, 388258134]",False,residential,,True,190.519,"LINESTRING (-38.8228552 -4.8223744, -38.8238941 -4.8228201, -38.8240929 -4.8222683)",,,"['Rua Antonio Cavalcante', 'Rua Chico Mana']"
388242209,False,residential,,False,65.57,"LINESTRING (-38.8222491 -4.822142, -38.8216758 -4.8219958)",,,Rua Chico Mana
388242209,False,residential,,True,71.957,"LINESTRING (-38.8222491 -4.822142, -38.8228552 -4.8223744)",,,Rua Chico Mana
388258129,False,residential,,True,53.104,"LINESTRING (-38.8222491 -4.822142, -38.8223866 -4.8216845)",,,Rua José Panacio
388242209,False,residential,,True,72.502,"LINESTRING (-38.8203508 -4.8216745, -38.8209885 -4.8218206)",,,Rua Chico Mana
