osmid,oneway,name,highway,maxspeed,reversed,length,geometry,lanes,ref,junction
160245305,True,Avenida Major Amarante,tertiary,40,False,141.848,"LINESTRING (-60.1443344 -12.7392851, -60.1430777 -12.7396384)",,,
160250739,True,Rua Costa e Silva,residential,30,False,9.503,"LINESTRING (-60.1443344 -12.7392851, -60.1443108 -12.7392028)",,,
160250745,True,Rua Presidente Médice,residential,30,False,9.694,"LINESTRING (-60.1419767 -12.7399479, -60.1419524 -12.739864)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,124.272,"LINESTRING (-60.1430777 -12.7396384, -60.1419767 -12.7399479)",,,
160250750,True,Rua Castelo Branco,residential,30,False,118.458,"LINESTRING (-60.1430777 -12.7396384, -60.1433686 -12.7406495, -60.1433728 -12.7406641)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,123.527,"LINESTRING (-60.149772 -12.7377564, -60.1486776 -12.738064)",,,
1199398982,True,Rua Marcos da Luz,residential,30,False,9.071,"LINESTRING (-60.149772 -12.7377564, -60.14975 -12.7376777)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,125.494,"LINESTRING (-60.1486776 -12.738064, -60.1475658 -12.7383766)",,,
160385475,True,Rua Nelson Treméa,residential,30,False,119.09899999999999,"LINESTRING (-60.1486776 -12.738064, -60.1489677 -12.7390893, -60.1489697 -12.7390965)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,124.94,"LINESTRING (-60.1475658 -12.7383766, -60.1464589 -12.7386878)",,,
160385476,False,Rua Ricardo Franco,residential,30,True,9.236,"LINESTRING (-60.1475658 -12.7383766, -60.1475429 -12.7382966)",,,
160385476,False,Rua Ricardo Franco,residential,30,False,118.966,"LINESTRING (-60.1475658 -12.7383766, -60.1478571 -12.7393986, -60.1478596 -12.7394074)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,124.254,"LINESTRING (-60.1464589 -12.7386878, -60.1453587 -12.7389994)",,,
160385465,True,Rua Princesa Isabel,residential,30,False,9.327,"LINESTRING (-60.1464589 -12.7386878, -60.1464358 -12.738607)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,126.702,"LINESTRING (-60.1508945 -12.7374408, -60.149772 -12.7377564)",,,
160245305,True,Avenida Major Amarante,tertiary,40,False,115.546,"LINESTRING (-60.1453587 -12.7389994, -60.1443344 -12.7392851)",,,
160250726,True,Rua Juscelino Kubitschek,residential,30,False,118.47600000000001,"LINESTRING (-60.1453587 -12.7389994, -60.1454513 -12.7393121, -60.1455948 -12.7398104, -60.1456547 -12.7400124, -60.145658 -12.7400241)",,,
160250750,True,Rua Castelo Branco,residential,30,False,121.923,"LINESTRING (-60.1427495 -12.7384996, -60.1430536 -12.7395552)",,,
160250748,True,Avenida Liberdade,residential,40,False,124.892,"LINESTRING (-60.1492256 -12.7399884, -60.1481199 -12.7403021)",,,
160385475,True,Rua Nelson Treméa,residential,30,False,101.812,"LINESTRING (-60.1492256 -12.7399884, -60.149487 -12.7408678)",,,
160250748,True,Avenida Liberdade,residential,40,False,124.942,"LINESTRING (-60.1481199 -12.7403021, -60.1470099 -12.7406027)",,,
160385476,False,Rua Ricardo Franco,residential,30,False,102.266,"LINESTRING (-60.1481199 -12.7403021, -60.1483717 -12.7411884)",,,
160385476,False,Rua Ricardo Franco,residential,30,True,103.414,"LINESTRING (-60.1481199 -12.7403021, -60.1478596 -12.7394074)",,,
160250726,True,Rua Juscelino Kubitschek,residential,30,False,120.672,"LINESTRING (-60.1450489 -12.7378659, -60.1453359 -12.7389144)",,,
332913307,True,Avenida Marechal Rondon,secondary,60,False,117.034,"LINESTRING (-60.1450489 -12.7378659, -60.1440098 -12.7381497)",2,BR-364,
160250739,True,Rua Costa e Silva,residential,30,False,103.859,"LINESTRING (-60.1448864 -12.7412119, -60.1446277 -12.7403126)",,,
160250748,True,Avenida Liberdade,residential,40,False,115.881,"LINESTRING (-60.145913 -12.7409231, -60.1448864 -12.7412119)",,,
160385476,False,Rua Ricardo Franco,residential,30,True,102.266,"LINESTRING (-60.1483717 -12.7411884, -60.1481199 -12.7403021)",,,
331121404,False,Avenida Barão do Rio Branco,residential,40,False,126.106,"LINESTRING (-60.1483717 -12.7411884, -60.149487 -12.7408678)",,,
332913307,True,Avenida Marechal Rondon,secondary,60,False,142.119,"LINESTRING (-60.1440098 -12.7381497, -60.1427495 -12.7384996)",2,BR-364,
331121404,False,Avenida Barão do Rio Branco,residential,40,False,123.835,"LINESTRING (-60.149487 -12.7408678, -60.1505844 -12.7405603)",,,
331121404,False,Avenida Barão do Rio Branco,residential,40,True,126.106,"LINESTRING (-60.149487 -12.7408678, -60.1483717 -12.7411884)",,,
160385478,True,Rua Marcos da Luz,residential,30,False,102.646,"LINESTRING (-60.1505844 -12.7405603, -60.1503005 -12.7396797)",,,
331121404,False,Avenida Barão do Rio Branco,residential,40,True,123.835,"LINESTRING (-60.1505844 -12.7405603, -60.149487 -12.7408678)",,,
160250748,True,Avenida Liberdade,residential,40,False,121.53,"LINESTRING (-60.1503005 -12.7396797, -60.1492256 -12.7399884)",,,
160385478,True,Rua Marcos da Luz,residential,30,False,102.167,"LINESTRING (-60.1503005 -12.7396797, -60.1500426 -12.738796)",,,
160250748,True,Avenida Liberdade,residential,40,False,124.187,"LINESTRING (-60.1470099 -12.7406027, -60.145913 -12.7409231)",,,
160385465,True,Rua Princesa Isabel,residential,30,False,102.315,"LINESTRING (-60.1470099 -12.7406027, -60.1467524 -12.7397175)",,,
160385472,True,Rua Duque de Caxias,residential,30,False,122.095,"LINESTRING (-60.1505743 -12.7363042, -60.1508725 -12.737363)",,,
332913307,True,Avenida Marechal Rondon,secondary,60,False,126.904,"LINESTRING (-60.1505743 -12.7363042, -60.1494509 -12.7366233)",2,BR-364,
160385475,True,Rua Nelson Treméa,residential,30,False,9.149,"LINESTRING (-60.1486551 -12.7379847, -60.1486776 -12.738064)",,,
332913304,True,Avenida Major Amarante,tertiary,40,False,123.56,"LINESTRING (-60.1486551 -12.7379847, -60.14975 -12.7376777)",,,
160250750,True,Rua Castelo Branco,residential,30,False,9.614,"LINESTRING (-60.1430536 -12.7395552, -60.1430777 -12.7396384)",,,
