osmid,name,highway,oneway,reversed,length,ref,maxspeed,geometry,bridge,lanes,junction
179031095,Rua Pernambuco,residential,False,False,85.96,,,"LINESTRING (-52.7047974 -26.9020297, -52.7056627 -26.9019833)",,,
179031095,Rua Pernambuco,residential,False,True,124.352,,,"LINESTRING (-52.7047974 -26.9020297, -52.7035448 -26.9020831)",,,
333275807,Rua Mato Grosso,residential,False,False,116.824,,,"LINESTRING (-52.7047974 -26.9020297, -52.7049573 -26.9030706)",,,
179031095,Rua Pernambuco,residential,False,False,24.128,,,"LINESTRING (-52.7033015 -26.9020856, -52.7035448 -26.9020831)",,,
333275793,Rua Pernambuco,trunk,False,False,92.788,SC-157,60,"LINESTRING (-52.7033015 -26.9020856, -52.7023719 -26.9021809)",,,
348734663,,trunk,False,True,31.174999999999997,SC-157,60,"LINESTRING (-52.7033015 -26.9020856, -52.7033806 -26.9020497, -52.7034372 -26.9020174, -52.7034681 -26.9019875, -52.7034991 -26.9019427, -52.7035181 -26.9018978)",,,
179031095,Rua Pernambuco,residential,False,False,124.352,,,"LINESTRING (-52.7035448 -26.9020831, -52.7047974 -26.9020297)",,,
179031095,Rua Pernambuco,residential,False,True,24.128,,,"LINESTRING (-52.7035448 -26.9020831, -52.7033015 -26.9020856)",,,
333276627,Rua Rio Grande do Sul,residential,False,False,121.059,,,"LINESTRING (-52.7035448 -26.9020831, -52.7037075 -26.9031621)",,,
333276627,Rua Rio Grande do Sul,residential,False,True,20.774,,,"LINESTRING (-52.7035448 -26.9020831, -52.7035181 -26.9018978)",,,
179031104,Rua Pernambuco,trunk,False,False,8.89,SC-157,60,"LINESTRING (-52.7023719 -26.9021809, -52.7022833 -26.9021931)",,,
333275785,Avenida Santa Catarina,trunk,True,False,125.68,SC-157,40,"LINESTRING (-52.7023719 -26.9021809, -52.7025312 -26.9033022)",,,
333275793,Rua Pernambuco,trunk,False,True,92.788,SC-157,60,"LINESTRING (-52.7023719 -26.9021809, -52.7033015 -26.9020856)",,,
348734661,Rua Pernambuco,residential,False,False,117.242,,,"LINESTRING (-52.7010939 -26.9022947, -52.6999168 -26.9023938)",,,
"[333275794, 179031092, 179031102]",Rua Pernambuco,tertiary,False,True,118.483,,,"LINESTRING (-52.7010939 -26.9022947, -52.7012582 -26.9022814, -52.7016169 -26.9022524, -52.7022833 -26.9021931)",yes,,
348734661,Rua Pernambuco,residential,False,True,111.673,,,"LINESTRING (-52.6987956 -26.9024881, -52.6999168 -26.9023938)",,,
179031089,Rua Rio de Janeiro,residential,False,True,119.699,,,"LINESTRING (-52.6980306 -26.9083491, -52.698143 -26.9094209)",,,
521527563,Rua Rio de Janeiro,tertiary,False,False,12.39,,,"LINESTRING (-52.6980306 -26.9083491, -52.6980197 -26.9082381)",,,
