osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,width,bridge
974398245,True,Rua Sergipe,tertiary,False,96.918,,"LINESTRING (-48.9732009 -21.135669, -48.9723224 -21.1359661)",2,,
165993446,True,Rua Maranhão,tertiary,False,105.693,,"LINESTRING (-48.9735375 -21.1365432, -48.973924 -21.1374227)",2,,
433865368,True,Rua Bahia,residential,False,103.363,,"LINESTRING (-48.9735375 -21.1365432, -48.9744777 -21.1362349)",,,
222527481,True,Viaduto Castelo Branco,tertiary,False,12.354,,"LINESTRING (-48.9744199 -21.1297646, -48.9743867 -21.1296579)",1,,
"[326386696, 976068498, 931408715]",False,Viaduto Castelo Branco,tertiary,True,316.745,,"LINESTRING (-48.9744199 -21.1297646, -48.9744665 -21.1300086, -48.9745059 -21.1302257, -48.9745258 -21.1303788, -48.9745319 -21.1305012, -48.974525 -21.1306214, -48.9745006 -21.1307354, -48.9744663 -21.1308418, -48.9744002 -21.1309759, -48.9743301 -21.1310727, -48.9742584 -21.1311505, -48.9742032 -21.131203, -48.974141 -21.1312525, -48.9740856 -21.1312895, -48.9740406 -21.1313159, -48.9739866 -21.1313464, -48.9739074 -21.1313796, -48.9738057 -21.1314152, -48.9735325 -21.1315071, -48.9729137 -21.1317165)",2,,viaduct
166047567,True,Rua São Paulo,tertiary,False,13.471,,"LINESTRING (-48.9743631 -21.129536, -48.9742356 -21.1295591)",2,,
166047759,True,Rua Curitiba,tertiary,False,102.271,,"LINESTRING (-48.9743631 -21.129536, -48.9742539 -21.128977, -48.9741929 -21.1286301)",1,,
326408893,True,Avenida São Domingos,primary,False,238.594,,"LINESTRING (-48.9677335 -21.1357315, -48.9679236 -21.1354752, -48.9680676 -21.1352649, -48.9689537 -21.133913)",2,,
165994649,True,Rua Belo Horizonte,residential,False,100.474,,"LINESTRING (-48.9753495 -21.1329351, -48.9750002 -21.1320923)",,,
433087101,True,Avenida Engenheiro José Nelson Machado,primary,False,154.826,,"LINESTRING (-48.9692972 -21.1340553, -48.9691164 -21.1343629, -48.9685795 -21.1352762)",2,,
433087101,True,Avenida Engenheiro José Nelson Machado,primary,False,31.89,,"LINESTRING (-48.9694416 -21.1338021, -48.9692972 -21.1340553)",2,,
"[433455984, 878500261, 1184026574]",True,Rua Amazonas,secondary,False,51.622,,"LINESTRING (-48.9694416 -21.1338021, -48.9694162 -21.1337288, -48.9693147 -21.1334363, -48.9692884 -21.1333604)",2,,yes
974132713,True,Avenida São Domingos,primary,False,106.549,60,"LINESTRING (-48.9710114 -21.1325317, -48.9700441 -21.1328544)",1,,
"[433455236, 326601932, 974398757]",True,"['Rua Brasil', 'Parque das Américas']",tertiary,False,36.454,,"LINESTRING (-48.9710114 -21.1325317, -48.9709944 -21.1324883, -48.9709061 -21.1322631, -48.9708907 -21.1322238)","['2', '3']",,yes
1178199752,True,Avenida São Domingos,primary,False,24.860999999999997,60,"LINESTRING (-48.9721002 -21.1321643, -48.9719501 -21.1322132, -48.9718742 -21.1322388)",2,,
1178199752,True,Avenida São Domingos,primary,False,75.731,60,"LINESTRING (-48.9727898 -21.1319405, -48.9723292 -21.1320873, -48.9721002 -21.1321643)",2,,
"[1178199752, 165993524]",True,Avenida São Domingos,primary,False,100.868,60,"LINESTRING (-48.9737145 -21.1316622, -48.9735991 -21.1316859, -48.9734962 -21.131712, -48.9733946 -21.1317418, -48.9731927 -21.1318072, -48.9727898 -21.1319405)",2,,
932951892,True,Rua Ceará,residential,False,91.841,,"LINESTRING (-48.9737145 -21.1316622, -48.9737313 -21.1317034, -48.9740304 -21.1324338)",,,
165994264,True,Rua Paraiba,residential,False,85.823,,"LINESTRING (-48.9757815 -21.1318381, -48.9750002 -21.1320923)",,,
165993524,True,Avenida São Domingos,primary,False,96.241,60,"LINESTRING (-48.9757815 -21.1318381, -48.9755756 -21.1318299, -48.9748591 -21.1317483)",2,,
165993524,True,Avenida São Domingos,primary,False,24.269,60,"LINESTRING (-48.9760154 -21.1318321, -48.9757815 -21.1318381)",2,,
165994369,True,Rua Ceará,residential,False,98.337,,"LINESTRING (-48.9743545 -21.1332832, -48.9746949 -21.1341086)",,,
165994529,True,Rua Pernambuco,residential,False,110.218,,"LINESTRING (-48.9743545 -21.1332832, -48.9753495 -21.1329351)",,,
165993782,True,Rua Minas Gerais,tertiary,False,100.979,,"LINESTRING (-48.9757592 -21.1368427, -48.9752451 -21.1370004, -48.9748343 -21.1371264)",,,
919022042,True,Rua Brasil,tertiary,False,106.487,40,"LINESTRING (-48.9723224 -21.1359661, -48.9722617 -21.135819, -48.9721631 -21.1355661, -48.9719733 -21.135083, -48.9719672 -21.1350676)",1,4.5,
"[1233048481, 974398243, 430450725, 1233048479]",True,"['Rua Brasil / Acesso à rua Alagoas', 'Rua Alagoas']",residential,False,203.309,,"LINESTRING (-48.9723224 -21.1359661, -48.9723046 -21.1358291, -48.9720038 -21.1351015, -48.9719931 -21.1350755, -48.9719891 -21.1350641, -48.9719937 -21.1350568, -48.972337 -21.1349361, -48.9725025 -21.1348773, -48.9726145 -21.1348375, -48.9727019 -21.1348064, -48.9728195 -21.1347646, -48.972858 -21.1347509)",,,
1121513300,True,Rua Sergipe,tertiary,False,91.115,,"LINESTRING (-48.9723224 -21.1359661, -48.9722794 -21.1359824, -48.9720918 -21.136051, -48.9718653 -21.1361396, -48.971565 -21.1362467, -48.9715057 -21.1362678)",1,,
326408893,True,Avenida São Domingos,primary,False,13.523,,"LINESTRING (-48.9689537 -21.133913, -48.969018 -21.1338072)",2,,
878500266,True,Rua Maranhão,tertiary,False,37.953,,"LINESTRING (-48.9717535 -21.1319166, -48.971849 -21.132176, -48.9718742 -21.1322388)",2,,yes
"[1178199753, 326386698]",True,Avenida São Domingos,primary,False,23.137999999999998,,"LINESTRING (-48.9717535 -21.1319166, -48.9717901 -21.1319099, -48.9718322 -21.1319015, -48.9719678 -21.1318599)",2,,
1178199753,True,Avenida São Domingos,primary,False,95.785,,"LINESTRING (-48.9708907 -21.1322238, -48.9717535 -21.1319166)",2,,
433455236,True,Parque das Américas,tertiary,False,78.393,,"LINESTRING (-48.9708907 -21.1322238, -48.970687 -21.1317612, -48.9706451 -21.1316624, -48.9706072 -21.1315703)",2,,
165994264,True,Rua Paraiba,residential,False,107.514,,"LINESTRING (-48.9750002 -21.1320923, -48.9740304 -21.1324338)",,,
165994649,True,Rua Belo Horizonte,residential,False,40.955,,"LINESTRING (-48.9750002 -21.1320923, -48.9748775 -21.131793, -48.9748591 -21.1317483)",,,
165993782,True,Rua Minas Gerais,tertiary,False,99.994,,"LINESTRING (-48.9748343 -21.1371264, -48.973924 -21.1374227)",,,
165994189,True,Rua Treze de Maio,residential,False,105.805,30,"LINESTRING (-48.9748343 -21.1371264, -48.9744777 -21.1362349)",,,
165994189,True,Rua Treze de Maio,residential,False,99.254,30,"LINESTRING (-48.9737807 -21.1344251, -48.9734439 -21.1335896)",,,
165994302,True,Rua Alagoas,tertiary,False,101.138,,"LINESTRING (-48.9737807 -21.1344251, -48.9742658 -21.1342571, -48.9746949 -21.1341086)",1,,
1121513299,True,Rua Pará,residential,False,101.586,,"LINESTRING (-48.9704106 -21.1336639, -48.9707758 -21.1345116)",,,
165994264,True,Rua Paraiba,residential,False,56.867,,"LINESTRING (-48.9704106 -21.1336639, -48.9699695 -21.1338196, -48.9698978 -21.1338449)",,,
165994302,True,Rua Alagoas,tertiary,False,108.571,,"LINESTRING (-48.9746949 -21.1341086, -48.9756704 -21.1337544)",1,,
165994369,True,Rua Ceará,residential,False,109.988,,"LINESTRING (-48.9746949 -21.1341086, -48.9750558 -21.1350387)",,,
165994649,True,Rua Belo Horizonte,residential,False,96.991,,"LINESTRING (-48.9756704 -21.1337544, -48.9753495 -21.1329351)",,,
165993833,True,Rua América,secondary,False,99.259,,"LINESTRING (-48.966619 -21.1327733, -48.9669042 -21.1336254)",1,,
165993833,True,Rua América,secondary,False,97.576,,"LINESTRING (-48.9669042 -21.1336254, -48.9672318 -21.134448)",1,,
"[165993833, 430129791]",True,"['Rua América', 'Rua Petrópolis']",secondary,False,198.16000000000003,,"LINESTRING (-48.9672318 -21.134448, -48.9674811 -21.1351638, -48.9675008 -21.1352236, -48.9675051 -21.1352498, -48.967482 -21.1352724, -48.9672512 -21.1353346, -48.9665455 -21.1355246)","['1', '2']",,
878554018,True,Rua Florianópolis,residential,False,188.286,,"LINESTRING (-48.9672318 -21.134448, -48.9679006 -21.1342422, -48.9682053 -21.13414, -48.9688096 -21.1339661, -48.9689537 -21.133913)",,,
165994264,True,Rua Paraiba,residential,False,102.256,,"LINESTRING (-48.9740304 -21.1324338, -48.9731004 -21.1327391)",,,
"[165994369, 932951892]",True,Rua Ceará,residential,False,100.253,,"LINESTRING (-48.9740304 -21.1324338, -48.974174 -21.1328121, -48.9743545 -21.1332832)",,,
974132715,True,Rua Maranhão,tertiary,False,74.611,,"LINESTRING (-48.971499 -21.131289, -48.9717535 -21.1319166)",3,,
165994529,True,Rua Pernambuco,residential,False,96.744,,"LINESTRING (-48.9707758 -21.1345116, -48.9716023 -21.1342218, -48.9716489 -21.1342054)",,,
1121513299,True,Rua Pará,residential,False,101.084,,"LINESTRING (-48.9707758 -21.1345116, -48.9710461 -21.1351786, -48.9711233 -21.1353609)",,,
974398244,True,Rua Sergipe,tertiary,False,101.229,,"LINESTRING (-48.9715057 -21.1362678, -48.9705887 -21.1365796)",1,,
1165571485,True,Rua Pará,residential,False,102.645,,"LINESTRING (-48.9715057 -21.1362678, -48.9719007 -21.1371142)",,,
433865368,True,Rua Bahia,residential,False,85.72600000000001,,"LINESTRING (-48.9719007 -21.1371142, -48.9726112 -21.1368568, -48.9726712 -21.1368351)",,,
433864929,True,Rua Amazonas,tertiary,False,101.873,,"LINESTRING (-48.9709808 -21.1374196, -48.9705887 -21.1365796)",2,,
433865368,True,Rua Bahia,residential,False,101.27,,"LINESTRING (-48.9709808 -21.1374196, -48.9719007 -21.1371142)",,,
931408716,True,Viaduto Castelo Branco,tertiary,False,99.723,,"LINESTRING (-48.9719678 -21.1318599, -48.9722505 -21.1318403, -48.9723583 -21.1318337, -48.9724607 -21.1318212, -48.9729137 -21.1317165)",1,,
165994189,True,Rua Treze de Maio,residential,False,109.9,30,"LINESTRING (-48.9741385 -21.1353554, -48.973956 -21.1348779, -48.9737807 -21.1344251)",,,
165994340,True,Rua Sergipe,tertiary,False,103.31200000000001,,"LINESTRING (-48.9741385 -21.1353554, -48.9732817 -21.1356448, -48.9732009 -21.135669)",1,,
919022042,True,Rua Brasil,tertiary,False,101.397,40,"LINESTRING (-48.9719672 -21.1350676, -48.9716489 -21.1342054)",1,4.5,
1121513301,True,Rua Alagoas,residential,False,93.404,,"LINESTRING (-48.9719672 -21.1350676, -48.9711967 -21.1353354, -48.9711233 -21.1353609)",,,
165994189,True,Rua Treze de Maio,residential,False,103.931,30,"LINESTRING (-48.9744777 -21.1362349, -48.9741385 -21.1353554)",,,
433865368,True,Rua Bahia,residential,False,101.49,,"LINESTRING (-48.9744777 -21.1362349, -48.975398 -21.1359247)",,,
165994340,True,Rua Sergipe,tertiary,False,101.446,,"LINESTRING (-48.9750558 -21.1350387, -48.9741385 -21.1353554)",1,,
165994369,True,Rua Ceará,residential,False,104.717,,"LINESTRING (-48.9750558 -21.1350387, -48.975398 -21.1359247)",,,
165994114,True,Rua Sergipe,tertiary,False,109.163,,"LINESTRING (-48.9760453 -21.1347041, -48.9750558 -21.1350387)",1,,
165994649,True,Rua Belo Horizonte,residential,False,112.533,,"LINESTRING (-48.9760453 -21.1347041, -48.9756704 -21.1337544)",,,
165994369,True,Rua Ceará,residential,False,108.734,,"LINESTRING (-48.975398 -21.1359247, -48.9757592 -21.1368427)",,,
433864929,True,Rua Amazonas,tertiary,False,20.164,,"LINESTRING (-48.9694985 -21.1339755, -48.9694416 -21.1338021)",2,,
165994264,True,Rua Paraiba,residential,False,22.704,,"LINESTRING (-48.9694985 -21.1339755, -48.9693636 -21.1340247, -48.9692972 -21.1340553)",,,
165994264,True,Rua Paraiba,residential,False,100.376,,"LINESTRING (-48.9731004 -21.1327391, -48.9721866 -21.1330364)",,,
165994189,True,Rua Treze de Maio,residential,False,94.463,30,"LINESTRING (-48.9731004 -21.1327391, -48.9728 -21.1319668, -48.9727898 -21.1319405)",,,
974398757,True,Rua Brasil,tertiary,False,96.96,,"LINESTRING (-48.9713203 -21.1333547, -48.9710114 -21.1325317)",2,,
165994264,True,Rua Paraiba,residential,False,100.41999999999999,,"LINESTRING (-48.9713203 -21.1333547, -48.9704647 -21.1336455, -48.9704106 -21.1336639)",,,
433455984,True,Rua Amazonas,secondary,False,53.259,,"LINESTRING (-48.9692884 -21.1333604, -48.9691569 -21.1328974)",2,,
1178199753,True,Avenida São Domingos,primary,False,113.386,,"LINESTRING (-48.9692884 -21.1333604, -48.969558 -21.1328619, -48.9696129 -21.1327904, -48.9696774 -21.1327268, -48.9697533 -21.132667, -48.9698356 -21.1326143, -48.9699294 -21.1325657)",2,,
"[1184026572, 1184026573, 165993870]",True,Rua Pará,tertiary,False,34.236,,"LINESTRING (-48.9699294 -21.1325657, -48.9699454 -21.132606, -48.9700288 -21.1328159, -48.9700441 -21.1328544)",3,,yes
1178199753,True,Avenida São Domingos,primary,False,106.708,,"LINESTRING (-48.9699294 -21.1325657, -48.9702256 -21.1324632, -48.970598 -21.1323287, -48.9708907 -21.1322238)",2,,
166047794,True,Rua Pernambuco,residential,False,140.444,,"LINESTRING (-48.9698423 -21.1348202, -48.9685795 -21.1352762)",,,
433864929,True,Rua Amazonas,tertiary,False,100.467,,"LINESTRING (-48.9698423 -21.1348202, -48.9694985 -21.1339755)",2,,
165994529,True,Rua Pernambuco,residential,False,102.71900000000001,,"LINESTRING (-48.9698423 -21.1348202, -48.9707103 -21.1345333, -48.9707758 -21.1345116)",,,
919022042,True,Rua Brasil,tertiary,False,100.546,40,"LINESTRING (-48.9716489 -21.1342054, -48.9713203 -21.1333547)",1,4.5,
165994529,True,Rua Pernambuco,residential,False,96.987,,"LINESTRING (-48.9716489 -21.1342054, -48.9719905 -21.1340902, -48.9720716 -21.1340613, -48.972525 -21.1339005)",,,
1118976090,True,Rua Doze de Outubro,secondary,False,90.209,,"LINESTRING (-48.9671853 -21.1288525, -48.9673408 -21.1296507)",2,,
430275681,True,Rua Goiás,tertiary,False,28.869,30,"LINESTRING (-48.9673408 -21.1296507, -48.967616 -21.1296118)",2,,
430275680,False,Rua Doze de Outubro,residential,False,146.488,,"LINESTRING (-48.9673408 -21.1296507, -48.9674465 -21.1301856, -48.9674814 -21.1302742, -48.9675162 -21.1303047, -48.9676208 -21.1303494, -48.9677949 -21.1303789, -48.9679411 -21.1303757, -48.9681796 -21.1303372)",,,
298852130,True,Rua Sete de Setembro,secondary,False,43.212,,"LINESTRING (-48.9685541 -21.1303262, -48.9684805 -21.1299437)",2,,
166047567,True,Rua São Paulo,tertiary,False,73.68,,"LINESTRING (-48.9695126 -21.1302316, -48.9688107 -21.1303337)",2,,
166047567,True,Rua São Paulo,tertiary,False,117.831,,"LINESTRING (-48.9716178 -21.1299216, -48.9704957 -21.1300872)",2,,
166047763,True,Rua Rio de Janeiro,tertiary,False,94.981,,"LINESTRING (-48.9693454 -21.1308295, -48.9699379 -21.1307301, -48.9702467 -21.1306783)",2,,
166047605,True,Rua Rio de Janeiro,tertiary,False,78.491,,"LINESTRING (-48.9686899 -21.1310545, -48.9687125 -21.1309743, -48.968728 -21.1309481, -48.9687567 -21.1309261, -48.9687926 -21.1309126, -48.9693454 -21.1308295)",1,,
"[974141268, 437678308, 974141269, 437678263]",True,Rua Sete de Setembro,secondary,False,82.20100000000001,,"LINESTRING (-48.9686899 -21.1310545, -48.9686338 -21.130761, -48.9685807 -21.13048, -48.9685748 -21.1304509, -48.9685541 -21.1303262)",1,,"['viaduct', 'yes']"
166047567,True,Rua São Paulo,tertiary,False,137.77,,"LINESTRING (-48.9729308 -21.1297341, -48.9716178 -21.1299216)",2,,
879291598,True,Rua Rio Grande do Norte,residential,False,101.546,,"LINESTRING (-48.9729308 -21.1297341, -48.9727764 -21.1288323)",,,
326624294,True,Rua Sete de Setembro,secondary,False,93.064,,"LINESTRING (-48.9683956 -21.1295016, -48.9682354 -21.1286781)",2,,
974120759,True,Rua Goiás,tertiary,False,101.363,30,"LINESTRING (-48.9683956 -21.1295016, -48.9693588 -21.1293474)",2,,
430124914,True,Rua Goiás,residential,False,103.574,30,"LINESTRING (-48.9693588 -21.1293474, -48.9703449 -21.1292005)",1,,
974120758,True,Rua Santa Catarina,tertiary,False,99.604,,"LINESTRING (-48.9693588 -21.1293474, -48.9695126 -21.1302316)",2,,
430124914,True,Rua Goiás,residential,False,117.34,30,"LINESTRING (-48.9703449 -21.1292005, -48.9714605 -21.1290252)",1,,
166047706,True,Rua Espírito Santo,residential,False,101.002,,"LINESTRING (-48.9714605 -21.1290252, -48.9716178 -21.1299216)",,,
430124914,True,Rua Goiás,residential,False,138.16,30,"LINESTRING (-48.9714605 -21.1290252, -48.9727764 -21.1288323)",1,,
430124914,True,Rua Goiás,residential,False,148.63,30,"LINESTRING (-48.9727764 -21.1288323, -48.9732272 -21.1287678, -48.9741929 -21.1286301)",1,,
433455686,True,Parque das Américas,tertiary,False,79.924,,"LINESTRING (-48.9696315 -21.1318679, -48.9688944 -21.1320775)",2,,
433455801,True,Parque das Américas,tertiary,False,83.518,,"LINESTRING (-48.9696315 -21.1318679, -48.9697513 -21.1321458, -48.9699294 -21.1325657)",2,,
166047747,True,Rua Brasil,tertiary,False,106.0,,"LINESTRING (-48.9702467 -21.1306783, -48.9704732 -21.1312428, -48.9706072 -21.1315703)",1,,
"[166047665, 166047763]",True,"['Rua Maranhão', 'Rua Rio de Janeiro']",tertiary,False,184.452,,"LINESTRING (-48.9702467 -21.1306783, -48.9705485 -21.1306334, -48.9710943 -21.1305655, -48.9711311 -21.130566, -48.9711706 -21.1305765, -48.9711988 -21.13059, -48.9712329 -21.1306176, -48.971499 -21.131289)",2,,
1118976092,True,Rua São Paulo,tertiary,False,85.089,,"LINESTRING (-48.9753162 -21.1293858, -48.974507 -21.1295117)",2,,
166047886,True,Rua Mato Grosso,residential,False,110.629,,"LINESTRING (-48.9682354 -21.1286781, -48.9671853 -21.1288525)",,,
165993524,True,Avenida São Domingos,primary,False,119.154,60,"LINESTRING (-48.9748591 -21.1317483, -48.9746457 -21.1317296, -48.9738987 -21.1316643, -48.9737145 -21.1316622)",2,,
"[437678192, 437678222, 166047599]",True,,tertiary_link,False,122.846,,"LINESTRING (-48.9688107 -21.1303337, -48.9687172 -21.1304006, -48.9686948 -21.1304385, -48.9686813 -21.130488, -48.9686886 -21.1306038, -48.9686984 -21.1306753, -48.9687135 -21.1307451, -48.9687307 -21.1307821, -48.9687556 -21.1308127, -48.9687737 -21.1308302, -48.9688136 -21.1308457, -48.9688922 -21.1308572, -48.9693454 -21.1308295)",1,,viaduct
974120757,True,Rua São Paulo,tertiary,False,26.930999999999997,,"LINESTRING (-48.9688107 -21.1303337, -48.9686644 -21.1303474, -48.9685541 -21.1303262)",1,,
165994264,True,Rua Paraiba,residential,False,27.521,,"LINESTRING (-48.9698978 -21.1338449, -48.9696482 -21.1339289)",,,
326408902,True,,residential,False,27.883,,"LINESTRING (-48.9698978 -21.1338449, -48.9697646 -21.1338695, -48.9697062 -21.1338758, -48.9696617 -21.1338727, -48.9696326 -21.1338674)",1,,
1118976088,True,Avenida São Domingos,secondary,False,14.899,,"LINESTRING (-48.9667091 -21.1374754, -48.9668163 -21.1375646)",1,,
921576861,True,Avenida São Domingos,secondary,False,221.112,,"LINESTRING (-48.9667091 -21.1374754, -48.9676932 -21.1358002, -48.9677335 -21.1357315)",1,,
430275680,False,Rua Doze de Outubro,residential,True,146.488,,"LINESTRING (-48.9681796 -21.1303372, -48.9679411 -21.1303757, -48.9677949 -21.1303789, -48.9676208 -21.1303494, -48.9675162 -21.1303047, -48.9674814 -21.1302742, -48.9674465 -21.1301856, -48.9673408 -21.1296507)",,,
166047567,True,Rua São Paulo,tertiary,False,15.168,,"LINESTRING (-48.974507 -21.1295117, -48.9743631 -21.129536)",2,,
430124946,True,,tertiary_link,False,30.422,,"LINESTRING (-48.974507 -21.1295117, -48.974466 -21.1295627, -48.9744433 -21.1295982, -48.9744289 -21.1296471, -48.9744199 -21.1297646)",1,,
166047567,True,Rua São Paulo,tertiary,False,136.724,,"LINESTRING (-48.9742356 -21.1295591, -48.9734226 -21.1296681, -48.9732942 -21.1296853, -48.9729308 -21.1297341)",2,,
430275681,True,Rua Goiás,tertiary,False,81.783,30,"LINESTRING (-48.967616 -21.1296118, -48.9683956 -21.1295016)",2,,
430129767,False,Rua Adolfo Lorensini,residential,True,132.799,,"LINESTRING (-48.967616 -21.1296118, -48.9676765 -21.1300286, -48.9676945 -21.1300546, -48.9677247 -21.1300586, -48.9684805 -21.1299437)",,,
298852130,True,Rua Sete de Setembro,secondary,False,49.942,,"LINESTRING (-48.9684805 -21.1299437, -48.9684679 -21.1298807, -48.9683956 -21.1295016)",2,,
430129767,False,Rua Adolfo Lorensini,residential,False,132.799,,"LINESTRING (-48.9684805 -21.1299437, -48.9677247 -21.1300586, -48.9676945 -21.1300546, -48.9676765 -21.1300286, -48.967616 -21.1296118)",,,
430450736,False,Rua Sergipe,residential,False,58.363,,"LINESTRING (-48.9700636 -21.1367683, -48.9705887 -21.1365796)",,,
430124924,True,Rua Sete de Setembro,secondary,False,115.713,,"LINESTRING (-48.9688944 -21.1320775, -48.9686899 -21.1310545)",2,,
436392455,True,Rua Quinze de Novembro,secondary,False,96.801,,"LINESTRING (-48.9688944 -21.1320775, -48.9682457 -21.132271, -48.9681463 -21.1323011, -48.9680065 -21.1323457)",2,,
433455686,True,Parque das Américas,tertiary,False,106.47,,"LINESTRING (-48.9706072 -21.1315703, -48.9696315 -21.1318679)",2,,
165994374,True,Praça Conde Francisco Matarazzo,residential,False,97.64500000000001,,"LINESTRING (-48.9706072 -21.1315703, -48.9710807 -21.1314186, -48.9712478 -21.131368, -48.971255 -21.1313658, -48.9713373 -21.1313409, -48.971499 -21.131289)",,,
436392455,True,Rua Quinze de Novembro,secondary,False,151.57999999999998,,"LINESTRING (-48.9680065 -21.1323457, -48.9676526 -21.1324534, -48.9671822 -21.1325887, -48.966619 -21.1327733)",2,,
699557289,True,Rua Daniel Soubhia,residential,False,194.70600000000002,,"LINESTRING (-48.9680065 -21.1323457, -48.9683451 -21.1329289, -48.9688768 -21.1337012, -48.9689223 -21.1337456, -48.9689706 -21.1337795, -48.969018 -21.1338072)",,,
166047729,True,Rua Rio Grande do Sul,residential,False,99.83,,"LINESTRING (-48.9704957 -21.1300872, -48.9703449 -21.1292005)",,,
166047567,True,Rua São Paulo,tertiary,False,103.222,,"LINESTRING (-48.9704957 -21.1300872, -48.9704572 -21.1300928, -48.9695126 -21.1302316)",2,,
433455984,True,Rua Amazonas,secondary,False,95.14699999999999,,"LINESTRING (-48.9691569 -21.1328974, -48.9690865 -21.1326776, -48.9688944 -21.1320775)",2,,
512052713,False,Travessa Taufik Soubhia,residential,False,88.407,,"LINESTRING (-48.9691569 -21.1328974, -48.9686768 -21.133035, -48.9685121 -21.1327468)",,,
512052713,False,Travessa Taufik Soubhia,residential,True,88.407,,"LINESTRING (-48.9685121 -21.1327468, -48.9686768 -21.133035, -48.9691569 -21.1328974)",,,
165994264,True,Rua Paraiba,residential,False,16.368,,"LINESTRING (-48.9696482 -21.1339289, -48.9694985 -21.1339755)",,,
430450736,False,Rua Sergipe,residential,True,58.363,,"LINESTRING (-48.9705887 -21.1365796, -48.9700636 -21.1367683)",,,
433864929,True,Rua Amazonas,tertiary,False,109.07,,"LINESTRING (-48.9705887 -21.1365796, -48.9703394 -21.1359671, -48.9702899 -21.135843, -48.9702063 -21.1356661)",2,,
430450726,True,Rua Alagoas,residential,False,100.983,,"LINESTRING (-48.9711233 -21.1353609, -48.9707369 -21.1354875, -48.9704843 -21.1355703, -48.9703654 -21.1356105, -48.9702063 -21.1356661)",,,
1121513302,True,Rua Pará,residential,False,108.363,,"LINESTRING (-48.9711233 -21.1353609, -48.97123 -21.1356139, -48.9712623 -21.1356905, -48.9712791 -21.1357305, -48.971324 -21.1358369, -48.9715057 -21.1362678)",,,
"[1178199753, 326408893, 433927910]",True,Avenida São Domingos,primary,False,57.061,,"LINESTRING (-48.969018 -21.1338072, -48.969053 -21.1337513, -48.9692242 -21.133475, -48.9692884 -21.1333604)",2,,yes
222527481,True,Viaduto Castelo Branco,tertiary,False,13.774,,"LINESTRING (-48.9743867 -21.1296579, -48.9743631 -21.129536)",1,,
430124945,True,,tertiary_link,False,19.281,,"LINESTRING (-48.9743867 -21.1296579, -48.9743424 -21.1296223, -48.9742931 -21.1295846, -48.9742356 -21.1295591)",1,,
974132714,True,Avenida São Domingos,primary,False,34.18,60,"LINESTRING (-48.9696049 -21.1335351, -48.9694416 -21.1338021)",2,,
926470445,True,,residential,False,37.2,,"LINESTRING (-48.9696049 -21.1335351, -48.9696023 -21.1336112, -48.9696032 -21.1336568, -48.9696036 -21.1336775, -48.969608 -21.1337412, -48.9696211 -21.1338114, -48.9696326 -21.1338674)",1,,
926470445,True,,residential,False,7.027,,"LINESTRING (-48.9696326 -21.1338674, -48.9696482 -21.1339289)",1,,
326408902,True,,residential,False,21.317999999999998,,"LINESTRING (-48.9696326 -21.1338674, -48.9695305 -21.1338214, -48.9694863 -21.1338057, -48.9694416 -21.1338021)",1,,
