osmid,oneway,name,highway,reversed,length,junction,geometry,lanes,ref
98739755,False,,residential,True,100.614,,"LINESTRING (-58.0052989 -12.119886, -58.0056684 -12.1207156)",,
98739786,False,Rua Guaira,residential,False,121.409,,"LINESTRING (-58.0052989 -12.119886, -58.0063301 -12.1194669)",,
98739786,False,Rua Guaira,residential,True,120.524,,"LINESTRING (-58.0052989 -12.119886, -58.0042873 -12.1203294)",,
98739769,False,Rua Campo Grande,residential,False,98.929,,"LINESTRING (-58.005088 -12.1251304, -58.0047184 -12.1243174)",,
98739769,False,Rua Campo Grande,residential,True,98.226,,"LINESTRING (-58.005088 -12.1251304, -58.0054433 -12.1259426)",,
98739811,False,Rua Ipiranga,residential,False,119.963,,"LINESTRING (-58.005088 -12.1251304, -58.0040879 -12.1255863)",,
98739811,False,Rua Ipiranga,residential,True,121.688,,"LINESTRING (-58.005088 -12.1251304, -58.0061068 -12.1246771)",,
98739793,True,,tertiary,False,21.881,roundabout,"LINESTRING (-58.0047523 -12.1221061, -58.00476 -12.1220409, -58.0047849 -12.12198, -58.0048252 -12.1219276)",,
98739717,False,Rua Rondonópolis,residential,False,121.323,,"LINESTRING (-58.0029056 -12.117725, -58.0019011 -12.1182003)",,
98739717,False,Rua Rondonópolis,residential,True,16.551,,"LINESTRING (-58.0029056 -12.117725, -58.0030464 -12.1176684)",,
98739799,False,Rua Vorumba,residential,False,98.63,,"LINESTRING (-58.0082755 -12.1236962, -58.0079001 -12.1228887)",,
98739799,False,Rua Vorumba,residential,True,99.144,,"LINESTRING (-58.0082755 -12.1236962, -58.0086706 -12.1244998)",,
98739811,False,Rua Ipiranga,residential,False,119.481,,"LINESTRING (-58.0082755 -12.1236962, -58.0072774 -12.124146)",,
98739703,False,Rua Curitiba,residential,False,118.75,,"LINESTRING (-58.0014744 -12.1225752, -58.0004875 -12.1230329)",,
98739703,False,Rua Curitiba,residential,True,121.63,,"LINESTRING (-58.0014744 -12.1225752, -58.0024961 -12.1221295)",,
98739819,False,Rua Caceres,residential,False,100.383,,"LINESTRING (-58.0014744 -12.1225752, -58.0011053 -12.1217477)",,
98739819,False,Rua Caceres,residential,True,99.545,,"LINESTRING (-58.0014744 -12.1225752, -58.0018492 -12.123392)",,
98739681,False,Rua Guairacá,residential,True,119.98,,"LINESTRING (-58.0079001 -12.1228887, -58.0068949 -12.1233341)",,
98739799,False,Rua Vorumba,residential,False,101.57,,"LINESTRING (-58.0079001 -12.1228887, -58.0075255 -12.1220519)",,
98739799,False,Rua Vorumba,residential,True,98.63,,"LINESTRING (-58.0079001 -12.1228887, -58.0082755 -12.1236962)",,
98739703,False,Rua Curitiba,residential,False,119.73,,"LINESTRING (-58.0045052 -12.1212322, -58.0035044 -12.1216816)",,
98739703,False,Rua Curitiba,residential,True,20.434,,"LINESTRING (-58.0045052 -12.1212322, -58.0046783 -12.1211606)",,
868574958,True,,tertiary,False,101.661,,"LINESTRING (-58.0045052 -12.1212322, -58.0041151 -12.1204013)",,
98739703,False,Rua Curitiba,residential,False,120.402,,"LINESTRING (-58.0035044 -12.1216816, -58.0024961 -12.1221295)",,
98739703,False,Rua Curitiba,residential,True,119.73,,"LINESTRING (-58.0035044 -12.1216816, -58.0045052 -12.1212322)",,
98739769,False,Rua Campo Grande,residential,False,101.621,,"LINESTRING (-58.0035044 -12.1216816, -58.0031172 -12.1208498)",,
98739769,False,Rua Campo Grande,residential,True,99.558,,"LINESTRING (-58.0035044 -12.1216816, -58.0038781 -12.122499)",,
98739789,False,Rua Iguatemi,residential,True,76.498,,"LINESTRING (-58.0003324 -12.1174562, -58.0006181 -12.1180849)",,
98739820,False,Rua Pantanal,residential,False,19.878,,"LINESTRING (-57.9999417 -12.1244496, -57.9998664 -12.1242867)",,
98739820,False,Rua Pantanal,residential,True,100.39,,"LINESTRING (-57.9999417 -12.1244496, -58.0003186 -12.1252738)",,
98739738,False,Rua Cravari,residential,False,98.096,,"LINESTRING (-58.0083198 -12.1185642, -58.0079351 -12.1177662)",,
98739738,False,Rua Cravari,residential,True,94.86,,"LINESTRING (-58.0083198 -12.1185642, -58.0086697 -12.1193457)",,
98739786,False,Rua Guaira,residential,True,118.383,,"LINESTRING (-58.0083198 -12.1185642, -58.0073327 -12.1190137)",,
98739793,True,,tertiary,False,17.964,roundabout,"LINESTRING (-58.0050028 -12.1223495, -58.0049215 -12.1223354, -58.0048491 -12.1222964)",,
98739688,True,Avenida SenadorJulio Campos,residential,False,121.244,,"LINESTRING (-58.0029462 -12.1231039, -58.0019327 -12.1235589)",,
98739789,False,Rua Iguatemi,residential,False,19.879,,"LINESTRING (-58.0029462 -12.1231039, -58.0028734 -12.1229399)",,
98739789,False,Rua Iguatemi,residential,True,101.356,,"LINESTRING (-58.0029462 -12.1231039, -58.0033398 -12.1239302)",,
98739786,False,Rua Guaira,residential,False,120.085,,"LINESTRING (-58.0063301 -12.1194669, -58.0073327 -12.1190137)",,
98739786,False,Rua Guaira,residential,True,121.409,,"LINESTRING (-58.0063301 -12.1194669, -58.0052989 -12.119886)",,
98739799,False,Rua Vorumba,residential,False,100.277,,"LINESTRING (-58.0063301 -12.1194669, -58.0059487 -12.1186458)",,
98739799,False,Rua Vorumba,residential,True,93.163,,"LINESTRING (-58.0063301 -12.1194669, -58.0066674 -12.1202371)",,
98739745,True,,tertiary,False,99.797,,"LINESTRING (-58.0061068 -12.1246771, -58.0057257 -12.1238606)",,
98739811,False,Rua Ipiranga,residential,False,121.688,,"LINESTRING (-58.0061068 -12.1246771, -58.005088 -12.1251304)",,
98739811,False,Rua Ipiranga,residential,True,19.173,,"LINESTRING (-58.0061068 -12.1246771, -58.006267 -12.124605)",,
98739700,True,Rua Senador Julio Campos,residential,False,122.871,,"LINESTRING (-58.0070335 -12.1210808, -58.0080613 -12.1206212)",,
98739799,False,Rua Vorumba,residential,False,101.909,,"LINESTRING (-58.0070335 -12.1210808, -58.0066674 -12.1202371)",,
98739799,False,Rua Vorumba,residential,True,21.29,,"LINESTRING (-58.0070335 -12.1210808, -58.007123 -12.1212511)",,
98739799,False,Rua Vorumba,residential,True,101.087,,"LINESTRING (-58.0055664 -12.1178171, -58.0059487 -12.1186458)",,
868574956,False,,residential,True,120.988,,"LINESTRING (-58.0055664 -12.1178171, -58.0045634 -12.1182885)",,
"[631585200, 98739799]",False,Rua Vorumba,residential,False,196.25800000000004,,"LINESTRING (-58.0055664 -12.1178171, -58.0053113 -12.1172488, -58.0052798 -12.1172174, -58.0052416 -12.117201, -58.0051933 -12.1172042, -58.0042659 -12.1176542)",,
98739715,True,,residential,False,129.428,,"LINESTRING (-58.0030464 -12.1176684, -58.0035467 -12.1187246)",,
98739717,False,Rua Rondonópolis,residential,False,16.551,,"LINESTRING (-58.0030464 -12.1176684, -58.0029056 -12.117725)",,
98739769,False,Rua Campo Grande,residential,False,99.092,,"LINESTRING (-58.0043277 -12.1234725, -58.0039542 -12.1226596)",,
98739769,False,Rua Campo Grande,residential,True,103.104,,"LINESTRING (-58.0043277 -12.1234725, -58.0047184 -12.1243174)",,
98739771,False,Rua Cascavel,residential,False,118.848,,"LINESTRING (-58.0043277 -12.1234725, -58.0033398 -12.1239302)",,
98739771,False,Rua Cascavel,residential,True,119.723,,"LINESTRING (-58.0043277 -12.1234725, -58.0053362 -12.12304)",,
98739755,False,,residential,False,99.396,,"LINESTRING (-58.0072774 -12.124146, -58.0068949 -12.1233341)",,
98739811,False,Rua Ipiranga,residential,False,121.124,,"LINESTRING (-58.0072774 -12.124146, -58.006267 -12.124605)",,
98739811,False,Rua Ipiranga,residential,True,119.481,,"LINESTRING (-58.0072774 -12.124146, -58.0082755 -12.1236962)",,
880466495,False,Rua Cuiabá,residential,True,99.712,,"LINESTRING (-58.0072774 -12.124146, -58.0076566 -12.1249625)",,
98739703,False,Rua Curitiba,residential,True,118.75,,"LINESTRING (-58.0004875 -12.1230329, -58.0014744 -12.1225752)",,
98739779,False,Rua Dourados,residential,False,101.253,,"LINESTRING (-58.0004875 -12.1230329, -58.0001015 -12.1222042)",,
98739779,False,Rua Dourados,residential,True,100.07,,"LINESTRING (-58.0004875 -12.1230329, -58.0008831 -12.1238455)",,
98739681,False,Rua Guairacá,residential,False,121.534,,"LINESTRING (-58.0016952 -12.1256586, -58.0027174 -12.1252161)",,
98739681,False,Rua Guairacá,residential,True,118.697,,"LINESTRING (-58.0016952 -12.1256586, -58.0006997 -12.126097)",,
98739779,False,Rua Dourados,residential,False,100.609,,"LINESTRING (-58.0016952 -12.1256586, -58.0013308 -12.1248269)",,
98739771,False,Rua Cascavel,residential,False,120.741,,"LINESTRING (-58.0013308 -12.1248269, -58.0003186 -12.1252738)",,
98739771,False,Rua Cascavel,residential,True,118.073,,"LINESTRING (-58.0013308 -12.1248269, -58.0023193 -12.124387)",,
98739779,False,Rua Dourados,residential,False,100.009,,"LINESTRING (-58.0013308 -12.1248269, -58.00096 -12.1240038)",,
98739779,False,Rua Dourados,residential,True,100.609,,"LINESTRING (-58.0013308 -12.1248269, -58.0016952 -12.1256586)",,
98739784,True,,tertiary,False,83.265,,"LINESTRING (-58.005172 -12.1222889, -58.0055095 -12.1229611)",,
98739793,True,,tertiary,False,19.98,roundabout,"LINESTRING (-58.005172 -12.1222889, -58.0051212 -12.1223224, -58.0050637 -12.122343, -58.0050028 -12.1223495)",,
98739725,False,Rua Iguaçu,residential,False,119.623,,"LINESTRING (-58.0007264 -12.120947, -57.9997182 -12.1213779)",,
98739725,False,Rua Iguaçu,residential,True,121.346,,"LINESTRING (-58.0007264 -12.120947, -58.0017355 -12.1204806)",,
98739819,False,Rua Caceres,residential,False,102.121,,"LINESTRING (-58.0007264 -12.120947, -58.0003499 -12.1201056)",,
98739819,False,Rua Caceres,residential,True,98.101,,"LINESTRING (-58.0007264 -12.120947, -58.0011053 -12.1217477)",,
98739777,True,Avenida Senador Julio Campos,residential,False,116.508,,"LINESTRING (-58.0008831 -12.1238455, -58.0018492 -12.123392)",,
98739779,False,Rua Dourados,residential,False,100.07,,"LINESTRING (-58.0008831 -12.1238455, -58.0004875 -12.1230329)",,
98739779,False,Rua Dourados,residential,True,19.487,,"LINESTRING (-58.0008831 -12.1238455, -58.00096 -12.1240038)",,
98739755,False,,residential,False,77.593,,"LINESTRING (-58.0045634 -12.1182885, -58.0042659 -12.1176542)",,
98739755,False,,residential,True,99.082,,"LINESTRING (-58.0045634 -12.1182885, -58.0049378 -12.1191009)",,
868574956,False,,residential,False,120.988,,"LINESTRING (-58.0045634 -12.1182885, -58.0055664 -12.1178171)",,
868574956,False,,residential,True,120.702,,"LINESTRING (-58.0045634 -12.1182885, -58.0035467 -12.1187246)",,
98739789,False,Rua Iguatemi,residential,False,74.058,,"LINESTRING (-58.0009093 -12.118687, -58.0006181 -12.1180849)",,
98739789,False,Rua Iguatemi,residential,True,122.515,,"LINESTRING (-58.0009093 -12.118687, -58.0013773 -12.1196893)",,
98739818,False,Rua Rondonópolis,residential,False,117.514,,"LINESTRING (-58.0009093 -12.118687, -57.9999364 -12.1191475)",,
98739769,False,Rua Campo Grande,residential,False,99.558,,"LINESTRING (-58.0038781 -12.122499, -58.0035044 -12.1216816)",,
98739769,False,Rua Campo Grande,residential,True,19.681,,"LINESTRING (-58.0038781 -12.122499, -58.0039542 -12.1226596)",,
98739777,True,Avenida Senador Julio Campos,residential,False,104.6,,"LINESTRING (-58.0038781 -12.122499, -58.0047523 -12.1221061)",,
98739700,True,Rua Senador Julio Campos,residential,False,105.412,,"LINESTRING (-58.0051678 -12.1219107, -58.0060533 -12.1215245)",,
98739793,True,,tertiary,False,24.668,roundabout,"LINESTRING (-58.0051678 -12.1219107, -58.0052182 -12.1219659, -58.0052497 -12.1220331, -58.0052595 -12.1221064)",,
98739681,False,Rua Guairacá,residential,False,118.697,,"LINESTRING (-58.0006997 -12.126097, -58.0016952 -12.1256586)",,
98739820,False,Rua Pantanal,residential,False,100.476,,"LINESTRING (-58.0006997 -12.126097, -58.0003186 -12.1252738)",,
98739703,False,Rua Curitiba,residential,False,120.94,,"LINESTRING (-58.0066674 -12.1202371, -58.0056684 -12.1207156)",,
98739703,False,Rua Curitiba,residential,True,121.671,,"LINESTRING (-58.0066674 -12.1202371, -58.0076868 -12.1197855)",,
98739799,False,Rua Vorumba,residential,False,93.163,,"LINESTRING (-58.0066674 -12.1202371, -58.0063301 -12.1194669)",,
98739799,False,Rua Vorumba,residential,True,101.909,,"LINESTRING (-58.0066674 -12.1202371, -58.0070335 -12.1210808)",,
98739771,False,Rua Cascavel,residential,False,118.073,,"LINESTRING (-58.0023193 -12.124387, -58.0013308 -12.1248269)",,
98739771,False,Rua Cascavel,residential,True,122.018,,"LINESTRING (-58.0023193 -12.124387, -58.0033398 -12.1239302)",,
98739819,False,Rua Caceres,residential,False,101.219,,"LINESTRING (-58.0023193 -12.124387, -58.0019327 -12.1235589)",,
98739819,False,Rua Caceres,residential,True,101.845,,"LINESTRING (-58.0023193 -12.124387, -58.0027174 -12.1252161)",,
98739771,False,Rua Cascavel,residential,False,121.155,,"LINESTRING (-58.0075255 -12.1220519, -58.0065108 -12.1225024)",,
98739771,False,Rua Cascavel,residential,True,119.879,,"LINESTRING (-58.0075255 -12.1220519, -58.0085273 -12.1216014)",,
98739799,False,Rua Vorumba,residential,False,99.216,,"LINESTRING (-58.0075255 -12.1220519, -58.007123 -12.1212511)",,
98739799,False,Rua Vorumba,residential,True,101.57,,"LINESTRING (-58.0075255 -12.1220519, -58.0079001 -12.1228887)",,
98739725,False,Rua Iguaçu,residential,True,119.623,,"LINESTRING (-57.9997182 -12.1213779, -58.0007264 -12.120947)",,
98739779,False,Rua Dourados,residential,True,100.888,,"LINESTRING (-57.9997182 -12.1213779, -58.0001015 -12.1222042)",,
98739779,False,Rua Dourados,residential,False,100.888,,"LINESTRING (-58.0001015 -12.1222042, -57.9997182 -12.1213779)",,
98739779,False,Rua Dourados,residential,True,101.253,,"LINESTRING (-58.0001015 -12.1222042, -58.0004875 -12.1230329)",,
98739786,False,Rua Guaira,residential,False,120.357,,"LINESTRING (-58.0001015 -12.1222042, -58.0011053 -12.1217477)",,
98739688,True,Avenida SenadorJulio Campos,residential,False,121.296,,"LINESTRING (-58.00096 -12.1240038, -57.9999417 -12.1244496)",,
98739779,False,Rua Dourados,residential,False,19.487,,"LINESTRING (-58.00096 -12.1240038, -58.0008831 -12.1238455)",,
98739779,False,Rua Dourados,residential,True,100.009,,"LINESTRING (-58.00096 -12.1240038, -58.0013308 -12.1248269)",,
868574958,True,,tertiary,False,84.791,,"LINESTRING (-58.0048252 -12.1219276, -58.0045052 -12.1212322)",,
98739793,True,,tertiary,False,19.309,roundabout,"LINESTRING (-58.0048252 -12.1219276, -58.0048714 -12.1218914, -58.0049249 -12.1218666, -58.0049828 -12.1218546)",,
98739725,False,Rua Iguaçu,residential,False,120.567,,"LINESTRING (-58.0027427 -12.1200268, -58.0017355 -12.1204806)",,
98739725,False,Rua Iguaçu,residential,True,122.627,,"LINESTRING (-58.0027427 -12.1200268, -58.0037898 -12.1196168)",,
98739769,False,Rua Campo Grande,residential,False,95.277,,"LINESTRING (-58.0027427 -12.1200268, -58.0023804 -12.1192466)",,
98739769,False,Rua Campo Grande,residential,True,100.162,,"LINESTRING (-58.0027427 -12.1200268, -58.0031172 -12.1208498)",,
98739769,False,Rua Campo Grande,residential,True,69.183,,"LINESTRING (-58.001643 -12.1176316, -58.0019011 -12.1182003)",,
98739825,False,Rua Pocone,residential,True,122.295,,"LINESTRING (-58.001643 -12.1176316, -58.0006181 -12.1180849)",,
98739684,False,,tertiary,True,18.599,,"LINESTRING (-58.0035467 -12.1187246, -58.0033909 -12.1187937)",,
868574956,False,,residential,False,120.702,,"LINESTRING (-58.0035467 -12.1187246, -58.0045634 -12.1182885)",,
868574957,True,,tertiary,False,101.683,,"LINESTRING (-58.0035467 -12.1187246, -58.0039384 -12.119555)",,
98739786,False,Rua Guaira,residential,False,20.357,,"LINESTRING (-58.0041151 -12.1204013, -58.0042873 -12.1203294)",,
98739786,False,Rua Guaira,residential,True,119.402,,"LINESTRING (-58.0041151 -12.1204013, -58.0031172 -12.1208498)",,
868574958,True,,tertiary,False,94.129,,"LINESTRING (-58.0041151 -12.1204013, -58.0037898 -12.1196168)",,
98739703,False,Rua Curitiba,residential,False,118.469,,"LINESTRING (-58.0056684 -12.1207156, -58.0046783 -12.1211606)",,
98739703,False,Rua Curitiba,residential,True,120.94,,"LINESTRING (-58.0056684 -12.1207156, -58.0066674 -12.1202371)",,
98739755,False,,residential,False,100.614,,"LINESTRING (-58.0056684 -12.1207156, -58.0052989 -12.119886)",,
98739755,False,,residential,True,99.203,,"LINESTRING (-58.0056684 -12.1207156, -58.0060533 -12.1215245)",,
98739725,False,Rua Iguaçu,residential,False,116.978,,"LINESTRING (-58.0079351 -12.1177662, -58.0069521 -12.118194)",,
98739738,False,Rua Cravari,residential,True,98.096,,"LINESTRING (-58.0079351 -12.1177662, -58.0083198 -12.1185642)",,
98739700,True,Rua Senador Julio Campos,residential,False,117.431,,"LINESTRING (-58.0060533 -12.1215245, -58.0070335 -12.1210808)",,
98739755,False,,residential,False,99.203,,"LINESTRING (-58.0060533 -12.1215245, -58.0056684 -12.1207156)",,
98739755,False,,residential,True,21.624,,"LINESTRING (-58.0060533 -12.1215245, -58.0061379 -12.1217005)",,
98739777,True,Avenida Senador Julio Campos,residential,False,119.724,,"LINESTRING (-58.0028734 -12.1229399, -58.0038781 -12.122499)",,
98739789,False,Rua Iguatemi,residential,False,99.009,,"LINESTRING (-58.0028734 -12.1229399, -58.0024961 -12.1221295)",,
98739789,False,Rua Iguatemi,residential,True,19.879,,"LINESTRING (-58.0028734 -12.1229399, -58.0029462 -12.1231039)",,
98739771,False,Rua Cascavel,residential,False,122.018,,"LINESTRING (-58.0033398 -12.1239302, -58.0023193 -12.124387)",,
98739771,False,Rua Cascavel,residential,True,118.848,,"LINESTRING (-58.0033398 -12.1239302, -58.0043277 -12.1234725)",,
98739789,False,Rua Iguatemi,residential,False,101.356,,"LINESTRING (-58.0033398 -12.1239302, -58.0029462 -12.1231039)",,
98739789,False,Rua Iguatemi,residential,True,101.017,,"LINESTRING (-58.0033398 -12.1239302, -58.0037106 -12.1247632)",,
98739755,False,,residential,False,97.951,,"LINESTRING (-58.0065108 -12.1225024, -58.0061379 -12.1217005)",,
98739755,False,,residential,True,101.471,,"LINESTRING (-58.0065108 -12.1225024, -58.0068949 -12.1233341)",,
98739771,False,Rua Cascavel,residential,False,120.214,,"LINESTRING (-58.0065108 -12.1225024, -58.0055095 -12.1229611)",,
98739771,False,Rua Cascavel,residential,True,121.155,,"LINESTRING (-58.0065108 -12.1225024, -58.0075255 -12.1220519)",,
98739813,False,,unclassified,False,29.212,,"LINESTRING (-58.0077099 -12.1250645, -58.0079438 -12.1251938)",,
863418212,True,,primary,False,123.918,,"LINESTRING (-58.0077099 -12.1250645, -58.0072573 -12.1252769, -58.0066759 -12.1255333)",2,MT-170
98739688,True,Avenida SenadorJulio Campos,residential,False,105.339,,"LINESTRING (-58.0048491 -12.1222964, -58.0039542 -12.1226596)",,
98739793,True,,tertiary,False,24.333000000000002,roundabout,"LINESTRING (-58.0048491 -12.1222964, -58.0047979 -12.1222434, -58.0047647 -12.122178, -58.0047523 -12.1221061)",,
98739745,True,,tertiary,False,84.906,,"LINESTRING (-58.0053362 -12.12304, -58.0050028 -12.1223495)",,
98739771,False,Rua Cascavel,residential,False,119.723,,"LINESTRING (-58.0053362 -12.12304, -58.0043277 -12.1234725)",,
98739771,False,Rua Cascavel,residential,True,20.783,,"LINESTRING (-58.0053362 -12.12304, -58.0055095 -12.1229611)",,
98739786,False,Rua Guaira,residential,False,119.982,,"LINESTRING (-58.0011053 -12.1217477, -58.002112 -12.1213055)",,
98739786,False,Rua Guaira,residential,True,120.357,,"LINESTRING (-58.0011053 -12.1217477, -58.0001015 -12.1222042)",,
98739819,False,Rua Caceres,residential,False,98.101,,"LINESTRING (-58.0011053 -12.1217477, -58.0007264 -12.120947)",,
98739819,False,Rua Caceres,residential,True,100.383,,"LINESTRING (-58.0011053 -12.1217477, -58.0014744 -12.1225752)",,
98739681,False,Rua Guairacá,residential,False,119.98,,"LINESTRING (-58.0068949 -12.1233341, -58.0079001 -12.1228887)",,
98739681,False,Rua Guairacá,residential,True,120.554,,"LINESTRING (-58.0068949 -12.1233341, -58.0058911 -12.1237948)",,
98739755,False,,residential,False,101.471,,"LINESTRING (-58.0068949 -12.1233341, -58.0065108 -12.1225024)",,
98739755,False,,residential,True,99.396,,"LINESTRING (-58.0068949 -12.1233341, -58.0072774 -12.124146)",,
98739725,False,Rua Iguaçu,residential,False,121.346,,"LINESTRING (-58.0017355 -12.1204806, -58.0007264 -12.120947)",,
98739725,False,Rua Iguaçu,residential,True,120.567,,"LINESTRING (-58.0017355 -12.1204806, -58.0027427 -12.1200268)",,
98739789,False,Rua Iguatemi,residential,False,96.221,,"LINESTRING (-58.0017355 -12.1204806, -58.0013773 -12.1196893)",,
98739789,False,Rua Iguatemi,residential,True,100.443,,"LINESTRING (-58.0017355 -12.1204806, -58.002112 -12.1213055)",,
98739681,False,Rua Guairacá,residential,False,19.413,,"LINESTRING (-58.0057257 -12.1238606, -58.0058911 -12.1237948)",,
98739681,False,Rua Guairacá,residential,True,120.715,,"LINESTRING (-58.0057257 -12.1238606, -58.0047184 -12.1243174)",,
98739745,True,,tertiary,False,100.593,,"LINESTRING (-58.0057257 -12.1238606, -58.0053362 -12.12304)",,
863418212,True,,primary,False,17.709,,"LINESTRING (-58.0066759 -12.1255333, -58.0065286 -12.1256013)",2,MT-170
98739786,False,Rua Guaira,residential,False,120.524,,"LINESTRING (-58.0042873 -12.1203294, -58.0052989 -12.119886)",,
98739786,False,Rua Guaira,residential,True,20.357,,"LINESTRING (-58.0042873 -12.1203294, -58.0041151 -12.1204013)",,
868574957,True,,tertiary,False,101.732,,"LINESTRING (-58.0042873 -12.1203294, -58.0046783 -12.1211606)",,
98739811,False,Rua Ipiranga,residential,True,118.397,,"LINESTRING (-58.0030946 -12.1260229, -58.0040879 -12.1255863)",,
98739819,False,Rua Caceres,residential,False,98.64,,"LINESTRING (-58.0030946 -12.1260229, -58.0027174 -12.1252161)",,
98739725,False,Rua Iguaçu,residential,False,120.099,,"LINESTRING (-58.0069521 -12.118194, -58.0059487 -12.1186458)",,
98739725,False,Rua Iguaçu,residential,True,116.978,,"LINESTRING (-58.0069521 -12.118194, -58.0079351 -12.1177662)",,
98739782,False,Rua Diamantino,residential,True,100.099,,"LINESTRING (-58.0069521 -12.118194, -58.0073327 -12.1190137)",,
98739745,True,,tertiary,False,12.09,,"LINESTRING (-58.0065286 -12.1256013, -58.0064824 -12.1255024)",,
631585208,True,,primary,False,122.841,,"LINESTRING (-58.0065286 -12.1256013, -58.0063253 -12.1256894, -58.0054956 -12.126049)",2,MT-170
98739688,True,Avenida SenadorJulio Campos,residential,False,116.747,,"LINESTRING (-58.0019327 -12.1235589, -58.00096 -12.1240038)",,
98739819,False,Rua Caceres,residential,False,20.66,,"LINESTRING (-58.0019327 -12.1235589, -58.0018492 -12.123392)",,
98739819,False,Rua Caceres,residential,True,101.219,,"LINESTRING (-58.0019327 -12.1235589, -58.0023193 -12.124387)",,
98739782,False,Rua Diamantino,residential,False,19.899,,"LINESTRING (-58.0081364 -12.1207844, -58.0080613 -12.1206212)",,
98739782,False,Rua Diamantino,residential,True,100.295,,"LINESTRING (-58.0081364 -12.1207844, -58.0085273 -12.1216014)",,
1204749736,True,,residential,False,121.783,,"LINESTRING (-58.0081364 -12.1207844, -58.007123 -12.1212511)",,
98739684,False,,tertiary,False,119.649,,"LINESTRING (-58.0013773 -12.1196893, -58.0023804 -12.1192466)",,
98739684,False,,tertiary,True,120.908,,"LINESTRING (-58.0013773 -12.1196893, -58.0003499 -12.1201056)",,
98739789,False,Rua Iguatemi,residential,False,122.515,,"LINESTRING (-58.0013773 -12.1196893, -58.0009093 -12.118687)",,
98739789,False,Rua Iguatemi,residential,True,96.221,,"LINESTRING (-58.0013773 -12.1196893, -58.0017355 -12.1204806)",,
98739681,False,Rua Guairacá,residential,False,120.715,,"LINESTRING (-58.0047184 -12.1243174, -58.0057257 -12.1238606)",,
98739681,False,Rua Guairacá,residential,True,120.255,,"LINESTRING (-58.0047184 -12.1243174, -58.0037106 -12.1247632)",,
98739769,False,Rua Campo Grande,residential,False,103.104,,"LINESTRING (-58.0047184 -12.1243174, -58.0043277 -12.1234725)",,
98739769,False,Rua Campo Grande,residential,True,98.929,,"LINESTRING (-58.0047184 -12.1243174, -58.005088 -12.1251304)",,
98739771,False,Rua Cascavel,residential,False,20.783,,"LINESTRING (-58.0055095 -12.1229611, -58.0053362 -12.12304)",,
98739771,False,Rua Cascavel,residential,True,120.214,,"LINESTRING (-58.0055095 -12.1229611, -58.0065108 -12.1225024)",,
98739784,True,,tertiary,False,101.563,,"LINESTRING (-58.0055095 -12.1229611, -58.0058911 -12.1237948)",,
98739786,False,Rua Guaira,residential,False,120.458,,"LINESTRING (-58.002112 -12.1213055, -58.0031172 -12.1208498)",,
98739786,False,Rua Guaira,residential,True,119.982,,"LINESTRING (-58.002112 -12.1213055, -58.0011053 -12.1217477)",,
