osmid,oneway,ref,highway,reversed,length,lanes,name,geometry
341415765,False,MA-235,primary,False,111.311,,,"LINESTRING (-43.9346073 -4.2510073, -43.9351502 -4.2518493)"
265533906,True,,tertiary,False,7.285,2,Avenida Idelfonso Moreira,"LINESTRING (-43.9380242 -4.2560913, -43.9379814 -4.256141)"
265556943,True,,primary,False,10.218,,Avenida Barreto Vinhas,"LINESTRING (-43.9380242 -4.2560913, -43.9380479 -4.2561801)"
265533962,False,,primary,True,25.266,,Avenida Urbano Santos,"LINESTRING (-43.9385723 -4.2567639, -43.9384033 -4.2566115)"
265533961,True,,primary,False,195.49,,Avenida Urbano Santos,"LINESTRING (-43.9385723 -4.2567639, -43.9386407 -4.2567907, -43.9387619 -4.2568603, -43.9390891 -4.2569619, -43.939293 -4.257002, -43.9394753 -4.2569886, -43.9398669 -4.2569539, -43.9402881 -4.2569137)"
237900759,False,,primary,False,64.642,,Rua Eduardo Lindoso,"LINESTRING (-43.9408201 -4.2569164, -43.9408843 -4.2574942)"
265533925,False,,residential,False,53.492,,Rua Agostinho Lindoso,"LINESTRING (-43.9408201 -4.2569164, -43.9412992 -4.2568603)"
265556874,False,,primary,True,10.507,,,"LINESTRING (-43.9408201 -4.2569164, -43.9407256 -4.2569233)"
265533951,False,,tertiary,True,34.694,,Rua José Antônio Francis,"LINESTRING (-43.9401995 -4.255916, -43.9404678 -4.2560765)"
265556893,False,,residential,False,44.195,,Rua Vereador Cícero Ribeiro,"LINESTRING (-43.9401995 -4.255916, -43.9402347 -4.2563119)"
265533951,False,,tertiary,False,93.78699999999999,,Rua José Antônio Francis,"LINESTRING (-43.9401995 -4.255916, -43.9401391 -4.255881, -43.9394683 -4.2554921)"
265556893,False,,residential,True,123.886,,Rua Vereador Cícero Ribeiro,"LINESTRING (-43.9401995 -4.255916, -43.9401305 -4.2549377, -43.94012 -4.2548047)"
341415765,False,MA-235,primary,True,87.953,,,"LINESTRING (-43.9355792 -4.2525146, -43.9351502 -4.2518493)"
765498699,False,,residential,True,140.063,,Rua Governador José Samey,"LINESTRING (-43.9355792 -4.2525146, -43.9366677 -4.2518756)"
265556948,False,MA-235,primary,False,129.454,,Rua Barreto Vinhas,"LINESTRING (-43.9355792 -4.2525146, -43.9358725 -4.2530313, -43.9361917 -4.2535047)"
247016328,False,,residential,False,10.854,,Rua Primeiro de Maio,"LINESTRING (-43.9370607 -4.2547003, -43.9369691 -4.2547347)"
247016328,False,,residential,True,105.223,,Rua Primeiro de Maio,"LINESTRING (-43.9370607 -4.2547003, -43.9379289 -4.2543184)"
265556943,True,,primary,False,87.854,,Avenida Barreto Vinhas,"LINESTRING (-43.9370607 -4.2547003, -43.9375076 -4.2553527)"
765498699,False,,residential,False,85.252,,Rua Governador José Samey,"LINESTRING (-43.9384963 -4.2507857, -43.9378411 -4.2511868)"
765498699,False,,residential,True,11.562,,Rua Governador José Samey,"LINESTRING (-43.9384963 -4.2507857, -43.938586 -4.2507327)"
247016322,True,,tertiary,False,143.12,3,Avenida João Leal,"LINESTRING (-43.9397417 -4.2534926, -43.9392071 -4.2523211)"
247016328,False,,residential,False,39.324,,Rua Primeiro de Maio,"LINESTRING (-43.9397417 -4.2534926, -43.9394188 -4.2536388)"
265533961,True,,primary,False,49.076,,Avenida Urbano Santos,"LINESTRING (-43.9402881 -4.2569137, -43.9406582 -4.2568977, -43.9407256 -4.2569233)"
265556893,False,,residential,True,67.179,,Rua Vereador Cícero Ribeiro,"LINESTRING (-43.9402881 -4.2569137, -43.9402422 -4.2563963, -43.9402347 -4.2563119)"
247016735,False,,residential,True,106.722,,,"LINESTRING (-43.9376469 -4.2538251, -43.9372446 -4.2529532)"
265556905,False,,residential,False,3.738,,Avenida Monte Alegre,"LINESTRING (-43.9406643 -4.2530579, -43.9406778 -4.2530887)"
265556905,False,,residential,True,4.803,,Avenida Monte Alegre,"LINESTRING (-43.9406643 -4.2530579, -43.940647 -4.2530183)"
247016322,True,,tertiary,False,188.045,3,Avenida João Leal,"LINESTRING (-43.9392071 -4.2523211, -43.9384963 -4.2507857)"
247016742,False,,residential,False,15.039,,Travessa Ruby,"LINESTRING (-43.9392071 -4.2523211, -43.9393314 -4.252267)"
247016735,False,,residential,False,106.722,,,"LINESTRING (-43.9372446 -4.2529532, -43.9376469 -4.2538251)"
247016735,False,,residential,True,135.831,,,"LINESTRING (-43.9372446 -4.2529532, -43.9366677 -4.2518756)"
247016743,False,,residential,False,103.522,,,"LINESTRING (-43.9372446 -4.2529532, -43.9376737 -4.252782, -43.9381351 -4.2526857)"
247016735,False,,residential,False,135.831,,,"LINESTRING (-43.9366677 -4.2518756, -43.9372446 -4.2529532)"
765498699,False,,residential,False,140.063,,Rua Governador José Samey,"LINESTRING (-43.9366677 -4.2518756, -43.9355792 -4.2525146)"
765498699,False,,residential,True,150.986,,Rua Governador José Samey,"LINESTRING (-43.9366677 -4.2518756, -43.9370547 -4.2516484, -43.9378411 -4.2511868)"
247016322,True,,tertiary,False,39.661,3,Avenida João Leal,"LINESTRING (-43.9398919 -4.2538163, -43.9397417 -4.2534926)"
265533907,True,,tertiary,False,17.203,2,Avenida Idelfonso Moreira,"LINESTRING (-43.9398919 -4.2538163, -43.9399984 -4.2537038)"
886146390,False,,tertiary,True,13.852,,,"LINESTRING (-43.9398919 -4.2538163, -43.9399436 -4.2539297)"
247016328,False,,residential,True,74.918,,Rua Primeiro de Maio,"LINESTRING (-43.9384301 -4.2540865, -43.9390441 -4.2538054)"
247016738,False,,residential,True,159.16,,Rua Ostílio Mendes,"LINESTRING (-43.9384301 -4.2540865, -43.9381351 -4.2526857)"
247016328,False,,residential,False,61.269,,Rua Primeiro de Maio,"LINESTRING (-43.9384301 -4.2540865, -43.9379501 -4.254309, -43.9379289 -4.2543184)"
247016738,False,,residential,False,116.498,,Rua Ostílio Mendes,"LINESTRING (-43.9384301 -4.2540865, -43.9385321 -4.2544663, -43.9386849 -4.2549611, -43.938727 -4.2550227, -43.9387788 -4.2550574)"
247016738,False,,residential,False,169.829,,Rua Ostílio Mendes,"LINESTRING (-43.9378411 -4.2511868, -43.9381351 -4.2526857)"
765498699,False,,residential,True,85.252,,Rua Governador José Samey,"LINESTRING (-43.9378411 -4.2511868, -43.9384963 -4.2507857)"
765498699,False,,residential,False,150.986,,Rua Governador José Samey,"LINESTRING (-43.9378411 -4.2511868, -43.9370547 -4.2516484, -43.9366677 -4.2518756)"
247016742,False,,residential,True,100.488,,Travessa Ruby,"LINESTRING (-43.9401467 -4.2518725, -43.9393314 -4.252267)"
265556905,False,,residential,False,138.962,,Avenida Monte Alegre,"LINESTRING (-43.9401467 -4.2518725, -43.940647 -4.2530183)"
247016738,False,,residential,False,159.16,,Rua Ostílio Mendes,"LINESTRING (-43.9381351 -4.2526857, -43.9384301 -4.2540865)"
247016738,False,,residential,True,169.829,,Rua Ostílio Mendes,"LINESTRING (-43.9381351 -4.2526857, -43.9378411 -4.2511868)"
247016743,False,,residential,True,103.522,,,"LINESTRING (-43.9381351 -4.2526857, -43.9376737 -4.252782, -43.9372446 -4.2529532)"
237900759,False,,primary,False,13.192,,Rua Eduardo Lindoso,"LINESTRING (-43.9408843 -4.2574942, -43.9408956 -4.2576123)"
237900759,False,,primary,True,64.642,,Rua Eduardo Lindoso,"LINESTRING (-43.9408843 -4.2574942, -43.9408201 -4.2569164)"
265533915,False,,tertiary,True,73.559,,,"LINESTRING (-43.9408843 -4.2574942, -43.9414771 -4.2577911)"
265533951,False,,tertiary,False,32.3,,Rua José Antônio Francis,"LINESTRING (-43.9414897 -4.2566945, -43.9412405 -4.2565441)"
265533951,False,,tertiary,True,66.907,,Rua José Antônio Francis,"LINESTRING (-43.9414897 -4.2566945, -43.9420892 -4.2567626)"
265533959,False,,residential,False,16.348,,,"LINESTRING (-43.9414897 -4.2566945, -43.941487 -4.2568415)"
265533951,False,,tertiary,True,12.987,,Rua José Antônio Francis,"LINESTRING (-43.9387788 -4.2550574, -43.9388778 -4.2551198)"
247016738,False,,residential,True,116.498,,Rua Ostílio Mendes,"LINESTRING (-43.9387788 -4.2550574, -43.938727 -4.2550227, -43.9386849 -4.2549611, -43.9385321 -4.2544663, -43.9384301 -4.2540865)"
265533907,True,,tertiary,False,97.62899999999999,2,Avenida Idelfonso Moreira,"LINESTRING (-43.9387788 -4.2550574, -43.938929 -4.254905, -43.9393718 -4.2544087)"
265556905,False,,residential,True,3.738,,Avenida Monte Alegre,"LINESTRING (-43.9406778 -4.2530887, -43.9406643 -4.2530579)"
886146388,True,,residential,False,106.193,2,Avenida Idelfonso Moreira,"LINESTRING (-43.9406778 -4.2530887, -43.940049 -4.253809)"
265556905,False,,residential,False,4.803,,Avenida Monte Alegre,"LINESTRING (-43.940647 -4.2530183, -43.9406643 -4.2530579)"
265556905,False,,residential,True,138.962,,Avenida Monte Alegre,"LINESTRING (-43.940647 -4.2530183, -43.9401467 -4.2518725)"
265533908,False,,residential,False,171.581,,Rua Nagib Haidar,"LINESTRING (-43.9394683 -4.2554921, -43.9384033 -4.2566115)"
265533951,False,,tertiary,False,77.469,,Rua José Antônio Francis,"LINESTRING (-43.9394683 -4.2554921, -43.9388778 -4.2551198)"
265533951,False,,tertiary,True,93.78699999999999,,Rua José Antônio Francis,"LINESTRING (-43.9394683 -4.2554921, -43.9401391 -4.255881, -43.9401995 -4.255916)"
