osmid,oneway,name,highway,maxspeed,reversed,length,ref,geometry,lanes,bridge
242959522,False,Rua Vilmar Firmo,residential,40,True,55.836,,"LINESTRING (-40.392409 -18.9946078, -40.3920929 -18.9942043)",,
313631143,False,Rua Benedito Alves Soares,primary,,False,36.438,ES-230,"LINESTRING (-40.392409 -18.9946078, -40.3921736 -18.9948483)",,
313631143,False,Rua Benedito Alves Soares,primary,,True,47.394999999999996,ES-230,"LINESTRING (-40.392409 -18.9946078, -40.3926939 -18.9944527, -40.3928082 -18.9944123)",,
177075986,True,Rua Benedito Alves Soares,primary,,False,18.414,ES-230,"LINESTRING (-40.3921736 -18.9948483, -40.392076 -18.9949858)",1,
313631143,False,Rua Benedito Alves Soares,primary,,True,36.438,ES-230,"LINESTRING (-40.3921736 -18.9948483, -40.392409 -18.9946078)",,
177075981,True,Avenida Doutor Valério,primary,,False,27.777,ES-230,"LINESTRING (-40.391348 -18.9954229, -40.3915561 -18.995269)",3,
313631142,False,Avenida Doutor Valério,primary,,True,180.86399999999998,ES-230,"LINESTRING (-40.391348 -18.9954229, -40.391205 -18.9955139, -40.3910127 -18.9957008, -40.3908707 -18.99588, -40.3907994 -18.9960091, -40.3904472 -18.9967729)",,
459458129,False,Rua Martinho Lutero,primary,,False,75.882,ES-230,"LINESTRING (-40.3904472 -18.9967729, -40.3897988 -18.9964732)",,
313631142,False,Avenida Doutor Valério,primary,,False,180.864,ES-230,"LINESTRING (-40.3904472 -18.9967729, -40.3907994 -18.9960091, -40.3908707 -18.99588, -40.3910127 -18.9957008, -40.391205 -18.9955139, -40.391348 -18.9954229)",,
390423298,True,Avenida Doutor Valério,primary,,False,74.03099999999999,,"LINESTRING (-40.3904472 -18.9967729, -40.3904108 -18.9968421, -40.3901562 -18.9973791)",,
390423430,False,Rua Martinho Lutero,residential,,True,99.11399999999999,,"LINESTRING (-40.3904472 -18.9967729, -40.3910176 -18.9970056, -40.3911557 -18.9970835, -40.3912849 -18.9971738)",,
390423368,False,Avenida Padre Francisco,primary,,True,6.456,ES-358,"LINESTRING (-40.3894305 -18.9988307, -40.3894536 -18.9988845)",2,
459458130,True,Avenida Padre Francisco,primary,,False,24.584,ES-358,"LINESTRING (-40.3894305 -18.9988307, -40.3893215 -18.9986351)",2,
242961319,False,Avenida Padre Francisco,residential,,False,42.19,,"LINESTRING (-40.3901289 -19.0003887, -40.3905294 -19.0004125)",2,
390423438,False,Avenida Padre Francisco,primary,,True,85.552,ES-358,"LINESTRING (-40.3901289 -19.0003887, -40.3899989 -19.0011482)",,
390423438,False,Avenida Padre Francisco,primary,,False,54.82899999999999,ES-358,"LINESTRING (-40.3901289 -19.0003887, -40.3901249 -19.0002099, -40.3901075 -19.0001287, -40.3900646 -19.0000425, -40.3900029 -18.9999195)",,
390423393,False,Avenida Padre Francisco,primary,,True,8.279,ES-358,"LINESTRING (-40.3899989 -19.0011482, -40.3899801 -19.0012205)",2,
390423438,False,Avenida Padre Francisco,primary,,False,85.552,ES-358,"LINESTRING (-40.3899989 -19.0011482, -40.3901289 -19.0003887)",,
390423308,False,Rua Industrial,residential,,False,200.565,,"LINESTRING (-40.3899989 -19.0011482, -40.3897508 -19.0011647, -40.3894678 -19.0011685, -40.3892706 -19.0011584, -40.3891204 -19.0011507, -40.3889984 -19.0011254, -40.3888455 -19.001062, -40.3887677 -19.0010163, -40.3885813 -19.0009339, -40.3881602 -19.0008173)",,
390423348,False,Avenida Padre Francisco,primary,,False,54.837,ES-358,"LINESTRING (-40.3899063 -19.0017087, -40.3899801 -19.0012205)",2,
390423376,False,Avenida Padre Francisco,primary,,True,17.627,ES-358,"LINESTRING (-40.3899063 -19.0017087, -40.3898997 -19.0018671)",,
390423294,False,Rua Cleto Birschner,residential,,False,207.14600000000002,,"LINESTRING (-40.3899063 -19.0017087, -40.3892089 -19.0016985, -40.3886859 -19.0016795, -40.3879537 -19.0015286)",,
177075925,False,Avenida Miguel Francisco Carneiro Frota,primary,,True,119.56500000000001,ES-358,"LINESTRING (-40.3899278 -19.0021563, -40.3899002 -19.0022277, -40.3898453 -19.0022837, -40.3898069 -19.0023071, -40.3897333 -19.0023414, -40.3896673 -19.0023627, -40.3895456 -19.0023871, -40.3893779 -19.0023845, -40.3888924 -19.0023554)",,
390423376,False,Avenida Padre Francisco,primary,,False,32.524,ES-358,"LINESTRING (-40.3899278 -19.0021563, -40.3898942 -19.0020003, -40.3898997 -19.0018671)",,
1022120396,False,Avenida Padre Francisco,residential,,False,83.547,,"LINESTRING (-40.3899278 -19.0021563, -40.3900431 -19.0025709, -40.3901638 -19.0028727)",,
177075925,False,Avenida Miguel Francisco Carneiro Frota,primary,,False,119.565,ES-358,"LINESTRING (-40.3888924 -19.0023554, -40.3893779 -19.0023845, -40.3895456 -19.0023871, -40.3896673 -19.0023627, -40.3897333 -19.0023414, -40.3898069 -19.0023071, -40.3898453 -19.0022837, -40.3899002 -19.0022277, -40.3899278 -19.0021563)",,
177075925,False,Avenida Miguel Francisco Carneiro Frota,primary,,True,63.153999999999996,ES-358,"LINESTRING (-40.3888924 -19.0023554, -40.3886363 -19.0023731, -40.3882954 -19.002416)",,
242959546,False,Rua Antônio Barcelo,residential,,False,123.512,,"LINESTRING (-40.3888924 -19.0023554, -40.3888375 -19.0022374, -40.3888033 -19.0022057, -40.388759 -19.0021772, -40.3886973 -19.0021512, -40.3884164 -19.0020967, -40.387837 -19.0020384)",,
177075925,False,Avenida Miguel Francisco Carneiro Frota,primary,,False,85.32600000000001,ES-358,"LINESTRING (-40.3875057 -19.0025912, -40.3877163 -19.0025418, -40.3881822 -19.0024322, -40.3882954 -19.002416)",,
242959519,False,Rua Cristiano Kruger,residential,,False,96.58,,"LINESTRING (-40.3875057 -19.0025912, -40.3873958 -19.0025405, -40.3873234 -19.0025139, -40.3872308 -19.0024968, -40.3866065 -19.0025025)",,
322380612,False,Avenida Padre Francisco,secondary,,False,31.109,ES-230,"LINESTRING (-40.3855909 -18.9944784, -40.3856155 -18.9947572)",,
390423292,False,Rua Antônio Dias Pereira,residential,,True,99.20299999999999,,"LINESTRING (-40.3855909 -18.9944784, -40.3849449 -18.994659, -40.3848447 -18.9947616, -40.3847904 -18.9948651)",,
459458134,True,Rua Durval Tavares,residential,,False,44.032,,"LINESTRING (-40.3859406 -18.9946259, -40.3859107 -18.9946953, -40.3856594 -18.9949112)",,
"[941628064, 459458136, 179976782, 941628063]",False,"['Rua Edu Strey', 'Rua Durval Tavares']",residential,,True,239.00099999999998,,"LINESTRING (-40.3859406 -18.9946259, -40.385993 -18.9945708, -40.3860453 -18.9945226, -40.3861579 -18.9944085, -40.3863985 -18.9941764, -40.3864659 -18.9941462, -40.3865405 -18.9941365, -40.3866772 -18.9942197, -40.3870137 -18.994442, -40.3873591 -18.9947288, -40.3876669 -18.9950132)",,yes
322380612,False,Avenida Padre Francisco,secondary,,False,17.735,ES-230,"LINESTRING (-40.3856155 -18.9947572, -40.3856594 -18.9949112)",,
322380612,False,Avenida Padre Francisco,secondary,,True,31.109,ES-230,"LINESTRING (-40.3856155 -18.9947572, -40.3855909 -18.9944784)",,
459458135,True,Rua Durval Tavares,residential,,False,38.105000000000004,,"LINESTRING (-40.3856155 -18.9947572, -40.3858517 -18.9946268, -40.3859406 -18.9946259)",,
"[459458136, 941628064, 179976782, 941628063]",False,"['Rua Edu Strey', 'Rua Durval Tavares']",residential,,False,239.00100000000003,,"LINESTRING (-40.3876669 -18.9950132, -40.3873591 -18.9947288, -40.3870137 -18.994442, -40.3866772 -18.9942197, -40.3865405 -18.9941365, -40.3864659 -18.9941462, -40.3863985 -18.9941764, -40.3861579 -18.9944085, -40.3860453 -18.9945226, -40.385993 -18.9945708, -40.3859406 -18.9946259)",,yes
179976782,False,Rua Edu Strey,residential,,True,221.323,,"LINESTRING (-40.3876669 -18.9950132, -40.3881963 -18.9954518, -40.388389 -18.9956479, -40.388676 -18.9959745, -40.3888394 -18.9960802, -40.389263 -18.9962749)",,
"[459458131, 459458132, 459458133]",False,,residential,,False,108.309,,"LINESTRING (-40.3876669 -18.9950132, -40.3874724 -18.9952437, -40.3873893 -18.9953426, -40.3870102 -18.9957635)",,yes
322380612,False,Avenida Padre Francisco,secondary,,False,55.403,ES-230,"LINESTRING (-40.3859763 -18.9951863, -40.3864481 -18.9954082)",,
390423389,False,,residential,,True,62.545,,"LINESTRING (-40.3859763 -18.9951863, -40.3855947 -18.9956178)",,
322380612,False,Avenida Padre Francisco,secondary,,True,45.916,ES-230,"LINESTRING (-40.3859763 -18.9951863, -40.3858419 -18.9951093, -40.3857267 -18.9950063, -40.3856594 -18.9949112)",,
242961327,False,Rua João Silva,residential,,False,86.789,,"LINESTRING (-40.3864481 -18.9954082, -40.3859199 -18.996008)",,
322380612,False,Avenida Padre Francisco,secondary,,True,55.403,ES-230,"LINESTRING (-40.3864481 -18.9954082, -40.3859763 -18.9951863)",,
322380612,False,Avenida Padre Francisco,secondary,,False,71.959,ES-230,"LINESTRING (-40.3864481 -18.9954082, -40.3866526 -18.9955014, -40.3868028 -18.9955844, -40.3869061 -18.9956495, -40.3870102 -18.9957635)",,
322380612,False,Avenida Padre Francisco,secondary,,False,12.355,ES-230,"LINESTRING (-40.3870102 -18.9957635, -40.387072 -18.995858)",,
322380612,False,Avenida Padre Francisco,secondary,,True,71.959,ES-230,"LINESTRING (-40.3870102 -18.9957635, -40.3869061 -18.9956495, -40.3868028 -18.9955844, -40.3866526 -18.9955014, -40.3864481 -18.9954082)",,
"[459458131, 459458132, 459458133]",False,,residential,,True,108.309,,"LINESTRING (-40.3870102 -18.9957635, -40.3873893 -18.9953426, -40.3874724 -18.9952437, -40.3876669 -18.9950132)",,yes
390423347,False,Rua Angelina Muzini Oss,residential,,False,49.617,,"LINESTRING (-40.389263 -18.9962749, -40.3894555 -18.9958675)",,
459458128,False,Rua Martinho Lutero,residential,,True,60.495,,"LINESTRING (-40.389263 -18.9962749, -40.3897988 -18.9964732)",,
179976782,False,Rua Edu Strey,residential,,False,221.32299999999998,,"LINESTRING (-40.389263 -18.9962749, -40.3888394 -18.9960802, -40.388676 -18.9959745, -40.388389 -18.9956479, -40.3881963 -18.9954518, -40.3876669 -18.9950132)",,
459458128,False,Rua Martinho Lutero,residential,,False,60.495,,"LINESTRING (-40.3897988 -18.9964732, -40.389263 -18.9962749)",,
459458129,False,Rua Martinho Lutero,primary,,True,75.882,ES-230,"LINESTRING (-40.3897988 -18.9964732, -40.3904472 -18.9967729)",,
390423314,True,Rua José Antônio Carminatti,residential,,False,77.714,,"LINESTRING (-40.3897988 -18.9964732, -40.3899721 -18.9960962, -40.3901029 -18.9958363)",,
242959535,True,Rua Rubens Almeida Lima,residential,,False,76.16499999999999,,"LINESTRING (-40.3912849 -18.9971738, -40.3913538 -18.9971277, -40.3914682 -18.9969667, -40.3916564 -18.996596)",,
