osmid,oneway,name,highway,reversed,length,ref,geometry,junction
52094925,True,Rua Moises Salomão,residential,False,73.679,,"LINESTRING (-47.9439851 -18.1667011, -47.9438445 -18.1660521)",
696279320,True,Avenida Dona Raulina Fonseca Pascoal,primary,False,198.313,GO-330;BR-352,"LINESTRING (-47.9439851 -18.1667011, -47.9445403 -18.1665329, -47.9450315 -18.1664317, -47.945345 -18.166408, -47.9458216 -18.1664303)",
696279321,True,Avenida Raulina Fonseca Paschoal,primary,False,127.551,GO-210,"LINESTRING (-47.9458216 -18.1664303, -47.9469718 -18.1667788)",
696279325,True,,residential,False,19.597,,"LINESTRING (-47.9458216 -18.1664303, -47.9457862 -18.1666033)",
696279321,True,Avenida Raulina Fonseca Paschoal,primary,False,68.388,GO-210,"LINESTRING (-47.9469718 -18.1667788, -47.9475805 -18.166988)",
696279327,True,Rua Doutor William Faiad,residential,False,47.077,,"LINESTRING (-47.9469718 -18.1667788, -47.9471196 -18.1663794)",
191089260,True,Avenida Farid Miguel Safatle,residential,False,127.889,,"LINESTRING (-47.9440304 -18.1690717, -47.9441433 -18.1690855, -47.9452172 -18.1692967)",
264908510,True,,primary,False,4.37,,"LINESTRING (-47.9440304 -18.1690717, -47.9440327 -18.1690846, -47.9440305 -18.1690976, -47.9440242 -18.1691092)",roundabout
191089254,True,Rua Wilson Nars Faiad,residential,False,72.795,,"LINESTRING (-47.9481699 -18.1673441, -47.947945 -18.1679629)",
696279322,True,Avenida Dona Raulina Fonseca Pascoal,primary,False,70.409,,"LINESTRING (-47.9481699 -18.1673441, -47.9476395 -18.1671886, -47.9475348 -18.1671526)",
696279329,True,,residential,False,18.754,,"LINESTRING (-47.9482279 -18.1671847, -47.9481699 -18.1673441)",
696279321,True,Avenida Raulina Fonseca Paschoal,primary,False,77.945,GO-210,"LINESTRING (-47.9482279 -18.1671847, -47.9484958 -18.1671891, -47.9489654 -18.1671757)",
696279318,True,Avenida Dona Raulina Fonseca Pascoal,primary,False,115.555,GO-330;BR-352,"LINESTRING (-47.9440138 -18.1668543, -47.9429562 -18.1671192)",
696279324,True,,primary,False,17.303,,"LINESTRING (-47.9440138 -18.1668543, -47.9439851 -18.1667011)",
264907173,True,Rua Randolfo Campos,primary,False,80.27,,"LINESTRING (-47.9457862 -18.1666033, -47.9456243 -18.1673086)",
696279318,True,Avenida Dona Raulina Fonseca Pascoal,primary,False,191.078,GO-330;BR-352,"LINESTRING (-47.9457862 -18.1666033, -47.9453463 -18.166578, -47.9450576 -18.1665998, -47.9445865 -18.1666969, -47.9440138 -18.1668543)",
696279322,True,Avenida Dona Raulina Fonseca Pascoal,primary,False,124.942,,"LINESTRING (-47.9469146 -18.1669395, -47.9457862 -18.1666033)",
696279328,True,,residential,False,18.863,,"LINESTRING (-47.9469146 -18.1669395, -47.9469718 -18.1667788)",
696279326,True,Rua José Saturnino de Castro,residential,False,8.342,,"LINESTRING (-47.9458798 -18.1661009, -47.9458668 -18.1661749)",
697664472,True,Rua Moises Santana,residential,False,135.358,,"LINESTRING (-47.9458798 -18.1661009, -47.9471447 -18.1662942)",
924743809,True,Rua 5,residential,False,69.998,,"LINESTRING (-47.9481036 -18.1658107, -47.9480745 -18.1664396)",
924159183,True,Rua Moises Santana,residential,False,10.733,,"LINESTRING (-47.9445089 -18.1660048, -47.9444074 -18.1660088)",
924159184,False,Rua Moises Santana,residential,False,23.069,,"LINESTRING (-47.9445089 -18.1660048, -47.9447271 -18.1660125)",
924159183,True,Rua Moises Santana,residential,False,59.667,,"LINESTRING (-47.9444074 -18.1660088, -47.9438445 -18.1660521)",
191010590,False,Rua Moises Santana,residential,True,182.396,,"LINESTRING (-47.9438445 -18.1660521, -47.9421231 -18.1661765)",
696279431,True,Avenida Dona Raulina Fonseca Pascoal,primary,False,85.408,GO-330;BR-352,"LINESTRING (-47.9401522 -18.167608, -47.9409435 -18.1674509)",
191089256,False,Rua Frederico Campos,residential,False,77.393,,"LINESTRING (-47.9450942 -18.1698645, -47.9449356 -18.170544)",
796506346,True,Avenida Juscelino Gomes Pires,tertiary,False,57.061,,"LINESTRING (-47.9450942 -18.1698645, -47.9445672 -18.1697522)",
191089256,False,Rua Frederico Campos,residential,True,21.534,,"LINESTRING (-47.9450942 -18.1698645, -47.9451191 -18.1697582, -47.9451302 -18.1696741)",
191313783,True,Avenida Cristiano Aires,residential,False,78.481,,"LINESTRING (-47.9461679 -18.170805, -47.9463217 -18.1701145)",
924065570,False,Rua Nassin Agel,residential,False,7.134,,"LINESTRING (-47.9461679 -18.170805, -47.9462338 -18.170819)",
924065570,False,Rua Nassin Agel,residential,True,133.388,,"LINESTRING (-47.9461679 -18.170805, -47.9449356 -18.170544)",
191082558,False,Rua Doutor Prates,residential,False,131.131,,"LINESTRING (-47.9458691 -18.1720215, -47.9446584 -18.1717617)",
191082558,False,Rua Doutor Prates,residential,True,11.371,,"LINESTRING (-47.9458691 -18.1720215, -47.9459759 -18.1720342)",
191313783,True,Avenida Cristiano Aires,residential,False,138.904,,"LINESTRING (-47.9458691 -18.1720215, -47.9461679 -18.170805)",
191081622,True,Avenida Cristiano Aires,residential,False,137.844,,"LINESTRING (-47.9462338 -18.170819, -47.9459759 -18.1720342)",
