osmid,highway,oneway,reversed,length,ref,name,geometry,lanes,bridge
385265242,residential,False,True,31.504,,,"LINESTRING (-39.1063059 -13.6003055, -39.106589 -13.600238)",,
468763519,primary,False,False,20.089,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1063059 -13.6003055, -39.1062759 -13.6004838)",,
468763519,primary,False,True,24.074,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1063059 -13.6003055, -39.1062517 -13.6000955)",,
571553381,primary,False,False,177.33499999999998,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1030696 -13.6031634, -39.1029449 -13.6033472, -39.1028819 -13.6034489, -39.1028027 -13.6036548, -39.1027665 -13.6038751, -39.102729 -13.6042323, -39.1027102 -13.6046859)",,
"[571553381, 468763519]",primary,False,True,340.20799999999997,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1030696 -13.6031634, -39.1032399 -13.6030266, -39.1034223 -13.6029066, -39.1036034 -13.6028115, -39.1040754 -13.6025495, -39.1050747 -13.6020014, -39.1051027 -13.6019861, -39.1051725 -13.6019375, -39.105215 -13.6019046, -39.105269 -13.6018521, -39.1053502 -13.6017693, -39.1056251 -13.6014311)",,
623839303,residential,False,False,195.103,,,"LINESTRING (-39.1030696 -13.6031634, -39.1025345 -13.6026016, -39.1024862 -13.6025443, -39.1024708 -13.6025117, -39.1024614 -13.60247, -39.1024661 -13.6024413, -39.1024835 -13.6024041, -39.1025818 -13.6022901, -39.1026026 -13.6022572, -39.1026103 -13.6022334, -39.1026089 -13.6022073, -39.1023521 -13.601742)",,
385264132,residential,False,True,114.737,,,"LINESTRING (-39.1026603 -13.6055184, -39.1016213 -13.6057304)",,
571553381,primary,False,True,53.156,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1026603 -13.6055184, -39.1026825 -13.6051564, -39.1026895 -13.6050412)",,
385265241,residential,False,True,49.897,,,"LINESTRING (-39.1023521 -13.601742, -39.1021501 -13.6013385)",,
385265246,residential,False,False,101.824,,Rua Nova da Baixa Fria,"LINESTRING (-39.1023521 -13.601742, -39.1014967 -13.6021258)",,
385265246,residential,False,True,95.561,,Rua Nova da Baixa Fria,"LINESTRING (-39.1023521 -13.601742, -39.1031535 -13.6013789)",,
623839303,residential,False,True,195.103,,,"LINESTRING (-39.1023521 -13.601742, -39.1026089 -13.6022073, -39.1026103 -13.6022334, -39.1026026 -13.6022572, -39.1025818 -13.6022901, -39.1024835 -13.6024041, -39.1024661 -13.6024413, -39.1024614 -13.60247, -39.1024708 -13.6025117, -39.1024862 -13.6025443, -39.1025345 -13.6026016, -39.1030696 -13.6031634)",,
385265245,residential,False,True,40.241,,,"LINESTRING (-39.1083885 -13.5988205, -39.1083227 -13.5991767)",,
312138686,residential,False,False,43.903,,,"LINESTRING (-39.1070916 -13.599004, -39.1071939 -13.5993861)",,
762579076,tertiary,False,True,128.69400000000002,,,"LINESTRING (-39.1070916 -13.599004, -39.1069226 -13.5989192, -39.1068663 -13.5988945, -39.1067979 -13.5988769, -39.1066805 -13.598856, -39.1066054 -13.5988502, -39.1059524 -13.5990099)",2,
822184694,tertiary,False,False,134.435,,Rua João Silveira de Souza,"LINESTRING (-39.1070916 -13.599004, -39.1076428 -13.5990848, -39.1083227 -13.5991767)",2,
468763519,primary,False,False,56.871,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1060542 -13.5993442, -39.106187 -13.5998391)",,
477791622,residential,False,False,62.844,,,"LINESTRING (-39.1060542 -13.5993442, -39.1054975 -13.5995074)",,
468763519,primary,False,True,38.766,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1060542 -13.5993442, -39.1059791 -13.5990975, -39.1059524 -13.5990099)",,
385265245,residential,False,False,40.241,,,"LINESTRING (-39.1083227 -13.5991767, -39.1083885 -13.5988205)",,
385265245,residential,False,True,38.142,,,"LINESTRING (-39.1083227 -13.5991767, -39.1082393 -13.59951)",,
822184694,tertiary,False,True,134.435,,Rua João Silveira de Souza,"LINESTRING (-39.1083227 -13.5991767, -39.1076428 -13.5990848, -39.1070916 -13.599004)",2,
312138686,residential,False,False,15.597,,,"LINESTRING (-39.1071939 -13.5993861, -39.1072224 -13.5995236)",,
312138686,residential,False,True,43.903,,,"LINESTRING (-39.1071939 -13.5993861, -39.1070916 -13.599004)",,
312138687,residential,False,True,113.821,,,"LINESTRING (-39.1071939 -13.5993861, -39.1082393 -13.59951)",,
312138687,residential,False,False,113.821,,,"LINESTRING (-39.1082393 -13.59951, -39.1071939 -13.5993861)",,
385265245,residential,False,False,38.142,,,"LINESTRING (-39.1082393 -13.59951, -39.1083227 -13.5991767)",,
385265245,residential,False,True,13.303,,,"LINESTRING (-39.1082393 -13.59951, -39.108219 -13.599628)",,
385265245,residential,False,False,19.054,,,"LINESTRING (-39.1081953 -13.5997978, -39.108219 -13.599628)",,
385265245,residential,False,True,28.42,,,"LINESTRING (-39.1081953 -13.5997978, -39.1081828 -13.6000531)",,
312138686,residential,False,True,18.193,,,"LINESTRING (-39.1073349 -13.6000565, -39.1073002 -13.5998964)",,
385265242,residential,False,False,83.103,,,"LINESTRING (-39.1073349 -13.6000565, -39.106589 -13.600238)",,
385265242,residential,False,True,91.639,,,"LINESTRING (-39.1073349 -13.6000565, -39.1081828 -13.6000531)",,
385265242,residential,False,False,31.504,,,"LINESTRING (-39.106589 -13.600238, -39.1063059 -13.6003055)",,
385265242,residential,False,True,83.103,,,"LINESTRING (-39.106589 -13.600238, -39.1073349 -13.6000565)",,
822184692,residential,False,False,43.566,,,"LINESTRING (-39.106589 -13.600238, -39.1064411 -13.6003681, -39.1062759 -13.6004838)",,
468763519,primary,False,True,20.089,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1062759 -13.6004838, -39.1063059 -13.6003055)",,
468763519,primary,False,False,85.481,BA-001,Avenida Rosentino Botelho Filho,"LINESTRING (-39.1062759 -13.6004838, -39.1060798 -13.6006989, -39.1060144 -13.6007839, -39.105814 -13.6011046)",,
822184692,residential,False,True,43.566,,,"LINESTRING (-39.1062759 -13.6004838, -39.1064411 -13.6003681, -39.106589 -13.600238)",,
385264129,residential,False,False,84.351,,,"LINESTRING (-39.1044523 -13.6029536, -39.1037713 -13.6033242)",,
385264129,residential,False,True,49.018,,,"LINESTRING (-39.1044523 -13.6029536, -39.1045234 -13.6029053, -39.1047326 -13.6027711, -39.1048338 -13.6027157)",,
385265238,residential,False,False,264.13500000000005,,,"LINESTRING (-39.1044523 -13.6029536, -39.1037174 -13.6039898, -39.1036195 -13.6041163, -39.1034907 -13.6042772, -39.1034273 -13.604346, -39.1033566 -13.6044004, -39.1031407 -13.6045073, -39.1028202 -13.6046416)",,
385264127,residential,False,True,99.97,,,"LINESTRING (-39.1017934 -13.6029026, -39.1018755 -13.6037981)",,
477791617,residential,False,False,36.881,,,"LINESTRING (-39.1017934 -13.6029026, -39.1014524 -13.6029153)",,
385264127,residential,False,False,43.861000000000004,,,"LINESTRING (-39.1017934 -13.6029026, -39.1017768 -13.6027059, -39.1017573 -13.602685, -39.1017339 -13.6026746, -39.1016983 -13.6026681, -39.101589 -13.6026909)",,
31567481,residential,False,False,62.088,,Avenida Augusto de Araújo Paixão,"LINESTRING (-39.1011632 -13.6006718, -39.1017156 -13.6005185)",,
"[31567481, 623839298]",residential,False,True,132.23499999999999,,Avenida Augusto de Araújo Paixão,"LINESTRING (-39.1011632 -13.6006718, -39.1005778 -13.6007767, -39.100543 -13.6007872, -39.1005255 -13.6007982, -39.1005135 -13.6008158, -39.1005051 -13.6008559, -39.1006049 -13.6013392)",,
385264130,residential,False,False,62.461,,,"LINESTRING (-39.1011632 -13.6006718, -39.1012559 -13.601073, -39.1012883 -13.6012202)",,
385264129,residential,False,False,332.475,,,"LINESTRING (-39.1074134 -13.6013457, -39.1071533 -13.6015621, -39.1067999 -13.6018339, -39.1064331 -13.6021258, -39.1061883 -13.6023266, -39.1060274 -13.6024732, -39.1059905 -13.6024869, -39.1059523 -13.6024863, -39.1059215 -13.6024778, -39.1058866 -13.6024595, -39.1058021 -13.6024289, -39.1057491 -13.6024152, -39.1057123 -13.6024123, -39.105671 -13.6024094, -39.1056184 -13.6024185, -39.1049958 -13.6026603, -39.1048338 -13.6027157)",,
385265243,residential,False,False,144.446,,,"LINESTRING (-39.1074134 -13.6013457, -39.1074349 -13.6012727, -39.1074611 -13.6012069, -39.1074879 -13.601158, -39.1075368 -13.6010896, -39.1076025 -13.6009996, -39.1076763 -13.6009208, -39.1077601 -13.6008439, -39.1078761 -13.6007389, -39.1079814 -13.6006549, -39.108078 -13.6005753, -39.1082181 -13.6004619, -39.1082396 -13.6004333, -39.1082456 -13.6004186, -39.108255 -13.6003726)",,
385264127,residential,False,False,100.96,,,"LINESTRING (-39.1019557 -13.6047027, -39.1018755 -13.6037981)",,
385264127,residential,False,True,47.134,,,"LINESTRING (-39.1019557 -13.6047027, -39.1015199 -13.6047189)",,
477791619,residential,False,True,81.564,,,"LINESTRING (-39.1019557 -13.6047027, -39.1027102 -13.6046859)",,
31567481,residential,False,True,62.088,,Avenida Augusto de Araújo Paixão,"LINESTRING (-39.1017156 -13.6005185, -39.1011632 -13.6006718)",,
385265241,residential,False,False,60.38,,,"LINESTRING (-39.1017156 -13.6005185, -39.1019772 -13.6009983)",,
31567481,residential,False,False,327.501,,Avenida Augusto de Araújo Paixão,"LINESTRING (-39.1017156 -13.6005185, -39.1029328 -13.6001445, -39.1037469 -13.5998864, -39.1045944 -13.5995997)",,
385264129,residential,False,False,49.018,,,"LINESTRING (-39.1048338 -13.6027157, -39.1047326 -13.6027711, -39.1045234 -13.6029053, -39.1044523 -13.6029536)",,
385264129,residential,False,True,332.47499999999997,,,"LINESTRING (-39.1048338 -13.6027157, -39.1049958 -13.6026603, -39.1056184 -13.6024185, -39.105671 -13.6024094, -39.1057123 -13.6024123, -39.1057491 -13.6024152, -39.1058021 -13.6024289, -39.1058866 -13.6024595, -39.1059215 -13.6024778, -39.1059523 -13.6024863, -39.1059905 -13.6024869, -39.1060274 -13.6024732, -39.1061883 -13.6023266, -39.1064331 -13.6021258, -39.1067999 -13.6018339, -39.1071533 -13.6015621, -39.1074134 -13.6013457)",,
468763523,residential,False,True,204.84500000000003,,,"LINESTRING (-39.1048338 -13.6027157, -39.1054445 -13.6021152, -39.1057511 -13.6013685, -39.1057572 -13.6013529, -39.1057686 -13.6013154, -39.105776 -13.6012818, -39.1057806 -13.6012466, -39.1057759 -13.6011785)",,
385264127,residential,False,False,47.134,,,"LINESTRING (-39.1015199 -13.6047189, -39.1019557 -13.6047027)",,
468763524,residential,False,False,58.67,,,"LINESTRING (-39.1015199 -13.6047189, -39.1014956 -13.6041918)",,
468763524,residential,False,True,60.849,,,"LINESTRING (-39.1015199 -13.6047189, -39.1015394 -13.6052658)",,
385265239,residential,False,False,21.801,,,"LINESTRING (-39.1050194 -13.6004788, -39.105101 -13.6006581)",,
385265239,residential,False,True,13.821,,,"LINESTRING (-39.1050194 -13.6004788, -39.1049633 -13.6003671)",,
385265246,residential,False,False,214.942,,Rua Nova da Baixa Fria,"LINESTRING (-39.1050194 -13.6004788, -39.103239 -13.6013402)",,
385264130,residential,False,False,63.623,,,"LINESTRING (-39.1014967 -13.6021258, -39.101589 -13.6026909)",,
385264130,residential,False,True,51.491,,,"LINESTRING (-39.1014967 -13.6021258, -39.101395 -13.6016734)",,
385265246,residential,False,True,101.824,,Rua Nova da Baixa Fria,"LINESTRING (-39.1014967 -13.6021258, -39.1023521 -13.601742)",,
385264132,residential,False,False,114.737,,,"LINESTRING (-39.1016213 -13.6057304, -39.1026603 -13.6055184)",,
468763524,residential,False,False,52.414,,,"LINESTRING (-39.1016213 -13.6057304, -39.1015394 -13.6052658)",,
385265244,residential,False,False,33.318,,,"LINESTRING (-39.1057553 -13.6002088, -39.105454 -13.6002722)",,
385265244,residential,False,True,55.109,,,"LINESTRING (-39.1057553 -13.6002088, -39.1062517 -13.6000955)",,
