osmid,oneway,name,highway,reversed,length,ref,bridge,geometry
267093985,False,,residential,True,64.76100000000001,,,"LINESTRING (-48.5327744 -24.1881913, -48.5328367 -24.1882176, -48.532941 -24.1882745, -48.5329903 -24.1883191, -48.5330211 -24.1883638, -48.5330654 -24.1884292, -48.5331345 -24.1885497, -48.5331855 -24.1886147)"
513185784,False,Rua Shigueru Yagui,residential,True,20.908,,,"LINESTRING (-48.5327744 -24.1881913, -48.5328005 -24.1881289, -48.5328481 -24.1880157)"
332128219,False,Rua João Gomes dos Santos,residential,False,22.343,,,"LINESTRING (-48.5317659 -24.1886195, -48.5316995 -24.1885926, -48.5315617 -24.1885443)"
332128219,False,Rua João Gomes dos Santos,residential,True,135.668,,,"LINESTRING (-48.5317659 -24.1886195, -48.5318376 -24.1886562, -48.5319114 -24.1886959, -48.5320066 -24.18874, -48.532126 -24.1887868, -48.5321434 -24.1888128, -48.5321451 -24.1888479, -48.5320084 -24.1892083, -48.5319194 -24.1894, -48.5318094 -24.1895682)"
783916970,False,Rua Elidio Cravo do Nascimento,residential,True,16.292,,,"LINESTRING (-48.5317659 -24.1886195, -48.5318648 -24.1885669, -48.5319063 -24.1885485)"
267093985,False,,residential,False,64.761,,,"LINESTRING (-48.5331855 -24.1886147, -48.5331345 -24.1885497, -48.5330654 -24.1884292, -48.5330211 -24.1883638, -48.5329903 -24.1883191, -48.532941 -24.1882745, -48.5328367 -24.1882176, -48.5327744 -24.1881913)"
267086523,False,Rua Doutor Diogenes Ribeiro de Lima,residential,False,20.912,,,"LINESTRING (-48.5297085 -24.1849862, -48.5295052 -24.184955)"
267086523,False,Rua Doutor Diogenes Ribeiro de Lima,residential,True,12.389,,,"LINESTRING (-48.5297085 -24.1849862, -48.5298301 -24.1849966)"
332128224,False,Rua Vicente Romualdo da Cruz,residential,False,42.436,,,"LINESTRING (-48.5297085 -24.1849862, -48.5296226 -24.1853597)"
332128224,False,Rua Vicente Romualdo da Cruz,residential,True,42.436,,,"LINESTRING (-48.5296226 -24.1853597, -48.5297085 -24.1849862)"
524110905,False,Rua Avelino Domingues Menk,primary,False,71.999,SP-250;BR-373,,"LINESTRING (-48.5296226 -24.1853597, -48.528923 -24.1852503)"
524110905,False,Rua Avelino Domingues Menk,primary,True,54.815,SP-250;BR-373,,"LINESTRING (-48.5296226 -24.1853597, -48.5301564 -24.1854365)"
332128224,False,Rua Vicente Romualdo da Cruz,residential,False,71.78699999999999,,,"LINESTRING (-48.5296226 -24.1853597, -48.5296072 -24.1854489, -48.5295274 -24.1858073, -48.529482 -24.1859923)"
332128224,False,Rua Vicente Romualdo da Cruz,residential,False,100.155,,,"LINESTRING (-48.529482 -24.1859923, -48.529439 -24.1860883, -48.5294035 -24.1861422, -48.5293257 -24.1862174, -48.5292593 -24.1862608, -48.529207 -24.1863098, -48.5291755 -24.1863526, -48.5291474 -24.1864131, -48.5291314 -24.1865002, -48.5291316 -24.1865829, -48.5291373 -24.186659, -48.5291601 -24.1867805)"
332128224,False,Rua Vicente Romualdo da Cruz,residential,True,71.78699999999999,,,"LINESTRING (-48.529482 -24.1859923, -48.5295274 -24.1858073, -48.5296072 -24.1854489, -48.5296226 -24.1853597)"
513186666,False,Rua Capitão João Damázio,residential,False,126.132,,,"LINESTRING (-48.529482 -24.1859923, -48.5296052 -24.1860192, -48.5297339 -24.1860486, -48.5298937 -24.1860859, -48.5299534 -24.1860871, -48.5299902 -24.1860712, -48.5300124 -24.1860449, -48.5300399 -24.1859421, -48.5300754 -24.1857917, -48.5301564 -24.1854365)"
843394386,False,Rua Pedro Leandro da Costa,residential,False,13.141,,,"LINESTRING (-48.5312697 -24.1863825, -48.5311704 -24.1864584)"
267093981,False,Rua Getúlio Gatto,residential,False,51.400000000000006,,,"LINESTRING (-48.5312697 -24.1863825, -48.5311154 -24.1863397, -48.5310066 -24.1862774, -48.5308888 -24.1862027, -48.5308358 -24.1861562)"
267093981,False,Rua Getúlio Gatto,residential,True,128.703,,,"LINESTRING (-48.5312697 -24.1863825, -48.5314936 -24.1864131, -48.5317551 -24.1864431, -48.5325282 -24.1865294)"
332128207,False,Rua Amancio Domingues da Cruz,residential,True,72.486,,,"LINESTRING (-48.5286316 -24.1863416, -48.5281979 -24.1868597)"
513184676,True,Rua Santa Cruz,residential,False,40.759,,,"LINESTRING (-48.5286316 -24.1863416, -48.5285311 -24.1862364, -48.5284773 -24.1861587, -48.5284559 -24.1861092, -48.528446 -24.1860278)"
843394386,False,Rua Pedro Leandro da Costa,residential,True,13.141,,,"LINESTRING (-48.5311704 -24.1864584, -48.5312697 -24.1863825)"
843394385,False,Rua Pedro Leandro da Costa,residential,False,47.772999999999996,,,"LINESTRING (-48.5311704 -24.1864584, -48.5310419 -24.1864674, -48.5309633 -24.1864785, -48.5308788 -24.186495, -48.5307124 -24.1865477)"
843394386,False,Rua Pedro Leandro da Costa,residential,False,31.461999999999996,,,"LINESTRING (-48.5311704 -24.1864584, -48.531096 -24.1865269, -48.5310256 -24.1865917, -48.5309545 -24.1866615)"
332128209,False,Rua Antônio Geraldo Batista,residential,False,27.822,,,"LINESTRING (-48.5309545 -24.1866615, -48.5308284 -24.1865856, -48.5307124 -24.1865477)"
332128209,False,Rua Antônio Geraldo Batista,residential,True,56.57,,,"LINESTRING (-48.5309545 -24.1866615, -48.5310671 -24.186752, -48.5312656 -24.1868951, -48.531383 -24.1869869)"
332128221,False,Rua Pedro Leandro da Costa,residential,False,134.30599999999998,,,"LINESTRING (-48.5309545 -24.1866615, -48.5309042 -24.1867122, -48.530864 -24.1867759, -48.5307421 -24.1870623, -48.5306278 -24.1873864, -48.5304773 -24.1877815)"
843394386,False,Rua Pedro Leandro da Costa,residential,True,31.462000000000003,,,"LINESTRING (-48.5309545 -24.1866615, -48.5310256 -24.1865917, -48.531096 -24.1865269, -48.5311704 -24.1864584)"
332128205,False,Rua 12 de Outubro,residential,False,37.417,,,"LINESTRING (-48.5279202 -24.1866382, -48.5281979 -24.1868597)"
"[332128218, 513186663]",False,Rua José Abrão Jamel,residential,False,86.41499999999999,,,"LINESTRING (-48.5279202 -24.1866382, -48.5283762 -24.1860902, -48.528446 -24.1860278)"
332128218,False,Rua José Abrão Jamel,residential,True,115.71099999999998,,,"LINESTRING (-48.5279202 -24.1866382, -48.5278532 -24.1867422, -48.5277841 -24.1868444, -48.5276467 -24.1869942, -48.5275414 -24.187089, -48.5274448 -24.1871545, -48.5273509 -24.1872224, -48.5272837 -24.1872883, -48.5272111 -24.1873695, -48.5271867 -24.1874206)"
332128223,False,Rua Sete de Setembro,residential,True,65.505,,,"LINESTRING (-48.5337581 -24.1867018, -48.5338545 -24.1861193)"
524110905,False,Rua Avelino Domingues Menk,primary,False,47.2,SP-250;BR-373,,"LINESTRING (-48.5337581 -24.1867018, -48.5335636 -24.1866823, -48.5333008 -24.1866272)"
332128206,False,Rua Dois de Maio,residential,False,77.369,,,"LINESTRING (-48.5291601 -24.1867805, -48.5284768 -24.1870897)"
332128224,False,Rua Vicente Romualdo da Cruz,residential,True,100.15500000000002,,,"LINESTRING (-48.5291601 -24.1867805, -48.5291373 -24.186659, -48.5291316 -24.1865829, -48.5291314 -24.1865002, -48.5291474 -24.1864131, -48.5291755 -24.1863526, -48.529207 -24.1863098, -48.5292593 -24.1862608, -48.5293257 -24.1862174, -48.5294035 -24.1861422, -48.529439 -24.1860883, -48.529482 -24.1859923)"
513184676,True,Rua Santa Cruz,residential,False,72.503,,,"LINESTRING (-48.5291601 -24.1867805, -48.5290218 -24.1866652, -48.5288153 -24.1864988, -48.5286651 -24.1863716, -48.5286316 -24.1863416)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,57.381,,,"LINESTRING (-48.5291601 -24.1867805, -48.5292168 -24.1868285, -48.5292657 -24.1868736, -48.52938 -24.1869869, -48.5294865 -24.1871045, -48.5295333 -24.1871668)"
332128205,False,Rua 12 de Outubro,residential,True,37.417,,,"LINESTRING (-48.5281979 -24.1868597, -48.5279202 -24.1866382)"
332128207,False,Rua Amancio Domingues da Cruz,residential,False,72.486,,,"LINESTRING (-48.5281979 -24.1868597, -48.5286316 -24.1863416)"
332128205,False,Rua 12 de Outubro,residential,False,38.167,,,"LINESTRING (-48.5281979 -24.1868597, -48.5283172 -24.1869673, -48.5284768 -24.1870897)"
332128209,False,Rua Antônio Geraldo Batista,residential,False,56.57,,,"LINESTRING (-48.531383 -24.1869869, -48.5312656 -24.1868951, -48.5310671 -24.186752, -48.5309545 -24.1866615)"
"[783890352, 332128209]",False,"['Rua Elpidio Rafael Sacomano', 'Rua Antônio Geraldo Batista']",residential,True,160.65300000000002,,,"LINESTRING (-48.531383 -24.1869869, -48.5314581 -24.1870211, -48.5315345 -24.1870725, -48.5315882 -24.1871233, -48.5316358 -24.1871881, -48.5316717 -24.1872833, -48.5316948 -24.1874291, -48.5317237 -24.1876493, -48.5317343 -24.1878212, -48.5317276 -24.187957, -48.5317079 -24.1880586, -48.5316344 -24.1883015)"
332128213,False,Rua Domingos Alves de Oliveira,residential,False,84.881,,,"LINESTRING (-48.531383 -24.1869869, -48.5311645 -24.1875758, -48.5311243 -24.1876414, -48.5310769 -24.1876919)"
332128206,False,Rua Dois de Maio,residential,True,77.369,,,"LINESTRING (-48.5284768 -24.1870897, -48.5291601 -24.1867805)"
332128205,False,Rua 12 de Outubro,residential,False,75.251,,,"LINESTRING (-48.5284768 -24.1870897, -48.5286699 -24.1871912, -48.5288118 -24.1872616, -48.5289371 -24.1873299, -48.5291058 -24.1874463)"
332128205,False,Rua 12 de Outubro,residential,True,38.167,,,"LINESTRING (-48.5284768 -24.1870897, -48.5283172 -24.1869673, -48.5281979 -24.1868597)"
"[332128222, 332128206]",False,Rua Dois de Maio,residential,"[False, True]",114.105,,,"LINESTRING (-48.5284768 -24.1870897, -48.5280088 -24.1873759, -48.5279967 -24.1873986, -48.527998 -24.187423, -48.5280094 -24.1874402, -48.5283373 -24.1877662)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,7.012,,,"LINESTRING (-48.5296416 -24.1873113, -48.5296758 -24.1873661)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,19.464,,,"LINESTRING (-48.5296416 -24.1873113, -48.5295333 -24.1871668)"
513185159,False,Rua Dois de Maio,residential,False,131.481,,,"LINESTRING (-48.5296416 -24.1873113, -48.5299245 -24.1867832, -48.5299279 -24.1867691, -48.5299259 -24.1867548, -48.5299172 -24.186741, -48.5299017 -24.1867346, -48.5293218 -24.186659)"
332128218,False,Rua José Abrão Jamel,residential,False,115.711,,,"LINESTRING (-48.5271867 -24.1874206, -48.5272111 -24.1873695, -48.5272837 -24.1872883, -48.5273509 -24.1872224, -48.5274448 -24.1871545, -48.5275414 -24.187089, -48.5276467 -24.1869942, -48.5277841 -24.1868444, -48.5278532 -24.1867422, -48.5279202 -24.1866382)"
332128205,False,Rua 12 de Outubro,residential,True,75.251,,,"LINESTRING (-48.5291058 -24.1874463, -48.5289371 -24.1873299, -48.5288118 -24.1872616, -48.5286699 -24.1871912, -48.5284768 -24.1870897)"
513184677,False,Rua Primeiro de Maio,residential,False,85.76100000000001,,,"LINESTRING (-48.5291058 -24.1874463, -48.5288877 -24.1875228, -48.5286538 -24.1876328, -48.5284527 -24.187716, -48.5283373 -24.1877662)"
513184677,False,Rua Primeiro de Maio,residential,True,53.943,,,"LINESTRING (-48.5291058 -24.1874463, -48.5292359 -24.1873557, -48.5292875 -24.1873001, -48.5293383 -24.1872561, -48.5294612 -24.1872016, -48.5295333 -24.1871668)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,32.261,,,"LINESTRING (-48.5298646 -24.1876737, -48.5300171 -24.1879283)"
332128209,False,Rua Antônio Geraldo Batista,residential,True,166.67200000000003,,,"LINESTRING (-48.5298646 -24.1876737, -48.5299069 -24.1876084, -48.5299721 -24.1874622, -48.5301027 -24.1871019, -48.5301859 -24.1868744, -48.5302556 -24.1867007, -48.530296 -24.1866511, -48.5303607 -24.1866132, -48.530461 -24.1865813, -48.5306152 -24.1865544, -48.5307124 -24.1865477)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,39.2,,,"LINESTRING (-48.5298646 -24.1876737, -48.5298035 -24.1875727, -48.5297585 -24.1874986, -48.5296758 -24.1873661)"
"[332128206, 332128222]",False,Rua Dois de Maio,residential,"[False, True]",114.105,,,"LINESTRING (-48.5283373 -24.1877662, -48.5280094 -24.1874402, -48.527998 -24.187423, -48.5279967 -24.1873986, -48.5280088 -24.1873759, -48.5284768 -24.1870897)"
513184677,False,Rua Primeiro de Maio,residential,False,175.64200000000002,,,"LINESTRING (-48.5283373 -24.1877662, -48.5281831 -24.1878273, -48.5279826 -24.1878973, -48.527872 -24.1879497, -48.5277915 -24.1880133, -48.5277486 -24.1880647, -48.5276105 -24.1882861, -48.5275675 -24.1884207, -48.5275286 -24.1885712, -48.5274817 -24.1887033, -48.527424 -24.1888085, -48.5273892 -24.1888648, -48.5273556 -24.1889039, -48.5273302 -24.1889296)"
513184677,False,Rua Primeiro de Maio,residential,True,85.761,,,"LINESTRING (-48.5283373 -24.1877662, -48.5284527 -24.187716, -48.5286538 -24.1876328, -48.5288877 -24.1875228, -48.5291058 -24.1874463)"
332128208,False,Rua Antônio Egidio do Amaral,residential,True,77.273,,,"LINESTRING (-48.5310769 -24.1876919, -48.531142 -24.1878318, -48.5312153 -24.1879695, -48.5314069 -24.188318)"
332128212,False,Rua Domingos Alves de Oliveira,residential,False,56.214999999999996,,,"LINESTRING (-48.5310769 -24.1876919, -48.5309042 -24.1877531, -48.5305773 -24.1879091)"
332128213,False,Rua Domingos Alves de Oliveira,residential,True,84.881,,,"LINESTRING (-48.5310769 -24.1876919, -48.5311243 -24.1876414, -48.5311645 -24.1875758, -48.531383 -24.1869869)"
843394387,False,Rua Pedro Leandro da Costa,residential,False,17.441,,,"LINESTRING (-48.5304773 -24.1877815, -48.5305773 -24.1879091)"
843394388,False,Rua Pedro Leandro da Costa,residential,False,27.756,,,"LINESTRING (-48.5304773 -24.1877815, -48.5303664 -24.1880097)"
332128221,False,Rua Pedro Leandro da Costa,residential,True,134.306,,,"LINESTRING (-48.5304773 -24.1877815, -48.5306278 -24.1873864, -48.5307421 -24.1870623, -48.530864 -24.1867759, -48.5309042 -24.1867122, -48.5309545 -24.1866615)"
332128212,False,Rua Domingos Alves de Oliveira,residential,False,26.454,,,"LINESTRING (-48.5303664 -24.1880097, -48.5301289 -24.188108)"
332128212,False,Rua Domingos Alves de Oliveira,residential,True,24.14,,,"LINESTRING (-48.5303664 -24.1880097, -48.5305773 -24.1879091)"
843394388,False,Rua Pedro Leandro da Costa,residential,True,27.756,,,"LINESTRING (-48.5303664 -24.1880097, -48.5304773 -24.1877815)"
332128212,False,Rua Domingos Alves de Oliveira,residential,True,26.454,,,"LINESTRING (-48.5301289 -24.188108, -48.5303664 -24.1880097)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,28.21,,,"LINESTRING (-48.5301289 -24.188108, -48.5302479 -24.1883373)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,22.994,,,"LINESTRING (-48.5301289 -24.188108, -48.5300633 -24.1880109, -48.5300171 -24.1879283)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,80.513,,,"LINESTRING (-48.5302479 -24.1883373, -48.5306331 -24.1889704)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,28.21,,,"LINESTRING (-48.5302479 -24.1883373, -48.5301289 -24.188108)"
513185783,False,Rua Manoel Venâncio de Queiroz,residential,False,160.42800000000003,,,"LINESTRING (-48.5302479 -24.1883373, -48.5301725 -24.188384, -48.5300062 -24.1884599, -48.529797 -24.1885651, -48.5296575 -24.1886409, -48.5295261 -24.1887314, -48.5294 -24.1888122, -48.5292739 -24.1888954, -48.5291936 -24.1889363, -48.5291098 -24.1889504, -48.5290059 -24.1889547, -48.5288582 -24.1889541)"
332128208,False,Rua Antônio Egidio do Amaral,residential,False,29.66,,,"LINESTRING (-48.5315617 -24.1885443, -48.5314069 -24.188318)"
332128211,False,Rua Avelino Gomes de Almeida,residential,True,105.474,,,"LINESTRING (-48.5315617 -24.1885443, -48.5313865 -24.1886361, -48.5306331 -24.1889704)"
332128215,False,Rua Elpidio Rafael Sacomano,residential,True,129.549,,,"LINESTRING (-48.5315617 -24.1885443, -48.5314877 -24.1887529, -48.5313903 -24.1890129, -48.5313117 -24.1892241, -48.5312098 -24.1894717, -48.5311321 -24.189641)"
332128219,False,Rua João Gomes dos Santos,residential,True,22.343,,,"LINESTRING (-48.5315617 -24.1885443, -48.5316995 -24.1885926, -48.5317659 -24.1886195)"
783890352,False,Rua Elpidio Rafael Sacomano,residential,False,27.988,,,"LINESTRING (-48.5315617 -24.1885443, -48.5316161 -24.1883624, -48.5316344 -24.1883015)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,80.513,,,"LINESTRING (-48.5306331 -24.1889704, -48.5302479 -24.1883373)"
332128211,False,Rua Avelino Gomes de Almeida,residential,False,105.474,,,"LINESTRING (-48.5306331 -24.1889704, -48.5313865 -24.1886361, -48.5315617 -24.1885443)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,75.90700000000001,,,"LINESTRING (-48.5306331 -24.1889704, -48.5308036 -24.1892597, -48.5309739 -24.189578)"
"[332128216, 332128210]",False,"['Rua Antônio Joaquim Batista', 'Rua Eurico de Camargo']",residential,True,86.829,,,"LINESTRING (-48.5318094 -24.1895682, -48.5316673 -24.1894923, -48.5316297 -24.1894862, -48.5316006 -24.1894917, -48.5315761 -24.1895134, -48.5315093 -24.1896208, -48.5314554 -24.1897067, -48.5314391 -24.1897202, -48.5314204 -24.1897261, -48.5314007 -24.1897248, -48.5311321 -24.189641)"
332128219,False,Rua João Gomes dos Santos,residential,False,135.668,,,"LINESTRING (-48.5318094 -24.1895682, -48.5319194 -24.1894, -48.5320084 -24.1892083, -48.5321451 -24.1888479, -48.5321434 -24.1888128, -48.532126 -24.1887868, -48.5320066 -24.18874, -48.5319114 -24.1886959, -48.5318376 -24.1886562, -48.5317659 -24.1886195)"
332128219,False,Rua João Gomes dos Santos,residential,True,116.83300000000001,,,"LINESTRING (-48.5318094 -24.1895682, -48.5318906 -24.1897015, -48.5319985 -24.1898551, -48.5320817 -24.1899743, -48.5321803 -24.1901266, -48.532307 -24.1903462, -48.5323821 -24.190479)"
332128215,False,Rua Elpidio Rafael Sacomano,residential,True,10.875,,,"LINESTRING (-48.5311321 -24.189641, -48.531043 -24.1896954)"
"[332128216, 332128210]",False,"['Rua Antônio Joaquim Batista', 'Rua Eurico de Camargo']",residential,False,86.829,,,"LINESTRING (-48.5311321 -24.189641, -48.5314007 -24.1897248, -48.5314204 -24.1897261, -48.5314391 -24.1897202, -48.5314554 -24.1897067, -48.5315093 -24.1896208, -48.5315761 -24.1895134, -48.5316006 -24.1894917, -48.5316297 -24.1894862, -48.5316673 -24.1894923, -48.5318094 -24.1895682)"
332128215,False,Rua Elpidio Rafael Sacomano,residential,False,129.549,,,"LINESTRING (-48.5311321 -24.189641, -48.5312098 -24.1894717, -48.5313117 -24.1892241, -48.5313903 -24.1890129, -48.5314877 -24.1887529, -48.5315617 -24.1885443)"
332128215,False,Rua Elpidio Rafael Sacomano,residential,False,10.875,,,"LINESTRING (-48.531043 -24.1896954, -48.5311321 -24.189641)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,14.817,,,"LINESTRING (-48.531043 -24.1896954, -48.5309739 -24.189578)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,38.457,,,"LINESTRING (-48.531043 -24.1896954, -48.5310893 -24.1897547, -48.531157 -24.1898239, -48.5312951 -24.1899529)"
513186422,False,Rua Eurico Camargo,residential,True,54.666,,,"LINESTRING (-48.5312951 -24.1899529, -48.5309847 -24.1903548)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,False,181.145,,,"LINESTRING (-48.5312951 -24.1899529, -48.5314427 -24.1900618, -48.5316666 -24.1901982, -48.5317417 -24.1902416, -48.5318235 -24.1902893, -48.5318933 -24.1903462, -48.5319281 -24.1904013, -48.5319449 -24.1904777, -48.5319529 -24.1905597, -48.5319597 -24.190638, -48.5319851 -24.1906992, -48.5320259 -24.1907353, -48.5320903 -24.1907451, -48.5322029 -24.1907475, -48.5323022 -24.1907353, -48.5323472 -24.1907065, -48.5323685 -24.1906581, -48.5323761 -24.1905958, -48.5323821 -24.190479)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,38.457,,,"LINESTRING (-48.5312951 -24.1899529, -48.531157 -24.1898239, -48.5310893 -24.1897547, -48.531043 -24.1896954)"
332128219,False,Rua João Gomes dos Santos,residential,True,19.761,,,"LINESTRING (-48.5323821 -24.190479, -48.5325021 -24.190619)"
332128219,False,Rua João Gomes dos Santos,residential,False,116.833,,,"LINESTRING (-48.5323821 -24.190479, -48.532307 -24.1903462, -48.5321803 -24.1901266, -48.5320817 -24.1899743, -48.5319985 -24.1898551, -48.5318906 -24.1897015, -48.5318094 -24.1895682)"
783899713,False,Rua Vicente Romualdo da Cruz,residential,True,181.14499999999998,,,"LINESTRING (-48.5323821 -24.190479, -48.5323761 -24.1905958, -48.5323685 -24.1906581, -48.5323472 -24.1907065, -48.5323022 -24.1907353, -48.5322029 -24.1907475, -48.5320903 -24.1907451, -48.5320259 -24.1907353, -48.5319851 -24.1906992, -48.5319597 -24.190638, -48.5319529 -24.1905597, -48.5319449 -24.1904777, -48.5319281 -24.1904013, -48.5318933 -24.1903462, -48.5318235 -24.1902893, -48.5317417 -24.1902416, -48.5316666 -24.1901982, -48.5314427 -24.1900618, -48.5312951 -24.1899529)"
267086523,False,Rua Doutor Diogenes Ribeiro de Lima,residential,False,45.752,,,"LINESTRING (-48.533937 -24.1857514, -48.5334927 -24.1856805)"
332128223,False,Rua Sete de Setembro,residential,False,41.756,,,"LINESTRING (-48.533937 -24.1857514, -48.5338545 -24.1861193)"
332128223,False,Rua Sete de Setembro,residential,True,44.727,,,"LINESTRING (-48.533937 -24.1857514, -48.5340214 -24.1853566)"
