osmid,name,highway,oneway,reversed,length,lanes,geometry,bridge
189830699,Avenida Doutor Miranda,tertiary,False,False,105.982,,"LINESTRING (-50.8809541 -21.7951527, -50.8811981 -21.7960785)",
200862110,Avenida Brasil,secondary,False,False,106.267,2,"LINESTRING (-50.8809541 -21.7951527, -50.881952 -21.7949186)",
200862110,Avenida Brasil,secondary,False,True,105.1,2,"LINESTRING (-50.8809541 -21.7951527, -50.8799639 -21.7953719)",
913822843,Avenida Doutor Miranda,secondary,False,True,106.711,,"LINESTRING (-50.8809541 -21.7951527, -50.8807042 -21.7942215)",
189830274,Rua Japão,residential,False,False,106.535,,"LINESTRING (-50.877955 -21.7918219, -50.8769542 -21.7920551)",
189830708,Avenida Felix Castilho Dias,residential,False,True,106.198,,"LINESTRING (-50.877955 -21.7918219, -50.8782025 -21.7927489)",
189830436,Avenida Max Wirth,residential,False,False,105.421,,"LINESTRING (-50.8821649 -21.7918268, -50.8811745 -21.7920573)",
189830656,Rua Said Jundi,residential,False,True,106.05,,"LINESTRING (-50.8821649 -21.7918268, -50.8824086 -21.7927533)",
189830274,Rua Japão,residential,False,True,106.535,,"LINESTRING (-50.8769542 -21.7920551, -50.877955 -21.7918219)",
189830690,Rua Ricardo Ponciano,residential,False,False,106.167,,"LINESTRING (-50.8769542 -21.7920551, -50.8771987 -21.7929825)",
189830274,Rua Japão,residential,False,False,105.638,,"LINESTRING (-50.8769542 -21.7920551, -50.8764105 -21.7921817, -50.8759618 -21.7922862)",
189830436,Avenida Max Wirth,residential,False,False,105.079,,"LINESTRING (-50.8811745 -21.7920573, -50.8801873 -21.792287)",
189830436,Avenida Max Wirth,residential,False,True,105.421,,"LINESTRING (-50.8811745 -21.7920573, -50.8821649 -21.7918268)",
189830684,Rua Califórnia,residential,False,False,105.873,,"LINESTRING (-50.8811745 -21.7920573, -50.881418 -21.7929822)",
189830224,Avenida José Siqueira,residential,False,False,106.15,,"LINESTRING (-50.8759618 -21.7922862, -50.8762078 -21.7932131)",
189830274,Rua Japão,residential,False,False,105.959,,"LINESTRING (-50.8759618 -21.7922862, -50.8749664 -21.7925181)",
189830274,Rua Japão,residential,False,True,105.638,,"LINESTRING (-50.8759618 -21.7922862, -50.8764105 -21.7921817, -50.8769542 -21.7920551)",
189830436,Avenida Max Wirth,residential,False,False,105.697,,"LINESTRING (-50.8801873 -21.792287, -50.8791943 -21.7925181)",
189830436,Avenida Max Wirth,residential,False,True,105.079,,"LINESTRING (-50.8801873 -21.792287, -50.8811745 -21.7920573)",
189830664,Avenida Doutor Miranda,secondary,False,False,105.693,,"LINESTRING (-50.8801873 -21.792287, -50.8804292 -21.7932106)",
189830274,Rua Japão,residential,False,True,105.959,,"LINESTRING (-50.8749664 -21.7925181, -50.8759618 -21.7922862)",
189830691,Rua Rodolpho Zaros,residential,False,True,106.124,,"LINESTRING (-50.8749664 -21.7925181, -50.8752144 -21.7934443)",
189830436,Avenida Max Wirth,residential,False,False,105.569,,"LINESTRING (-50.8791943 -21.7925181, -50.8782025 -21.7927489)",
