osmid,name,highway,oneway,reversed,length,ref,geometry,lanes,access
"[311392237, 258583245]","['Rua Florival Amorim', 'Rua Deocleciano Monteiro']",residential,False,False,202.542,,"LINESTRING (-40.5742174 -14.8596313, -40.5731213 -14.8594771, -40.5730439 -14.8594822, -40.5729926 -14.8595134, -40.5729631 -14.8595808, -40.5729213 -14.859795, -40.5728883 -14.8601196)",,
258583245,Rua Florival Amorim,residential,False,True,207.275,,"LINESTRING (-40.5742174 -14.8596313, -40.5751088 -14.8597363, -40.5761333 -14.8598443)",,
311392235,Rua Artur Leite,residential,False,False,70.82399999999998,,"LINESTRING (-40.5742174 -14.8596313, -40.5741727 -14.8597623, -40.5741566 -14.8599178, -40.5741406 -14.8600941, -40.5741313 -14.8602596)",,
246374149,Travessa Roduzindo Santos,residential,False,False,130.278,,"LINESTRING (-40.5728587 -14.8608094, -40.574062 -14.8609508)",,
311392237,Rua Deocleciano Monteiro,residential,False,False,57.193,,"LINESTRING (-40.5728587 -14.8608094, -40.5728364 -14.8613233)",,
311392237,Rua Deocleciano Monteiro,residential,False,True,13.378,,"LINESTRING (-40.5728587 -14.8608094, -40.5728604 -14.8606891)",,
238014060,Avenida Paulo Ramalho Grilo,tertiary,False,False,18.036,,"LINESTRING (-40.5728066 -14.8626663, -40.5726388 -14.8626638)",2,
282431587,Avenida Juracy Magalhães,residential,False,False,43.287,,"LINESTRING (-40.5728066 -14.8626663, -40.5732089 -14.8626849)",,
311392237,Rua Deocleciano Monteiro,residential,False,True,76.443,,"LINESTRING (-40.5728066 -14.8626663, -40.5728266 -14.8619791)",,
282431587,Avenida Juracy Magalhães,residential,False,True,14.119,,"LINESTRING (-40.5739321 -14.8626794, -40.573801 -14.8626876)",,
311392235,Rua Artur Leite,residential,False,True,69.388,,"LINESTRING (-40.5739321 -14.8626794, -40.5739772 -14.8620569)",,
311392239,Avenida Juracy Magalhães,residential,False,False,52.243,,"LINESTRING (-40.5739321 -14.8626794, -40.574416 -14.8626348)",,
311392239,Avenida Juracy Magalhães,residential,False,False,27.74,,"LINESTRING (-40.5784891 -14.8630908, -40.5787438 -14.8631312)",,
311392239,Avenida Juracy Magalhães,residential,False,True,122.231,,"LINESTRING (-40.5784891 -14.8630908, -40.5773606 -14.8629543)",,
311396591,Avenida Getúlio Vargas,primary,True,False,106.04700000000001,,"LINESTRING (-40.5784891 -14.8630908, -40.5785662 -14.862487, -40.5786269 -14.8621743, -40.5786321 -14.8621476)",2,yes
239937092,Avenida Juracy Magalhães,residential,False,False,74.559,,"LINESTRING (-40.5787438 -14.8631312, -40.5794314 -14.8632202)",,
311392239,Avenida Juracy Magalhães,residential,False,True,27.74,,"LINESTRING (-40.5787438 -14.8631312, -40.5784891 -14.8630908)",,
239937090,Avenida Getúlio Vargas,primary,True,False,197.713,,"LINESTRING (-40.5787438 -14.8631312, -40.5787151 -14.863349, -40.5786668 -14.8637728, -40.5785817 -14.8644969, -40.5785178 -14.8648427, -40.5785083 -14.864894)",2,
239937092,Avenida Juracy Magalhães,residential,False,False,66.879,,"LINESTRING (-40.5794314 -14.8632202, -40.5800485 -14.8632976)",,
239937092,Avenida Juracy Magalhães,residential,False,True,74.559,,"LINESTRING (-40.5794314 -14.8632202, -40.5787438 -14.8631312)",,
282431591,Rua Rui Barbosa,residential,False,True,79.787,,"LINESTRING (-40.5794314 -14.8632202, -40.5793385 -14.8639321)",,
282431591,Rua Rui Barbosa,residential,False,False,104.598,,"LINESTRING (-40.5794314 -14.8632202, -40.5795381 -14.8625647, -40.5795918 -14.8622925)",,
239937092,Avenida Juracy Magalhães,residential,False,True,66.879,,"LINESTRING (-40.5800485 -14.8632976, -40.5794314 -14.8632202)",,
282431597,Rua Inocencio Oliveira,residential,False,True,135.54000000000002,,"LINESTRING (-40.5800485 -14.8632976, -40.5800334 -14.8631843, -40.5800012 -14.863021, -40.5799379 -14.8628054, -40.5798684 -14.862579, -40.5798236 -14.8623819, -40.5797739 -14.8621097)",,
311390800,Rua Inocencio Oliveira,residential,False,False,78.78300000000002,,"LINESTRING (-40.5800485 -14.8632976, -40.5800495 -14.8635369, -40.5800526 -14.8637904, -40.5800335 -14.8640053)",,
282431589,Avenida Vitória da Conquista,primary,False,False,17.883,BR-415,"LINESTRING (-40.5798794 -14.8661928, -40.5797136 -14.8661792)",,
311390800,Rua Inocencio Oliveira,residential,False,True,64.443,,"LINESTRING (-40.5798794 -14.8661928, -40.5799218 -14.8656147)",,
282431589,Avenida Vitória da Conquista,primary,False,True,60.63399999999999,BR-415,"LINESTRING (-40.5798794 -14.8661928, -40.5801139 -14.8662211, -40.5802278 -14.8662305, -40.5802983 -14.8662448, -40.5803579 -14.8662616, -40.5804307 -14.8662923)",,
242849294,Avenida Getúlio Vargas,secondary,True,False,54.146,,"LINESTRING (-40.5783676 -14.8660141, -40.5783012 -14.8664968)",2,
780104158,Avenida Vitória da Conquista,primary,False,False,28.449,BR-415,"LINESTRING (-40.5783676 -14.8660141, -40.5781063 -14.8659732)",,
780104158,Avenida Vitória da Conquista,primary,False,True,66.039,BR-415,"LINESTRING (-40.5783676 -14.8660141, -40.578976 -14.8660974)",,
242849283,Avenida Régis Pacheco,residential,False,False,76.882,,"LINESTRING (-40.5777793 -14.8593435, -40.5777083 -14.8600315)",,
246374136,Rua Exuperio Sampaio,residential,False,False,130.54999999999998,,"LINESTRING (-40.5777793 -14.8593435, -40.5784375 -14.8593915, -40.5789916 -14.8594146)",,
242849283,Avenida Régis Pacheco,residential,False,False,73.395,,"LINESTRING (-40.5777083 -14.8600315, -40.5776207 -14.8606861)",,
242849283,Avenida Régis Pacheco,residential,False,True,76.882,,"LINESTRING (-40.5777083 -14.8600315, -40.5777793 -14.8593435)",,
258583246,Rua Florival Amorim,residential,False,False,71.459,,"LINESTRING (-40.5777083 -14.8600315, -40.577049 -14.8599484)",,
258583246,Rua Florival Amorim,residential,False,True,127.38999999999999,,"LINESTRING (-40.5777083 -14.8600315, -40.5782961 -14.8601153, -40.5788827 -14.8601859)",,
242849283,Avenida Régis Pacheco,residential,False,False,147.257,,"LINESTRING (-40.5776207 -14.8606861, -40.577475 -14.8620029)",,
242849283,Avenida Régis Pacheco,residential,False,True,73.395,,"LINESTRING (-40.5776207 -14.8606861, -40.5777083 -14.8600315)",,
246374137,Rua Juvino Oliveira,residential,False,False,69.48,,"LINESTRING (-40.5776207 -14.8606861, -40.5769804 -14.8606)",,
246374137,Rua Juvino Oliveira,residential,False,True,127.04,,"LINESTRING (-40.5776207 -14.8606861, -40.5787922 -14.8608383)",,
242849283,Avenida Régis Pacheco,residential,False,False,106.503,,"LINESTRING (-40.577475 -14.8620029, -40.5773606 -14.8629543)",,
242849283,Avenida Régis Pacheco,residential,False,True,147.257,,"LINESTRING (-40.577475 -14.8620029, -40.5776207 -14.8606861)",,
246374148,Rua Dario Amorim,residential,False,False,72.256,,"LINESTRING (-40.577475 -14.8620029, -40.5768101 -14.8619067)",,
246374148,Rua Dario Amorim,residential,False,True,125.396,,"LINESTRING (-40.577475 -14.8620029, -40.5786321 -14.8621476)",,
242849283,Avenida Régis Pacheco,residential,False,True,106.503,,"LINESTRING (-40.5773606 -14.8629543, -40.577475 -14.8620029)",,
311392239,Avenida Juracy Magalhães,residential,False,False,122.231,,"LINESTRING (-40.5773606 -14.8629543, -40.5784891 -14.8630908)",,
311392239,Avenida Juracy Magalhães,residential,False,True,72.06,,"LINESTRING (-40.5773606 -14.8629543, -40.576697 -14.8628617)",,
242849283,Avenida Régis Pacheco,residential,False,False,207.864,,"LINESTRING (-40.5773606 -14.8629543, -40.5772385 -14.8639102, -40.5771372 -14.8648111)",,
311396592,Rua Israel Tavares,residential,False,False,72.839,,"LINESTRING (-40.5771372 -14.8648111, -40.5764614 -14.8647616)",,
311396592,Rua Israel Tavares,residential,False,True,120.116,,"LINESTRING (-40.5771372 -14.8648111, -40.5782533 -14.8648676)",,
242849283,Avenida Régis Pacheco,residential,False,False,114.60900000000001,,"LINESTRING (-40.5771372 -14.8648111, -40.5770588 -14.8653646, -40.5769983 -14.865833)",,
242849283,Avenida Régis Pacheco,residential,False,True,207.864,,"LINESTRING (-40.5771372 -14.8648111, -40.5772385 -14.8639102, -40.5773606 -14.8629543)",,
236807996,Rua Dom Climério,tertiary,False,False,94.203,,"LINESTRING (-40.5769983 -14.865833, -40.5778667 -14.8659481)",2,
236807996,Rua Dom Climério,tertiary,False,True,72.682,,"LINESTRING (-40.5769983 -14.865833, -40.5763279 -14.865747)",2,
242849283,Avenida Régis Pacheco,residential,False,False,60.136,,"LINESTRING (-40.5769983 -14.865833, -40.5769564 -14.8663723)",,
242849283,Avenida Régis Pacheco,residential,False,True,114.60900000000001,,"LINESTRING (-40.5769983 -14.865833, -40.5770588 -14.8653646, -40.5771372 -14.8648111)",,
311397633,Avenida Água Fria,tertiary,False,False,127.774,,"LINESTRING (-40.5768548 -14.867311, -40.5776304 -14.8664401)",2,
311397633,Avenida Água Fria,tertiary,False,True,15.996,,"LINESTRING (-40.5768548 -14.867311, -40.5767566 -14.8674191)",2,
242849283,Avenida Régis Pacheco,residential,False,True,104.964,,"LINESTRING (-40.5768548 -14.867311, -40.5768737 -14.8671404, -40.5768945 -14.8668798, -40.5769564 -14.8663723)",,
246374137,Rua Juvino Oliveira,residential,False,False,134.497,,"LINESTRING (-40.5741313 -14.8602596, -40.5728883 -14.8601196)",,
311392235,Rua Artur Leite,residential,False,False,77.218,,"LINESTRING (-40.5741313 -14.8602596, -40.574062 -14.8609508)",,
246374137,Rua Juvino Oliveira,residential,False,True,208.631,,"LINESTRING (-40.5741313 -14.8602596, -40.5750525 -14.8603819, -40.5760572 -14.8604937)",,
311392235,Rua Artur Leite,residential,False,True,70.82399999999998,,"LINESTRING (-40.5741313 -14.8602596, -40.5741406 -14.8600941, -40.5741566 -14.8599178, -40.5741727 -14.8597623, -40.5742174 -14.8596313)",,
242849292,Rua Caatiba,tertiary,False,False,41.03,,"LINESTRING (-40.5791724 -14.8664379, -40.579405 -14.8661453)",2,
242849292,Rua Caatiba,tertiary,False,True,40.527,,"LINESTRING (-40.5791724 -14.8664379, -40.5790691 -14.8665688, -40.5789444 -14.8667282)",2,
260102800,Rua Bela Vista,tertiary,False,False,38.932,,"LINESTRING (-40.5791724 -14.8664379, -40.5790953 -14.8662769, -40.5790356 -14.8662006, -40.578998 -14.8661747, -40.5789674 -14.8661614)",2,
260102800,Rua Bela Vista,tertiary,False,True,170.875,,"LINESTRING (-40.5791724 -14.8664379, -40.5793025 -14.8667476, -40.5794688 -14.8671352, -40.5796112 -14.8674943, -40.5797584 -14.8678663)",2,
282431591,Rua Rui Barbosa,residential,False,False,18.443,,"LINESTRING (-40.578976 -14.8660974, -40.579003 -14.8659336)",,
282431836,Praça Castro Aves,tertiary,False,False,7.176,,"LINESTRING (-40.578976 -14.8660974, -40.5789674 -14.8661614)",2,
780104158,Avenida Vitória da Conquista,primary,False,False,66.039,BR-415,"LINESTRING (-40.578976 -14.8660974, -40.5783676 -14.8660141)",,
780104159,Avenida Vitória da Conquista,primary,False,True,46.413,BR-415,"LINESTRING (-40.578976 -14.8660974, -40.579405 -14.8661453)",,
780082655,Rua Inocencio Oliveira,residential,False,False,32.147,,"LINESTRING (-40.5796763 -14.8618179, -40.5796209 -14.862102)",,
780082656,Rua Inocencio Oliveira,residential,False,False,34.1,,"LINESTRING (-40.5796763 -14.8618179, -40.5797739 -14.8621097)",,
242849286,Rua Inocencio Oliveira,residential,False,False,168.244,,"LINESTRING (-40.5796763 -14.8618179, -40.5796029 -14.8614215, -40.5795667 -14.8612166, -40.5795133 -14.8610667, -40.5794433 -14.8609315, -40.5792448 -14.8606204, -40.57911 -14.8604342)",,
282431596,Avenida Aurelino Santana,primary,False,False,28.427,BA-641,"LINESTRING (-40.5789916 -14.8594146, -40.5789714 -14.8596695)",2,yes
282431596,Avenida Aurelino Santana,primary,False,True,2.347,BA-641,"LINESTRING (-40.5789916 -14.8594146, -40.5789938 -14.8593936)",2,yes
246374136,Rua Exuperio Sampaio,residential,False,True,130.54999999999998,,"LINESTRING (-40.5789916 -14.8594146, -40.5784375 -14.8593915, -40.5777793 -14.8593435)",,
242849288,Rua Antônio Amorim,residential,False,True,73.048,,"LINESTRING (-40.5806554 -14.8639332, -40.5806312 -14.8643372, -40.5806041 -14.8645881)",,
242849288,Rua Antônio Amorim,residential,False,False,46.117,,"LINESTRING (-40.580571 -14.8650016, -40.5806041 -14.8645881)",,
242849288,Rua Antônio Amorim,residential,False,True,73.002,,"LINESTRING (-40.580571 -14.8650016, -40.5805313 -14.865657)",,
242849289,Rua Alameda do Comércio,residential,False,False,63.879,,"LINESTRING (-40.580571 -14.8650016, -40.5799793 -14.8649472)",,
242849289,Rua Alameda do Comércio,residential,False,False,85.946,,"LINESTRING (-40.5799793 -14.8649472, -40.5791802 -14.8649174)",,
242849289,Rua Alameda do Comércio,residential,False,True,63.879,,"LINESTRING (-40.5799793 -14.8649472, -40.580571 -14.8650016)",,
311390800,Rua Inocencio Oliveira,residential,False,False,58.004,,"LINESTRING (-40.5799793 -14.8649472, -40.5799304 -14.8654667)",,
311390800,Rua Inocencio Oliveira,residential,False,True,47.598,,"LINESTRING (-40.5799793 -14.8649472, -40.5799812 -14.8647344, -40.5799896 -14.8645193)",,
242849289,Rua Alameda do Comércio,residential,False,True,85.946,,"LINESTRING (-40.5791802 -14.8649174, -40.5799793 -14.8649472)",,
282431591,Rua Rui Barbosa,residential,False,True,114.59,,"LINESTRING (-40.5791802 -14.8649174, -40.579003 -14.8659336)",,
242849289,Rua Alameda do Comércio,residential,False,False,72.259,,"LINESTRING (-40.5791802 -14.8649174, -40.5787279 -14.864903, -40.5785083 -14.864894)",,
282431591,Rua Rui Barbosa,residential,False,False,85.44200000000001,,"LINESTRING (-40.5791802 -14.8649174, -40.5792059 -14.8647683, -40.5792305 -14.8645421, -40.5792555 -14.8643743, -40.5792783 -14.8642511, -40.5793055 -14.8641597)",,
242849289,Rua Alameda do Comércio,residential,False,False,27.563,,"LINESTRING (-40.5785083 -14.864894, -40.5782533 -14.8648676)",,
239937090,Avenida Getúlio Vargas,primary,True,False,125.481,,"LINESTRING (-40.5785083 -14.864894, -40.5784242 -14.8654892, -40.57838 -14.865899, -40.5783676 -14.8660141)",2,
242849289,Rua Alameda do Comércio,residential,False,True,72.259,,"LINESTRING (-40.5785083 -14.864894, -40.5787279 -14.864903, -40.5791802 -14.8649174)",,
242849289,Rua Alameda do Comércio,residential,False,True,27.563,,"LINESTRING (-40.5782533 -14.8648676, -40.5785083 -14.864894)",,
311396592,Rua Israel Tavares,residential,False,False,120.116,,"LINESTRING (-40.5782533 -14.8648676, -40.5771372 -14.8648111)",,
311396591,Avenida Getúlio Vargas,primary,True,False,199.197,,"LINESTRING (-40.5782533 -14.8648676, -40.5783664 -14.8639582, -40.5784744 -14.8632062, -40.5784862 -14.8631138, -40.5784891 -14.8630908)",2,yes
246374134,Rua Clinio Amorim,residential,False,False,219.777,,"LINESTRING (-40.5754723 -14.8647014, -40.5757514 -14.8627434)",,
311396592,Rua Israel Tavares,residential,False,False,15.674,,"LINESTRING (-40.5754723 -14.8647014, -40.575329 -14.8647276)",,
311396592,Rua Israel Tavares,residential,False,True,106.513,,"LINESTRING (-40.5754723 -14.8647014, -40.5764614 -14.8647616)",,
246374131,Rua Jason Oliveira,residential,False,True,110.284,,"LINESTRING (-40.5747747 -14.8648992, -40.575102 -14.8658392)",,
311396592,Rua Israel Tavares,residential,False,False,59.8,,"LINESTRING (-40.5747747 -14.8648992, -40.5742532 -14.8650867)",,
311396592,Rua Israel Tavares,residential,False,True,62.554,,"LINESTRING (-40.5747747 -14.8648992, -40.575329 -14.8647276)",,
246374131,Rua Jason Oliveira,residential,False,False,267.264,,"LINESTRING (-40.5747747 -14.8648992, -40.5745268 -14.8643198, -40.5742382 -14.8636755, -40.573801 -14.8626876)",,
246374179,Rua Agenor Oliveira,residential,False,True,108.165,,"LINESTRING (-40.5720615 -14.8657791, -40.5723576 -14.8667088)",,
311396592,Rua Israel Tavares,residential,False,True,60.25,,"LINESTRING (-40.5720615 -14.8657791, -40.5725929 -14.8656065)",,
246374179,Rua Agenor Oliveira,residential,False,False,98.371,,"LINESTRING (-40.5720615 -14.8657791, -40.5718714 -14.8652713, -40.5717645 -14.8649425)",,
242849292,Rua Caatiba,tertiary,False,False,36.436,,"LINESTRING (-40.5786845 -14.8669386, -40.5789444 -14.8667282)",2,
242849292,Rua Caatiba,tertiary,False,True,95.436,,"LINESTRING (-40.5786845 -14.8669386, -40.5781739 -14.8676408)",2,
282431598,Rua Leonidio Oliveira,tertiary,False,True,64.112,,"LINESTRING (-40.5786845 -14.8669386, -40.5783012 -14.8664968)",2,
282431598,Rua Leonidio Oliveira,tertiary,False,False,122.44,,"LINESTRING (-40.5786845 -14.8669386, -40.5789912 -14.8673385, -40.5793749 -14.8678144)",2,
242849292,Rua Caatiba,tertiary,False,True,36.436,,"LINESTRING (-40.5789444 -14.8667282, -40.5786845 -14.8669386)",2,
282431836,Praça Castro Aves,tertiary,False,True,63.074,,"LINESTRING (-40.5789444 -14.8667282, -40.5789674 -14.8661614)",2,
242849292,Rua Caatiba,tertiary,False,False,40.527,,"LINESTRING (-40.5789444 -14.8667282, -40.5790691 -14.8665688, -40.5791724 -14.8664379)",2,
242849292,Rua Caatiba,tertiary,False,True,41.03,,"LINESTRING (-40.579405 -14.8661453, -40.5791724 -14.8664379)",2,
282431589,Avenida Vitória da Conquista,primary,False,True,33.38,BR-415,"LINESTRING (-40.579405 -14.8661453, -40.5797136 -14.8661792)",,
780104159,Avenida Vitória da Conquista,primary,False,False,46.413,BR-415,"LINESTRING (-40.579405 -14.8661453, -40.578976 -14.8660974)",,
282431838,Travessa Castro Alves,residential,False,True,20.852,,"LINESTRING (-40.579405 -14.8661453, -40.5793923 -14.8660607, -40.5793953 -14.8659587)",,
242849293,Avenida Francisco Amorim,tertiary,False,False,29.652,,"LINESTRING (-40.5778504 -14.8662143, -40.5778667 -14.8659481)",2,
242849293,Avenida Francisco Amorim,tertiary,False,True,27.426,,"LINESTRING (-40.5778504 -14.8662143, -40.5778201 -14.8664592)",2,
311397633,Avenida Água Fria,tertiary,False,False,36.328,,"LINESTRING (-40.5778504 -14.8662143, -40.5780733 -14.8659687)",2,
311397633,Avenida Água Fria,tertiary,False,True,34.488,,"LINESTRING (-40.5778504 -14.8662143, -40.5776304 -14.8664401)",2,
236807996,Rua Dom Climério,tertiary,False,False,22.322,,"LINESTRING (-40.5778667 -14.8659481, -40.5780733 -14.8659687)",2,
236807996,Rua Dom Climério,tertiary,False,True,94.203,,"LINESTRING (-40.5778667 -14.8659481, -40.5769983 -14.865833)",2,
242849293,Avenida Francisco Amorim,tertiary,False,True,29.652,,"LINESTRING (-40.5778667 -14.8659481, -40.5778504 -14.8662143)",2,
260102804,Avenida Getúlio Vargas,secondary,False,False,28.767,,"LINESTRING (-40.5783012 -14.8664968, -40.5780353 -14.8664671)",,
282431598,Rua Leonidio Oliveira,tertiary,False,False,64.112,,"LINESTRING (-40.5783012 -14.8664968, -40.5786845 -14.8669386)",2,
260102804,Avenida Getúlio Vargas,secondary,False,True,28.767,,"LINESTRING (-40.5780353 -14.8664671, -40.5783012 -14.8664968)",,
383898728,Avenida Getúlio Vargas,secondary,True,False,55.446999999999996,BA-646,"LINESTRING (-40.5780353 -14.8664671, -40.5780508 -14.866359, -40.5781063 -14.8659732)",2,
1226039770,Travessa Senhor do Bonfim,secondary,False,True,23.145,BA-646,"LINESTRING (-40.5780353 -14.8664671, -40.5778563 -14.8664605, -40.5778201 -14.8664592)",2,
282431596,Avenida Aurelino Santana,primary,False,True,28.427,BA-641,"LINESTRING (-40.5789714 -14.8596695, -40.5789916 -14.8594146)",2,yes
242849296,Avenida Getúlio Vargas,primary,True,False,68.07900000000001,,"LINESTRING (-40.5789714 -14.8596695, -40.578998 -14.8597402, -40.5790296 -14.8598862, -40.5790404 -14.8600697, -40.5790458 -14.8602737)",2,
246374128,Avenida Roduzindo Santos,residential,False,False,72.829,,"LINESTRING (-40.577049 -14.8599484, -40.5769804 -14.8606)",,
258583246,Rua Florival Amorim,residential,False,False,99.094,,"LINESTRING (-40.577049 -14.8599484, -40.5761333 -14.8598443)",,
258583246,Rua Florival Amorim,residential,False,True,71.459,,"LINESTRING (-40.577049 -14.8599484, -40.5777083 -14.8600315)",,
246374128,Avenida Roduzindo Santos,residential,False,False,110.507,,"LINESTRING (-40.5764614 -14.8647616, -40.5763279 -14.865747)",,
246374128,Avenida Roduzindo Santos,residential,False,True,212.772,,"LINESTRING (-40.5764614 -14.8647616, -40.576697 -14.8628617)",,
311396592,Rua Israel Tavares,residential,False,False,106.513,,"LINESTRING (-40.5764614 -14.8647616, -40.5754723 -14.8647014)",,
311396592,Rua Israel Tavares,residential,False,True,72.839,,"LINESTRING (-40.5764614 -14.8647616, -40.5771372 -14.8648111)",,
236807996,Rua Dom Climério,tertiary,False,False,72.682,,"LINESTRING (-40.5763279 -14.865747, -40.5769983 -14.865833)",2,
236807996,Rua Dom Climério,tertiary,False,True,73.073,,"LINESTRING (-40.5763279 -14.865747, -40.5756536 -14.8656627)",2,
246374128,Avenida Roduzindo Santos,residential,False,False,63.182,,"LINESTRING (-40.5763279 -14.865747, -40.576281 -14.8663134)",,
246374128,Avenida Roduzindo Santos,residential,False,True,110.507,,"LINESTRING (-40.5763279 -14.865747, -40.5764614 -14.8647616)",,
246374128,Avenida Roduzindo Santos,residential,False,True,213.88600000000002,,"LINESTRING (-40.5758531 -14.868189, -40.5759349 -14.867887, -40.5760382 -14.8674463, -40.5761535 -14.8670186, -40.5762139 -14.8667943, -40.5762474 -14.8666284, -40.5762649 -14.8664793, -40.576281 -14.8663134)",,
246374131,Rua Jason Oliveira,residential,False,False,185.99099999999999,,"LINESTRING (-40.5758531 -14.868189, -40.5757311 -14.8678092, -40.5756117 -14.8674463, -40.5753382 -14.8665921)",,
246374131,Rua Jason Oliveira,residential,False,False,87.483,,"LINESTRING (-40.5753382 -14.8665921, -40.575102 -14.8658392)",,
246374177,Rua Leono Soares de Almeida,residential,False,False,105.959,,"LINESTRING (-40.5753382 -14.8665921, -40.576281 -14.8663134)",,
246374177,Rua Leono Soares de Almeida,residential,False,True,124.889,,"LINESTRING (-40.5753382 -14.8665921, -40.5742505 -14.8669874)",,
246374131,Rua Jason Oliveira,residential,False,True,185.991,,"LINESTRING (-40.5753382 -14.8665921, -40.5756117 -14.8674463, -40.5757311 -14.8678092, -40.5758531 -14.868189)",,
282431587,Avenida Juracy Magalhães,residential,False,False,14.119,,"LINESTRING (-40.573801 -14.8626876, -40.5739321 -14.8626794)",,
282431587,Avenida Juracy Magalhães,residential,False,True,63.637,,"LINESTRING (-40.573801 -14.8626876, -40.5732089 -14.8626849)",,
246374131,Rua Jason Oliveira,residential,False,True,267.264,,"LINESTRING (-40.573801 -14.8626876, -40.5742382 -14.8636755, -40.5745268 -14.8643198, -40.5747747 -14.8648992)",,
246374132,Rua Joaquim Goncalves Pedreira,residential,False,True,109.675,,"LINESTRING (-40.575329 -14.8647276, -40.5756536 -14.8656627)",,
311396592,Rua Israel Tavares,residential,False,False,62.554,,"LINESTRING (-40.575329 -14.8647276, -40.5747747 -14.8648992)",,
311396592,Rua Israel Tavares,residential,False,True,15.674,,"LINESTRING (-40.575329 -14.8647276, -40.5754723 -14.8647014)",,
246374132,Rua Joaquim Goncalves Pedreira,residential,False,False,252.551,,"LINESTRING (-40.575329 -14.8647276, -40.5748433 -14.8636121, -40.574416 -14.8626348)",,
311392239,Avenida Juracy Magalhães,residential,False,True,52.243,,"LINESTRING (-40.574416 -14.8626348, -40.5739321 -14.8626794)",,
246374132,Rua Joaquim Goncalves Pedreira,residential,False,True,252.551,,"LINESTRING (-40.574416 -14.8626348, -40.5748433 -14.8636121, -40.575329 -14.8647276)",,
311392239,Avenida Juracy Magalhães,residential,False,False,24.682000000000002,,"LINESTRING (-40.574416 -14.8626348, -40.5745503 -14.8626047, -40.574641 -14.8625911)",,
