osmid,oneway,ref,name,highway,reversed,length,junction,geometry,maxspeed
218781475,True,MS-156;MS-386,,primary,False,3.054,roundabout,"LINESTRING (-55.2284601 -23.1081879, -55.2284886 -23.1081797)",
245449026,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,115.362,,"LINESTRING (-55.2285256 -23.1083733, -55.2280441 -23.1093115)",
218781475,True,MS-156;MS-386,,primary,False,12.073,roundabout,"LINESTRING (-55.2285256 -23.1083733, -55.2284738 -23.1083705, -55.2284295 -23.1083456, -55.2284223 -23.1083343)",
323883481,False,,Rua Colombo,residential,True,118.873,,"LINESTRING (-55.2280378 -23.1093847, -55.2290729 -23.109871)",
218781473,True,MS-156;MS-386,,primary,False,12.442,roundabout,"LINESTRING (-55.2280378 -23.1093847, -55.2280149 -23.1094155, -55.2279819 -23.1094371, -55.2279428 -23.1094471)",
218781477,False,,Rua Dom Pedro II,residential,False,12.261,,"LINESTRING (-55.2262596 -23.1071461, -55.2261993 -23.1072414)",
218781477,False,,Rua Dom Pedro II,residential,True,134.85399999999998,,"LINESTRING (-55.2262596 -23.1071461, -55.2267901 -23.1062163, -55.2268708 -23.1060715)",
694410717,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,79.561,,"LINESTRING (-55.2262596 -23.1071461, -55.2267775 -23.1073862, -55.2269534 -23.1074697)",
750310806,False,,Rua José Bonifácio,residential,True,13.921,,"LINESTRING (-55.2308612 -23.1093125, -55.2307702 -23.1094056)",40
750310808,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,119.78,,"LINESTRING (-55.2308612 -23.1093125, -55.2319022 -23.1098061)",
750310809,True,,Rua José Bonifácio,residential,False,132.809,,"LINESTRING (-55.2308612 -23.1093125, -55.2314801 -23.1082625)",40
314668612,False,,Rua Sebastião Espindola,residential,False,133.386,,"LINESTRING (-55.2319022 -23.1098061, -55.2325049 -23.1087423)",
314668612,False,,Rua Sebastião Espindola,residential,True,13.565,,"LINESTRING (-55.2319022 -23.1098061, -55.2318345 -23.109911)",
750310808,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,59.234,,"LINESTRING (-55.2319022 -23.1098061, -55.2324091 -23.1100638)",
314668620,False,,Rua Barbosa,residential,False,12.173,,"LINESTRING (-55.2251423 -23.1066044, -55.2250886 -23.1067021)",
314668620,False,,Rua Barbosa,residential,True,134.119,,"LINESTRING (-55.2251423 -23.1066044, -55.2257421 -23.1055318)",
694410717,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,129.175,,"LINESTRING (-55.2251423 -23.1066044, -55.2262596 -23.1071461)",
315097819,False,,Rua Monte Castelo,residential,False,11.807,,"LINESTRING (-55.2240547 -23.1060931, -55.2240038 -23.1061884)",
315097819,False,,Rua Monte Castelo,residential,True,134.536,,"LINESTRING (-55.2240547 -23.1060931, -55.224656 -23.105017)",
694410717,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,64.151,,"LINESTRING (-55.2240547 -23.1060931, -55.2246132 -23.1063557)",
315098657,False,,Rua Tiradentes,residential,True,125.465,,"LINESTRING (-55.2320239 -23.1045455, -55.2331191 -23.1050538)",
718019684,True,,Rua Sete de Setembro,residential,False,125.864,,"LINESTRING (-55.2320239 -23.1045455, -55.2314666 -23.1055547)",
245449028,True,MS-386,Avenida Pedro Manvailer,primary,False,6.66,,"LINESTRING (-55.2308198 -23.1039682, -55.2308495 -23.1039149)",
315097819,False,,Rua Monte Castelo,residential,True,11.807,,"LINESTRING (-55.2240038 -23.1061884, -55.2240547 -23.1060931)",
314668620,False,,Rua Barbosa,residential,False,126.491,,"LINESTRING (-55.2250886 -23.1067021, -55.2245306 -23.1077173)",
314668620,False,,Rua Barbosa,residential,True,12.173,,"LINESTRING (-55.2250886 -23.1067021, -55.2251423 -23.1066044)",
323875903,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,60.103,,"LINESTRING (-55.2250886 -23.1067021, -55.224566 -23.1064549)",
218781477,False,,Rua Dom Pedro II,residential,False,125.525,,"LINESTRING (-55.2261993 -23.1072414, -55.2256461 -23.1082491)",
218781477,False,,Rua Dom Pedro II,residential,True,12.261,,"LINESTRING (-55.2261993 -23.1072414, -55.2262596 -23.1071461)",
323875903,True,MS-156,Avenida Nicolau Otano Nunes,primary,False,128.453,,"LINESTRING (-55.2261993 -23.1072414, -55.2257144 -23.1070043, -55.2250886 -23.1067021)",
870314871,True,MS-156,Rua da República,primary,False,7.5840000000000005,,"LINESTRING (-55.2273432 -23.1076652, -55.2273666 -23.1076578, -55.2273913 -23.1076567, -55.2274153 -23.107662)",50
218781474,True,MS-156,Rua da República,primary,False,6.702,,"LINESTRING (-55.2274044 -23.1078146, -55.2273717 -23.1078164, -55.2273406 -23.1078069)",50
323875912,True,MS-485,,tertiary,False,5.449,roundabout,"LINESTRING (-55.2296415 -23.108744, -55.2296681 -23.1087449, -55.2296929 -23.1087539)",
323875912,True,MS-485,,tertiary,False,4.647,roundabout,"LINESTRING (-55.2296929 -23.1087539, -55.2297104 -23.1087672, -55.229723 -23.1087846)",
323875907,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,130.405,,"LINESTRING (-55.229723 -23.1087846, -55.2297674 -23.1087994, -55.2308612 -23.1093125)",
323875912,True,MS-485,,tertiary,False,13.877,roundabout,"LINESTRING (-55.229723 -23.1087846, -55.2297306 -23.108815, -55.2297235 -23.1088455, -55.229703 -23.1088704, -55.2296731 -23.1088851)",
323875904,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,88.51700000000001,,"LINESTRING (-55.2295749 -23.1088287, -55.2294736 -23.1087891, -55.2288006 -23.1084735)",
323875912,True,MS-485,,tertiary,False,12.936,roundabout,"LINESTRING (-55.2295749 -23.1088287, -55.2295744 -23.1088054, -55.2295819 -23.1087832, -55.2295968 -23.1087644, -55.2296173 -23.1087508, -55.2296415 -23.108744)",
323875911,False,,Rua Sete de Setembro,residential,False,123.44800000000001,,"LINESTRING (-55.2296182 -23.1088806, -55.2295824 -23.1089509, -55.2290729 -23.109871)",
323875912,True,MS-485,,tertiary,False,7.479,roundabout,"LINESTRING (-55.2296182 -23.1088806, -55.2295898 -23.1088594, -55.2295749 -23.1088287)",
323875912,True,MS-485,,tertiary,False,5.747999999999999,roundabout,"LINESTRING (-55.2296731 -23.1088851, -55.2296546 -23.1088877, -55.2296359 -23.1088862, -55.2296182 -23.1088806)",
750310806,False,,Rua José Bonifácio,residential,False,13.921,,"LINESTRING (-55.2307702 -23.1094056, -55.2308612 -23.1093125)",40
750310806,False,,Rua José Bonifácio,residential,True,126.46,,"LINESTRING (-55.2307702 -23.1094056, -55.2301995 -23.1104145)",40
323875906,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,126.273,,"LINESTRING (-55.2307702 -23.1094056, -55.2297118 -23.108908, -55.2296731 -23.1088851)",
314668612,False,,Rua Sebastião Espindola,residential,False,13.565,,"LINESTRING (-55.2318345 -23.109911, -55.2319022 -23.1098061)",
314668612,False,,Rua Sebastião Espindola,residential,True,127.408,,"LINESTRING (-55.2318345 -23.109911, -55.2312544 -23.110925)",
323875906,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,122.5,,"LINESTRING (-55.2318345 -23.109911, -55.2307702 -23.1094056)",
370805419,False,,,residential,False,13.326,,"LINESTRING (-55.2329796 -23.1104524, -55.2330428 -23.1103476)",
323875906,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,70.977,,"LINESTRING (-55.2329796 -23.1104524, -55.2326502 -23.1103037, -55.2323602 -23.1101646)",
870647015,True,MS-485,Avenida Nicolau Otano Nunes,tertiary,False,27.68,,"LINESTRING (-55.2332408 -23.1105176, -55.2329796 -23.1104524)",
315097819,False,,Rua Monte Castelo,residential,False,136.328,,"LINESTRING (-55.2252744 -23.1039309, -55.224656 -23.105017)",
323882209,False,,Rua Duque de Caxias,residential,True,122.585,,"LINESTRING (-55.2252744 -23.1039309, -55.2263366 -23.1044416)",
750310800,False,,Rua Marechal Floriano,residential,True,129.937,,"LINESTRING (-55.2280562 -23.1039321, -55.2291823 -23.1044731)",
218781477,False,,Rua Dom Pedro II,residential,False,129.894,,"LINESTRING (-55.2280562 -23.1039321, -55.2279381 -23.1041452, -55.2274713 -23.104969)",
314668620,False,,Rua Barbosa,residential,False,135.619,,"LINESTRING (-55.2263366 -23.1044416, -55.2257421 -23.1055318)",
323882209,False,,Rua Duque de Caxias,residential,False,122.585,,"LINESTRING (-55.2263366 -23.1044416, -55.2252744 -23.1039309)",
323882209,False,,Rua Duque de Caxias,residential,True,130.028,,"LINESTRING (-55.2263366 -23.1044416, -55.2274713 -23.104969)",
750310800,False,,Rua Marechal Floriano,residential,False,129.937,,"LINESTRING (-55.2291823 -23.1044731, -55.2280562 -23.1039321)",
218781479,False,,Rua da República,residential,True,131.079,,"LINESTRING (-55.2291823 -23.1044731, -55.2290365 -23.104746, -55.2285905 -23.1055186)",50
323882210,False,,Rua General Camera,residential,False,99.959,,"LINESTRING (-55.2237912 -23.1045982, -55.224656 -23.105017)",
245449028,True,MS-386,Avenida Pedro Manvailer,primary,False,120.537,,"LINESTRING (-55.2302669 -23.1049885, -55.2307928 -23.1040184)",
718019689,True,,Rua Marechal Floriano,residential,False,124.858,,"LINESTRING (-55.2302669 -23.1049885, -55.2291823 -23.1044731)",
218781477,False,,Rua Dom Pedro II,residential,False,137.116,,"LINESTRING (-55.2274713 -23.104969, -55.2268708 -23.1060715)",
323882209,False,,Rua Duque de Caxias,residential,False,130.028,,"LINESTRING (-55.2274713 -23.104969, -55.2263366 -23.1044416)",
323882209,False,,Rua Duque de Caxias,residential,True,129.759,,"LINESTRING (-55.2274713 -23.104969, -55.2285905 -23.1055186)",
218781477,False,,Rua Dom Pedro II,residential,True,129.894,,"LINESTRING (-55.2274713 -23.104969, -55.2279381 -23.1041452, -55.2280562 -23.1039321)",
315097819,False,,Rua Monte Castelo,residential,False,134.536,,"LINESTRING (-55.224656 -23.105017, -55.2240547 -23.1060931)",
315097819,False,,Rua Monte Castelo,residential,True,136.328,,"LINESTRING (-55.224656 -23.105017, -55.2252744 -23.1039309)",
323882210,False,,Rua General Camera,residential,False,124.964,,"LINESTRING (-55.224656 -23.105017, -55.2257421 -23.1055318)",
323882210,False,,Rua General Camera,residential,True,99.959,,"LINESTRING (-55.224656 -23.105017, -55.2237912 -23.1045982)",
718019688,True,MS-386,Avenida Pedro Manvailer,primary,False,130.195,,"LINESTRING (-55.2303936 -23.1050389, -55.2298177 -23.1060831)",
718019689,True,,Rua Marechal Floriano,residential,False,14.118,,"LINESTRING (-55.2303936 -23.1050389, -55.2302669 -23.1049885)",
323882211,False,,Rua Marechal Floriano,residential,True,125.293,,"LINESTRING (-55.2314666 -23.1055547, -55.2325529 -23.1060756)",
718019686,True,,Rua Marechal Floriano,residential,False,123.826,,"LINESTRING (-55.2314666 -23.1055547, -55.2303936 -23.1050389)",
718019687,True,,Rua Sete de Setembro,residential,False,130.558,,"LINESTRING (-55.2314666 -23.1055547, -55.2308863 -23.1066005)",
323882209,False,,Rua Duque de Caxias,residential,False,129.759,,"LINESTRING (-55.2285905 -23.1055186, -55.2274713 -23.104969)",
323882209,False,,Rua Duque de Caxias,residential,True,126.991,,"LINESTRING (-55.2285905 -23.1055186, -55.2297054 -23.1060213)",
218781479,False,,Rua da República,residential,False,131.079,,"LINESTRING (-55.2285905 -23.1055186, -55.2290365 -23.104746, -55.2291823 -23.1044731)",50
218781479,False,,Rua da República,residential,True,135.124,,"LINESTRING (-55.2285905 -23.1055186, -55.2285402 -23.1056138, -55.2284457 -23.10578, -55.2280048 -23.1066078)",50
314668620,False,,Rua Barbosa,residential,False,134.119,,"LINESTRING (-55.2257421 -23.1055318, -55.2251423 -23.1066044)",
314668620,False,,Rua Barbosa,residential,True,135.619,,"LINESTRING (-55.2257421 -23.1055318, -55.2263366 -23.1044416)",
323882210,False,,Rua General Camera,residential,False,130.105,,"LINESTRING (-55.2257421 -23.1055318, -55.2268708 -23.1060715)",
323882210,False,,Rua General Camera,residential,True,124.964,,"LINESTRING (-55.2257421 -23.1055318, -55.224656 -23.105017)",
245449028,True,MS-386,Avenida Pedro Manvailer,primary,False,128.4,,"LINESTRING (-55.2297054 -23.1060213, -55.2302669 -23.1049885)",
323882209,False,,Rua Duque de Caxias,residential,False,126.991,,"LINESTRING (-55.2297054 -23.1060213, -55.2285905 -23.1055186)",
323882209,False,,Rua Duque de Caxias,residential,True,13.384,,"LINESTRING (-55.2297054 -23.1060213, -55.2298177 -23.1060831)",
323882209,False,,Rua Duque de Caxias,residential,False,13.384,,"LINESTRING (-55.2298177 -23.1060831, -55.2297054 -23.1060213)",
323882209,False,,Rua Duque de Caxias,residential,True,123.509,,"LINESTRING (-55.2298177 -23.1060831, -55.2308863 -23.1066005)",
718019688,True,MS-386,Avenida Pedro Manvailer,primary,False,41.459999999999994,,"LINESTRING (-55.2298177 -23.1060831, -55.2297184 -23.1062503, -55.2296272 -23.1064122)",
323882211,False,,Rua Marechal Floriano,residential,False,125.293,,"LINESTRING (-55.2325529 -23.1060756, -55.2314666 -23.1055547)",
750310809,True,,Rua José Bonifácio,residential,False,127.525,,"LINESTRING (-55.2325529 -23.1060756, -55.2331191 -23.1050538)",40
218781477,False,,Rua Dom Pedro II,residential,True,137.116,,"LINESTRING (-55.2268708 -23.1060715, -55.2274713 -23.104969)",
323882210,False,,Rua General Camera,residential,False,130.413,,"LINESTRING (-55.2268708 -23.1060715, -55.2280048 -23.1066078)",
323882210,False,,Rua General Camera,residential,True,130.105,,"LINESTRING (-55.2268708 -23.1060715, -55.2257421 -23.1055318)",
218781477,False,,Rua Dom Pedro II,residential,False,134.85399999999998,,"LINESTRING (-55.2268708 -23.1060715, -55.2267901 -23.1062163, -55.2262596 -23.1071461)",
323882209,False,,Rua Duque de Caxias,residential,False,123.509,,"LINESTRING (-55.2308863 -23.1066005, -55.2298177 -23.1060831)",
323882209,False,,Rua Duque de Caxias,residential,True,136.141,,"LINESTRING (-55.2308863 -23.1066005, -55.232067 -23.1071659)",
718019687,True,,Rua Sete de Setembro,residential,False,137.213,,"LINESTRING (-55.2308863 -23.1066005, -55.2304835 -23.1073303, -55.2302781 -23.1077004)",
323882210,False,,Rua General Camera,residential,False,124.34,,"LINESTRING (-55.2280048 -23.1066078, -55.2290832 -23.1071241)",
323882210,False,,Rua General Camera,residential,True,130.413,,"LINESTRING (-55.2280048 -23.1066078, -55.2268708 -23.1060715)",
218781479,False,,Rua da República,residential,False,135.124,,"LINESTRING (-55.2280048 -23.1066078, -55.2284457 -23.10578, -55.2285402 -23.1056138, -55.2285905 -23.1055186)",50
218781479,False,,Rua da República,residential,True,131.82,,"LINESTRING (-55.2280048 -23.1066078, -55.2279595 -23.1066931, -55.2274153 -23.107662)",50
245449028,True,MS-386,Avenida Pedro Manvailer,primary,False,96.06,,"LINESTRING (-55.2290832 -23.1071241, -55.2295158 -23.1063573)",
323882210,False,,Rua General Camera,residential,False,13.012,,"LINESTRING (-55.2290832 -23.1071241, -55.2291963 -23.1071777)",
323882210,False,,Rua General Camera,residential,True,124.34,,"LINESTRING (-55.2290832 -23.1071241, -55.2280048 -23.1066078)",
323882209,False,,Rua Duque de Caxias,residential,False,136.141,,"LINESTRING (-55.232067 -23.1071659, -55.2308863 -23.1066005)",
323882209,False,,Rua Duque de Caxias,residential,True,121.348,,"LINESTRING (-55.232067 -23.1071659, -55.2331242 -23.1076613)",
750310809,True,,Rua José Bonifácio,residential,False,131.17,,"LINESTRING (-55.232067 -23.1071659, -55.2321647 -23.1069822, -55.2322619 -23.1067626, -55.2324209 -23.1063426, -55.2325529 -23.1060756)",40
323882210,False,,Rua General Camera,residential,False,124.977,,"LINESTRING (-55.2291963 -23.1071777, -55.2302781 -23.1077004)",
323882210,False,,Rua General Camera,residential,True,13.012,,"LINESTRING (-55.2291963 -23.1071777, -55.2290832 -23.1071241)",
718019688,True,MS-386,Avenida Pedro Manvailer,primary,False,131.475,,"LINESTRING (-55.2291963 -23.1071777, -55.2286709 -23.1081138, -55.2286015 -23.1082258)",
314668612,False,,Rua Sebastião Espindola,residential,True,135.868,,"LINESTRING (-55.2331242 -23.1076613, -55.2325049 -23.1087423)",
323882209,False,,Rua Duque de Caxias,residential,False,121.348,,"LINESTRING (-55.2331242 -23.1076613, -55.232067 -23.1071659)",
323882210,False,,Rua General Camera,residential,False,137.91,,"LINESTRING (-55.2302781 -23.1077004, -55.2314801 -23.1082625)",
323882210,False,,Rua General Camera,residential,True,124.977,,"LINESTRING (-55.2302781 -23.1077004, -55.2291963 -23.1071777)",
718019687,True,,Rua Sete de Setembro,residential,False,131.547,,"LINESTRING (-55.2302781 -23.1077004, -55.2297449 -23.1086598, -55.2296929 -23.1087539)",
323882210,False,,Rua General Camera,residential,False,117.607,,"LINESTRING (-55.2314801 -23.1082625, -55.2325049 -23.1087423)",
323882210,False,,Rua General Camera,residential,True,137.91,,"LINESTRING (-55.2314801 -23.1082625, -55.2302781 -23.1077004)",
750310809,True,,Rua José Bonifácio,residential,False,135.91,,"LINESTRING (-55.2314801 -23.1082625, -55.232067 -23.1071659)",40
314668612,False,,Rua Sebastião Espindola,residential,False,135.868,,"LINESTRING (-55.2325049 -23.1087423, -55.2331242 -23.1076613)",
314668612,False,,Rua Sebastião Espindola,residential,True,133.386,,"LINESTRING (-55.2325049 -23.1087423, -55.2319022 -23.1098061)",
323882210,False,,Rua General Camera,residential,False,57.895,,"LINESTRING (-55.2325049 -23.1087423, -55.2330101 -23.1089772)",
323882210,False,,Rua General Camera,residential,True,117.607,,"LINESTRING (-55.2325049 -23.1087423, -55.2314801 -23.1082625)",
314668620,False,,Rua Barbosa,residential,False,129.358,,"LINESTRING (-55.2245306 -23.1077173, -55.2239418 -23.1087469)",
314668620,False,,Rua Barbosa,residential,True,126.491,,"LINESTRING (-55.2245306 -23.1077173, -55.2250886 -23.1067021)",
323883482,False,,Rua Vereador João Neves,residential,True,128.501,,"LINESTRING (-55.2245306 -23.1077173, -55.2256461 -23.1082491)",
314668620,False,,Rua Barbosa,residential,True,129.358,,"LINESTRING (-55.2239418 -23.1087469, -55.2245306 -23.1077173)",
323883483,False,,Rua Vereador João Neves,residential,True,131.497,,"LINESTRING (-55.2239418 -23.1087469, -55.2250859 -23.1092865)",
245449039,False,,Rua da República,residential,False,130.273,,"LINESTRING (-55.2267892 -23.1087846, -55.2262131 -23.1098295)",50
245449039,False,,Rua da República,residential,True,122.472,,"LINESTRING (-55.2267892 -23.1087846, -55.2273406 -23.1078069)",50
323883482,False,,Rua Vereador João Neves,residential,False,131.199,,"LINESTRING (-55.2267892 -23.1087846, -55.2256461 -23.1082491)",
323883482,False,,Rua Vereador João Neves,residential,True,120.247,,"LINESTRING (-55.2267892 -23.1087846, -55.2278254 -23.1092956)",
218781477,False,,Rua Dom Pedro II,residential,False,132.633,,"LINESTRING (-55.2250859 -23.1092865, -55.2245062 -23.1103535)",
218781477,False,,Rua Dom Pedro II,residential,True,128.798,,"LINESTRING (-55.2250859 -23.1092865, -55.2256461 -23.1082491)",
323883483,False,,Rua Vereador João Neves,residential,False,131.497,,"LINESTRING (-55.2250859 -23.1092865, -55.2239418 -23.1087469)",
323883483,False,,Rua Vereador João Neves,residential,True,130.136,,"LINESTRING (-55.2250859 -23.1092865, -55.2262131 -23.1098295)",
245449039,False,,Rua da República,residential,False,130.467,,"LINESTRING (-55.2262131 -23.1098295, -55.2256343 -23.1108751)",50
245449039,False,,Rua da República,residential,True,130.273,,"LINESTRING (-55.2262131 -23.1098295, -55.2267892 -23.1087846)",50
323883483,False,,Rua Vereador João Neves,residential,False,130.136,,"LINESTRING (-55.2262131 -23.1098295, -55.2250859 -23.1092865)",
323883483,False,,Rua Vereador João Neves,residential,True,123.027,,"LINESTRING (-55.2262131 -23.1098295, -55.2272764 -23.1103469)",
323875911,False,,Rua Sete de Setembro,residential,False,130.633,,"LINESTRING (-55.2290729 -23.109871, -55.2284948 -23.1109186)",
323883481,False,,Rua Colombo,residential,False,118.873,,"LINESTRING (-55.2290729 -23.109871, -55.2280378 -23.1093847)",
323883481,False,,Rua Colombo,residential,True,130.107,,"LINESTRING (-55.2290729 -23.109871, -55.2301995 -23.1104145)",
323875911,False,,Rua Sete de Setembro,residential,True,123.44800000000001,,"LINESTRING (-55.2290729 -23.109871, -55.2295824 -23.1089509, -55.2296182 -23.1088806)",
323883483,False,,Rua Vereador João Neves,residential,False,123.027,,"LINESTRING (-55.2272764 -23.1103469, -55.2262131 -23.1098295)",
323883483,False,,Rua Vereador João Neves,residential,True,13.911,,"LINESTRING (-55.2272764 -23.1103469, -55.2273957 -23.110407)",
323964749,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,119.625,,"LINESTRING (-55.2272764 -23.1103469, -55.2278366 -23.1094025)",
323883481,False,,Rua Colombo,residential,False,130.107,,"LINESTRING (-55.2301995 -23.1104145, -55.2290729 -23.109871)",
323883481,False,,Rua Colombo,residential,True,121.909,,"LINESTRING (-55.2301995 -23.1104145, -55.2312544 -23.110925)",
750310806,False,,Rua José Bonifácio,residential,False,126.46,,"LINESTRING (-55.2301995 -23.1104145, -55.2307702 -23.1094056)",40
750310806,False,,Rua José Bonifácio,residential,True,130.254,,"LINESTRING (-55.2301995 -23.1104145, -55.2296253 -23.1114601)",40
323883483,False,,Rua Vereador João Neves,residential,False,13.911,,"LINESTRING (-55.2273957 -23.110407, -55.2272764 -23.1103469)",
323883483,False,,Rua Vereador João Neves,residential,True,125.982,,"LINESTRING (-55.2273957 -23.110407, -55.2284948 -23.1109186)",
245449021,True,MS-156;MS-386,Avenida Pedro Manvailer,primary,False,129.018,,"LINESTRING (-55.2273957 -23.110407, -55.2273821 -23.110431, -55.2268388 -23.1114481)",
323875911,False,,Rua Sete de Setembro,residential,True,130.633,,"LINESTRING (-55.2284948 -23.1109186, -55.2290729 -23.109871)",
323883483,False,,Rua Vereador João Neves,residential,False,125.982,,"LINESTRING (-55.2284948 -23.1109186, -55.2273957 -23.110407)",
323883483,False,,Rua Vereador João Neves,residential,True,130.357,,"LINESTRING (-55.2284948 -23.1109186, -55.2296253 -23.1114601)",
