osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,width,bridge
31559125,2,BR-030,Avenida Waldick Soriano,primary,False,False,93.85300000000001,"LINESTRING (-42.4859353 -14.0648351, -42.4857844 -14.0648943, -42.4852715 -14.0650316, -42.4851032 -14.0650791)",,,
851554160,2,BR-122,Avenida Prefeito Olimar Oliveira Rodrigues,secondary,False,True,50.453,"LINESTRING (-42.4859353 -14.0648351, -42.4857952 -14.0648114, -42.4855927 -14.0647652, -42.4855269 -14.0647457, -42.485483 -14.0647252)",,,
"[1238463179, 1238463180, 1026736335]",,BR-030,Avenida Prefeito Dácio Oliveira,primary,True,False,346.37800000000004,"LINESTRING (-42.4859353 -14.0648351, -42.486173 -14.0648355, -42.4864312 -14.0648368, -42.4865153 -14.0648371, -42.4877907 -14.0648416, -42.4884519 -14.0648436, -42.4891466 -14.0648416)",40,,
1238463179,,BR-030,Avenida Prefeito Dácio Oliveira,primary,True,False,69.982,"LINESTRING (-42.4891466 -14.0648416, -42.4894419 -14.0648374, -42.4897953 -14.0648299)",40,,
303543164,,,Travessa Professor Anísio Teixeira,residential,False,False,37.11,"LINESTRING (-42.4874394 -14.0683599, -42.487442 -14.0683977, -42.4874622 -14.0686929)",,,
"[404262080, 1028506270]",,,Rua Rui Barbosa,residential,True,False,80.839,"LINESTRING (-42.4874394 -14.0683599, -42.4867953 -14.0682237, -42.4867071 -14.0682051)",,,
342851643,,,Rua Antônia Neves Cotrim,residential,False,False,56.539,"LINESTRING (-42.4859132 -14.0680399, -42.4860144 -14.067541)",,,
342851643,,,Rua Antônia Neves Cotrim,residential,False,True,44.574,"LINESTRING (-42.4859132 -14.0680399, -42.4858416 -14.0684347)",,,
"[1031822809, 1031822810, 352144307]",,,Rua Dom Alberto Guimarães Resende,residential,False,False,76.76700000000001,"LINESTRING (-42.4882541 -14.0653243, -42.4881508 -14.0653341, -42.4878905 -14.0653588, -42.4877532 -14.0653718, -42.4876793 -14.0653934, -42.4876247 -14.0654277, -42.4875838 -14.0654782)",,,
1031822776,,,Rua Dom Alberto Guimarães Resende,residential,False,False,163.697,"LINESTRING (-42.4882541 -14.0653243, -42.4883955 -14.0653062, -42.4897587 -14.0651316)",,,
374464441,,,Rua Ambrosino José dos Santos,residential,True,False,111.309,"LINESTRING (-42.4892539 -14.0689694, -42.4890078 -14.0680522, -42.488993 -14.0680009)",,,
307454896,,,Rua Ambrosino José dos Santos,residential,True,False,61.005,"LINESTRING (-42.488993 -14.0680009, -42.4888401 -14.0674727)",,,
404262080,,,Rua Rui Barbosa,residential,True,False,83.12100000000001,"LINESTRING (-42.488993 -14.0680009, -42.4884653 -14.0681296, -42.4882896 -14.0681717, -42.4882454 -14.0681823)",,,
237529906,,,Rua Helena Lima Santos,residential,False,True,13.038,"LINESTRING (-42.4869204 -14.0667494, -42.4870075 -14.0666681)",,,
307454897,,,Rua Juvenal Lacerda,residential,False,True,10.835,"LINESTRING (-42.4869204 -14.0667494, -42.4869767 -14.0668301)",,,
237529904,,,Rua Ambrosino José dos Santos,residential,True,False,105.988,"LINESTRING (-42.4888401 -14.0674727, -42.488582 -14.066553)",,,
307454897,,,Rua Juvenal Lacerda,residential,False,False,240.98699999999997,"LINESTRING (-42.4888401 -14.0674727, -42.4885297 -14.0675573, -42.4884874 -14.0675631, -42.4884472 -14.0675644, -42.4875004 -14.0674916, -42.4874581 -14.0674847, -42.487427 -14.0674737, -42.4874018 -14.0674529, -42.4873861 -14.0674307, -42.4869767 -14.0668301)",,,
237529906,,,Rua Helena Lima Santos,residential,False,False,24.036,"LINESTRING (-42.4877612 -14.0661952, -42.4875487 -14.0662603)",,,
308047245,,,Rua Vereadora Zélia Teles Santos,residential,False,False,59.191,"LINESTRING (-42.4877612 -14.0661952, -42.4876392 -14.0656762)",,,
237529906,,,Rua Helena Lima Santos,residential,False,True,75.476,"LINESTRING (-42.4877612 -14.0661952, -42.4879078 -14.0661625, -42.4882682 -14.066082, -42.4884425 -14.0660404)",,,
237529906,,,Rua Helena Lima Santos,residential,False,True,24.036,"LINESTRING (-42.4875487 -14.0662603, -42.4877612 -14.0661952)",,,
237529906,,,Rua Helena Lima Santos,residential,False,False,54.126000000000005,"LINESTRING (-42.4875487 -14.0662603, -42.4874689 -14.0662856, -42.4874125 -14.066313, -42.4873066 -14.0663845, -42.4871463 -14.0665387)",,,
351253901,,,Rua José Francisco Alves,residential,False,False,123.5,"LINESTRING (-42.4875487 -14.0662603, -42.4880295 -14.0670798, -42.4881175 -14.0672242)",,,
342851643,,,Rua Antônia Neves Cotrim,residential,False,True,56.539,"LINESTRING (-42.4860144 -14.067541, -42.4859132 -14.0680399)",,,
392331062,,,Rua Helena Lima Santos,residential,True,False,52.763,"LINESTRING (-42.4860144 -14.067541, -42.4861358 -14.0674551, -42.4861834 -14.0674155, -42.4863859 -14.0672333)",,,
455117619,,,Rua Rui Barbosa,residential,True,False,24.314,"LINESTRING (-42.4867071 -14.0682051, -42.4864858 -14.0681635)",,,
237529909,,,Rua Vereador Clovis Bastos,residential,True,False,144.806,"LINESTRING (-42.484698 -14.0677967, -42.4860144 -14.067541)",,,
349614162,2,,Rua 2 de Julho,secondary,False,False,36.82,"LINESTRING (-42.484698 -14.0677967, -42.484775 -14.0681193)",,,
