osmid,name,highway,oneway,reversed,length,ref,lanes,maxspeed,geometry,bridge
550484978,Rua Doutor José da Silveira,residential,False,True,27.893,,,,"LINESTRING (-39.2665621 -3.2761602, -39.2664244 -3.2761837, -39.2663131 -3.2761914)",
138024984,Rua Aguinaldo Teixeira,residential,False,True,48.44,,,,"LINESTRING (-39.2672146 -3.2784725, -39.2670477 -3.27807)",
138193329,Rua Tolentino Chaves,tertiary,False,False,66.742,CE-163,,,"LINESTRING (-39.2672146 -3.2784725, -39.2678049 -3.2783587)",
138193329,Rua Tolentino Chaves,tertiary,False,True,99.664,CE-163,,,"LINESTRING (-39.2672146 -3.2784725, -39.2663308 -3.27863)",
138024985,Rua Professor José Silva Novo,residential,False,False,8.167,,,,"LINESTRING (-39.2650153 -3.2749867, -39.2650888 -3.2749898)",
545270230,Avenida César Calls,primary,True,False,72.308,CE-163,2,40,"LINESTRING (-39.2650153 -3.2749867, -39.2650648 -3.2743383)",
136923599,Rua Manoel Teixeira,residential,True,False,129.598,,,,"LINESTRING (-39.2660225 -3.2774054, -39.2654504 -3.2775738, -39.2648994 -3.2777232)",
138024986,Rua Professor João Verônica,residential,False,False,140.52,,,,"LINESTRING (-39.2660225 -3.2774054, -39.2660447 -3.2774522, -39.2663308 -3.27863)",
138024986,Rua Professor João Verônica,residential,False,True,138.58999999999997,,,,"LINESTRING (-39.2660225 -3.2774054, -39.2659957 -3.2773426, -39.2659248 -3.2770721, -39.2658866 -3.2769053, -39.2659363 -3.2761796)",
138024983,Rua Padre José Romualdo,residential,False,False,21.944,,,,"LINESTRING (-39.2665417 -3.2734163, -39.2667277 -3.2734831)",
503141149,,residential,False,False,33.019,,,,"LINESTRING (-39.2665417 -3.2734163, -39.2666668 -3.2736857)",
545270225,Avenida César Calls,residential,True,False,7.691,,,,"LINESTRING (-39.2648859 -3.2735672, -39.264937 -3.2736139)",
138193329,Rua Tolentino Chaves,tertiary,False,False,99.664,CE-163,,,"LINESTRING (-39.2663308 -3.27863, -39.2672146 -3.2784725)",
138024986,Rua Professor João Verônica,residential,False,True,140.52,,,,"LINESTRING (-39.2663308 -3.27863, -39.2660447 -3.2774522, -39.2660225 -3.2774054)",
138193329,Rua Tolentino Chaves,tertiary,False,True,182.35100000000003,CE-163,,,"LINESTRING (-39.2663308 -3.27863, -39.2658219 -3.2787209, -39.2650987 -3.2789284, -39.2648459 -3.2790417, -39.2647572 -3.2790785)",
138024985,Rua Professor José Silva Novo,residential,False,False,45.323,,,,"LINESTRING (-39.2668446 -3.2744556, -39.2672262 -3.2743107)",
545270233,Rua Padre José Romualdo,residential,False,False,69.583,CE-163,,,"LINESTRING (-39.2668446 -3.2744556, -39.2667052 -3.2738455)",
545270233,Rua Padre José Romualdo,residential,False,True,177.245,CE-163,,,"LINESTRING (-39.2668446 -3.2744556, -39.2673364 -3.2759721)",
138024985,Rua Professor José Silva Novo,residential,False,True,203.774,,,,"LINESTRING (-39.2668446 -3.2744556, -39.2660704 -3.2746841, -39.2650888 -3.2749898)",
550484978,Rua Doutor José da Silveira,residential,False,False,41.85,,,,"LINESTRING (-39.2659363 -3.2761796, -39.2663131 -3.2761914)",
550484978,Rua Doutor José da Silveira,residential,False,True,103.481,,,,"LINESTRING (-39.2659363 -3.2761796, -39.2650129 -3.2760524)",
138024986,Rua Professor João Verônica,residential,False,False,138.59,,,,"LINESTRING (-39.2659363 -3.2761796, -39.2658866 -3.2769053, -39.2659248 -3.2770721, -39.2659957 -3.2773426, -39.2660225 -3.2774054)",
545270229,Avenida Doutor Celso Barroso,primary,True,False,73.352,,,40,"LINESTRING (-39.2660512 -3.2739641, -39.2666847 -3.2737766)",
136923599,Rua Manoel Teixeira,residential,True,False,74.592,,,,"LINESTRING (-39.2666677 -3.2772181, -39.2660225 -3.2774054)",
138024984,Rua Aguinaldo Teixeira,residential,False,False,103.732,,,,"LINESTRING (-39.2666677 -3.2772181, -39.2668264 -3.277604, -39.2670477 -3.27807)",
138024984,Rua Aguinaldo Teixeira,residential,False,True,102.501,,,,"LINESTRING (-39.2666677 -3.2772181, -39.2665981 -3.2768946, -39.2665739 -3.2766804, -39.2666068 -3.2764622, -39.2665633 -3.2763137)",
138024985,Rua Professor José Silva Novo,residential,False,True,45.323,,,,"LINESTRING (-39.2672262 -3.2743107, -39.2668446 -3.2744556)",
550484977,,residential,False,False,62.735,,,,"LINESTRING (-39.2672262 -3.2743107, -39.2670535 -3.2737735)",
686129532,Rua Professor José Silva Novo,residential,False,True,70.097,,,,"LINESTRING (-39.2672262 -3.2743107, -39.267257 -3.2743533, -39.2675045 -3.2743766, -39.2678328 -3.2743413)",
138193321,Rua Mané Garrincha,residential,False,False,20.912,,,,"LINESTRING (-39.269246 -3.2733482, -39.2690601 -3.2733786)",
686746388,,residential,False,True,48.817,,,,"LINESTRING (-39.269246 -3.2733482, -39.2696857 -3.2733538)",
364781289,Rua Professor José Neri,residential,False,False,129.037,,,,"LINESTRING (-39.269246 -3.2733482, -39.2692438 -3.2740214, -39.2690344 -3.2741614, -39.2688016 -3.2742003)",
138193327,Rua Raimundo Nonato Ribeiro,residential,True,False,33.978,,,,"LINESTRING (-39.268342 -3.2775684, -39.2684027 -3.2778679)",
139246302,Rua João Oliveira Rola,residential,False,False,21.807,,,,"LINESTRING (-39.268342 -3.2775684, -39.2681576 -3.277636)",
139246302,Rua João Oliveira Rola,residential,False,True,40.558,,,,"LINESTRING (-39.268342 -3.2775684, -39.2686923 -3.2774648)",
139246302,Rua João Oliveira Rola,residential,False,False,40.558,,,,"LINESTRING (-39.2686923 -3.2774648, -39.268342 -3.2775684)",
686129533,Rua Fortunato Barroso,residential,False,True,82.27,,,,"LINESTRING (-39.2686923 -3.2774648, -39.2684778 -3.2767566)",
139246302,Rua João Oliveira Rola,residential,False,True,314.93899999999996,,,,"LINESTRING (-39.2686923 -3.2774648, -39.2711447 -3.2767945, -39.2714186 -3.276687)",
550484978,Rua Doutor José da Silveira,residential,False,True,27.269,,,,"LINESTRING (-39.2681886 -3.2757779, -39.2679479 -3.2758268)",
686129533,Rua Fortunato Barroso,residential,False,False,113.464,,,,"LINESTRING (-39.2681886 -3.2757779, -39.2684778 -3.2767566)",
686129533,Rua Fortunato Barroso,residential,False,True,36.225,,,,"LINESTRING (-39.2681886 -3.2757779, -39.2681046 -3.2754631)",
686129533,Rua Fortunato Barroso,residential,False,False,36.225,,,,"LINESTRING (-39.2681046 -3.2754631, -39.2681886 -3.2757779)",
138193324,Rua Miguelina Martins,residential,False,True,95.03,,,,"LINESTRING (-39.2681046 -3.2754631, -39.2682455 -3.2754218, -39.2682938 -3.275387, -39.2683139 -3.2753184, -39.2683072 -3.2751848, -39.268299 -3.2749593, -39.2682864 -3.274742)",
686129533,Rua Fortunato Barroso,residential,False,True,128.34,,,,"LINESTRING (-39.2681046 -3.2754631, -39.2679543 -3.2748233, -39.2678328 -3.2743413)",
503141132,Rua Manoel Teixeira,residential,False,True,36.528,,,,"LINESTRING (-39.2684778 -3.2767566, -39.2681601 -3.2768421)",
686129533,Rua Fortunato Barroso,residential,False,False,82.27,,,,"LINESTRING (-39.2684778 -3.2767566, -39.2686923 -3.2774648)",
686129533,Rua Fortunato Barroso,residential,False,True,113.464,,,,"LINESTRING (-39.2684778 -3.2767566, -39.2681886 -3.2757779)",
"[550484979, 503141132]","['Rua Florêncio J. Barbosa', 'Rua Manoel Teixeira']",residential,False,False,334.728,,,,"LINESTRING (-39.2684778 -3.2767566, -39.2690046 -3.2766014, -39.2695089 -3.2764621, -39.2697691 -3.2764016, -39.2702706 -3.276521, -39.2714186 -3.276687)",
138193321,Rua Mané Garrincha,residential,False,False,70.148,,,,"LINESTRING (-39.2688091 -3.2734094, -39.2681843 -3.2735036)",
138193321,Rua Mané Garrincha,residential,False,True,28.074,,,,"LINESTRING (-39.2688091 -3.2734094, -39.2690601 -3.2733786)",
503141159,,residential,False,False,10.818,,,,"LINESTRING (-39.2670535 -3.2737735, -39.2670109 -3.273686)",
550484977,,residential,False,True,62.735,,,,"LINESTRING (-39.2670535 -3.2737735, -39.2672262 -3.2743107)",
138193321,Rua Mané Garrincha,residential,False,False,60.132,,,,"LINESTRING (-39.2681843 -3.2735036, -39.2676558 -3.2736221)",
138193321,Rua Mané Garrincha,residential,False,True,70.148,,,,"LINESTRING (-39.2681843 -3.2735036, -39.2688091 -3.2734094)",
138193324,Rua Miguelina Martins,residential,False,False,138.172,,,,"LINESTRING (-39.2681843 -3.2735036, -39.2682267 -3.2739902, -39.2682549 -3.2743695, -39.2682864 -3.274742)",
139246302,Rua João Oliveira Rola,residential,False,False,314.93899999999996,,,,"LINESTRING (-39.2714186 -3.276687, -39.2711447 -3.2767945, -39.2686923 -3.2774648)",
"[550484979, 503141132]","['Rua Florêncio J. Barbosa', 'Rua Manoel Teixeira']",residential,False,True,334.728,,,,"LINESTRING (-39.2714186 -3.276687, -39.2702706 -3.276521, -39.2697691 -3.2764016, -39.2695089 -3.2764621, -39.2690046 -3.2766014, -39.2684778 -3.2767566)",
138193327,Rua Raimundo Nonato Ribeiro,residential,True,False,83.247,,,,"LINESTRING (-39.2681601 -3.2768421, -39.268342 -3.2775684)",
503141132,Rua Manoel Teixeira,residential,False,False,36.528,,,,"LINESTRING (-39.2681601 -3.2768421, -39.2684778 -3.2767566)",
966853752,Rua Manoel Teixeira,residential,True,False,21.224,,,,"LINESTRING (-39.2681601 -3.2768421, -39.2679746 -3.2768883)",
503141154,Rua Fortunato Barroso,residential,False,True,82.701,,,,"LINESTRING (-39.2678328 -3.2743413, -39.2676961 -3.2736957, -39.2676558 -3.2736221)",
686129532,Rua Professor José Silva Novo,residential,False,False,70.097,,,,"LINESTRING (-39.2678328 -3.2743413, -39.2675045 -3.2743766, -39.267257 -3.2743533, -39.2672262 -3.2743107)",
686129533,Rua Fortunato Barroso,residential,False,False,128.34,,,,"LINESTRING (-39.2678328 -3.2743413, -39.2679543 -3.2748233, -39.2681046 -3.2754631)",
138193321,Rua Mané Garrincha,residential,False,True,60.132,,,,"LINESTRING (-39.2676558 -3.2736221, -39.2681843 -3.2735036)",
503141151,Rua Mané Garrincha,residential,True,False,68.95,,,,"LINESTRING (-39.2676558 -3.2736221, -39.2670535 -3.2737735)",
550484975,Rua Fortunato Barroso,residential,False,True,15.232,,,,"LINESTRING (-39.2676558 -3.2736221, -39.2675948 -3.2734994)",
503141154,Rua Fortunato Barroso,residential,False,False,82.701,,,,"LINESTRING (-39.2676558 -3.2736221, -39.2676961 -3.2736957, -39.2678328 -3.2743413)",
396763971,Rua Tolentino Chaves,tertiary,False,True,20.607,CE-163,,,"LINESTRING (-39.268486 -3.278219, -39.2683026 -3.2782476)",
364781280,Rua Raimundo Nonato Ribeiro,residential,False,False,74.606,,,,"LINESTRING (-39.268486 -3.278219, -39.2685195 -3.2783252, -39.2686613 -3.2788666)",
364785113,Rua Santa Maria,residential,False,True,40.755,,,,"LINESTRING (-39.2641415 -3.2820517, -39.2645086 -3.2820481)",
503141138,Rua José Silva,residential,False,False,18.09,,,,"LINESTRING (-39.2672889 -3.276753, -39.26714 -3.2766869)",
364781270,Rua José Granja Ribeiro,residential,False,True,25.542,,,,"LINESTRING (-39.2672889 -3.276753, -39.2673714 -3.2767281, -39.2674495 -3.2767073, -39.2675099 -3.2766892)",
138024984,Rua Aguinaldo Teixeira,residential,False,True,17.069,,,,"LINESTRING (-39.2665633 -3.2763137, -39.2665621 -3.2761602)",
503141138,Rua José Silva,residential,False,False,30.926,,,,"LINESTRING (-39.2665633 -3.2763137, -39.2663131 -3.2761914)",
138024984,Rua Aguinaldo Teixeira,residential,False,False,102.501,,,,"LINESTRING (-39.2665633 -3.2763137, -39.2666068 -3.2764622, -39.2665739 -3.2766804, -39.2665981 -3.2768946, -39.2666677 -3.2772181)",
503141138,Rua José Silva,residential,False,True,77.556,,,,"LINESTRING (-39.2665633 -3.2763137, -39.2666841 -3.2764332, -39.267021 -3.2765768, -39.26714 -3.2766869)",
503141138,Rua José Silva,residential,False,True,30.926,,,,"LINESTRING (-39.2663131 -3.2761914, -39.2665633 -3.2763137)",
550484978,Rua Doutor José da Silveira,residential,False,True,41.85,,,,"LINESTRING (-39.2663131 -3.2761914, -39.2659363 -3.2761796)",
550484978,Rua Doutor José da Silveira,residential,False,False,27.893,,,,"LINESTRING (-39.2663131 -3.2761914, -39.2664244 -3.2761837, -39.2665621 -3.2761602)",
364781271,,residential,True,False,37.33,,,,"LINESTRING (-39.2683026 -3.2782476, -39.2682323 -3.2779193)",
396763971,Rua Tolentino Chaves,tertiary,False,False,20.607,CE-163,,,"LINESTRING (-39.2683026 -3.2782476, -39.268486 -3.278219)",
396763971,Rua Tolentino Chaves,tertiary,False,True,56.616,CE-163,,,"LINESTRING (-39.2683026 -3.2782476, -39.2680785 -3.2782992, -39.2678049 -3.2783587)",
364781271,,residential,True,False,19.721,,,,"LINESTRING (-39.2679746 -3.2768883, -39.2679297 -3.2767167)",
966853752,Rua Manoel Teixeira,residential,True,False,27.375,,,,"LINESTRING (-39.2679746 -3.2768883, -39.2677374 -3.2769556)",
550484978,Rua Doutor José da Silveira,residential,False,False,20.831,,,,"LINESTRING (-39.2677659 -3.2758724, -39.2679479 -3.2758268)",
550484978,Rua Doutor José da Silveira,residential,False,True,48.952,,,,"LINESTRING (-39.2677659 -3.2758724, -39.2673364 -3.2759721)",
364781273,,residential,False,False,44.054,,,,"LINESTRING (-39.2674901 -3.2765771, -39.2678759 -3.2764843)",
545270233,Rua Padre José Romualdo,residential,False,False,69.403,CE-163,,,"LINESTRING (-39.2674901 -3.2765771, -39.2673364 -3.2759721)",
545270233,Rua Padre José Romualdo,residential,False,True,12.657,CE-163,,,"LINESTRING (-39.2674901 -3.2765771, -39.2675099 -3.2766892)",
364781271,,residential,True,False,69.127,,,,"LINESTRING (-39.2678759 -3.2764843, -39.2677659 -3.2758724)",
364781273,,residential,False,False,21.236,,,,"LINESTRING (-39.2678759 -3.2764843, -39.268061 -3.2764361)",
364781273,,residential,False,True,44.054,,,,"LINESTRING (-39.2678759 -3.2764843, -39.2674901 -3.2765771)",
138193327,Rua Raimundo Nonato Ribeiro,residential,True,False,46.466,,,,"LINESTRING (-39.268061 -3.2764361, -39.2681601 -3.2768421)",
364781273,,residential,False,True,21.236,,,,"LINESTRING (-39.268061 -3.2764361, -39.2678759 -3.2764843)",
364781271,,residential,True,False,26.523,,,,"LINESTRING (-39.2679297 -3.2767167, -39.2678759 -3.2764843)",
364781274,Rua José Granja Ribeiro,residential,False,True,44.537,,,,"LINESTRING (-39.2679297 -3.2767167, -39.2675419 -3.2768193)",
136923599,Rua Manoel Teixeira,residential,True,False,21.224,,,,"LINESTRING (-39.2674067 -3.2770319, -39.2672191 -3.2770687)",
503141136,Rua Padre Irineu Lima Verde,residential,True,False,34.498999999999995,,,,"LINESTRING (-39.2674067 -3.2770319, -39.2673562 -3.2769845, -39.2672889 -3.276753)",
364781271,,residential,True,False,7.904,,,,"LINESTRING (-39.2680274 -3.2771301, -39.2680103 -3.2770611)",
364781276,,residential,False,False,25.789,,,,"LINESTRING (-39.2680274 -3.2771301, -39.267803 -3.2771901)",
364781276,,residential,False,False,11.22,,,,"LINESTRING (-39.2675716 -3.2772531, -39.2674745 -3.2772811)",
364781276,,residential,False,True,26.627,,,,"LINESTRING (-39.2675716 -3.2772531, -39.267803 -3.2771901)",
364781269,Rua Padre Irineu Lima Verde,residential,True,False,59.293,CE-163,,,"LINESTRING (-39.2675716 -3.2772531, -39.2676408 -3.277523, -39.2677028 -3.27777)",
138193327,Rua Raimundo Nonato Ribeiro,residential,True,False,40.121,,,,"LINESTRING (-39.2684027 -3.2778679, -39.268486 -3.278219)",
364781277,,residential,False,False,19.761,,,,"LINESTRING (-39.2684027 -3.2778679, -39.2682323 -3.2779193)",
364781271,,residential,True,False,32.575,,,,"LINESTRING (-39.2682323 -3.2779193, -39.2681576 -3.277636)",
364781277,,residential,False,True,19.761,,,,"LINESTRING (-39.2682323 -3.2779193, -39.2684027 -3.2778679)",
139246302,Rua João Oliveira Rola,residential,False,False,52.642,,,,"LINESTRING (-39.2681576 -3.277636, -39.2677028 -3.27777)",
139246302,Rua João Oliveira Rola,residential,False,True,21.807,,,,"LINESTRING (-39.2681576 -3.277636, -39.268342 -3.2775684)",
364781271,,residential,True,False,58.081,,,,"LINESTRING (-39.2681576 -3.277636, -39.2680274 -3.2771301)",
139246302,Rua João Oliveira Rola,residential,False,True,52.642,,,,"LINESTRING (-39.2677028 -3.27777, -39.2681576 -3.277636)",
364781269,Rua Padre Irineu Lima Verde,residential,True,False,40.483999999999995,CE-163,,,"LINESTRING (-39.2677028 -3.27777, -39.2677505 -3.2780007, -39.2677336 -3.2781281)",
364781279,Rua João Oliveira Rola,residential,False,False,68.866,,,,"LINESTRING (-39.2676348 -3.27787, -39.2670477 -3.27807)",
503141136,Rua Padre Irineu Lima Verde,residential,True,False,67.858,,,,"LINESTRING (-39.2676348 -3.27787, -39.2674745 -3.2772811)",
138024984,Rua Aguinaldo Teixeira,residential,False,False,48.44,,,,"LINESTRING (-39.2670477 -3.27807, -39.2672146 -3.2784725)",
364781279,Rua João Oliveira Rola,residential,False,True,68.866,,,,"LINESTRING (-39.2670477 -3.27807, -39.2676348 -3.27787)",
138024984,Rua Aguinaldo Teixeira,residential,False,True,103.732,,,,"LINESTRING (-39.2670477 -3.27807, -39.2668264 -3.277604, -39.2666677 -3.2772181)",
364781280,Rua Raimundo Nonato Ribeiro,residential,False,True,74.606,,,,"LINESTRING (-39.2686613 -3.2788666, -39.2685195 -3.2783252, -39.268486 -3.278219)",
364781281,,residential,False,False,55.056,,,,"LINESTRING (-39.2642056 -3.2745922, -39.2643304 -3.2750714)",
364781281,,residential,False,True,55.056,,,,"LINESTRING (-39.2643304 -3.2750714, -39.2642056 -3.2745922)",
138193321,Rua Mané Garrincha,residential,False,False,28.074,,,,"LINESTRING (-39.2690601 -3.2733786, -39.2688091 -3.2734094)",
138193321,Rua Mané Garrincha,residential,False,True,20.912,,,,"LINESTRING (-39.2690601 -3.2733786, -39.269246 -3.2733482)",
364781286,Rua Antônio Viana,residential,False,False,95.77,,,,"LINESTRING (-39.2690601 -3.2733786, -39.2688016 -3.2742003)",
138193324,Rua Miguelina Martins,residential,False,False,95.02999999999997,,,,"LINESTRING (-39.2682864 -3.274742, -39.268299 -3.2749593, -39.2683072 -3.2751848, -39.2683139 -3.2753184, -39.2682938 -3.275387, -39.2682455 -3.2754218, -39.2681046 -3.2754631)",
138193324,Rua Miguelina Martins,residential,False,True,138.172,,,,"LINESTRING (-39.2682864 -3.274742, -39.2682549 -3.2743695, -39.2682267 -3.2739902, -39.2681843 -3.2735036)",
364781286,Rua Antônio Viana,residential,False,True,89.518,,,,"LINESTRING (-39.2682864 -3.274742, -39.2685485 -3.2746448, -39.2687148 -3.2744766, -39.2688016 -3.2742003)",
138193329,Rua Tolentino Chaves,tertiary,False,True,66.742,CE-163,,,"LINESTRING (-39.2678049 -3.2783587, -39.2672146 -3.2784725)",
364781275,Rua Padre Irineu Lima Verde,residential,False,False,26.835,,,,"LINESTRING (-39.2678049 -3.2783587, -39.2677336 -3.2781281)",
396763971,Rua Tolentino Chaves,tertiary,False,False,56.616,CE-163,,,"LINESTRING (-39.2678049 -3.2783587, -39.2680785 -3.2782992, -39.2683026 -3.2782476)",
364781275,Rua Padre Irineu Lima Verde,residential,False,True,26.835,,,,"LINESTRING (-39.2677336 -3.2781281, -39.2678049 -3.2783587)",
503141136,Rua Padre Irineu Lima Verde,residential,True,False,30.808999999999997,,,,"LINESTRING (-39.2677336 -3.2781281, -39.2676795 -3.2780154, -39.2676348 -3.27787)",
364781274,Rua José Granja Ribeiro,residential,False,False,44.537,,,,"LINESTRING (-39.2675419 -3.2768193, -39.2679297 -3.2767167)",
"[364781274, 503141140]","['Rua José Granja Ribeiro', 'Rua Praça da Rodoviaria']",residential,False,True,29.482,,,,"LINESTRING (-39.2675419 -3.2768193, -39.2674619 -3.2768405, -39.2675117 -3.2770161)",
503141139,Rua Padre José Romualdo,residential,True,False,14.896,CE-163,,,"LINESTRING (-39.2675099 -3.2766892, -39.2675419 -3.2768193)",
545270233,Rua Padre José Romualdo,residential,False,False,12.657,CE-163,,,"LINESTRING (-39.2675099 -3.2766892, -39.2674901 -3.2765771)",
364781270,Rua José Granja Ribeiro,residential,False,False,25.542,,,,"LINESTRING (-39.2675099 -3.2766892, -39.2674495 -3.2767073, -39.2673714 -3.2767281, -39.2672889 -3.276753)",
503141141,Avenida Salvador Martins,primary,False,False,23.521,CE-163,,,"LINESTRING (-39.2666668 -3.2736857, -39.2667277 -3.2734831)",
503141141,Avenida Salvador Martins,primary,False,True,10.301,CE-163,,,"LINESTRING (-39.2666668 -3.2736857, -39.2666847 -3.2737766)",
503141149,,residential,False,True,33.019,,,,"LINESTRING (-39.2666668 -3.2736857, -39.2665417 -3.2734163)",
550484975,Rua Fortunato Barroso,residential,False,False,15.232,,,,"LINESTRING (-39.2675948 -3.2734994, -39.2676558 -3.2736221)",
503141157,Rua Mané Garrincha,residential,True,False,68.061,,,,"LINESTRING (-39.2670109 -3.273686, -39.2675948 -3.2734994)",
503141159,,residential,False,True,10.818,,,,"LINESTRING (-39.2670109 -3.273686, -39.2670535 -3.2737735)",
503141161,Rua Mane Garrincha,residential,False,False,37.588,,,,"LINESTRING (-39.2670109 -3.273686, -39.2666847 -3.2737766)",
545270229,Avenida Doutor Celso Barroso,primary,True,False,9.594,,,40,"LINESTRING (-39.2650752 -3.2742529, -39.2651583 -3.2742292)",
545270227,Avenida César Calls,residential,True,False,79.197,,,,"LINESTRING (-39.2650752 -3.2742529, -39.2649382 -3.2737644, -39.2648953 -3.2736394, -39.2648859 -3.2735672)",
545270223,,primary_link,False,True,7.925,,,,"LINESTRING (-39.2657136 -3.2741383, -39.2656919 -3.2740704)",
545270228,Avenida Doutor Celso Barroso,primary,True,False,66.129,,,40,"LINESTRING (-39.2657136 -3.2741383, -39.2651442 -3.274313)",
545270223,,primary_link,False,False,7.925,,,,"LINESTRING (-39.2656919 -3.2740704, -39.2657136 -3.2741383)",
545270229,Avenida Doutor Celso Barroso,primary,True,False,41.602,,,40,"LINESTRING (-39.2656919 -3.2740704, -39.2660512 -3.2739641)",
136923599,Rua Manoel Teixeira,residential,True,False,8.439,,,,"LINESTRING (-39.2648994 -3.2777232, -39.2648234 -3.2777216)",
545270226,Avenida César Calls,primary,True,False,151.801,,,40,"LINESTRING (-39.2648994 -3.2777232, -39.2648057 -3.2788904, -39.2647572 -3.2790785)",
545270226,Avenida César Calls,primary,True,False,186.212,,,40,"LINESTRING (-39.2650129 -3.2760524, -39.2648994 -3.2777232)",
550484978,Rua Doutor José da Silveira,residential,False,False,103.481,,,,"LINESTRING (-39.2650129 -3.2760524, -39.2659363 -3.2761796)",
550484978,Rua Doutor José da Silveira,residential,False,True,8.331,,,,"LINESTRING (-39.2650129 -3.2760524, -39.2649385 -3.2760426)",
138024985,Rua Professor José Silva Novo,residential,False,True,8.167,,,,"LINESTRING (-39.2650888 -3.2749898, -39.2650153 -3.2749867)",
545270226,Avenida César Calls,primary,True,False,118.456,,,40,"LINESTRING (-39.2650888 -3.2749898, -39.2650129 -3.2760524)",
138024985,Rua Professor José Silva Novo,residential,False,False,203.774,,,,"LINESTRING (-39.2650888 -3.2749898, -39.2660704 -3.2746841, -39.2668446 -3.2744556)",
545270226,Avenida César Calls,primary,True,False,75.508,,,40,"LINESTRING (-39.2651442 -3.274313, -39.2650888 -3.2749898)",
545270228,Avenida Doutor Celso Barroso,primary,True,False,9.253,,,40,"LINESTRING (-39.2651442 -3.274313, -39.2650648 -3.2743383)",
545270226,Avenida César Calls,primary,True,False,9.449,,,40,"LINESTRING (-39.2651583 -3.2742292, -39.2651442 -3.274313)",
545270229,Avenida Doutor Celso Barroso,primary,True,False,29.486,,,40,"LINESTRING (-39.2651583 -3.2742292, -39.2654127 -3.274153)",
138024981,,residential,False,True,38.827,,,,"LINESTRING (-39.264937 -3.2736139, -39.2652316 -3.2734257)",
545270225,Avenida César Calls,residential,True,False,72.82,,,,"LINESTRING (-39.264937 -3.2736139, -39.2649986 -3.2737389, -39.2651583 -3.2742292)",
545270224,Rua Padre José Romualdo,primary,False,False,7.992,CE-163,,,"LINESTRING (-39.2667052 -3.2738455, -39.2666847 -3.2737766)",
