osmid,oneway,name,highway,reversed,length,ref,geometry,bridge,lanes
165254882,True,Alameda Republica do Libano,secondary,False,116.965,,"LINESTRING (-45.0532185 -22.1145805, -45.0530754 -22.115624)",,
205153437,False,Avenida Comendador Costa,residential,False,112.231,,"LINESTRING (-45.0532185 -22.1145805, -45.0542967 -22.1147253)",,
"[849768946, 351697615]",False,Alameda República do Líbano,secondary,True,63.68,BR-383,"LINESTRING (-45.0532185 -22.1145805, -45.0532376 -22.114429, -45.0532885 -22.1140115)",,
205153449,False,Rua Coronel José Justino,residential,True,113.286,,"LINESTRING (-45.0495897 -22.1162084, -45.0506765 -22.1163641)",,
224698580,False,Rua Santos Dumont,residential,True,63.384,,"LINESTRING (-45.0495897 -22.1162084, -45.0495307 -22.1167758)",,
227037374,False,Travessa Coronel José Justino,residential,False,88.446,,"LINESTRING (-45.0495897 -22.1162084, -45.049709 -22.1154207)",,
165254881,True,Alameda Maria da Piedade Bortoni,secondary,False,35.457,,"LINESTRING (-45.0531903 -22.1134491, -45.0528633 -22.1133496)",,
351697615,False,Alameda República do Líbano,secondary,False,67.935,BR-383,"LINESTRING (-45.0531903 -22.1134491, -45.0532205 -22.1134653, -45.0532562 -22.1134911, -45.0532896 -22.1135344, -45.0533115 -22.1135763, -45.0533201 -22.1136349, -45.0533157 -22.1137111, -45.0532885 -22.1140115)",,
224698581,False,Avenida Antônio Junqueira de Souza,primary,False,13.164,,"LINESTRING (-45.0516293 -22.1175357, -45.0515029 -22.1175183)",,
224698581,False,Avenida Antônio Junqueira de Souza,primary,True,115.122,,"LINESTRING (-45.0516293 -22.1175357, -45.0526377 -22.1176732, -45.0527351 -22.1176854)",,
275321585,True,Rua Doutor Ribeiro da Luz,primary,False,115.034,,"LINESTRING (-45.0516293 -22.1175357, -45.0517817 -22.1166158, -45.0518004 -22.1165134)",,
205153449,False,Rua Coronel José Justino,residential,False,116.961,,"LINESTRING (-45.0518004 -22.1165134, -45.0506765 -22.1163641)",,
275321585,True,Rua Doutor Ribeiro da Luz,primary,False,60.569,,"LINESTRING (-45.0518004 -22.1165134, -45.0518698 -22.1159725)",,
205153438,True,Avenida Dom Pedro II,primary,False,116.07,,"LINESTRING (-45.0519623 -22.1154621, -45.0530754 -22.115624)",,
