osmid,oneway,ref,name,highway,maxspeed,reversed,length,geometry,lanes
460259013,True,RSC-101,Rua Lateral,primary,60,False,20.591,"LINESTRING (-50.2791329 -29.8904347, -50.2789919 -29.8902956)",
123340341,False,,Rua Guerino Quasseli,residential,,False,152.31799999999998,"LINESTRING (-50.2791329 -29.8904347, -50.2783448 -29.8914804, -50.2782732 -29.8915839)",
460259013,True,RSC-101,Rua Lateral,primary,60,False,67.866,"LINESTRING (-50.2774983 -29.8889916, -50.2769733 -29.888585)",
96599294,False,,Rua Marechal Deodoro,residential,,False,40.635999999999996,"LINESTRING (-50.2774983 -29.8889916, -50.2774661 -29.8890365, -50.2772819 -29.8893052)",
123340344,False,,Rua Paul Harris,residential,,False,48.186,"LINESTRING (-50.2769733 -29.888585, -50.2766937 -29.8889442)",
460259012,True,RSC-101,Rua Lateral,primary,60,False,128.92000000000002,"LINESTRING (-50.2769733 -29.888585, -50.2765862 -29.8882742, -50.2762038 -29.8880224, -50.2759369 -29.8878549)",
1190715540,False,,Rua 15 de Novembro,tertiary,,True,62.819,"LINESTRING (-50.2759369 -29.8878549, -50.2755916 -29.888334)",
329332049,True,RSC-101,Rua Lateral,primary,60,False,109.702,"LINESTRING (-50.2759369 -29.8878549, -50.2751618 -29.8874232, -50.2749795 -29.8873217)",1
50561629,True,,,primary_link,,False,53.742999999999995,"LINESTRING (-50.2707399 -29.8850793, -50.2707613 -29.8849758, -50.2707729 -29.8848818, -50.2707931 -29.8848525, -50.2708517 -29.8848033, -50.2708975 -29.8847885, -50.271054 -29.8847746)",
329332049,True,RSC-101,Rua Lateral,primary,60,False,62.285,"LINESTRING (-50.2712929 -29.8853689, -50.2707399 -29.8850793)",1
377621528,False,,Rua Machado de Assis,secondary,,True,77.595,"LINESTRING (-50.2712929 -29.8853689, -50.2708737 -29.8859646)",
50541501,True,,Rua Major João Marques,tertiary,,False,9.674,"LINESTRING (-50.2690778 -29.8897965, -50.2691302 -29.8897223)",
377621527,True,,Rua Manoel Marques da Rosa,residential,,False,59.275,"LINESTRING (-50.2692001 -29.887227, -50.2695297 -29.886777)",
377621536,True,,Avenida Marechal Floriano Peixoto,tertiary,40,False,62.848,"LINESTRING (-50.2692001 -29.887227, -50.2696941 -29.8875958)",
377621537,False,,Avenida Marechal Floriano Peixoto,tertiary,,False,90.375,"LINESTRING (-50.2703273 -29.8880684, -50.2710441 -29.8885922)",
377621537,False,,Avenida Marechal Floriano Peixoto,tertiary,,True,80.548,"LINESTRING (-50.2703273 -29.8880684, -50.2696941 -29.8875958)",
377621537,False,,Avenida Marechal Floriano Peixoto,tertiary,,False,132.931,"LINESTRING (-50.2727728 -29.8898615, -50.2738226 -29.8906366)",
377621537,False,,Avenida Marechal Floriano Peixoto,tertiary,,True,109.743,"LINESTRING (-50.2727728 -29.8898615, -50.2719032 -29.8892246)",
541980559,False,,Rua 7 de Setembro,tertiary,,False,20.13,"LINESTRING (-50.2727728 -29.8898615, -50.2726636 -29.8900158)",
541980559,False,,Rua 7 de Setembro,tertiary,,True,108.635,"LINESTRING (-50.2727728 -29.8898615, -50.2734093 -29.8890553)",
96599294,False,,Rua Marechal Deodoro,residential,,False,61.997,"LINESTRING (-50.2755163 -29.8918541, -50.2751788 -29.8923287)",
96599294,False,,Rua Marechal Deodoro,residential,,True,157.778,"LINESTRING (-50.2755163 -29.8918541, -50.27637 -29.8906435)",
377621537,False,,Avenida Marechal Floriano Peixoto,tertiary,,True,74.061,"LINESTRING (-50.2755163 -29.8918541, -50.2749268 -29.891427)",
377621537,False,,Avenida Marechal Floriano Peixoto,tertiary,,False,71.494,"LINESTRING (-50.2755163 -29.8918541, -50.2756555 -29.8919653, -50.2757301 -29.892022, -50.2758231 -29.8920923, -50.2759318 -29.8921579, -50.2760958 -29.892253)",
236340524,True,,Avenida Jorge Dariva,secondary,,False,5.851,"LINESTRING (-50.2734735 -29.8890202, -50.2734208 -29.8889941)",2
954804570,True,,Rua 7 de Setembro,tertiary,,False,7.317,"LINESTRING (-50.2734735 -29.8890202, -50.2734093 -29.8890553)",
