osmid,highway,oneway,reversed,length,geometry,ref,lanes,name,bridge,junction
267610399,tertiary,False,False,56.471999999999994,"LINESTRING (-40.0659625 -15.1152054, -40.0659813 -15.1150708, -40.0660452 -15.1147039)",,2,Rua Etelvino Prates,,
232286428,residential,False,True,33.672,"LINESTRING (-40.0693984 -15.1147082, -40.0690963 -15.1147897)",,,Rua Florisvaldo Brito,,
232286397,tertiary,False,False,213.793,"LINESTRING (-40.0693984 -15.1147082, -40.0695652 -15.1149851, -40.0697713 -15.1152779, -40.0698289 -15.1153659, -40.0698839 -15.1155045, -40.0701532 -15.1164658)",,2,Rua Odilom Pompilio,,
232286397,tertiary,False,True,77.61900000000001,"LINESTRING (-40.0693984 -15.1147082, -40.0692831 -15.1145516, -40.0692442 -15.1145063, -40.0691704 -15.1144312, -40.0690497 -15.1143185, -40.0689834 -15.1142583, -40.0689317 -15.114226, -40.0688969 -15.1142201)",,2,Rua Odilom Pompilio,,
244881509,residential,False,False,126.9,"LINESTRING (-40.0693984 -15.1147082, -40.0698246 -15.1144176, -40.0698987 -15.1143328, -40.0699335 -15.1142313, -40.0699198 -15.1140473, -40.0698838 -15.1139295, -40.06984 -15.1138254)",,,,,
232286396,residential,False,False,52.546,"LINESTRING (-40.0690963 -15.1147897, -40.0692505 -15.1152382)",,,Rua 22 de Agosto,,
232286428,residential,False,False,33.672,"LINESTRING (-40.0690963 -15.1147897, -40.0693984 -15.1147082)",,,Rua Florisvaldo Brito,,
232286428,residential,False,True,57.08,"LINESTRING (-40.0690963 -15.1147897, -40.0685845 -15.1149289)",,,Rua Florisvaldo Brito,,
232286428,residential,False,False,57.08,"LINESTRING (-40.0685845 -15.1149289, -40.0690963 -15.1147897)",,,Rua Florisvaldo Brito,,
232286451,residential,False,False,53.709,"LINESTRING (-40.0685845 -15.1149289, -40.0687477 -15.1153855)",,,Rua Marechal Floriano Peixoto,,
232286451,residential,False,True,63.372,"LINESTRING (-40.0685845 -15.1149289, -40.0683973 -15.1143884)",,,Rua Marechal Floriano Peixoto,,
820946668,residential,False,False,58.567,"LINESTRING (-40.0685845 -15.1149289, -40.0680761 -15.11512)",,,Rua Florisvaldo Brito,,
232286396,residential,False,False,80.051,"LINESTRING (-40.0692505 -15.1152382, -40.0694734 -15.1159252)",,,Rua 22 de Agosto,,
232286396,residential,False,True,52.546,"LINESTRING (-40.0692505 -15.1152382, -40.0690963 -15.1147897)",,,Rua 22 de Agosto,,
232286426,residential,False,False,56.405,"LINESTRING (-40.0692505 -15.1152382, -40.0687477 -15.1153855)",,,,,
232286426,residential,False,False,58.662,"LINESTRING (-40.0687477 -15.1153855, -40.068225 -15.1155394)",,,,,
232286426,residential,False,True,56.405,"LINESTRING (-40.0687477 -15.1153855, -40.0692505 -15.1152382)",,,,,
232286451,residential,False,False,93.237,"LINESTRING (-40.0687477 -15.1153855, -40.0690134 -15.1161838)",,,Rua Marechal Floriano Peixoto,,
232286451,residential,False,True,53.709,"LINESTRING (-40.0687477 -15.1153855, -40.0685845 -15.1149289)",,,Rua Marechal Floriano Peixoto,,
232236522,residential,False,False,49.298,"LINESTRING (-40.068225 -15.1155394, -40.0680761 -15.11512)",,,Rua Barão do Rio Branco,,
232236522,residential,False,True,101.621,"LINESTRING (-40.068225 -15.1155394, -40.0685187 -15.1164082)",,,Rua Barão do Rio Branco,,
232286426,residential,False,True,58.662,"LINESTRING (-40.068225 -15.1155394, -40.0687477 -15.1153855)",,,,,
232286396,residential,False,False,77.554,"LINESTRING (-40.0694734 -15.1159252, -40.0696919 -15.11659)",,,Rua 22 de Agosto,,
232286396,residential,False,True,80.051,"LINESTRING (-40.0694734 -15.1159252, -40.0692505 -15.1152382)",,,Rua 22 de Agosto,,
232286433,residential,False,False,57.142,"LINESTRING (-40.0694734 -15.1159252, -40.0690134 -15.1161838)",,,,,
"[232286441, 232286411]",residential,False,False,163.014,"LINESTRING (-40.0723261 -15.1159719, -40.0712599 -15.1163758, -40.0712357 -15.1163972, -40.0712311 -15.116416, -40.0712311 -15.1164393, -40.0712371 -15.1164703, -40.0713094 -15.116715)",,,"['Rua 2 de Julho', 'Rua Eucidio Vieira dos Santos']",,
232286433,residential,False,False,58.675,"LINESTRING (-40.0690134 -15.1161838, -40.0685187 -15.1164082)",,,,,
232286433,residential,False,True,57.142,"LINESTRING (-40.0690134 -15.1161838, -40.0694734 -15.1159252)",,,,,
232286451,residential,False,False,63.102,"LINESTRING (-40.0690134 -15.1161838, -40.0692068 -15.1167197)",,,Rua Marechal Floriano Peixoto,,
232286451,residential,False,True,93.237,"LINESTRING (-40.0690134 -15.1161838, -40.0687477 -15.1153855)",,,Rua Marechal Floriano Peixoto,,
232286438,tertiary,False,True,64.724,"LINESTRING (-40.070408 -15.116399, -40.0705949 -15.1169524)",,2,,,
749669162,tertiary,False,True,28.343,"LINESTRING (-40.070408 -15.116399, -40.0701532 -15.1164658)",,2,Rua Genesio Mota,,
"[749669160, 749669161]",tertiary,False,False,109.053,"LINESTRING (-40.070408 -15.116399, -40.0707583 -15.116293, -40.0707979 -15.1162904, -40.0708234 -15.1162962, -40.0708441 -15.1163072, -40.0708777 -15.116337, -40.0710866 -15.11679)",,2,"['Praça Josafa Alves Oliveira', 'Rua Genesio Mota']",,
232236522,residential,False,False,101.621,"LINESTRING (-40.0685187 -15.1164082, -40.068225 -15.1155394)",,,Rua Barão do Rio Branco,,
232236522,residential,False,True,54.223,"LINESTRING (-40.0685187 -15.1164082, -40.0686581 -15.1168769)",,,Rua Barão do Rio Branco,,
232286433,residential,False,False,72.614,"LINESTRING (-40.0685187 -15.1164082, -40.0678821 -15.116629)",,,,,
232286433,residential,False,True,58.675,"LINESTRING (-40.0685187 -15.1164082, -40.0690134 -15.1161838)",,,,,
232286397,tertiary,False,False,66.191,"LINESTRING (-40.0701532 -15.1164658, -40.0703023 -15.1170434)",,2,Rua Odilom Pompilio,,
232286447,tertiary,False,True,51.409,"LINESTRING (-40.0701532 -15.1164658, -40.0696919 -15.11659)",,2,Rua Genesio Mota,,
749669162,tertiary,False,False,28.343,"LINESTRING (-40.0701532 -15.1164658, -40.070408 -15.116399)",,2,Rua Genesio Mota,,
232286397,tertiary,False,True,213.793,"LINESTRING (-40.0701532 -15.1164658, -40.0698839 -15.1155045, -40.0698289 -15.1153659, -40.0697713 -15.1152779, -40.0695652 -15.1149851, -40.0693984 -15.1147082)",,2,Rua Odilom Pompilio,,
749669159,residential,False,True,134.414,"LINESTRING (-40.0724872 -15.1163047, -40.0713094 -15.116715)",,,Rua 26 de Abril,,
232286433,residential,False,True,72.614,"LINESTRING (-40.0678821 -15.116629, -40.0685187 -15.1164082)",,,,,
232286396,residential,False,False,67.327,"LINESTRING (-40.0696919 -15.11659, -40.0698846 -15.1171662)",,,Rua 22 de Agosto,,
232286396,residential,False,True,77.554,"LINESTRING (-40.0696919 -15.11659, -40.0694734 -15.1159252)",,,Rua 22 de Agosto,,
232286447,tertiary,False,False,51.409,"LINESTRING (-40.0696919 -15.11659, -40.0701532 -15.1164658)",,2,Rua Genesio Mota,,
232286447,tertiary,False,True,54.034,"LINESTRING (-40.0696919 -15.11659, -40.0692068 -15.1167197)",,2,Rua Genesio Mota,,
232286447,tertiary,False,False,54.034,"LINESTRING (-40.0692068 -15.1167197, -40.0696919 -15.11659)",,2,Rua Genesio Mota,,
232286447,tertiary,False,True,61.44,"LINESTRING (-40.0692068 -15.1167197, -40.0686581 -15.1168769)",,2,Rua Genesio Mota,,
232286451,residential,False,False,67.84,"LINESTRING (-40.0692068 -15.1167197, -40.0694006 -15.1173004)",,,Rua Marechal Floriano Peixoto,,
232286451,residential,False,True,63.102,"LINESTRING (-40.0692068 -15.1167197, -40.0690134 -15.1161838)",,,Rua Marechal Floriano Peixoto,,
232286441,residential,False,False,54.986,"LINESTRING (-40.0713094 -15.116715, -40.071441 -15.1171929)",,,Rua 2 de Julho,,
749669159,residential,False,False,134.414,"LINESTRING (-40.0713094 -15.116715, -40.0724872 -15.1163047)",,,Rua 26 de Abril,,
749669159,residential,False,True,25.329,"LINESTRING (-40.0713094 -15.116715, -40.0710866 -15.11679)",,,Rua 26 de Abril,,
"[232286441, 232286411]",residential,False,True,163.014,"LINESTRING (-40.0713094 -15.116715, -40.0712371 -15.1164703, -40.0712311 -15.1164393, -40.0712311 -15.116416, -40.0712357 -15.1163972, -40.0712599 -15.1163758, -40.0723261 -15.1159719)",,,"['Rua Eucidio Vieira dos Santos', 'Rua 2 de Julho']",,
232286394,tertiary,False,True,55.786,"LINESTRING (-40.0710866 -15.11679, -40.0705949 -15.1169524)",,2,Rua 26 de Abril,,
749669159,residential,False,False,25.329,"LINESTRING (-40.0710866 -15.11679, -40.0713094 -15.116715)",,,Rua 26 de Abril,,
"[749669160, 749669161]",tertiary,False,True,109.053,"LINESTRING (-40.0710866 -15.11679, -40.0708777 -15.116337, -40.0708441 -15.1163072, -40.0708234 -15.1162962, -40.0707979 -15.1162904, -40.0707583 -15.116293, -40.070408 -15.116399)",,2,"['Praça Josafa Alves Oliveira', 'Rua Genesio Mota']",,
232236522,residential,False,False,54.223,"LINESTRING (-40.0686581 -15.1168769, -40.0685187 -15.1164082)",,,Rua Barão do Rio Branco,,
232236522,residential,False,True,66.607,"LINESTRING (-40.0686581 -15.1168769, -40.0688511 -15.1174462)",,,Rua Barão do Rio Branco,,
232286447,tertiary,False,False,61.44,"LINESTRING (-40.0686581 -15.1168769, -40.0692068 -15.1167197)",,2,Rua Genesio Mota,,
232286447,tertiary,False,True,45.4,"LINESTRING (-40.0686581 -15.1168769, -40.0682516 -15.1169896)",,2,Rua Genesio Mota,,
232286394,tertiary,False,False,55.786,"LINESTRING (-40.0705949 -15.1169524, -40.0710866 -15.11679)",,2,Rua 26 de Abril,,
232286394,tertiary,False,True,32.999,"LINESTRING (-40.0705949 -15.1169524, -40.0703023 -15.1170434)",,2,Rua 26 de Abril,,
232286438,tertiary,False,False,64.724,"LINESTRING (-40.0705949 -15.1169524, -40.070408 -15.116399)",,2,,,
820922097,residential,False,True,53.552,"LINESTRING (-40.0705949 -15.1169524, -40.0707469 -15.1174111)",,,,,
232286410,residential,False,False,66.732,"LINESTRING (-40.0682516 -15.1169896, -40.068448 -15.117559)",,,Travessa Landulfo Alves,,
232286447,tertiary,False,False,45.4,"LINESTRING (-40.0682516 -15.1169896, -40.0686581 -15.1168769)",,2,Rua Genesio Mota,,
232286447,tertiary,False,True,51.46,"LINESTRING (-40.0682516 -15.1169896, -40.0677914 -15.1171192)",,2,Rua Genesio Mota,,
232286453,residential,False,True,15.485,"LINESTRING (-40.0720891 -15.1169987, -40.0719515 -15.1170405)",,,Rua João Alves de Oliveira,,
232286459,residential,False,False,59.78,"LINESTRING (-40.0720891 -15.1169987, -40.0722297 -15.1175189)",,,Largo Adalberto Pereira,,
749669166,tertiary,False,True,12.67,"LINESTRING (-40.0662069 -15.1175225, -40.0661992 -15.1176362)",,2,Rua Doutor Pedro Lupor,,
232286447,tertiary,False,False,26.206,"LINESTRING (-40.0662069 -15.1175225, -40.0662683 -15.1175242, -40.066447 -15.1174875)",,2,Rua Genesio Mota,,
244815796,tertiary,False,False,112.947,"LINESTRING (-40.0662069 -15.1175225, -40.0661302 -15.1174983, -40.0659136 -15.117408, -40.0657131 -15.1173481, -40.0652061 -15.1172141)",,2,,,
232286394,tertiary,False,False,32.999,"LINESTRING (-40.0703023 -15.1170434, -40.0705949 -15.1169524)",,2,Rua 26 de Abril,,
232286394,tertiary,False,True,46.872,"LINESTRING (-40.0703023 -15.1170434, -40.0698846 -15.1171662)",,2,Rua 26 de Abril,,
232286397,tertiary,False,False,53.685,"LINESTRING (-40.0703023 -15.1170434, -40.0704405 -15.1175074)",,2,Rua Odilom Pompilio,,
232286397,tertiary,False,True,66.191,"LINESTRING (-40.0703023 -15.1170434, -40.0701532 -15.1164658)",,2,Rua Odilom Pompilio,,
232286427,residential,False,False,59.775,"LINESTRING (-40.0719515 -15.1170405, -40.0721132 -15.1175549)",,,Rua Ursulino Ramos,,
232286453,residential,False,False,15.485,"LINESTRING (-40.0719515 -15.1170405, -40.0720891 -15.1169987)",,,Rua João Alves de Oliveira,,
232286453,residential,False,True,57.361,"LINESTRING (-40.0719515 -15.1170405, -40.071441 -15.1171929)",,,Rua João Alves de Oliveira,,
232286394,tertiary,False,False,46.872,"LINESTRING (-40.0698846 -15.1171662, -40.0703023 -15.1170434)",,2,Rua 26 de Abril,,
232286394,tertiary,False,True,54.056,"LINESTRING (-40.0698846 -15.1171662, -40.0694006 -15.1173004)",,2,Rua 26 de Abril,,
232286396,residential,False,False,54.341,"LINESTRING (-40.0698846 -15.1171662, -40.0700283 -15.1176348)",,,Rua 22 de Agosto,,
232286396,residential,False,True,67.327,"LINESTRING (-40.0698846 -15.1171662, -40.0696919 -15.11659)",,,Rua 22 de Agosto,,
232286441,residential,False,False,58.647,"LINESTRING (-40.071441 -15.1171929, -40.071589 -15.1177006)",,,Rua 2 de Julho,,
232286441,residential,False,True,54.986,"LINESTRING (-40.071441 -15.1171929, -40.0713094 -15.116715)",,,Rua 2 de Julho,,
232286453,residential,False,False,57.361,"LINESTRING (-40.071441 -15.1171929, -40.0719515 -15.1170405)",,,Rua João Alves de Oliveira,,
232286453,residential,False,True,78.36,"LINESTRING (-40.071441 -15.1171929, -40.0707469 -15.1174111)",,,Rua João Alves de Oliveira,,
232286394,tertiary,False,False,54.056,"LINESTRING (-40.0694006 -15.1173004, -40.0698846 -15.1171662)",,2,Rua 26 de Abril,,
232286394,tertiary,False,True,61.175,"LINESTRING (-40.0694006 -15.1173004, -40.0688511 -15.1174462)",,2,Rua 26 de Abril,,
232286451,residential,False,False,54.772,"LINESTRING (-40.0694006 -15.1173004, -40.0695635 -15.1177672)",,,Rua Marechal Floriano Peixoto,,
232286451,residential,False,True,67.84,"LINESTRING (-40.0694006 -15.1173004, -40.0692068 -15.1167197)",,,Rua Marechal Floriano Peixoto,,
232236522,residential,False,False,66.607,"LINESTRING (-40.0688511 -15.1174462, -40.0686581 -15.1168769)",,,Rua Barão do Rio Branco,,
232236522,residential,False,True,57.673,"LINESTRING (-40.0688511 -15.1174462, -40.0690202 -15.1179385)",,,Rua Barão do Rio Branco,,
232286394,tertiary,False,False,61.175,"LINESTRING (-40.0688511 -15.1174462, -40.0694006 -15.1173004)",,2,Rua 26 de Abril,,
232286394,tertiary,False,True,45.053,"LINESTRING (-40.0688511 -15.1174462, -40.068448 -15.117559)",,2,Rua 26 de Abril,,
232286397,tertiary,False,False,53.945,"LINESTRING (-40.0704405 -15.1175074, -40.0705799 -15.1179735)",,2,Rua Odilom Pompilio,,
232286397,tertiary,False,True,53.685,"LINESTRING (-40.0704405 -15.1175074, -40.0703023 -15.1170434)",,2,Rua Odilom Pompilio,,
232286453,residential,False,False,34.59,"LINESTRING (-40.0704405 -15.1175074, -40.0707469 -15.1174111)",,,Rua João Alves de Oliveira,,
232286453,residential,False,True,46.461,"LINESTRING (-40.0704405 -15.1175074, -40.0700283 -15.1176348)",,,Rua João Alves de Oliveira,,
232286398,tertiary,False,False,13.131,"LINESTRING (-40.0722297 -15.1175189, -40.0721132 -15.1175549)",,2,,,
232286459,residential,False,True,59.78,"LINESTRING (-40.0722297 -15.1175189, -40.0720891 -15.1169987)",,,Largo Adalberto Pereira,,
232286394,tertiary,False,False,45.053,"LINESTRING (-40.068448 -15.117559, -40.0688511 -15.1174462)",,2,Rua 26 de Abril,,
232286394,tertiary,False,True,51.239,"LINESTRING (-40.068448 -15.117559, -40.0679889 -15.1176851)",,2,Rua 26 de Abril,,
232286410,residential,False,True,66.732,"LINESTRING (-40.068448 -15.117559, -40.0682516 -15.1169896)",,,Travessa Landulfo Alves,,
232286398,tertiary,False,False,58.557,"LINESTRING (-40.0721132 -15.1175549, -40.071589 -15.1177006)",,2,,,
232286398,tertiary,False,True,13.131,"LINESTRING (-40.0721132 -15.1175549, -40.0722297 -15.1175189)",,2,,,
232286427,residential,False,False,119.077,"LINESTRING (-40.0721132 -15.1175549, -40.0724022 -15.1185888)",,,Rua Ursulino Ramos,,
232286427,residential,False,True,59.775,"LINESTRING (-40.0721132 -15.1175549, -40.0719515 -15.1170405)",,,Rua Ursulino Ramos,,
232286396,residential,False,False,51.492,"LINESTRING (-40.0700283 -15.1176348, -40.0701493 -15.1180829)",,,Rua 22 de Agosto,,
232286396,residential,False,True,54.341,"LINESTRING (-40.0700283 -15.1176348, -40.0698846 -15.1171662)",,,Rua 22 de Agosto,,
232286453,residential,False,False,46.461,"LINESTRING (-40.0700283 -15.1176348, -40.0704405 -15.1175074)",,,Rua João Alves de Oliveira,,
232286453,residential,False,True,52.022,"LINESTRING (-40.0700283 -15.1176348, -40.0695635 -15.1177672)",,,Rua João Alves de Oliveira,,
232286394,tertiary,False,False,49.451,"LINESTRING (-40.0670059 -15.1179732, -40.0674448 -15.1178381)",,2,Rua 26 de Abril,,
244815749,tertiary,False,False,57.013,"LINESTRING (-40.0670059 -15.1179732, -40.0671666 -15.1184619)",,2,Rua 1 de Maio,,
244815749,tertiary,False,True,67.979,"LINESTRING (-40.0670059 -15.1179732, -40.0668076 -15.1173926)",,2,Rua 1 de Maio,,
232286398,tertiary,False,False,112.494,"LINESTRING (-40.071589 -15.1177006, -40.0705799 -15.1179735)",,2,,,
232286398,tertiary,False,True,58.557,"LINESTRING (-40.071589 -15.1177006, -40.0721132 -15.1175549)",,2,,,
232286441,residential,False,False,119.307,"LINESTRING (-40.071589 -15.1177006, -40.0718801 -15.1187361)",,,Rua 2 de Julho,,
232286441,residential,False,True,58.647,"LINESTRING (-40.071589 -15.1177006, -40.071441 -15.1171929)",,,Rua 2 de Julho,,
232286451,residential,False,True,54.772,"LINESTRING (-40.0695635 -15.1177672, -40.0694006 -15.1173004)",,,Rua Marechal Floriano Peixoto,,
232286453,residential,False,False,52.022,"LINESTRING (-40.0695635 -15.1177672, -40.0700283 -15.1176348)",,,Rua João Alves de Oliveira,,
232286453,residential,False,True,61.353,"LINESTRING (-40.0695635 -15.1177672, -40.0690202 -15.1179385)",,,Rua João Alves de Oliveira,,
232236522,residential,False,False,57.673,"LINESTRING (-40.0690202 -15.1179385, -40.0688511 -15.1174462)",,,Rua Barão do Rio Branco,,
232236522,residential,False,True,46.349,"LINESTRING (-40.0690202 -15.1179385, -40.0691584 -15.1183334)",,,Rua Barão do Rio Branco,,
232286453,residential,False,False,61.353,"LINESTRING (-40.0690202 -15.1179385, -40.0695635 -15.1177672)",,,Rua João Alves de Oliveira,,
232286453,residential,False,True,157.523,"LINESTRING (-40.0690202 -15.1179385, -40.0676107 -15.1183326)",,,Rua João Alves de Oliveira,,
232286397,tertiary,False,True,53.945,"LINESTRING (-40.0705799 -15.1179735, -40.0704405 -15.1175074)",,2,Rua Odilom Pompilio,,
232286398,tertiary,False,True,112.494,"LINESTRING (-40.0705799 -15.1179735, -40.071589 -15.1177006)",,2,,,
831081476,tertiary,False,False,47.797,"LINESTRING (-40.0705799 -15.1179735, -40.0701493 -15.1180829)",,2,Rua Rui Barbosa,,
831081477,tertiary,False,False,114.142,"LINESTRING (-40.0705799 -15.1179735, -40.0709669 -15.1189296)",,2,Rua Tiradentes,,
232286396,residential,False,True,51.492,"LINESTRING (-40.0701493 -15.1180829, -40.0700283 -15.1176348)",,,Rua 22 de Agosto,,
831081475,tertiary,False,False,109.956,"LINESTRING (-40.0701493 -15.1180829, -40.0691584 -15.1183334)",,2,Rua Rui Barbosa,,
831081476,tertiary,False,True,47.797,"LINESTRING (-40.0701493 -15.1180829, -40.0705799 -15.1179735)",,2,Rua Rui Barbosa,,
749669167,tertiary,False,False,88.536,"LINESTRING (-40.0701493 -15.1180829, -40.0702205 -15.1185988, -40.0702272 -15.118727, -40.0702262 -15.1188744)",,2,Rua 22 de Agosto,,
232286453,residential,False,False,49.824,"LINESTRING (-40.0667202 -15.1185846, -40.0671666 -15.1184619)",,,Rua João Alves de Oliveira,,
244815762,residential,False,False,44.036,"LINESTRING (-40.0667202 -15.1185846, -40.0667524 -15.1189794)",,,Rua Dom Pedro Segundo,,
244815762,residential,False,True,126.39500000000001,"LINESTRING (-40.0667202 -15.1185846, -40.0666881 -15.1182078, -40.0666679 -15.1180123, -40.0666156 -15.1177806, -40.0665486 -15.1174621)",,,Rua Dom Pedro Segundo,,
232236522,residential,False,False,46.349,"LINESTRING (-40.0691584 -15.1183334, -40.0690202 -15.1179385)",,,Rua Barão do Rio Branco,,
232236522,residential,False,True,51.417,"LINESTRING (-40.0691584 -15.1183334, -40.0692871 -15.1187788)",,,Rua Barão do Rio Branco,,
831081475,tertiary,False,False,159.792,"LINESTRING (-40.0691584 -15.1183334, -40.0677257 -15.1187234)",,2,Rua Rui Barbosa,,
831081475,tertiary,False,True,109.956,"LINESTRING (-40.0691584 -15.1183334, -40.0701493 -15.1180829)",,2,Rua Rui Barbosa,,
232286427,residential,False,True,119.077,"LINESTRING (-40.0724022 -15.1185888, -40.0721132 -15.1175549)",,,Rua Ursulino Ramos,,
