osmid,name,highway,oneway,reversed,length,lanes,geometry
770051189,Rua Doutor Gabriel Vilela,residential,False,False,94.605,,"LINESTRING (-47.7474803 -20.040098, -47.7472955 -20.0409309)"
770051188,Praça Rui Barbosa,secondary,True,False,78.258,2,"LINESTRING (-47.7474803 -20.040098, -47.7469888 -20.0399848, -47.7469213 -20.0399558, -47.746855 -20.0398099)"
689695355,Praça Rui Barbosa,secondary,True,False,80.79400000000001,,"LINESTRING (-47.746855 -20.0398099, -47.7470085 -20.0396737, -47.7470689 -20.0396881, -47.7475545 -20.0397999)"
770051190,Rua Fiod Antônio,secondary,False,False,63.127,2,"LINESTRING (-47.746855 -20.0398099, -47.7467324 -20.0397827, -47.7462669 -20.0396793)"
"[877496491, 142976661]",Avenida Coronel Quito,residential,False,False,119.218,,"LINESTRING (-47.746855 -20.0398099, -47.7468926 -20.0396531, -47.747106 -20.038764)"
"[142976722, 877496492]",Avenida Coronel Quito,residential,False,True,109.536,,"LINESTRING (-47.746855 -20.0398099, -47.7468333 -20.0399333, -47.7468195 -20.0399849, -47.7466568 -20.0407771)"
770051167,Rua Fiod Antônio,residential,False,False,85.031,,"LINESTRING (-47.7446412 -20.0393347, -47.7438531 -20.0391434)"
770051179,Rua Padre Zeferino,secondary,False,False,100.978,2,"LINESTRING (-47.7446412 -20.0393347, -47.7445171 -20.0402353)"
770051190,Rua Fiod Antônio,secondary,False,True,101.552,2,"LINESTRING (-47.7446412 -20.0393347, -47.74559 -20.0395336)"
142976671,Rua Padre Zeferino,residential,False,True,125.38400000000001,,"LINESTRING (-47.7446412 -20.0393347, -47.7447457 -20.0387149, -47.7448221 -20.03822)"
92235814,Avenida Doutor Ferreira Rebouças,secondary,False,True,9.337,2,"LINESTRING (-47.7441841 -20.0412035, -47.7442715 -20.0412211)"
877423429,Rua Padre Zeferino,secondary,True,False,22.192,1,"LINESTRING (-47.7441841 -20.0412035, -47.7443219 -20.0410516)"
"[532601952, 770051143]","['Avenida Doutor Ferreira Rebouças', 'Rua Coronel Galdino de Almeida']",residential,False,True,199.263,,"LINESTRING (-47.7441841 -20.0412035, -47.7433922 -20.0410236, -47.743663 -20.040029)"
92235814,Avenida Doutor Ferreira Rebouças,secondary,False,False,88.019,2,"LINESTRING (-47.751181 -20.0426266, -47.7503536 -20.0424769)"
92235814,Avenida Doutor Ferreira Rebouças,secondary,False,True,85.247,2,"LINESTRING (-47.751181 -20.0426266, -47.7519766 -20.0427972)"
770051141,Rua Capitão Vitoriano Machado,residential,False,False,93.349,,"LINESTRING (-47.751181 -20.0426266, -47.7510139 -20.0434513)"
770051141,Rua Capitão Vitoriano Machado,residential,False,True,103.336,,"LINESTRING (-47.751181 -20.0426266, -47.751351 -20.0417111)"
141936237,Rua Coronel Francisco Martins,residential,False,False,89.343,,"LINESTRING (-47.7485693 -20.039114, -47.7487304 -20.0383249)"
141936237,Rua Coronel Francisco Martins,residential,False,True,99.439,,"LINESTRING (-47.7485693 -20.039114, -47.7483987 -20.0399938)"
141936242,Rua Cerqueira César,residential,False,False,83.248,,"LINESTRING (-47.7485693 -20.039114, -47.7477967 -20.0389305)"
141936242,Rua Cerqueira César,residential,False,True,86.635,,"LINESTRING (-47.7485693 -20.039114, -47.7493721 -20.0393095)"
141936260,Rua Capitão Vitoriano Machado,residential,False,False,8.555,,"LINESTRING (-47.7519649 -20.0383796, -47.7519425 -20.0384536)"
141936260,Rua Capitão Vitoriano Machado,residential,False,True,96.492,,"LINESTRING (-47.7519649 -20.0383796, -47.7521805 -20.0375358)"
141936242,Rua Cerqueira César,residential,False,False,164.44,,"LINESTRING (-47.747106 -20.038764, -47.7455837 -20.0383876)"
141936242,Rua Cerqueira César,residential,False,True,74.49,,"LINESTRING (-47.747106 -20.038764, -47.7477967 -20.0389305)"
142976661,Avenida Coronel Quito,residential,False,False,66.777,,"LINESTRING (-47.747106 -20.038764, -47.7472636 -20.038182)"
"[877496491, 142976661]",Avenida Coronel Quito,residential,False,True,119.218,,"LINESTRING (-47.747106 -20.038764, -47.7468926 -20.0396531, -47.746855 -20.0398099)"
141936259,Rua Benjamin Constant,residential,False,False,92.215,,"LINESTRING (-47.7497474 -20.0378149, -47.7499485 -20.0370074)"
141936259,Rua Benjamin Constant,residential,False,True,6.918,,"LINESTRING (-47.7497474 -20.0378149, -47.7497299 -20.0378749)"
532601951,Avenida Maciel,residential,True,False,92.443,,"LINESTRING (-47.7497474 -20.0378149, -47.7506027 -20.0380282)"
