osmid,oneway,ref,highway,reversed,length,geometry,name,lanes
183025762,False,,residential,True,49.614000000000004,"LINESTRING (-37.2493812 -7.2194302, -37.2493802 -7.2192576, -37.249401 -7.2189848)",Rua Manoel Valdivino da Silva,
"[183025765, 183027199]",False,,residential,"[False, True]",322.27500000000003,"LINESTRING (-37.2493812 -7.2194302, -37.2488206 -7.2194265, -37.2487831 -7.2194724, -37.2487536 -7.219531, -37.2487295 -7.2196108, -37.2482077 -7.2216813)","['Largo do Açude Novo', 'Rua José Duarte Dantas']",
183025760,True,,residential,False,44.377,"LINESTRING (-37.2506803 -7.2182405, -37.2506603 -7.2186391)",Rua Guilherme Nunes da Costa,
183025772,True,,residential,False,8.737,"LINESTRING (-37.2506803 -7.2182405, -37.2506011 -7.2182396)",Rua Manoel Mendes dos Santos,
183025768,False,,residential,False,154.696,"LINESTRING (-37.2506526 -7.217176, -37.2492504 -7.2171578)",Rua Maria Madalena Gomes,
183025768,False,,residential,True,8.918,"LINESTRING (-37.2506526 -7.217176, -37.2507333 -7.2171808)",Rua Maria Madalena Gomes,
31513958,False,BR-110;PB-262,primary,False,79.46699999999998,"LINESTRING (-37.2526663 -7.2194351, -37.2526596 -7.2193989, -37.2526491 -7.2193499, -37.2525948 -7.2190634, -37.2525176 -7.218736)",Rua Tenente Manoel de Oliveira Lira,2
31513958,False,BR-110;PB-262,primary,True,5.7379999999999995,"LINESTRING (-37.2526663 -7.2194351, -37.25267 -7.2194539, -37.2526765 -7.2194857)",Rua Tenente Manoel de Oliveira Lira,2
1017814389,False,,residential,True,6.977,"LINESTRING (-37.2481759 -7.2185528, -37.2482391 -7.2185553)",Rua Francisco da Silveira Barros,
1017814394,True,,residential,False,37.385,"LINESTRING (-37.2481759 -7.2185528, -37.248178 -7.2182166)",Rua Sebastião Cordeiro da Rocha 1,
183025780,False,,residential,False,35.219,"LINESTRING (-37.2492539 -7.2185698, -37.2492492 -7.2182531)",Rua Manoel Valdevino da Silva,
183025785,False,,residential,True,19.426,"LINESTRING (-37.2492539 -7.2185698, -37.2494297 -7.2185799)",Rua Francisco da Silveira Barros,
1017814389,False,,residential,False,111.958,"LINESTRING (-37.2492539 -7.2185698, -37.2482391 -7.2185553)",Rua Francisco da Silveira Barros,
816791378,False,,residential,False,9.802,"LINESTRING (-37.2494146 -7.2227772, -37.2494744 -7.2228424)",Rua Sérgio Dantas,
183025761,True,,residential,False,71.892,"LINESTRING (-37.2494146 -7.2227772, -37.2494533 -7.2227162, -37.2494815 -7.222627, -37.2495829 -7.2222695, -37.2496128 -7.222164)",Rua Guilherme Nunes da Costa,
183025777,True,,residential,False,72.029,"LINESTRING (-37.2525764 -7.2194855, -37.2519236 -7.2194994)",Rua José Duarte Dantas,
816791379,False,,residential,False,5.934,"LINESTRING (-37.2525764 -7.2194855, -37.2525835 -7.2194326)",,
816791380,False,,residential,True,118.86,"LINESTRING (-37.2525764 -7.2194855, -37.2523647 -7.2205336)",Rua Manoel Oliveira,
183025760,True,,residential,False,59.023,"LINESTRING (-37.2507333 -7.2171808, -37.2507058 -7.2177109)",Rua Guilherme Nunes da Costa,
183025768,False,,residential,False,8.918,"LINESTRING (-37.2507333 -7.2171808, -37.2506526 -7.217176)",Rua Maria Madalena Gomes,
183025768,False,,residential,True,158.434,"LINESTRING (-37.2507333 -7.2171808, -37.2511062 -7.2171914, -37.2521633 -7.217079)",Rua Maria Madalena Gomes,
816791378,False,,residential,True,9.802,"LINESTRING (-37.2494744 -7.2228424, -37.2494146 -7.2227772)",Rua Sérgio Dantas,
183027184,True,,residential,False,24.5,"LINESTRING (-37.2494744 -7.2228424, -37.2494157 -7.2228731, -37.2493467 -7.2229005, -37.2492665 -7.2229144)",Rua Sérgio Dantas,
227361127,False,,residential,True,27.389,"LINESTRING (-37.2494744 -7.2228424, -37.249519 -7.2228965, -37.2495807 -7.2229623, -37.2496431 -7.2230228)",Travessa José Maria Xavier,
183025768,False,,residential,True,114.984,"LINESTRING (-37.2482095 -7.2171036, -37.2492504 -7.2171578)",Rua Maria Madalena Gomes,
1017814398,True,,residential,False,67.117,"LINESTRING (-37.2482095 -7.2171036, -37.248247 -7.2171887, -37.2482416 -7.2176994)",Rua Sebastião Cordeiro da Rocha 2,
1017814400,False,,residential,False,50.822,"LINESTRING (-37.2482095 -7.2171036, -37.2482751 -7.2169958, -37.2483033 -7.2169352, -37.2483194 -7.2168415, -37.248316 -7.2167357, -37.24831 -7.2166725)",,
183025760,True,,residential,False,49.525,"LINESTRING (-37.2507058 -7.2177109, -37.2506828 -7.2181557)",Rua Guilherme Nunes da Costa,
1017814395,False,,residential,True,8.713,"LINESTRING (-37.2507058 -7.2177109, -37.250627 -7.2177056)",Rua Joaninha N Melo,
183025782,False,,residential,True,105.639,"LINESTRING (-37.24831 -7.2166725, -37.2484766 -7.2166761, -37.2487693 -7.2166885, -37.2492666 -7.216715)",,
1017814400,False,,residential,True,50.822,"LINESTRING (-37.24831 -7.2166725, -37.248316 -7.2167357, -37.2483194 -7.2168415, -37.2483033 -7.2169352, -37.2482751 -7.2169958, -37.2482095 -7.2171036)",,
183025756,True,,residential,False,9.396,"LINESTRING (-37.2506011 -7.2182396, -37.2506052 -7.2181552)",Rua Guilherme Nunes da Costa,
183025772,True,,residential,False,149.141,"LINESTRING (-37.2506011 -7.2182396, -37.2492492 -7.2182531)",Rua Manoel Mendes dos Santos,
183027199,False,,residential,False,47.566,"LINESTRING (-37.2480222 -7.2224547, -37.2481179 -7.2220376)",Largo do Açude Novo,
183027195,True,,residential,False,26.153,"LINESTRING (-37.2480222 -7.2224547, -37.2480206 -7.2224975, -37.2480375 -7.2225378, -37.2480777 -7.2225911, -37.2481501 -7.222631)",Rua Sérgio Dantas,
183027199,False,,residential,True,40.838,"LINESTRING (-37.2482077 -7.2216813, -37.2481179 -7.2220376)",Largo do Açude Novo,
"[183025765, 183027199]",False,,residential,"[False, True]",322.27500000000003,"LINESTRING (-37.2482077 -7.2216813, -37.2487295 -7.2196108, -37.2487536 -7.219531, -37.2487831 -7.2194724, -37.2488206 -7.2194265, -37.2493812 -7.2194302)","['Largo do Açude Novo', 'Rua José Duarte Dantas']",
183027199,False,,residential,False,40.838,"LINESTRING (-37.2481179 -7.2220376, -37.2482077 -7.2216813)",Largo do Açude Novo,
183027199,False,,residential,True,47.566,"LINESTRING (-37.2481179 -7.2220376, -37.2480222 -7.2224547)",Largo do Açude Novo,
183027195,True,,residential,False,123.923,"LINESTRING (-37.2481501 -7.222631, -37.2487723 -7.2227624, -37.2491482 -7.2228346, -37.2492525 -7.2228379)",Rua Sérgio Dantas,
227361125,False,,residential,False,61.264,"LINESTRING (-37.2492665 -7.2229144, -37.2491736 -7.2234576)",Rua Antônio Nunes da Costa,
227361125,False,,residential,True,8.645,"LINESTRING (-37.2492665 -7.2229144, -37.2492525 -7.2228379)",Rua Antônio Nunes da Costa,
227361125,False,,residential,False,8.645,"LINESTRING (-37.2492525 -7.2228379, -37.2492665 -7.2229144)",Rua Antônio Nunes da Costa,
183027195,True,,residential,False,19.394,"LINESTRING (-37.2492525 -7.2228379, -37.2493165 -7.2228279, -37.2493601 -7.2228106, -37.2494146 -7.2227772)",Rua Sérgio Dantas,
183375728,False,,residential,False,10.248,"LINESTRING (-37.2519269 -7.2194073, -37.2519236 -7.2194994)",Rua Felizardo Nunes Sousa,
183025767,True,,residential,False,72.53999999999999,"LINESTRING (-37.2519269 -7.2194073, -37.2521147 -7.2194116, -37.2524775 -7.2194199, -37.252569 -7.2194322, -37.2525835 -7.2194326)",Rua José Duarte Dantas,
227365658,False,,residential,False,70.799,"LINESTRING (-37.2517485 -7.2217157, -37.2523802 -7.2216032)",Rua Presidente João Pessoa,
183375730,False,,residential,True,67.141,"LINESTRING (-37.2517485 -7.2217157, -37.2517741 -7.221268, -37.2518123 -7.2211173)",Rua S. Rego,
183378157,False,,residential,True,88.44,"LINESTRING (-37.2517485 -7.2217157, -37.2516145 -7.221733, -37.2509624 -7.2218701)",Rua Dario Ramalho,
183375727,False,,residential,True,7.374,"LINESTRING (-37.250086 -7.2203966, -37.2501492 -7.2204182)",Rua José Rodrigues de Aquino,
183025761,True,,residential,False,109.74,"LINESTRING (-37.250086 -7.2203966, -37.250329 -7.2195623, -37.2503411 -7.2195044, -37.2503547 -7.2194466)",Rua Guilherme Nunes da Costa,
183375728,False,,residential,True,17.753,"LINESTRING (-37.2518123 -7.2211173, -37.251764 -7.220965)",Rua Felizardo Nunes Sousa,
183378162,False,,residential,False,16.48,"LINESTRING (-37.2518123 -7.2211173, -37.2519507 -7.2211731)",Rua José Rodrigues de Aquino,
183375730,False,,residential,False,67.141,"LINESTRING (-37.2518123 -7.2211173, -37.2517741 -7.221268, -37.2517485 -7.2217157)",Rua S. Rego,
183025779,True,,residential,False,86.635,"LINESTRING (-37.2501492 -7.2204182, -37.2499423 -7.2211698)",Rua Guilherme Nunes da Costa,
183375727,False,,residential,False,7.374,"LINESTRING (-37.2501492 -7.2204182, -37.250086 -7.2203966)",Rua José Rodrigues de Aquino,
183375727,False,,residential,True,67.496,"LINESTRING (-37.2501492 -7.2204182, -37.2507277 -7.2206159)",Rua José Rodrigues de Aquino,
183375728,False,,residential,False,17.753,"LINESTRING (-37.251764 -7.220965, -37.2518123 -7.2211173)",Rua Felizardo Nunes Sousa,
183375727,False,,residential,False,120.73599999999999,"LINESTRING (-37.251764 -7.220965, -37.251403 -7.2208374, -37.2507277 -7.2206159)",Rua José Rodrigues de Aquino,
183375728,False,,residential,True,163.922,"LINESTRING (-37.251764 -7.220965, -37.2518072 -7.22062, -37.2519236 -7.2194994)",Rua Felizardo Nunes Sousa,
183025777,True,,residential,False,62.826,"LINESTRING (-37.2519236 -7.2194994, -37.2513545 -7.2194777)",Rua José Duarte Dantas,
183375728,False,,residential,True,10.248,"LINESTRING (-37.2519236 -7.2194994, -37.2519269 -7.2194073)",Rua Felizardo Nunes Sousa,
183375728,False,,residential,False,163.922,"LINESTRING (-37.2519236 -7.2194994, -37.2518072 -7.22062, -37.251764 -7.220965)",Rua Felizardo Nunes Sousa,
183378161,False,,residential,False,8.159,"LINESTRING (-37.2498685 -7.2211747, -37.2499423 -7.2211698)",Rua José Alves da Costa Neto,
183025761,True,,residential,False,89.786,"LINESTRING (-37.2498685 -7.2211747, -37.2500014 -7.2206991, -37.250086 -7.2203966)",Rua Guilherme Nunes da Costa,
183025779,True,,residential,False,112.565,"LINESTRING (-37.2499423 -7.2211698, -37.2496981 -7.2221527)",Rua Guilherme Nunes da Costa,
183378161,False,,residential,False,55.797,"LINESTRING (-37.2499423 -7.2211698, -37.2504465 -7.2211299)",Rua José Alves da Costa Neto,
183378161,False,,residential,True,8.159,"LINESTRING (-37.2499423 -7.2211698, -37.2498685 -7.2211747)",Rua José Alves da Costa Neto,
183378157,False,,residential,False,52.29,"LINESTRING (-37.2496981 -7.2221527, -37.2501601 -7.2220475)",Rua Dario Ramalho,
183378157,False,,residential,True,9.493,"LINESTRING (-37.2496981 -7.2221527, -37.2496128 -7.222164)",Rua Dario Ramalho,
183025779,True,,residential,False,81.258,"LINESTRING (-37.2496981 -7.2221527, -37.2495539 -7.2227121, -37.249523 -7.2227801, -37.2494744 -7.2228424)",Rua Guilherme Nunes da Costa,
183025761,True,,residential,False,113.564,"LINESTRING (-37.2496128 -7.222164, -37.2498685 -7.2211747)",Rua Guilherme Nunes da Costa,
183378157,False,,residential,False,9.493,"LINESTRING (-37.2496128 -7.222164, -37.2496981 -7.2221527)",Rua Dario Ramalho,
183378163,False,,residential,False,75.712,"LINESTRING (-37.2510626 -7.2213352, -37.251019 -7.2213617, -37.2509594 -7.2213797, -37.2508715 -7.2213957, -37.250736 -7.2213997, -37.2506147 -7.2213764, -37.2503977 -7.2213196)",Rua José Guedes da Silva,
183378157,False,,residential,False,90.676,"LINESTRING (-37.2501601 -7.2220475, -37.2509624 -7.2218701)",Rua Dario Ramalho,
183378157,False,,residential,True,52.29,"LINESTRING (-37.2501601 -7.2220475, -37.2496981 -7.2221527)",Rua Dario Ramalho,
183378160,False,,residential,True,85.077,"LINESTRING (-37.2501601 -7.2220475, -37.2503977 -7.2213196)",Rua José Alves da Costa Neto,
183375727,False,,residential,False,67.496,"LINESTRING (-37.2507277 -7.2206159, -37.2501492 -7.2204182)",Rua José Rodrigues de Aquino,
183375727,False,,residential,True,120.73599999999999,"LINESTRING (-37.2507277 -7.2206159, -37.251403 -7.2208374, -37.251764 -7.220965)",Rua José Rodrigues de Aquino,
"[183378161, 183378158]",False,,residential,True,88.71600000000001,"LINESTRING (-37.2507277 -7.2206159, -37.2507803 -7.2210544, -37.2507669 -7.2210843, -37.2507401 -7.2210996, -37.2504465 -7.2211299)",Rua José Alves da Costa Neto,
183378160,False,,residential,False,21.77,"LINESTRING (-37.2504465 -7.2211299, -37.2503977 -7.2213196)",Rua José Alves da Costa Neto,
183378161,False,,residential,True,55.797,"LINESTRING (-37.2504465 -7.2211299, -37.2499423 -7.2211698)",Rua José Alves da Costa Neto,
"[183378161, 183378158]",False,,residential,False,88.71600000000001,"LINESTRING (-37.2504465 -7.2211299, -37.2507401 -7.2210996, -37.2507669 -7.2210843, -37.2507803 -7.2210544, -37.2507277 -7.2206159)",Rua José Alves da Costa Neto,
183378160,False,,residential,False,85.077,"LINESTRING (-37.2503977 -7.2213196, -37.2501601 -7.2220475)",Rua José Alves da Costa Neto,
183378160,False,,residential,True,21.77,"LINESTRING (-37.2503977 -7.2213196, -37.2504465 -7.2211299)",Rua José Alves da Costa Neto,
183378163,False,,residential,True,75.71200000000002,"LINESTRING (-37.2503977 -7.2213196, -37.2506147 -7.2213764, -37.250736 -7.2213997, -37.2508715 -7.2213957, -37.2509594 -7.2213797, -37.251019 -7.2213617, -37.2510626 -7.2213352)",Rua José Guedes da Silva,
206167860,True,,residential,False,55.323,"LINESTRING (-37.2552167 -7.2218587, -37.2547194 -7.2217944)",Rua José Ramalho Xavier,2
1171614317,False,,residential,True,10.457,"LINESTRING (-37.2552167 -7.2218587, -37.2552301 -7.2217656)",Rua José Ramalho Xavier,
