osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,bridge,ref,access
150465937,Rua Raimundo Luiz,residential,False,False,71.69200000000001,"LINESTRING (-37.9448656 -7.015057, -37.9451655 -7.0150709, -37.9453723 -7.0150581, -37.9455142 -7.0150493)",,,,,
"[150465937, 644380991]","['Rua José Mariano', 'Rua Raimundo Luiz']",residential,False,"[False, True]",240.00900000000001,"LINESTRING (-37.9448656 -7.015057, -37.9432789 -7.0148936, -37.9432375 -7.0154673)",,,,,
664602791,Rua Janduí Carneiro,residential,False,False,68.097,"LINESTRING (-37.9448656 -7.015057, -37.9448882 -7.0147607, -37.9449103 -7.0144462)",,,,,
664602791,Rua Janduí Carneiro,residential,False,False,38.4,"LINESTRING (-37.94484 -7.0154014, -37.9448656 -7.015057)",,,,,
"[488052721, 643942847]","['Rua Raimundo Nonato', 'Rua Maria José Leite de Andrade']",residential,False,False,178.53400000000002,"LINESTRING (-37.94484 -7.0154014, -37.9444306 -7.015388, -37.9442737 -7.0154171, -37.9439765 -7.0154828, -37.9438221 -7.0155118, -37.9436855 -7.0154973, -37.9435019 -7.0154752, -37.9432375 -7.0154673)",,,,,
"[664602792, 487891950, 664602791]",Rua Janduí Carneiro,residential,False,True,134.49200000000002,"LINESTRING (-37.94484 -7.0154014, -37.9448374 -7.0154461, -37.9448384 -7.0154821, -37.9448935 -7.0158586, -37.9449199 -7.01598, -37.9449481 -7.0160865, -37.9449689 -7.016159, -37.9451328 -7.0165663)",,,yes,,
651979887,Rua João Fernandes de Lima,tertiary,False,False,98.698,"LINESTRING (-37.9451513 -7.0144737, -37.946041 -7.0145637)",2,30,,,
"[548927337, 651979886]",Rua Janduí Carneiro,residential,False,True,108.45000000000002,"LINESTRING (-37.9451513 -7.0144737, -37.9451672 -7.0142701, -37.94518 -7.0141052, -37.9451687 -7.0140939, -37.9451492 -7.0140905, -37.9450589 -7.0140824, -37.9449597 -7.014073, -37.9449487 -7.0140811, -37.9449437 -7.0140928, -37.9449103 -7.0144462)",,,,,
651979887,Rua João Fernandes de Lima,tertiary,False,True,26.772999999999996,"LINESTRING (-37.9451513 -7.0144737, -37.9450669 -7.0144641, -37.9449103 -7.0144462)",2,30,,,
150465935,Rua Izidro de Paula Leite,residential,False,False,110.541,"LINESTRING (-37.9423452 -7.0135474, -37.9433411 -7.0136534)",,,,,
150465935,Rua Izidro de Paula Leite,residential,False,True,78.358,"LINESTRING (-37.9423452 -7.0135474, -37.9416379 -7.013486)",,,,,
488052724,,residential,False,False,69.137,"LINESTRING (-37.9423452 -7.0135474, -37.9423163 -7.0141685)",,,,,
488052724,,residential,False,True,69.137,"LINESTRING (-37.9423163 -7.0141685, -37.9423452 -7.0135474)",,,,,
651689016,Rua João Fernandes de Lima,tertiary,False,False,112.105,"LINESTRING (-37.9423163 -7.0141685, -37.9433267 -7.0142722)",2,30,,,
150465929,Rua Maria das Neves Silva,residential,False,False,52.674,"LINESTRING (-37.9411867 -7.0128771, -37.9416609 -7.0129308)",,,,,
488052725,,residential,False,False,64.729,"LINESTRING (-37.9411867 -7.0128771, -37.9411457 -7.0134578)",,,,,
150465935,Rua Izidro de Paula Leite,residential,False,False,54.411,"LINESTRING (-37.9411457 -7.0134578, -37.9416379 -7.013486)",,,,,
488052725,,residential,False,True,64.729,"LINESTRING (-37.9411457 -7.0134578, -37.9411867 -7.0128771)",,,,,
488052727,Rua Antonia Rodrigues de Sousa,residential,False,True,60.823,"LINESTRING (-37.9433722 -7.0125291, -37.9433574 -7.0130759)",,,,,
820915091,,residential,False,False,23.13,"LINESTRING (-37.9433722 -7.0125291, -37.9433748 -7.0123211)",,,,,
548927336,Rua Eulália Ana da Conceição,residential,False,False,277.444,"LINESTRING (-37.9433722 -7.0125291, -37.9443003 -7.0125512, -37.9446057 -7.0125601, -37.9455073 -7.0125751, -37.9458855 -7.0125831)",,,,,
397717478,Avenida Raimundo Bernado,primary,False,True,39.534000000000006,"LINESTRING (-37.946996 -7.0159288, -37.9468089 -7.0159507, -37.9466419 -7.0159813)",,30,,PB-366,
822516719,,primary,True,False,7.199000000000001,"LINESTRING (-37.9464501 -7.016104, -37.9464401 -7.0161123, -37.946428 -7.0161173, -37.9464151 -7.0161186, -37.9464022 -7.0161162, -37.9463907 -7.0161102)",,,,,
643942847,Rua Maria José Leite de Andrade,residential,False,False,77.984,"LINESTRING (-37.9432375 -7.0154673, -37.9425332 -7.0154106)",,,,,
"[488052721, 643942847]","['Rua Raimundo Nonato', 'Rua Maria José Leite de Andrade']",residential,False,True,178.534,"LINESTRING (-37.9432375 -7.0154673, -37.9435019 -7.0154752, -37.9436855 -7.0154973, -37.9438221 -7.0155118, -37.9439765 -7.0154828, -37.9442737 -7.0154171, -37.9444306 -7.015388, -37.94484 -7.0154014)",,,,,
"[150465937, 644380991]","['Rua José Mariano', 'Rua Raimundo Luiz']",residential,False,"[False, True]",240.00900000000001,"LINESTRING (-37.9432375 -7.0154673, -37.9432789 -7.0148936, -37.9448656 -7.015057)",,,,,
643942847,Rua Maria José Leite de Andrade,residential,False,True,77.984,"LINESTRING (-37.9425332 -7.0154106, -37.9432375 -7.0154673)",,,,,
644896708,Travessa Capitão Antônio Leite,residential,False,False,54.509,"LINESTRING (-37.9461952 -7.0155391, -37.9466769 -7.0154308)",,,,,
664602794,Rua Capitão Antônio Leite,tertiary,False,False,3.826,"LINESTRING (-37.9461952 -7.0155391, -37.9462043 -7.0155723)",,30,,,
"[664602793, 664602794, 548927338]",Rua Capitão Antônio Leite,tertiary,False,True,60.46199999999999,"LINESTRING (-37.9461952 -7.0155391, -37.9461171 -7.0152738, -37.9461039 -7.0152301, -37.9460519 -7.0150473, -37.9460432 -7.0150167)",,30,yes,,
644896708,Travessa Capitão Antônio Leite,residential,False,True,54.509,"LINESTRING (-37.9466769 -7.0154308, -37.9461952 -7.0155391)",,,,,
150465929,Rua Maria das Neves Silva,residential,False,False,59.859,"LINESTRING (-37.942134 -7.0129744, -37.9426739 -7.0130258)",,,,,
150465929,Rua Maria das Neves Silva,residential,False,True,52.437,"LINESTRING (-37.942134 -7.0129744, -37.9416609 -7.0129308)",,,,,
645466274,,residential,False,False,38.738,"LINESTRING (-37.942134 -7.0129744, -37.9421451 -7.0126262)",,,,,
645466274,,residential,False,True,38.738,"LINESTRING (-37.9421451 -7.0126262, -37.942134 -7.0129744)",,,,,
150465929,Rua Maria das Neves Silva,residential,False,False,75.639,"LINESTRING (-37.9426739 -7.0130258, -37.9433574 -7.0130759)",,,,,
150465929,Rua Maria das Neves Silva,residential,False,True,59.859,"LINESTRING (-37.9426739 -7.0130258, -37.942134 -7.0129744)",,,,,
655951122,,residential,False,False,42.996,"LINESTRING (-37.9426739 -7.0130258, -37.942695 -7.0126397)",,,,,
655951122,,residential,False,True,42.996,"LINESTRING (-37.942695 -7.0126397, -37.9426739 -7.0130258)",,,,,
"[663796640, 651692381]",Rua Vitoriano da Silva,residential,False,False,372.4220000000001,"LINESTRING (-37.9457983 -7.0092421, -37.9457916 -7.0093765, -37.9457916 -7.0094617, -37.9458037 -7.0096641, -37.9458292 -7.0098824, -37.9458627 -7.0101779, -37.9458694 -7.010299, -37.9459164 -7.0108194, -37.9459351 -7.011469, -37.9459378 -7.011634, -37.9459351 -7.0117885, -37.9459325 -7.0119801, -37.9458949 -7.0124274, -37.9458855 -7.0125831)",2,"['20', '30']",,,yes
819455049,,unclassified,False,False,328.943,"LINESTRING (-37.9457983 -7.0092421, -37.9455288 -7.0092168, -37.9450098 -7.0091662, -37.9446302 -7.0091476, -37.9444304 -7.0091343, -37.9442909 -7.009113, -37.9441769 -7.0090784, -37.9440723 -7.0090491, -37.9439087 -7.0090132, -37.9435493 -7.0089533, -37.9433535 -7.008916, -37.9432422 -7.0088854, -37.9431765 -7.0088574, -37.9431215 -7.0088241, -37.9430705 -7.0087669, -37.9430437 -7.008719, -37.9430343 -7.008683, -37.9430285 -7.0086514, -37.9430276 -7.0085976)",,,,,
150465937,Rua Raimundo Luiz,residential,False,True,58.494,"LINESTRING (-37.9460432 -7.0150167, -37.9455142 -7.0150493)",,,,,
"[664602794, 664602793, 548927338]",Rua Capitão Antônio Leite,tertiary,False,False,60.462,"LINESTRING (-37.9460432 -7.0150167, -37.9460519 -7.0150473, -37.9461039 -7.0152301, -37.9461171 -7.0152738, -37.9461952 -7.0155391)",,30,yes,,
651689015,Rua Vitoriano da Silva,tertiary,False,True,50.372,"LINESTRING (-37.9460432 -7.0150167, -37.9460422 -7.0148062, -37.946041 -7.0145637)",,30,,,
651689016,Rua João Fernandes de Lima,tertiary,False,True,175.838,"LINESTRING (-37.9449103 -7.0144462, -37.9433267 -7.0142722)",2,30,,,
"[548927337, 651979886]",Rua Janduí Carneiro,residential,False,False,108.44999999999999,"LINESTRING (-37.9449103 -7.0144462, -37.9449437 -7.0140928, -37.9449487 -7.0140811, -37.9449597 -7.014073, -37.9450589 -7.0140824, -37.9451492 -7.0140905, -37.9451687 -7.0140939, -37.94518 -7.0141052, -37.9451672 -7.0142701, -37.9451513 -7.0144737)",,,,,
651979887,Rua João Fernandes de Lima,tertiary,False,False,26.772999999999996,"LINESTRING (-37.9449103 -7.0144462, -37.9450669 -7.0144641, -37.9451513 -7.0144737)",2,30,,,
664602791,Rua Janduí Carneiro,residential,False,True,68.097,"LINESTRING (-37.9449103 -7.0144462, -37.9448882 -7.0147607, -37.9448656 -7.015057)",,,,,
820915091,,residential,False,True,23.13,"LINESTRING (-37.9433748 -7.0123211, -37.9433722 -7.0125291)",,,,,
150465935,Rua Izidro de Paula Leite,residential,False,False,78.358,"LINESTRING (-37.9416379 -7.013486, -37.9423452 -7.0135474)",,,,,
150465935,Rua Izidro de Paula Leite,residential,False,True,54.411,"LINESTRING (-37.9416379 -7.013486, -37.9411457 -7.0134578)",,,,,
820915379,,residential,False,False,61.788,"LINESTRING (-37.9416379 -7.013486, -37.9416609 -7.0129308)",,,,,
150465929,Rua Maria das Neves Silva,residential,False,False,52.437,"LINESTRING (-37.9416609 -7.0129308, -37.942134 -7.0129744)",,,,,
150465929,Rua Maria das Neves Silva,residential,False,True,52.674,"LINESTRING (-37.9416609 -7.0129308, -37.9411867 -7.0128771)",,,,,
820915379,,residential,False,True,61.788,"LINESTRING (-37.9416609 -7.0129308, -37.9416379 -7.013486)",,,,,
548927336,Rua Eulália Ana da Conceição,residential,False,True,277.44399999999996,"LINESTRING (-37.9458855 -7.0125831, -37.9455073 -7.0125751, -37.9446057 -7.0125601, -37.9443003 -7.0125512, -37.9433722 -7.0125291)",,,,,
"[651692381, 548927335]",Rua Vitoriano da Silva,residential,False,False,221.94399999999996,"LINESTRING (-37.9458855 -7.0125831, -37.9458808 -7.0127348, -37.9458728 -7.0131247, -37.9458708 -7.0131994, -37.945896 -7.0135762, -37.9459516 -7.0138946, -37.9460426 -7.0143133, -37.9460419 -7.0144715, -37.946041 -7.0145637)",2,30,,,
"[663796640, 651692381]",Rua Vitoriano da Silva,residential,False,True,372.42199999999997,"LINESTRING (-37.9458855 -7.0125831, -37.9458949 -7.0124274, -37.9459325 -7.0119801, -37.9459351 -7.0117885, -37.9459378 -7.011634, -37.9459351 -7.011469, -37.9459164 -7.0108194, -37.9458694 -7.010299, -37.9458627 -7.0101779, -37.9458292 -7.0098824, -37.9458037 -7.0096641, -37.9457916 -7.0094617, -37.9457916 -7.0093765, -37.9457983 -7.0092421)",2,"['20', '30']",,,yes
822516719,,primary,True,False,1.592,"LINESTRING (-37.9463907 -7.0161102, -37.9463788 -7.0161021)",,,,,
822516719,,primary,True,False,1.857,"LINESTRING (-37.9464588 -7.0160897, -37.9464501 -7.016104)",,,,,
828147083,Avenida Raimundo Bernado,primary,True,False,23.529,"LINESTRING (-37.9466419 -7.0159813, -37.9464588 -7.0160897)",,30,,PB-366,
397717478,Avenida Raimundo Bernado,primary,False,False,39.534000000000006,"LINESTRING (-37.9466419 -7.0159813, -37.9468089 -7.0159507, -37.946996 -7.0159288)",,30,,PB-366,
828147084,Avenida Raimundo Bernado,primary,True,False,23.959,"LINESTRING (-37.9464313 -7.0160336, -37.9466419 -7.0159813)",,30,,PB-366,
"[828147085, 822516719]",,primary,True,False,7.667,"LINESTRING (-37.9464313 -7.0160336, -37.9464452 -7.016043, -37.946458 -7.0160569, -37.9464616 -7.0160732, -37.9464588 -7.0160897)",,,,,
664602794,Rua Capitão Antônio Leite,tertiary,False,True,57.903999999999996,"LINESTRING (-37.9463736 -7.0160546, -37.9463266 -7.0160166, -37.9462791 -7.0158442, -37.946247 -7.0157275, -37.9462043 -7.0155723)",,30,,,
828147085,,primary,True,False,7.435,"LINESTRING (-37.9463736 -7.0160546, -37.9463838 -7.0160413, -37.9463982 -7.0160327, -37.9464149 -7.01603, -37.9464313 -7.0160336)",,,,,
150465922,Rua 4 de Abril,residential,False,True,62.986000000000004,"LINESTRING (-37.9463788 -7.0161021, -37.9463254 -7.0161214, -37.9462737 -7.0161393, -37.9458369 -7.0162797)",,,,,
828147085,,primary,True,False,5.5760000000000005,"LINESTRING (-37.9463788 -7.0161021, -37.9463709 -7.0160873, -37.9463691 -7.0160707, -37.9463736 -7.0160546)",,,,,
819455049,,unclassified,False,True,328.943,"LINESTRING (-37.9430276 -7.0085976, -37.9430285 -7.0086514, -37.9430343 -7.008683, -37.9430437 -7.008719, -37.9430705 -7.0087669, -37.9431215 -7.0088241, -37.9431765 -7.0088574, -37.9432422 -7.0088854, -37.9433535 -7.008916, -37.9435493 -7.0089533, -37.9439087 -7.0090132, -37.9440723 -7.0090491, -37.9441769 -7.0090784, -37.9442909 -7.009113, -37.9444304 -7.0091343, -37.9446302 -7.0091476, -37.9450098 -7.0091662, -37.9455288 -7.0092168, -37.9457983 -7.0092421)",,,,,
664602794,Rua Capitão Antônio Leite,tertiary,False,True,3.826,"LINESTRING (-37.9462043 -7.0155723, -37.9461952 -7.0155391)",,30,,,
1099403917,,residential,False,False,61.252,"LINESTRING (-37.9462043 -7.0155723, -37.9456631 -7.0156944)",,,,,
664602794,Rua Capitão Antônio Leite,tertiary,False,False,57.903999999999996,"LINESTRING (-37.9462043 -7.0155723, -37.946247 -7.0157275, -37.9462791 -7.0158442, -37.9463266 -7.0160166, -37.9463736 -7.0160546)",,30,,,
1099403917,,residential,False,True,61.252,"LINESTRING (-37.9456631 -7.0156944, -37.9462043 -7.0155723)",,,,,
1099403918,,residential,False,False,22.454,"LINESTRING (-37.9456631 -7.0156944, -37.9457091 -7.0158911)",,,,,
1099403917,,residential,False,False,73.596,"LINESTRING (-37.9456631 -7.0156944, -37.9455754 -7.0153331, -37.9455142 -7.0150493)",,,,,
150465937,Rua Raimundo Luiz,residential,False,False,58.494,"LINESTRING (-37.9455142 -7.0150493, -37.9460432 -7.0150167)",,,,,
150465937,Rua Raimundo Luiz,residential,False,True,71.69200000000001,"LINESTRING (-37.9455142 -7.0150493, -37.9453723 -7.0150581, -37.9451655 -7.0150709, -37.9448656 -7.015057)",,,,,
1099403917,,residential,False,True,73.596,"LINESTRING (-37.9455142 -7.0150493, -37.9455754 -7.0153331, -37.9456631 -7.0156944)",,,,,
1099403918,,residential,False,True,22.454,"LINESTRING (-37.9457091 -7.0158911, -37.9456631 -7.0156944)",,,,,
